estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos,vi
El Villar,2026-07-27 09:00:00,38,0.0,13,26,250,2.0
El Villar,2026-07-27 09:00:00,41,0.0,8,27,272,2.4
El Villar,2026-07-27 09:00:00,44,0.0,8,36,282,2.4
El Villar,2026-07-27 09:00:00,47,0.0,16,36,282,2.3
El Villar,2026-07-27 09:00:00,50,0.0,22,36,7,3.6
El Villar,2026-07-27 09:00:00,53,0.0,27,36,87,4.8
El Villar,2026-07-27 09:00:00,56,0.0,27,36,150,3.0
El Villar,2026-07-27 09:00:00,59,0.0,21,56,208,1.3
El Villar,2026-07-27 09:00:00,62,0.0,13,56,247,1.2
El Villar,2026-07-27 09:00:00,65,0.0,9,56,283,1.2
El Villar,2026-07-27 09:00:00,68,0.0,9,56,298,1.5
El Villar,2026-07-27 09:00:00,71,0.0,14,56,303,1.5
El Villar,2026-07-27 09:00:00,74,0.0,20,56,5,2.5
El Villar,2026-07-27 09:00:00,77,0.0,26,56,63,3.3
El Villar,2026-07-27 09:00:00,80,0.0,26,56,156,2.4
El Villar,2026-07-27 09:00:00,83,0.0,14,56,240,1.4
El Villar,2026-07-27 09:00:00,86,0.0,9,56,264,1.8
El Villar,2026-07-27 09:00:00,89,0.0,9,37,285,2.1
El Villar,2026-07-27 09:00:00,92,0.0,15,35,293,2.4
El Villar,2026-07-27 09:00:00,95,0.0,16,36,293,2.5
El Villar,2026-07-27 09:00:00,98,0.0,23,36,327,3.6
El Villar,2026-07-27 09:00:00,101,0.0,30,36,2,4.5
El Villar,2026-07-27 09:00:00,104,0.0,23,36,327,3.6
El Villar,2026-07-27 09:00:00,107,0.0,17,36,293,2.6
El Villar,2026-07-27 09:00:00,110,0.0,16,36,292,2.9
El Villar,2026-07-27 09:00:00,113,0.0,14,36,282,3.3
Filadelfia - PD,2026-07-27 09:00:00,5,0.0,33,36,320,2.7
Filadelfia - PD,2026-07-27 09:00:00,8,0.0,33,36,342,2.2
Filadelfia - PD,2026-07-27 09:00:00,11,0.0,29,36,360,1.6
Filadelfia - PD,2026-07-27 09:00:00,14,0.0,26,36,340,1.9
Filadelfia - PD,2026-07-27 09:00:00,17,0.0,22,26,320,2.1
Filadelfia - PD,2026-07-27 09:00:00,20,0.0,22,26,320,2.0
Filadelfia - PD,2026-07-27 09:00:00,23,0.0,24,26,320,2.0
Filadelfia - PD,2026-07-27 09:00:00,26,0.0,27,26,320,2.4
Filadelfia - PD,2026-07-27 09:00:00,29,0.0,33,37,320,2.8
Filadelfia - PD,2026-07-27 09:00:00,32,0.0,33,37,340,2.4
Filadelfia - PD,2026-07-27 09:00:00,35,0.0,27,26,350,2.0
Filadelfia - PD,2026-07-27 09:00:00,38,0.0,25,26,339,1.6
Filadelfia - PD,2026-07-27 09:00:00,41,0.0,22,26,319,1.3
Filadelfia - PD,2026-07-27 09:00:00,44,0.0,22,37,300,1.6
Filadelfia - PD,2026-07-27 09:00:00,47,0.0,25,36,300,1.8
Filadelfia - PD,2026-07-27 09:00:00,50,0.0,27,36,310,2.2
Filadelfia - PD,2026-07-27 09:00:00,53,0.0,33,36,320,2.5
Filadelfia - PD,2026-07-27 09:00:00,56,0.0,33,36,321,1.7
Filadelfia - PD,2026-07-27 09:00:00,59,0.0,28,36,321,0.9
Filadelfia - PD,2026-07-27 09:00:00,62,0.0,25,36,291,1.1
Filadelfia - PD,2026-07-27 09:00:00,65,0.0,22,56,252,1.3
Filadelfia - PD,2026-07-27 09:00:00,68,0.0,22,56,310,1.1
Filadelfia - PD,2026-07-27 09:00:00,71,0.0,24,56,320,0.9
Filadelfia - PD,2026-07-27 09:00:00,74,0.0,29,56,322,1.3
Filadelfia - PD,2026-07-27 09:00:00,77,0.0,32,56,320,1.7
Filadelfia - PD,2026-07-27 09:00:00,80,0.0,32,57,340,1.4
Filadelfia - PD,2026-07-27 09:00:00,83,0.0,25,56,350,1.1
Filadelfia - PD,2026-07-27 09:00:00,86,0.0,22,56,330,1.3
Filadelfia - PD,2026-07-27 09:00:00,89,0.0,22,37,310,1.4
Filadelfia - PD,2026-07-27 09:00:00,92,0.0,24,37,320,0.9
Filadelfia - PD,2026-07-27 09:00:00,95,0.0,24,37,312,0.8
Filadelfia - PD,2026-07-27 09:00:00,98,0.0,30,37,322,1.3
Filadelfia - PD,2026-07-27 09:00:00,101,0.0,36,55,330,1.8
Filadelfia - PD,2026-07-27 09:00:00,104,0.0,30,57,349,1.5
Filadelfia - PD,2026-07-27 09:00:00,107,0.0,24,36,359,1.1
Filadelfia - PD,2026-07-27 09:00:00,110,0.0,23,37,302,1.2
Filadelfia - PD,2026-07-27 09:00:00,113,0.0,22,36,243,1.3
Guayaramerin,2026-07-27 09:00:00,5,0.0,35,56,341,2.2
Guayaramerin,2026-07-27 09:00:00,8,0.0,35,56,347,2.0
Guayaramerin,2026-07-27 09:00:00,11,0.0,29,35,350,1.8
Guayaramerin,2026-07-27 09:00:00,14,0.0,24,36,353,1.5
Guayaramerin,2026-07-27 09:00:00,17,0.0,21,36,346,1.2
Guayaramerin,2026-07-27 09:00:00,20,0.0,21,37,351,1.5
Guayaramerin,2026-07-27 09:00:00,23,0.0,25,36,351,1.8
Guayaramerin,2026-07-27 09:00:00,26,0.0,28,36,341,2.1
Guayaramerin,2026-07-27 09:00:00,29,0.0,35,56,330,2.4
Guayaramerin,2026-07-27 09:00:00,32,0.0,35,56,330,1.8
Guayaramerin,2026-07-27 09:00:00,35,0.0,27,36,320,1.2
Guayaramerin,2026-07-27 09:00:00,38,0.0,24,36,329,1.1
Guayaramerin,2026-07-27 09:00:00,41,0.0,22,37,335,1.1
Guayaramerin,2026-07-27 09:00:00,44,0.0,22,36,353,1.5
Guayaramerin,2026-07-27 09:00:00,47,0.0,24,37,344,1.6
Guayaramerin,2026-07-27 09:00:00,50,0.0,28,37,344,2.0
Guayaramerin,2026-07-27 09:00:00,53,0.0,35,36,340,2.4
Guayaramerin,2026-07-27 09:00:00,56,0.0,35,35,345,1.5
Guayaramerin,2026-07-27 09:00:00,59,0.0,30,37,350,0.7
Guayaramerin,2026-07-27 09:00:00,62,0.0,25,36,5,0.9
Guayaramerin,2026-07-27 09:00:00,65,0.0,22,56,18,1.2
Guayaramerin,2026-07-27 09:00:00,68,0.0,22,56,12,0.7
Guayaramerin,2026-07-27 09:00:00,71,0.0,25,56,18,0.8
Guayaramerin,2026-07-27 09:00:00,74,0.0,31,56,354,1.2
Guayaramerin,2026-07-27 09:00:00,77,0.0,34,56,327,1.6
Guayaramerin,2026-07-27 09:00:00,80,0.0,34,56,349,1.5
Guayaramerin,2026-07-27 09:00:00,83,0.0,27,56,6,1.4
Guayaramerin,2026-07-27 09:00:00,86,0.0,22,56,4,1.4
Guayaramerin,2026-07-27 09:00:00,89,0.0,22,36,1,1.3
Guayaramerin,2026-07-27 09:00:00,92,0.0,25,36,302,0.8
Guayaramerin,2026-07-27 09:00:00,95,0.0,26,36,13,1.1
Guayaramerin,2026-07-27 09:00:00,98,0.0,32,36,3,1.4
Guayaramerin,2026-07-27 09:00:00,101,0.0,38,57,351,1.7
Guayaramerin,2026-07-27 09:00:00,104,0.0,32,56,58,1.1
Guayaramerin,2026-07-27 09:00:00,107,0.0,25,36,115,0.5
Guayaramerin,2026-07-27 09:00:00,110,0.0,24,36,58,0.9
Guayaramerin,2026-07-27 09:00:00,113,0.0,22,36,358,1.2
Guayaramerin_M (GPRS),2026-07-27 09:00:00,5,0.0,35,55,331,2.1
Guayaramerin_M (GPRS),2026-07-27 09:00:00,8,0.0,35,57,332,1.9
Guayaramerin_M (GPRS),2026-07-27 09:00:00,11,0.0,29,36,333,1.6
Guayaramerin_M (GPRS),2026-07-27 09:00:00,14,0.0,25,37,341,1.6
Guayaramerin_M (GPRS),2026-07-27 09:00:00,17,0.0,22,36,349,1.6
Guayaramerin_M (GPRS),2026-07-27 09:00:00,20,0.0,22,37,349,1.6
Guayaramerin_M (GPRS),2026-07-27 09:00:00,23,0.0,24,36,349,1.9
Guayaramerin_M (GPRS),2026-07-27 09:00:00,26,0.0,28,37,340,2.3
Guayaramerin_M (GPRS),2026-07-27 09:00:00,29,0.0,35,56,330,2.6
Guayaramerin_M (GPRS),2026-07-27 09:00:00,32,0.0,35,56,321,2.2
Guayaramerin_M (GPRS),2026-07-27 09:00:00,35,0.0,28,36,301,1.7
Guayaramerin_M (GPRS),2026-07-27 09:00:00,38,0.0,23,37,322,1.5
Guayaramerin_M (GPRS),2026-07-27 09:00:00,41,0.0,22,36,341,1.4
Guayaramerin_M (GPRS),2026-07-27 09:00:00,44,0.0,22,35,341,1.5
Guayaramerin_M (GPRS),2026-07-27 09:00:00,47,0.0,24,37,340,1.6
Guayaramerin_M (GPRS),2026-07-27 09:00:00,50,0.0,29,36,349,2.0
Guayaramerin_M (GPRS),2026-07-27 09:00:00,53,0.0,35,36,349,2.4
Guayaramerin_M (GPRS),2026-07-27 09:00:00,56,0.0,35,36,359,1.7
Guayaramerin_M (GPRS),2026-07-27 09:00:00,59,0.0,30,36,0,1.0
Guayaramerin_M (GPRS),2026-07-27 09:00:00,62,0.0,25,35,9,1.0
Guayaramerin_M (GPRS),2026-07-27 09:00:00,65,0.0,22,56,10,1.1
Guayaramerin_M (GPRS),2026-07-27 09:00:00,68,0.0,22,57,360,0.7
Guayaramerin_M (GPRS),2026-07-27 09:00:00,71,0.0,26,56,360,0.9
Guayaramerin_M (GPRS),2026-07-27 09:00:00,74,0.0,32,56,340,1.4
Guayaramerin_M (GPRS),2026-07-27 09:00:00,77,0.0,34,57,311,1.9
Guayaramerin_M (GPRS),2026-07-27 09:00:00,80,0.0,34,55,251,1.5
Guayaramerin_M (GPRS),2026-07-27 09:00:00,83,0.0,27,55,176,1.2
Guayaramerin_M (GPRS),2026-07-27 09:00:00,86,0.0,22,55,175,1.2
Guayaramerin_M (GPRS),2026-07-27 09:00:00,89,0.0,22,35,359,1.2
Guayaramerin_M (GPRS),2026-07-27 09:00:00,92,0.0,25,36,292,0.9
Guayaramerin_M (GPRS),2026-07-27 09:00:00,95,0.0,26,36,10,1.2
Guayaramerin_M (GPRS),2026-07-27 09:00:00,98,0.0,32,37,359,1.4
Guayaramerin_M (GPRS),2026-07-27 09:00:00,101,0.0,38,56,339,1.6
Guayaramerin_M (GPRS),2026-07-27 09:00:00,104,0.0,32,56,4,1.0
Guayaramerin_M (GPRS),2026-07-27 09:00:00,107,0.0,25,37,26,0.4
Guayaramerin_M (GPRS),2026-07-27 09:00:00,110,0.0,24,37,14,0.8
Guayaramerin_M (GPRS),2026-07-27 09:00:00,113,0.0,23,35,351,1.1
Incapampa,2026-07-27 09:00:00,5,0.0,28,36,17,3.0
Incapampa,2026-07-27 09:00:00,8,0.0,28,35,321,2.0
Incapampa,2026-07-27 09:00:00,11,0.0,22,36,257,0.8
Incapampa,2026-07-27 09:00:00,14,0.0,18,36,231,1.3
Incapampa,2026-07-27 09:00:00,17,0.0,16,36,204,1.7
Incapampa,2026-07-27 09:00:00,20,0.0,16,36,208,0.9
Incapampa,2026-07-27 09:00:00,23,0.0,19,37,201,0.6
Incapampa,2026-07-27 09:00:00,26,0.0,24,36,260,1.4
Incapampa,2026-07-27 09:00:00,29,0.0,28,56,14,2.2
Incapampa,2026-07-27 09:00:00,32,0.0,28,57,313,1.5
Incapampa,2026-07-27 09:00:00,35,0.0,23,37,244,0.8
Incapampa,2026-07-27 09:00:00,38,0.0,19,37,230,1.1
Incapampa,2026-07-27 09:00:00,41,0.0,16,36,214,1.5
Incapampa,2026-07-27 09:00:00,44,0.0,16,36,207,1.2
Incapampa,2026-07-27 09:00:00,47,0.0,18,35,197,1.1
Incapampa,2026-07-27 09:00:00,50,0.0,22,36,178,2.1
Incapampa,2026-07-27 09:00:00,53,0.0,27,56,20,3.1
Incapampa,2026-07-27 09:00:00,56,0.0,27,56,321,2.0
Incapampa,2026-07-27 09:00:00,59,0.0,23,36,256,0.9
Incapampa,2026-07-27 09:00:00,62,0.0,19,36,233,1.2
Incapampa,2026-07-27 09:00:00,65,0.0,15,36,204,1.5
Incapampa,2026-07-27 09:00:00,68,0.0,15,36,214,0.8
Incapampa,2026-07-27 09:00:00,71,0.0,17,36,214,0.6
Incapampa,2026-07-27 09:00:00,74,0.0,18,36,277,1.3
Incapampa,2026-07-27 09:00:00,77,0.0,26,56,18,1.9
Incapampa,2026-07-27 09:00:00,80,0.0,26,56,314,1.6
Incapampa,2026-07-27 09:00:00,83,0.0,16,56,239,1.4
Incapampa,2026-07-27 09:00:00,86,0.0,15,56,221,1.3
Incapampa,2026-07-27 09:00:00,89,0.0,15,56,197,1.1
Incapampa,2026-07-27 09:00:00,92,0.0,15,56,204,1.2
Incapampa,2026-07-27 09:00:00,95,0.0,15,57,204,1.1
Incapampa,2026-07-27 09:00:00,98,0.0,17,56,285,1.3
Incapampa,2026-07-27 09:00:00,101,0.0,19,57,357,1.6
Incapampa,2026-07-27 09:00:00,104,0.0,17,56,294,1.5
Incapampa,2026-07-27 09:00:00,107,0.0,14,57,228,1.5
Incapampa,2026-07-27 09:00:00,110,0.0,13,57,221,1.8
Incapampa,2026-07-27 09:00:00,113,0.0,12,57,204,2.0
Ixiamas,2026-07-27 09:00:00,5,0.0,31,35,330,3.3
Ixiamas,2026-07-27 09:00:00,8,0.0,31,35,299,2.3
Ixiamas,2026-07-27 09:00:00,11,0.0,27,36,268,1.3
Ixiamas,2026-07-27 09:00:00,14,0.0,24,37,268,1.5
Ixiamas,2026-07-27 09:00:00,17,0.0,23,26,259,1.6
Ixiamas,2026-07-27 09:00:00,20,0.0,23,25,286,1.4
Ixiamas,2026-07-27 09:00:00,23,0.0,25,26,289,1.4
Ixiamas,2026-07-27 09:00:00,26,0.0,28,26,309,2.8
Ixiamas,2026-07-27 09:00:00,29,0.0,31,37,320,4.2
Ixiamas,2026-07-27 09:00:00,32,0.0,31,36,289,2.8
Ixiamas,2026-07-27 09:00:00,35,0.0,28,25,258,1.4
Ixiamas,2026-07-27 09:00:00,38,0.0,25,27,258,1.4
Ixiamas,2026-07-27 09:00:00,41,0.0,23,26,248,1.4
Ixiamas,2026-07-27 09:00:00,44,0.0,23,36,279,1.4
Ixiamas,2026-07-27 09:00:00,47,0.0,24,36,289,1.3
Ixiamas,2026-07-27 09:00:00,50,0.0,27,36,309,2.5
Ixiamas,2026-07-27 09:00:00,53,0.0,31,37,320,3.8
Ixiamas,2026-07-27 09:00:00,56,0.0,31,37,289,2.5
Ixiamas,2026-07-27 09:00:00,59,0.0,28,36,251,1.3
Ixiamas,2026-07-27 09:00:00,62,0.0,25,36,258,1.3
Ixiamas,2026-07-27 09:00:00,65,0.0,23,36,257,1.3
Ixiamas,2026-07-27 09:00:00,68,0.0,23,36,273,1.0
Ixiamas,2026-07-27 09:00:00,71,0.0,24,36,281,0.7
Ixiamas,2026-07-27 09:00:00,74,0.0,29,37,306,1.7
Ixiamas,2026-07-27 09:00:00,77,0.0,30,56,322,2.7
Ixiamas,2026-07-27 09:00:00,80,0.0,30,56,289,1.9
Ixiamas,2026-07-27 09:00:00,83,0.0,26,56,249,1.1
Ixiamas,2026-07-27 09:00:00,86,0.0,23,56,258,1.1
Ixiamas,2026-07-27 09:00:00,89,0.0,23,36,265,1.2
Ixiamas,2026-07-27 09:00:00,92,0.0,24,36,266,1.1
Ixiamas,2026-07-27 09:00:00,95,0.0,24,36,259,1.0
Ixiamas,2026-07-27 09:00:00,98,0.0,29,36,289,2.0
Ixiamas,2026-07-27 09:00:00,101,0.0,35,56,312,3.1
Ixiamas,2026-07-27 09:00:00,104,0.0,30,56,319,2.3
Ixiamas,2026-07-27 09:00:00,107,0.0,26,36,324,1.6
Ixiamas,2026-07-27 09:00:00,110,0.0,25,36,296,1.5
Ixiamas,2026-07-27 09:00:00,113,0.0,23,35,261,1.4
Jesús de Machaca,2026-07-27 09:00:00,5,0.0,17,26,341,6.3
Jesús de Machaca,2026-07-27 09:00:00,8,0.0,17,26,351,4.3
Jesús de Machaca,2026-07-27 09:00:00,11,0.0,8,26,358,2.2
Jesús de Machaca,2026-07-27 09:00:00,14,0.0,-3,26,13,1.8
Jesús de Machaca,2026-07-27 09:00:00,17,0.0,-10,26,25,1.4
Jesús de Machaca,2026-07-27 09:00:00,20,0.0,-10,26,320,1.2
Jesús de Machaca,2026-07-27 09:00:00,23,0.0,1,26,252,0.8
Jesús de Machaca,2026-07-27 09:00:00,26,0.0,10,27,290,2.3
Jesús de Machaca,2026-07-27 09:00:00,29,0.0,16,36,321,3.6
Jesús de Machaca,2026-07-27 09:00:00,32,0.0,16,36,248,2.8
Jesús de Machaca,2026-07-27 09:00:00,35,0.0,7,26,170,1.9
Jesús de Machaca,2026-07-27 09:00:00,38,0.0,-6,26,153,2.2
Jesús de Machaca,2026-07-27 09:00:00,41,0.0,-11,26,135,2.4
Jesús de Machaca,2026-07-27 09:00:00,44,0.0,-11,26,145,1.5
Jesús de Machaca,2026-07-27 09:00:00,47,0.0,4,26,146,1.6
Jesús de Machaca,2026-07-27 09:00:00,50,0.0,9,26,219,2.0
Jesús de Machaca,2026-07-27 09:00:00,53,0.0,15,27,308,2.2
Jesús de Machaca,2026-07-27 09:00:00,56,0.0,15,26,346,2.6
Jesús de Machaca,2026-07-27 09:00:00,59,0.0,11,26,25,2.9
Jesús de Machaca,2026-07-27 09:00:00,62,0.0,6,26,24,1.8
Jesús de Machaca,2026-07-27 09:00:00,65,0.0,-10,26,15,0.7
Jesús de Machaca,2026-07-27 09:00:00,68,0.0,-10,26,40,1.0
Jesús de Machaca,2026-07-27 09:00:00,71,0.0,5,26,38,1.3
Jesús de Machaca,2026-07-27 09:00:00,74,0.0,10,26,13,3.1
Jesús de Machaca,2026-07-27 09:00:00,77,0.0,15,26,346,4.8
Jesús de Machaca,2026-07-27 09:00:00,80,0.0,15,26,5,4.3
Jesús de Machaca,2026-07-27 09:00:00,83,0.0,7,26,13,3.8
Jesús de Machaca,2026-07-27 09:00:00,86,0.0,-10,26,18,2.7
Jesús de Machaca,2026-07-27 09:00:00,89,0.0,-10,36,15,1.7
Jesús de Machaca,2026-07-27 09:00:00,92,0.0,5,36,12,1.5
Jesús de Machaca,2026-07-27 09:00:00,95,0.0,5,36,15,0.7
Jesús de Machaca,2026-07-27 09:00:00,98,0.0,10,36,320,1.8
Jesús de Machaca,2026-07-27 09:00:00,101,0.0,16,56,262,2.8
Jesús de Machaca,2026-07-27 09:00:00,104,0.0,11,56,225,3.1
Jesús de Machaca,2026-07-27 09:00:00,107,0.0,7,36,182,3.3
Jesús de Machaca,2026-07-27 09:00:00,110,0.0,4,36,162,2.7
Jesús de Machaca,2026-07-27 09:00:00,113,0.0,2,37,135,2.0
Kocani,2026-07-27 09:00:00,5,0.0,12,27,282,8.0
Kocani,2026-07-27 09:00:00,8,0.0,12,26,277,6.1
Kocani,2026-07-27 09:00:00,11,0.0,4,26,267,4.3
Kocani,2026-07-27 09:00:00,14,0.0,-3,26,311,3.0
Kocani,2026-07-27 09:00:00,17,0.0,-7,26,344,1.8
Kocani,2026-07-27 09:00:00,20,0.0,-7,27,344,2.0
Kocani,2026-07-27 09:00:00,23,0.0,-1,26,0,2.1
Kocani,2026-07-27 09:00:00,26,0.0,5,26,334,7.9
Kocani,2026-07-27 09:00:00,29,0.0,13,26,300,13.8
Kocani,2026-07-27 09:00:00,32,0.0,13,27,300,9.9
Kocani,2026-07-27 09:00:00,35,0.0,3,26,299,5.9
Kocani,2026-07-27 09:00:00,38,0.0,-2,26,329,3.7
Kocani,2026-07-27 09:00:00,41,0.0,-6,27,354,1.5
Kocani,2026-07-27 09:00:00,44,0.0,-6,26,332,1.6
Kocani,2026-07-27 09:00:00,47,0.0,-1,26,333,2.0
Kocani,2026-07-27 09:00:00,50,0.0,5,27,323,4.7
Kocani,2026-07-27 09:00:00,53,0.0,12,26,304,7.3
Kocani,2026-07-27 09:00:00,56,0.0,12,27,340,5.1
Kocani,2026-07-27 09:00:00,59,0.0,7,26,10,2.9
Kocani,2026-07-27 09:00:00,62,0.0,1,26,14,2.3
Kocani,2026-07-27 09:00:00,65,0.0,-7,26,17,1.6
Kocani,2026-07-27 09:00:00,68,0.0,-7,26,20,0.9
Kocani,2026-07-27 09:00:00,71,0.0,1,26,38,0.9
Kocani,2026-07-27 09:00:00,74,0.0,6,27,354,3.3
Kocani,2026-07-27 09:00:00,77,0.0,13,26,304,5.7
Kocani,2026-07-27 09:00:00,80,0.0,13,26,322,4.0
Kocani,2026-07-27 09:00:00,83,0.0,4,26,331,2.4
Kocani,2026-07-27 09:00:00,86,0.0,-7,26,13,2.2
Kocani,2026-07-27 09:00:00,89,0.0,-7,27,54,2.0
Kocani,2026-07-27 09:00:00,92,0.0,1,26,14,1.7
Kocani,2026-07-27 09:00:00,95,0.0,1,27,7,1.9
Kocani,2026-07-27 09:00:00,98,0.0,7,26,334,6.6
Kocani,2026-07-27 09:00:00,101,0.0,12,26,300,11.4
Kocani,2026-07-27 09:00:00,104,0.0,9,27,299,8.7
Kocani,2026-07-27 09:00:00,107,0.0,5,27,289,6.0
Kocani,2026-07-27 09:00:00,110,0.0,2,26,324,3.9
Kocani,2026-07-27 09:00:00,113,0.0,-1,26,359,1.7
La Paz - Centro,2026-07-27 09:00:00,5,0.0,20,26,57,4.1
La Paz - Centro,2026-07-27 09:00:00,8,0.0,20,26,50,3.3
La Paz - Centro,2026-07-27 09:00:00,11,0.0,15,36,38,2.5
La Paz - Centro,2026-07-27 09:00:00,14,0.0,12,36,110,1.4
La Paz - Centro,2026-07-27 09:00:00,17,0.0,5,26,177,0.3
La Paz - Centro,2026-07-27 09:00:00,20,0.0,5,26,22,0.8
La Paz - Centro,2026-07-27 09:00:00,23,0.0,10,26,211,0.7
La Paz - Centro,2026-07-27 09:00:00,26,0.0,15,25,305,2.4
La Paz - Centro,2026-07-27 09:00:00,29,0.0,20,36,36,4.0
La Paz - Centro,2026-07-27 09:00:00,32,0.0,20,36,49,3.2
La Paz - Centro,2026-07-27 09:00:00,35,0.0,15,26,52,2.3
La Paz - Centro,2026-07-27 09:00:00,38,0.0,11,26,64,1.5
La Paz - Centro,2026-07-27 09:00:00,41,0.0,4,26,221,0.6
La Paz - Centro,2026-07-27 09:00:00,44,0.0,4,26,273,0.7
La Paz - Centro,2026-07-27 09:00:00,47,0.0,9,26,254,0.6
La Paz - Centro,2026-07-27 09:00:00,50,0.0,15,26,337,2.3
La Paz - Centro,2026-07-27 09:00:00,53,0.0,21,26,57,4.0
La Paz - Centro,2026-07-27 09:00:00,56,0.0,21,26,52,3.4
La Paz - Centro,2026-07-27 09:00:00,59,0.0,14,26,42,2.8
La Paz - Centro,2026-07-27 09:00:00,62,0.0,9,26,35,1.9
La Paz - Centro,2026-07-27 09:00:00,65,0.0,5,26,27,1.0
La Paz - Centro,2026-07-27 09:00:00,68,0.0,5,26,47,1.0
La Paz - Centro,2026-07-27 09:00:00,71,0.0,8,26,49,1.1
La Paz - Centro,2026-07-27 09:00:00,74,0.0,12,26,53,3.0
La Paz - Centro,2026-07-27 09:00:00,77,0.0,20,36,50,4.8
La Paz - Centro,2026-07-27 09:00:00,80,0.0,20,36,45,3.5
La Paz - Centro,2026-07-27 09:00:00,83,0.0,9,26,35,2.3
La Paz - Centro,2026-07-27 09:00:00,86,0.0,5,26,1,1.5
La Paz - Centro,2026-07-27 09:00:00,89,0.0,5,36,317,0.7
La Paz - Centro,2026-07-27 09:00:00,92,0.0,7,36,18,0.5
La Paz - Centro,2026-07-27 09:00:00,95,0.0,8,36,73,0.4
La Paz - Centro,2026-07-27 09:00:00,98,0.0,13,36,65,2.5
La Paz - Centro,2026-07-27 09:00:00,101,0.0,18,56,52,4.5
La Paz - Centro,2026-07-27 09:00:00,104,0.0,14,56,45,3.5
La Paz - Centro,2026-07-27 09:00:00,107,0.0,9,36,35,2.6
La Paz - Centro,2026-07-27 09:00:00,110,0.0,8,36,330,1.6
La Paz - Centro,2026-07-27 09:00:00,113,0.0,7,36,261,0.6
Laguna Colorada (GPRS),2026-07-27 09:00:00,5,0.0,10,25,260,7.5
Laguna Colorada (GPRS),2026-07-27 09:00:00,8,0.0,10,26,260,5.2
Laguna Colorada (GPRS),2026-07-27 09:00:00,11,0.0,-2,25,253,2.9
Laguna Colorada (GPRS),2026-07-27 09:00:00,14,0.0,-9,26,260,2.6
Laguna Colorada (GPRS),2026-07-27 09:00:00,17,0.0,-16,26,260,2.2
Laguna Colorada (GPRS),2026-07-27 09:00:00,20,0.0,-16,26,297,2.1
Laguna Colorada (GPRS),2026-07-27 09:00:00,23,0.0,-4,26,300,2.1
Laguna Colorada (GPRS),2026-07-27 09:00:00,26,0.0,-1,25,290,7.2
Laguna Colorada (GPRS),2026-07-27 09:00:00,29,0.0,11,26,270,12.4
Laguna Colorada (GPRS),2026-07-27 09:00:00,32,0.0,11,26,253,7.3
Laguna Colorada (GPRS),2026-07-27 09:00:00,35,0.0,-4,26,227,2.1
Laguna Colorada (GPRS),2026-07-27 09:00:00,38,0.0,-10,26,268,1.9
Laguna Colorada (GPRS),2026-07-27 09:00:00,41,0.0,-15,26,303,1.6
Laguna Colorada (GPRS),2026-07-27 09:00:00,44,0.0,-15,26,332,1.7
Laguna Colorada (GPRS),2026-07-27 09:00:00,47,0.0,-4,26,322,1.6
Laguna Colorada (GPRS),2026-07-27 09:00:00,50,0.0,1,26,297,4.1
Laguna Colorada (GPRS),2026-07-27 09:00:00,53,0.0,10,26,273,6.6
Laguna Colorada (GPRS),2026-07-27 09:00:00,56,0.0,10,26,256,4.2
Laguna Colorada (GPRS),2026-07-27 09:00:00,59,0.0,3,26,228,1.9
Laguna Colorada (GPRS),2026-07-27 09:00:00,62,0.0,-3,26,261,1.8
Laguna Colorada (GPRS),2026-07-27 09:00:00,65,0.0,-15,26,293,1.7
Laguna Colorada (GPRS),2026-07-27 09:00:00,68,0.0,-15,26,237,1.5
Laguna Colorada (GPRS),2026-07-27 09:00:00,71,0.0,-2,26,210,1.2
Laguna Colorada (GPRS),2026-07-27 09:00:00,74,0.0,2,26,257,2.4
Laguna Colorada (GPRS),2026-07-27 09:00:00,77,0.0,11,26,296,3.6
Laguna Colorada (GPRS),2026-07-27 09:00:00,80,0.0,11,26,265,2.8
Laguna Colorada (GPRS),2026-07-27 09:00:00,83,0.0,-1,26,228,1.9
Laguna Colorada (GPRS),2026-07-27 09:00:00,86,0.0,-15,26,238,2.1
Laguna Colorada (GPRS),2026-07-27 09:00:00,89,0.0,-15,25,246,2.3
Laguna Colorada (GPRS),2026-07-27 09:00:00,92,0.0,-3,26,271,2.2
Laguna Colorada (GPRS),2026-07-27 09:00:00,95,0.0,-3,26,285,1.7
Laguna Colorada (GPRS),2026-07-27 09:00:00,98,0.0,1,26,278,6.5
Laguna Colorada (GPRS),2026-07-27 09:00:00,101,0.0,5,26,270,11.3
Laguna Colorada (GPRS),2026-07-27 09:00:00,104,0.0,1,26,297,7.0
Laguna Colorada (GPRS),2026-07-27 09:00:00,107,0.0,-2,26,314,2.6
Laguna Colorada (GPRS),2026-07-27 09:00:00,110,0.0,-3,26,344,2.0
Laguna Colorada (GPRS),2026-07-27 09:00:00,113,0.0,-5,26,13,1.3
Magdalena,2026-07-27 09:00:00,5,0.0,34,36,310,5.0
Magdalena,2026-07-27 09:00:00,8,0.0,34,36,335,4.5
Magdalena,2026-07-27 09:00:00,11,0.0,29,36,350,3.9
Magdalena,2026-07-27 09:00:00,14,0.0,24,37,355,3.4
Magdalena,2026-07-27 09:00:00,17,0.0,22,26,350,2.9
Magdalena,2026-07-27 09:00:00,20,0.0,22,26,320,3.4
Magdalena,2026-07-27 09:00:00,23,0.0,24,26,330,3.7
