estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2026-01-26 06:00:00,2,93.0,4.2,14.0,1.0
Anzaldo,2026-01-26 06:00:00,5,93.0,4.2,18.0,2.0
Anzaldo,2026-01-26 06:00:00,8,88.0,4.2,23.0,3.0
Anzaldo,2026-01-26 06:00:00,11,87.0,4.2,23.0,3.0
Anzaldo,2026-01-26 06:00:00,14,93.0,4.2,18.0,3.0
Anzaldo,2026-01-26 06:00:00,17,94.0,4.4,14.0,2.0
Anzaldo,2026-01-26 06:00:00,20,94.0,1.7,11.0,2.0
Anzaldo,2026-01-26 06:00:00,23,94.0,2.1,11.0,1.0
Anzaldo,2026-01-26 06:00:00,26,94.0,2.1,14.0,1.0
Anzaldo,2026-01-26 06:00:00,29,94.0,2.4,17.0,2.0
Anzaldo,2026-01-26 06:00:00,32,94.0,2.0,21.0,4.0
Anzaldo,2026-01-26 06:00:00,35,94.0,2.4,21.0,3.0
Anzaldo,2026-01-26 06:00:00,38,56.0,0.0,17.0,2.0
Anzaldo,2026-01-26 06:00:00,41,56.0,0.0,14.0,1.0
Anzaldo,2026-01-26 06:00:00,44,94.0,2.4,11.0,1.0
Anzaldo,2026-01-26 06:00:00,47,94.0,3.7,11.0,2.0
Anzaldo,2026-01-26 06:00:00,50,94.0,2.6,13.0,2.0
Anzaldo,2026-01-26 06:00:00,53,93.0,3.2,16.0,5.0
Anzaldo,2026-01-26 06:00:00,56,94.0,3.2,20.0,7.0
Anzaldo,2026-01-26 06:00:00,59,93.0,3.2,20.0,5.0
Anzaldo,2026-01-26 06:00:00,62,94.0,3.6,17.0,2.0
Anzaldo,2026-01-26 06:00:00,65,94.0,3.4,13.0,2.0
Anzaldo,2026-01-26 06:00:00,68,93.0,2.9,10.0,2.0
Anzaldo,2026-01-26 06:00:00,71,95.0,1.8,11.0,2.0
Anzaldo,2026-01-26 06:00:00,74,94.0,3.2,13.0,2.0
Anzaldo,2026-01-26 06:00:00,77,94.0,3.2,15.0,2.0
Anzaldo,2026-01-26 06:00:00,80,88.0,3.8,19.0,1.0
Anzaldo,2026-01-26 06:00:00,83,88.0,2.9,19.0,1.0
Anzaldo,2026-01-26 06:00:00,86,94.0,1.4,15.0,1.0
Anzaldo,2026-01-26 06:00:00,89,93.0,2.9,11.0,1.0
Anzaldo,2026-01-26 06:00:00,92,56.0,0.0,11.0,1.0
Anzaldo,2026-01-26 10:00:00,16,88.0,1.8,,
Anzaldo,2026-01-26 10:00:00,19,88.0,2.8,,
Anzaldo,2026-01-26 10:00:00,22,88.0,2.0,,
Anzaldo,2026-01-26 10:00:00,25,88.0,2.0,,
Anzaldo,2026-01-26 10:00:00,28,,5.4,,
Anzaldo,2026-01-26 10:00:00,31,,5.1,,
Anzaldo,2026-01-26 10:00:00,34,57.0,,,
Anzaldo,2026-01-26 10:00:00,40,,3.5,,
Anzaldo,2026-01-26 10:00:00,43,,1.8,,
Anzaldo,2026-01-26 10:00:00,46,,3.0,,
Anzaldo,2026-01-26 10:00:00,49,94.0,3.0,,
Anzaldo,2026-01-26 10:00:00,52,,3.5,,
Anzaldo,2026-01-26 10:00:00,55,94.0,2.2,,
Anzaldo,2026-01-26 10:00:00,58,56.0,0.0,,
Anzaldo,2026-01-26 10:00:00,61,56.0,0.0,,
Anzaldo,2026-01-26 10:00:00,64,94.0,4.3,,
Anzaldo,2026-01-26 10:00:00,67,94.0,3.7,,
Anzaldo,2026-01-26 10:00:00,70,,3.7,,
Anzaldo,2026-01-26 10:00:00,73,,3.7,,
Anzaldo,2026-01-26 10:00:00,76,,4.3,,
Anzaldo,2026-01-26 10:00:00,79,,3.7,,
Anzaldo,2026-01-26 10:00:00,82,,4.7,,
Anzaldo,2026-01-26 10:00:00,85,94.0,3.7,,
Anzaldo,2026-01-26 10:00:00,88,94.0,4.7,,
Anzaldo,2026-01-26 10:00:00,91,56.0,0.0,10.0,2.0
Anzaldo,2026-01-26 10:00:00,94,56.0,0.0,11.0,2.0
Anzaldo,2026-01-26 10:00:00,97,56.0,0.0,14.0,3.0
Anzaldo,2026-01-26 10:00:00,100,76.0,2.1,16.0,4.0
Anzaldo,2026-01-26 10:00:00,103,76.0,1.6,14.0,3.0
Anzaldo,2026-01-26 10:00:00,106,56.0,0.0,11.0,3.0
Anzaldo,2026-01-26 10:00:00,109,56.0,0.0,10.0,2.0
Anzaldo,2026-01-26 10:00:00,112,56.0,0.0,9.0,1.0
Anzaldo,2026-01-26 12:00:00,26,,,20.0,
Anzaldo,2026-01-26 12:00:00,29,,,20.0,
Anzaldo,2026-01-26 12:00:00,38,,,12.0,
Anzaldo,2026-01-26 12:00:00,41,,,12.0,
Anzaldo,2026-01-26 12:00:00,50,,,18.0,
Anzaldo,2026-01-26 12:00:00,53,,,18.0,
Anzaldo,2026-01-26 12:00:00,56,,,15.0,
Anzaldo,2026-01-26 12:00:00,62,,,12.0,
Anzaldo,2026-01-26 12:00:00,65,,,13.0,
Anzaldo,2026-01-26 12:00:00,80,,,17.0,
Anzaldo,2026-01-26 12:00:00,83,,,15.0,
Anzaldo,2026-01-26 12:00:00,89,,,11.0,
Anzaldo,2026-01-26 12:00:00,92,,,13.0,
Anzaldo,2026-01-26 12:00:00,95,,,16.0,
Anzaldo,2026-01-26 12:00:00,98,,,19.0,
Anzaldo,2026-01-26 12:00:00,101,,,19.0,
Anzaldo,2026-01-26 12:00:00,104,,,18.0,
Anzaldo,2026-01-26 12:00:00,107,,,17.0,
Anzaldo,2026-01-26 12:00:00,110,,,16.0,
Anzaldo,2026-01-27 10:00:00,16,56.0,0.0,,
Anzaldo,2026-01-27 10:00:00,19,56.0,0.0,,
Anzaldo,2026-01-27 10:00:00,22,56.0,0.0,,
Anzaldo,2026-01-27 10:00:00,25,56.0,0.0,,
Anzaldo,2026-01-27 10:00:00,28,88.0,1.8,,
Anzaldo,2026-01-27 10:00:00,31,88.0,1.0,,
Anzaldo,2026-01-27 10:00:00,34,,2.3,,
Anzaldo,2026-01-27 10:00:00,37,,1.8,,
Anzaldo,2026-01-27 10:00:00,40,56.0,0.0,,
Anzaldo,2026-01-27 10:00:00,91,56.0,0.0,10.0,1.0
Anzaldo,2026-01-27 10:00:00,94,57.0,0.0,12.0,1.0
Anzaldo,2026-01-27 10:00:00,97,57.0,0.0,14.0,2.0
Anzaldo,2026-01-27 10:00:00,100,88.0,2.3,17.0,2.0
Anzaldo,2026-01-27 10:00:00,103,89.0,2.6,14.0,3.0
Anzaldo,2026-01-27 10:00:00,106,94.0,1.8,11.0,3.0
Anzaldo,2026-01-27 10:00:00,109,93.0,1.8,11.0,2.0
Anzaldo,2026-01-27 10:00:00,112,56.0,0.0,10.0,2.0
Anzaldo,2026-01-27 12:00:00,14,,,9.0,
Anzaldo,2026-01-27 12:00:00,17,,,9.0,
Anzaldo,2026-01-27 12:00:00,26,,,19.0,
Anzaldo,2026-01-27 12:00:00,29,,,19.0,
Anzaldo,2026-01-27 12:00:00,38,,,9.0,
Anzaldo,2026-01-27 12:00:00,41,,,9.0,
Anzaldo,2026-01-27 12:00:00,62,,,9.0,
Anzaldo,2026-01-27 12:00:00,65,,,9.0,
Anzaldo,2026-01-27 12:00:00,74,,,18.0,
Anzaldo,2026-01-27 12:00:00,77,,,18.0,
Anzaldo,2026-01-27 12:00:00,80,,,17.0,
Anzaldo,2026-01-27 12:00:00,83,,,15.0,
Anzaldo,2026-01-27 12:00:00,86,,,10.0,
Anzaldo,2026-01-27 12:00:00,98,,,20.0,
Anzaldo,2026-01-27 12:00:00,101,,,20.0,
Anzaldo,2026-01-28 10:00:00,91,56.0,0.0,11.0,3.0
Anzaldo,2026-01-28 10:00:00,94,56.0,0.0,12.0,3.0
Anzaldo,2026-01-28 10:00:00,97,56.0,0.0,15.0,3.0
Anzaldo,2026-01-28 10:00:00,100,88.0,2.3,19.0,3.0
Anzaldo,2026-01-28 10:00:00,103,89.0,0.9,16.0,3.0
Anzaldo,2026-01-28 10:00:00,106,57.0,0.0,13.0,3.0
Anzaldo,2026-01-28 10:00:00,109,56.0,0.0,12.0,3.0
Anzaldo,2026-01-28 10:00:00,112,56.0,0.0,10.0,2.0
Anzaldo,2026-01-28 13:00:00,10,,,14.0,
Anzaldo,2026-01-28 13:00:00,19,,,14.0,
Anzaldo,2026-01-28 13:00:00,25,,,18.0,
