estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2026-01-06 16:00:00,1,76.0,1.8,23.0,2.0
Anzaldo,2026-01-06 16:00:00,4,56.0,0.0,17.0,2.0
Anzaldo,2026-01-06 16:00:00,7,55.0,0.0,15.0,2.0
Anzaldo,2026-01-06 16:00:00,10,36.0,0.0,10.0,2.0
Anzaldo,2026-01-06 16:00:00,13,36.0,0.0,10.0,2.0
Anzaldo,2026-01-06 16:00:00,16,36.0,0.0,13.0,1.0
Anzaldo,2026-01-06 16:00:00,19,36.0,0.0,16.0,3.0
Anzaldo,2026-01-06 16:00:00,22,81.0,1.3,22.0,4.0
Anzaldo,2026-01-06 16:00:00,25,81.0,1.3,22.0,3.0
Anzaldo,2026-01-06 16:00:00,28,93.0,2.6,15.0,2.0
Anzaldo,2026-01-06 16:00:00,31,94.0,3.1,14.0,2.0
Anzaldo,2026-01-06 16:00:00,34,56.0,0.0,9.0,1.0
Anzaldo,2026-01-06 16:00:00,37,56.0,0.0,10.0,2.0
Anzaldo,2026-01-06 16:00:00,40,57.0,0.0,15.0,2.0
Anzaldo,2026-01-06 16:00:00,43,56.0,0.0,15.0,2.0
Anzaldo,2026-01-06 16:00:00,46,94.0,1.5,21.0,2.0
Anzaldo,2026-01-06 16:00:00,49,94.0,2.1,21.0,2.0
Anzaldo,2026-01-06 16:00:00,52,94.0,1.5,15.0,3.0
Anzaldo,2026-01-06 16:00:00,55,94.0,1.7,14.0,2.0
Anzaldo,2026-01-06 16:00:00,58,56.0,0.0,9.0,2.0
Anzaldo,2026-01-06 16:00:00,61,57.0,0.0,9.0,1.0
Anzaldo,2026-01-06 16:00:00,64,56.0,0.0,13.0,1.0
Anzaldo,2026-01-06 16:00:00,67,56.0,0.0,15.0,2.0
Anzaldo,2026-01-06 16:00:00,70,94.0,1.8,22.0,3.0
Anzaldo,2026-01-06 16:00:00,73,94.0,1.1,22.0,3.0
Anzaldo,2026-01-06 16:00:00,76,94.0,2.3,14.0,2.0
Anzaldo,2026-01-06 16:00:00,79,94.0,1.6,13.0,2.0
Anzaldo,2026-01-06 16:00:00,82,56.0,0.0,10.0,1.0
Anzaldo,2026-01-06 16:00:00,85,55.0,0.0,11.0,1.0
Anzaldo,2026-01-06 16:00:00,88,57.0,0.0,12.0,1.0
Anzaldo,2026-01-06 16:00:00,91,56.0,0.0,15.0,2.0
Anzaldo,2026-01-06 16:00:00,94,88.0,1.0,19.0,2.0
Anzaldo,2026-01-06 16:00:00,97,88.0,1.3,19.0,2.0
Anzaldo,2026-01-06 16:00:00,100,94.0,1.8,13.0,2.0
Anzaldo,2026-01-06 16:00:00,103,94.0,2.6,12.0,2.0
Anzaldo,2026-01-06 16:00:00,106,94.0,2.3,10.0,2.0
Anzaldo,2026-01-07 10:00:00,28,88.0,,,
Anzaldo,2026-01-07 10:00:00,31,88.0,0.9,,
Anzaldo,2026-01-07 10:00:00,88,,3.0,,
Anzaldo,2026-01-07 10:00:00,91,94.0,3.0,10.0,2.0
Anzaldo,2026-01-07 10:00:00,94,94.0,1.6,10.0,1.0
Anzaldo,2026-01-07 10:00:00,97,94.0,1.9,11.0,3.0
Anzaldo,2026-01-07 10:00:00,100,88.0,1.7,12.0,5.0
Anzaldo,2026-01-07 10:00:00,103,88.0,1.6,11.0,4.0
Anzaldo,2026-01-07 10:00:00,106,94.0,3.0,10.0,4.0
Anzaldo,2026-01-07 10:00:00,109,94.0,3.0,9.0,3.0
Anzaldo,2026-01-07 10:00:00,112,56.0,0.0,9.0,3.0
Anzaldo,2026-01-07 12:00:00,14,,,8.0,
Anzaldo,2026-01-07 12:00:00,17,,,8.0,
Anzaldo,2026-01-07 12:00:00,38,,,7.0,
Anzaldo,2026-01-07 12:00:00,41,,,7.0,
Anzaldo,2026-01-07 12:00:00,62,,,9.0,
Anzaldo,2026-01-07 12:00:00,65,,,9.0,
Anzaldo,2026-01-07 12:00:00,74,,,20.0,
Anzaldo,2026-01-07 12:00:00,77,,,20.0,
Anzaldo,2026-01-07 12:00:00,86,,,9.0,
Anzaldo,2026-01-07 12:00:00,89,,,9.0,
Anzaldo,2026-01-07 12:00:00,92,,,11.0,
Anzaldo,2026-01-07 12:00:00,95,,,12.0,
Anzaldo,2026-01-07 12:00:00,98,,,17.0,
Anzaldo,2026-01-07 12:00:00,101,,,17.0,
Anzaldo,2026-01-07 12:00:00,107,,,10.0,
Anzaldo,2026-01-07 18:00:00,56,,,8.0,
Anzaldo,2026-01-07 18:00:00,59,,,8.0,
Anzaldo,2026-01-07 18:00:00,74,,,15.0,
Anzaldo,2026-01-07 18:00:00,80,,,8.0,
Anzaldo,2026-01-07 18:00:00,83,,,8.0,
Anzaldo,2026-01-07 18:00:00,92,,,19.0,
Anzaldo,2026-01-07 18:00:00,95,,,19.0,
Anzaldo,2026-01-07 18:00:00,98,,,16.0,
Anzaldo,2026-01-07 18:00:00,101,,,15.0,
Anzaldo,2026-01-07 18:00:00,104,,,14.0,
Anzaldo,2026-01-08 12:00:00,86,55.0,,,
Anzaldo,2026-01-08 12:00:00,89,56.0,0.0,9.0,2.0
Anzaldo,2026-01-08 12:00:00,92,56.0,0.0,9.0,2.0
Anzaldo,2026-01-08 12:00:00,95,57.0,0.0,11.0,3.0
Anzaldo,2026-01-08 12:00:00,98,94.0,2.7,13.0,3.0
Anzaldo,2026-01-08 12:00:00,101,94.0,2.9,12.0,3.0
Anzaldo,2026-01-08 12:00:00,104,93.0,5.4,10.0,3.0
Anzaldo,2026-01-08 12:00:00,107,94.0,6.1,10.0,2.0
Anzaldo,2026-01-08 12:00:00,110,56.0,0.0,10.0,2.0
Anzaldo,2026-01-08 14:00:00,24,,,24.0,
Anzaldo,2026-01-08 14:00:00,27,,,24.0,
Anzaldo,2026-01-08 14:00:00,48,,,23.0,
Anzaldo,2026-01-08 14:00:00,51,,,23.0,
Anzaldo,2026-01-08 14:00:00,69,,,13.0,
Anzaldo,2026-01-08 14:00:00,72,,,21.0,
Anzaldo,2026-01-08 14:00:00,75,,,21.0,
Anzaldo,2026-01-08 14:00:00,78,,,17.0,
Anzaldo,2026-01-08 14:00:00,84,,,10.0,
