estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vi,vientos
Anzaldo,2026-08-10 15:00:00,92,,,18.0,,
Anzaldo,2026-08-10 15:00:00,95,,,22.0,,
Anzaldo,2026-08-10 15:00:00,98,,,22.0,,
Anzaldo,2026-08-10 15:00:00,101,,,17.0,,
Anzaldo,2026-08-10 15:00:00,104,,,13.0,,
Anzaldo,2026-08-10 15:00:00,107,,,9.0,,
Anzaldo,2026-08-11 11:00:00,33,37.0,,,,
Anzaldo,2026-08-11 11:00:00,39,36.0,,,,
Anzaldo,2026-08-11 11:00:00,87,27.0,,,,
Anzaldo,2026-08-11 11:00:00,90,26.0,0.0,9.0,3.2,2.0
Anzaldo,2026-08-11 11:00:00,93,26.0,0.0,10.0,3.2,352.0
Anzaldo,2026-08-11 11:00:00,96,26.0,0.0,14.0,5.8,352.0
Anzaldo,2026-08-11 11:00:00,99,35.0,0.0,18.0,8.2,342.0
Anzaldo,2026-08-11 11:00:00,102,36.0,0.0,14.0,5.9,352.0
Anzaldo,2026-08-11 11:00:00,105,36.0,0.0,10.0,3.5,1.0
Anzaldo,2026-08-11 11:00:00,108,37.0,0.0,9.0,3.5,1.0
Anzaldo,2026-08-11 11:00:00,111,35.0,0.0,8.0,3.7,352.0
Anzaldo,2026-08-11 13:00:00,13,,,7.0,,
Anzaldo,2026-08-11 13:00:00,16,,,7.0,,
Anzaldo,2026-08-11 13:00:00,25,,,20.0,,
Anzaldo,2026-08-11 13:00:00,28,,,20.0,,
Anzaldo,2026-08-11 13:00:00,31,,,17.0,,
Anzaldo,2026-08-11 13:00:00,49,,,20.0,,
Anzaldo,2026-08-11 13:00:00,52,,,20.0,,
Anzaldo,2026-08-11 13:00:00,61,,,9.0,,
Anzaldo,2026-08-11 13:00:00,64,,,9.0,,
Anzaldo,2026-08-11 13:00:00,73,,,20.0,,
Anzaldo,2026-08-11 13:00:00,76,,,20.0,,
Anzaldo,2026-08-11 13:00:00,88,,,8.0,,
Anzaldo,2026-08-11 13:00:00,97,,,20.0,,
Anzaldo,2026-08-11 13:00:00,100,,,20.0,,
Anzaldo,2026-08-11 13:00:00,106,,,8.0,,
Anzaldo,2026-08-12 11:00:00,18,26.0,,,,
Anzaldo,2026-08-12 11:00:00,24,27.0,,,,
Anzaldo,2026-08-12 11:00:00,27,36.0,,,,
Anzaldo,2026-08-12 11:00:00,36,36.0,,,,
Anzaldo,2026-08-12 11:00:00,51,,,19.0,,
Anzaldo,2026-08-12 11:00:00,54,,,19.0,,
Anzaldo,2026-08-12 11:00:00,78,,,19.0,,
Anzaldo,2026-08-12 11:00:00,87,27.0,,,,
Anzaldo,2026-08-12 11:00:00,90,26.0,0.0,9.0,4.2,352.0
Anzaldo,2026-08-12 11:00:00,93,27.0,0.0,10.0,4.3,342.0
Anzaldo,2026-08-12 11:00:00,96,27.0,0.0,14.0,6.0,352.0
Anzaldo,2026-08-12 11:00:00,99,36.0,0.0,17.0,7.6,358.0
Anzaldo,2026-08-12 11:00:00,102,37.0,0.0,14.0,5.5,8.0
Anzaldo,2026-08-12 11:00:00,105,25.0,0.0,11.0,3.3,10.0
Anzaldo,2026-08-12 11:00:00,108,27.0,0.0,10.0,3.3,10.0
Anzaldo,2026-08-12 11:00:00,111,26.0,0.0,9.0,3.1,2.0
Anzaldo,2026-08-12 13:00:00,7,,,15.0,,
Anzaldo,2026-08-12 13:00:00,10,,,10.0,,
Anzaldo,2026-08-12 13:00:00,13,,,3.0,,
Anzaldo,2026-08-12 13:00:00,22,,,15.0,,
Anzaldo,2026-08-12 13:00:00,31,,,16.0,,
Anzaldo,2026-08-12 13:00:00,34,,,10.0,,
Anzaldo,2026-08-12 13:00:00,40,,,4.0,,
Anzaldo,2026-08-12 13:00:00,43,,,10.0,,
Anzaldo,2026-08-12 13:00:00,46,,,16.0,,
Anzaldo,2026-08-12 13:00:00,49,,,21.0,,
Anzaldo,2026-08-12 13:00:00,52,,,21.0,,
Anzaldo,2026-08-12 13:00:00,55,,,16.0,,
Anzaldo,2026-08-12 13:00:00,58,,,11.0,,
Anzaldo,2026-08-12 13:00:00,61,,,4.0,,
Anzaldo,2026-08-12 13:00:00,64,,,4.0,,
Anzaldo,2026-08-12 13:00:00,73,,,22.0,,
Anzaldo,2026-08-12 13:00:00,76,,,22.0,,
Anzaldo,2026-08-12 13:00:00,79,,,16.0,,
Anzaldo,2026-08-12 13:00:00,82,,,10.0,,
Anzaldo,2026-08-12 13:00:00,85,,,4.0,,
Anzaldo,2026-08-12 13:00:00,88,,,4.0,,
Anzaldo,2026-08-12 13:00:00,97,,,22.0,,
Anzaldo,2026-08-12 13:00:00,100,,,22.0,,
Anzaldo,2026-08-12 13:00:00,106,,,4.0,,
Anzaldo,2026-08-12 13:00:00,109,,,4.0,,
Anzaldo,2026-08-13 11:00:00,15,36.0,,,,
Anzaldo,2026-08-13 11:00:00,18,36.0,,,,
Anzaldo,2026-08-13 11:00:00,24,36.0,,,,
Anzaldo,2026-08-13 11:00:00,27,56.0,,,,
Anzaldo,2026-08-13 11:00:00,30,56.0,,,,
Anzaldo,2026-08-13 11:00:00,87,56.0,,,,
Anzaldo,2026-08-13 11:00:00,90,57.0,0.0,9.0,3.7,2.0
Anzaldo,2026-08-13 11:00:00,93,56.0,0.0,9.0,3.5,2.0
Anzaldo,2026-08-13 11:00:00,96,56.0,0.0,11.0,6.7,352.0
Anzaldo,2026-08-13 11:00:00,99,55.0,0.0,13.0,9.8,332.0
Anzaldo,2026-08-13 11:00:00,102,56.0,0.0,11.0,7.1,342.0
Anzaldo,2026-08-13 11:00:00,105,56.0,0.0,9.0,4.3,352.0
Anzaldo,2026-08-13 11:00:00,108,56.0,0.0,9.0,4.3,2.0
Anzaldo,2026-08-13 11:00:00,111,56.0,0.0,9.0,4.1,10.0
Anzaldo,2026-08-13 13:00:00,13,,,3.0,,
Anzaldo,2026-08-13 13:00:00,16,,,3.0,,
Anzaldo,2026-08-13 13:00:00,37,,,3.0,,
Anzaldo,2026-08-13 13:00:00,40,,,3.0,,
Anzaldo,2026-08-13 13:00:00,49,,,23.0,,
Anzaldo,2026-08-13 13:00:00,52,,,23.0,,
Anzaldo,2026-08-13 13:00:00,58,,,11.0,,
Anzaldo,2026-08-13 13:00:00,61,,,3.0,,
Anzaldo,2026-08-13 13:00:00,64,,,3.0,,
Anzaldo,2026-08-13 13:00:00,73,,,23.0,,
Anzaldo,2026-08-13 13:00:00,76,,,23.0,,
Anzaldo,2026-08-13 13:00:00,79,,,12.0,,
Anzaldo,2026-08-13 13:00:00,82,,,6.0,,
Anzaldo,2026-08-13 13:00:00,85,,,2.0,,
Anzaldo,2026-08-13 13:00:00,88,,,2.0,,
Anzaldo,2026-08-13 13:00:00,91,,,8.0,,
Anzaldo,2026-08-13 13:00:00,94,,,12.0,,
Anzaldo,2026-08-13 13:00:00,97,,,22.0,,
Anzaldo,2026-08-13 13:00:00,100,,,22.0,,
Anzaldo,2026-08-13 13:00:00,106,,,2.0,,
Anzaldo,2026-08-13 13:00:00,109,,,2.0,,
Anzaldo,2026-08-14 09:00:00,20,36.0,,,,
Anzaldo,2026-08-14 09:00:00,23,36.0,,,,
Anzaldo,2026-08-14 09:00:00,26,36.0,,,,
Anzaldo,2026-08-14 09:00:00,29,26.0,,,,
Anzaldo,2026-08-14 09:00:00,32,26.0,,,,
Anzaldo,2026-08-14 09:00:00,92,56.0,0.0,8.0,4.5,332.0
Anzaldo,2026-08-14 09:00:00,95,57.0,0.0,8.0,4.5,322.0
Anzaldo,2026-08-14 09:00:00,98,56.0,0.0,9.0,6.6,332.0
Anzaldo,2026-08-14 09:00:00,101,56.0,0.0,11.0,8.6,341.0
Anzaldo,2026-08-14 09:00:00,104,57.0,0.0,9.0,6.2,351.0
Anzaldo,2026-08-14 09:00:00,107,36.0,0.0,7.0,3.8,356.0
Anzaldo,2026-08-14 09:00:00,110,37.0,0.0,7.0,3.9,356.0
Anzaldo,2026-08-14 09:00:00,113,36.0,0.0,6.0,4.0,352.0
Anzaldo,2026-08-14 13:00:00,55,,,14.0,,
Anzaldo,2026-08-14 13:00:00,58,,,8.0,,
Anzaldo,2026-08-14 13:00:00,61,,,3.0,,
Anzaldo,2026-08-14 13:00:00,64,,,3.0,,
Anzaldo,2026-08-14 13:00:00,67,,,10.0,,
Anzaldo,2026-08-14 13:00:00,70,,,15.0,,
Anzaldo,2026-08-14 13:00:00,73,,,21.0,,
Anzaldo,2026-08-14 13:00:00,76,,,21.0,,
Anzaldo,2026-08-14 13:00:00,79,,,13.0,,
Anzaldo,2026-08-14 13:00:00,82,,,8.0,,
Anzaldo,2026-08-14 13:00:00,85,,,4.0,,
Anzaldo,2026-08-14 13:00:00,88,,,5.0,,
Anzaldo,2026-08-14 13:00:00,94,,,12.0,,
Anzaldo,2026-08-14 13:00:00,97,,,19.0,,
Anzaldo,2026-08-14 13:00:00,100,,,19.0,,
Anzaldo,2026-08-14 13:00:00,103,,,14.0,,
Anzaldo,2026-08-14 13:00:00,106,,,9.0,,
Anzaldo,2026-08-14 13:00:00,109,,,5.0,,
Anzaldo,2026-08-15 10:00:00,16,36.0,,,,
Anzaldo,2026-08-15 10:00:00,19,35.0,,,,
Anzaldo,2026-08-15 10:00:00,22,36.0,,,,
Anzaldo,2026-08-15 10:00:00,25,35.0,,,,
Anzaldo,2026-08-15 10:00:00,28,56.0,,,,
Anzaldo,2026-08-15 10:00:00,31,56.0,,,,
Anzaldo,2026-08-15 10:00:00,34,36.0,,,,
Anzaldo,2026-08-15 10:00:00,37,36.0,,,,
Anzaldo,2026-08-15 10:00:00,40,36.0,,,,
Anzaldo,2026-08-15 10:00:00,88,56.0,,,,
Anzaldo,2026-08-15 10:00:00,91,56.0,0.0,5.0,4.8,342.0
Anzaldo,2026-08-15 10:00:00,94,56.0,0.0,5.0,4.9,342.0
Anzaldo,2026-08-15 10:00:00,97,56.0,0.0,10.0,6.3,332.0
Anzaldo,2026-08-15 10:00:00,100,36.0,0.0,15.0,7.6,312.0
Anzaldo,2026-08-15 10:00:00,103,35.0,0.0,12.0,5.5,342.0
Anzaldo,2026-08-15 10:00:00,106,35.0,0.0,9.0,3.4,2.0
Anzaldo,2026-08-15 10:00:00,109,36.0,0.0,8.0,3.6,2.0
Anzaldo,2026-08-15 10:00:00,112,35.0,0.0,7.0,3.8,352.0
Apolo Chupiluzani,2026-08-10 07:00:00,1,89.0,1.4,18.0,0.8,306.0
Apolo Chupiluzani,2026-08-10 07:00:00,4,89.0,1.6,20.0,1.1,291.0
Apolo Chupiluzani,2026-08-10 07:00:00,7,90.0,1.2,25.0,1.4,266.0
Apolo Chupiluzani,2026-08-10 07:00:00,10,89.0,1.0,25.0,1.1,233.0
Apolo Chupiluzani,2026-08-10 07:00:00,13,90.0,1.4,22.0,0.8,188.0
Apolo Chupiluzani,2026-08-10 07:00:00,16,89.0,2.2,19.0,0.8,266.0
Apolo Chupiluzani,2026-08-10 07:00:00,19,56.0,0.0,15.0,0.8,342.0
Apolo Chupiluzani,2026-08-10 07:00:00,22,56.0,0.0,15.0,0.5,163.0
Apolo Chupiluzani,2026-08-10 07:00:00,25,56.0,0.0,21.0,0.4,108.0
Apolo Chupiluzani,2026-08-10 07:00:00,28,56.0,0.0,22.0,0.8,56.0
Apolo Chupiluzani,2026-08-10 07:00:00,31,57.0,0.0,26.0,1.1,354.0
Apolo Chupiluzani,2026-08-10 07:00:00,34,56.0,0.0,26.0,0.9,329.0
Apolo Chupiluzani,2026-08-10 07:00:00,37,56.0,0.0,21.0,0.8,178.0
Apolo Chupiluzani,2026-08-10 07:00:00,40,56.0,0.0,18.0,0.7,249.0
Apolo Chupiluzani,2026-08-10 07:00:00,43,36.0,0.0,17.0,0.7,306.0
Apolo Chupiluzani,2026-08-10 07:00:00,46,36.0,0.0,17.0,0.9,315.0
Apolo Chupiluzani,2026-08-10 07:00:00,49,36.0,0.0,19.0,0.8,314.0
Apolo Chupiluzani,2026-08-10 07:00:00,52,36.0,0.0,22.0,1.7,342.0
Apolo Chupiluzani,2026-08-10 07:00:00,55,36.0,0.0,27.0,2.6,360.0
Apolo Chupiluzani,2026-08-10 07:00:00,58,35.0,0.0,27.0,1.8,15.0
Apolo Chupiluzani,2026-08-10 07:00:00,61,36.0,0.0,22.0,0.9,24.0
Apolo Chupiluzani,2026-08-10 07:00:00,64,35.0,0.0,19.0,1.1,358.0
Apolo Chupiluzani,2026-08-10 07:00:00,67,36.0,0.0,18.0,1.4,331.0
Apolo Chupiluzani,2026-08-10 07:00:00,70,37.0,0.0,18.0,1.2,322.0
Apolo Chupiluzani,2026-08-10 07:00:00,73,36.0,0.0,19.0,1.0,316.0
Apolo Chupiluzani,2026-08-10 07:00:00,76,36.0,0.0,21.0,1.5,347.0
Apolo Chupiluzani,2026-08-10 07:00:00,79,56.0,0.0,27.0,2.0,16.0
Apolo Chupiluzani,2026-08-10 07:00:00,82,55.0,0.0,27.0,1.4,0.0
Apolo Chupiluzani,2026-08-10 07:00:00,85,56.0,0.0,20.0,0.7,336.0
Apolo Chupiluzani,2026-08-10 07:00:00,88,56.0,0.0,18.0,0.9,339.0
Apolo Chupiluzani,2026-08-10 07:00:00,91,56.0,0.0,18.0,1.0,332.0
Apolo Chupiluzani,2026-08-10 09:00:00,89,36.0,,,,
Apolo Chupiluzani,2026-08-10 09:00:00,92,36.0,0.0,16.0,1.0,324.0
Apolo Chupiluzani,2026-08-10 09:00:00,95,36.0,0.0,17.0,0.8,308.0
Apolo Chupiluzani,2026-08-10 09:00:00,98,36.0,0.0,21.0,1.7,344.0
Apolo Chupiluzani,2026-08-10 09:00:00,101,36.0,0.0,25.0,2.6,18.0
Apolo Chupiluzani,2026-08-10 09:00:00,104,36.0,0.0,21.0,1.6,360.0
Apolo Chupiluzani,2026-08-10 09:00:00,107,55.0,0.0,18.0,0.6,332.0
Apolo Chupiluzani,2026-08-10 09:00:00,110,55.0,0.0,16.0,0.9,332.0
Apolo Chupiluzani,2026-08-10 09:00:00,113,57.0,0.0,15.0,1.3,331.0
Apolo Chupiluzani,2026-08-10 11:00:00,15,89.0,1.2,,,
Apolo Chupiluzani,2026-08-10 11:00:00,18,90.0,1.1,,,
Apolo Chupiluzani,2026-08-10 11:00:00,21,89.0,1.4,,,
Apolo Chupiluzani,2026-08-10 11:00:00,24,89.0,2.0,,,
Apolo Chupiluzani,2026-08-10 15:00:00,17,,,18.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,20,,,20.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,23,,,24.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,26,,,24.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,35,,,15.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,38,,,15.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,41,,,18.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,47,,,25.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,50,,,25.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,53,,,21.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,56,,,18.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,59,,,14.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,62,,,14.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,65,,,18.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,71,,,25.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,74,,,25.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,80,,,17.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,83,,,14.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,86,,,14.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,89,,,18.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,92,,,20.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,95,,,26.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,98,,,26.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,101,,,21.0,,
Apolo Chupiluzani,2026-08-10 15:00:00,104,,,18.0,,
Apolo Chupiluzani,2026-08-11 11:00:00,18,35.0,,,,
Apolo Chupiluzani,2026-08-11 11:00:00,21,37.0,,,,
Apolo Chupiluzani,2026-08-11 11:00:00,27,56.0,,,,
Apolo Chupiluzani,2026-08-11 11:00:00,30,57.0,,,,
Apolo Chupiluzani,2026-08-11 11:00:00,36,36.0,,,,
Apolo Chupiluzani,2026-08-11 11:00:00,39,37.0,,,,
Apolo Chupiluzani,2026-08-11 11:00:00,87,36.0,,,,
Apolo Chupiluzani,2026-08-11 11:00:00,90,36.0,0.0,16.0,0.9,325.0
Apolo Chupiluzani,2026-08-11 11:00:00,93,37.0,0.0,17.0,0.9,316.0
Apolo Chupiluzani,2026-08-11 11:00:00,96,36.0,0.0,21.0,2.0,343.0
Apolo Chupiluzani,2026-08-11 11:00:00,99,56.0,0.0,26.0,3.1,10.0
Apolo Chupiluzani,2026-08-11 11:00:00,102,56.0,0.0,22.0,2.0,356.0
Apolo Chupiluzani,2026-08-11 11:00:00,105,56.0,0.0,18.0,1.0,336.0
Apolo Chupiluzani,2026-08-11 11:00:00,108,56.0,0.0,17.0,1.0,338.0
Apolo Chupiluzani,2026-08-11 11:00:00,111,36.0,0.0,15.0,1.1,331.0
Apolo Chupiluzani,2026-08-11 13:00:00,13,,,11.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,16,,,11.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,37,,,12.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,40,,,12.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,49,,,24.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,52,,,24.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,61,,,11.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,64,,,11.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,73,,,24.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,76,,,24.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,85,,,10.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,88,,,10.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,97,,,25.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,100,,,25.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,106,,,10.0,,
Apolo Chupiluzani,2026-08-11 13:00:00,109,,,10.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,24,35.0,,,,
Apolo Chupiluzani,2026-08-12 11:00:00,27,55.0,,,,
Apolo Chupiluzani,2026-08-12 11:00:00,30,56.0,,,,
Apolo Chupiluzani,2026-08-12 11:00:00,33,36.0,,22.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,36,37.0,,,,
Apolo Chupiluzani,2026-08-12 11:00:00,39,,,13.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,42,,,13.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,57,,,22.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,63,,,14.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,66,,,14.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,75,,,27.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,78,,,27.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,81,,,23.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,84,,,19.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,87,,,14.0,,
Apolo Chupiluzani,2026-08-12 11:00:00,90,36.0,0.0,14.0,1.1,325.0
Apolo Chupiluzani,2026-08-12 11:00:00,93,36.0,0.0,18.0,1.0,316.0
Apolo Chupiluzani,2026-08-12 11:00:00,96,36.0,0.0,21.0,1.8,343.0
Apolo Chupiluzani,2026-08-12 11:00:00,99,76.0,2.7,26.0,2.6,3.0
Apolo Chupiluzani,2026-08-12 11:00:00,102,75.0,1.2,26.0,2.0,359.0
Apolo Chupiluzani,2026-08-12 11:00:00,105,56.0,0.0,20.0,1.2,345.0
Apolo Chupiluzani,2026-08-12 11:00:00,108,56.0,0.0,14.0,1.1,345.0
Apolo Chupiluzani,2026-08-12 11:00:00,111,56.0,0.0,14.0,1.0,338.0
Apolo Chupiluzani,2026-08-13 11:00:00,15,37.0,,,,
Apolo Chupiluzani,2026-08-13 11:00:00,27,56.0,,,,
Apolo Chupiluzani,2026-08-13 11:00:00,30,55.0,,,,
Apolo Chupiluzani,2026-08-13 11:00:00,33,36.0,,,,
Apolo Chupiluzani,2026-08-13 11:00:00,36,36.0,,,,
Apolo Chupiluzani,2026-08-13 11:00:00,87,89.0,1.0,,,
Apolo Chupiluzani,2026-08-13 11:00:00,90,89.0,1.7,16.0,1.2,322.0
Apolo Chupiluzani,2026-08-13 11:00:00,93,89.0,1.3,17.0,1.2,313.0
Apolo Chupiluzani,2026-08-13 11:00:00,96,89.0,1.9,21.0,2.3,333.0
Apolo Chupiluzani,2026-08-13 11:00:00,99,89.0,1.9,25.0,3.3,344.0
Apolo Chupiluzani,2026-08-13 11:00:00,102,88.0,2.3,21.0,2.1,324.0
Apolo Chupiluzani,2026-08-13 11:00:00,105,89.0,2.1,16.0,0.9,304.0
Apolo Chupiluzani,2026-08-13 11:00:00,108,89.0,1.7,15.0,1.0,305.0
Apolo Chupiluzani,2026-08-13 11:00:00,111,89.0,1.0,15.0,1.2,297.0
Apolo Chupiluzani,2026-08-13 13:00:00,25,,,29.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,28,,,29.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,49,,,29.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,52,,,29.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,61,,,13.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,64,,,13.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,73,,,30.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,76,,,30.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,79,,,23.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,82,,,18.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,85,,,13.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,88,,,13.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,97,,,30.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,100,,,30.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,103,,,22.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,106,,,13.0,,
Apolo Chupiluzani,2026-08-13 13:00:00,109,,,13.0,,
Apolo Chupiluzani,2026-08-14 09:00:00,20,56.0,,,,
Apolo Chupiluzani,2026-08-14 09:00:00,23,56.0,,,,
Apolo Chupiluzani,2026-08-14 09:00:00,26,56.0,,,,
Apolo Chupiluzani,2026-08-14 09:00:00,38,55.0,,,,
