estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2026-01-12 06:00:00,2,95.0,1.4,14.0,2.0
Anzaldo,2026-01-12 06:00:00,5,94.0,1.5,17.0,3.0
Anzaldo,2026-01-12 06:00:00,8,94.0,1.5,23.0,3.0
Anzaldo,2026-01-12 06:00:00,11,94.0,1.6,23.0,3.0
Anzaldo,2026-01-12 06:00:00,14,94.0,1.9,17.0,3.0
Anzaldo,2026-01-12 06:00:00,17,94.0,1.6,15.0,2.0
Anzaldo,2026-01-12 06:00:00,20,94.0,1.9,12.0,2.0
Anzaldo,2026-01-12 06:00:00,23,56.0,0.0,12.0,1.0
Anzaldo,2026-01-12 06:00:00,26,56.0,0.0,15.0,1.0
Anzaldo,2026-01-12 06:00:00,29,56.0,0.0,16.0,2.0
Anzaldo,2026-01-12 06:00:00,32,56.0,0.0,24.0,2.0
Anzaldo,2026-01-12 06:00:00,35,56.0,0.0,24.0,2.0
Anzaldo,2026-01-12 06:00:00,38,56.0,0.0,16.0,2.0
Anzaldo,2026-01-12 06:00:00,41,56.0,0.0,16.0,2.0
Anzaldo,2026-01-12 06:00:00,44,94.0,2.1,11.0,1.0
Anzaldo,2026-01-12 06:00:00,47,94.0,3.5,11.0,1.0
Anzaldo,2026-01-12 06:00:00,50,94.0,3.2,13.0,1.0
Anzaldo,2026-01-12 06:00:00,53,94.0,3.0,15.0,2.0
Anzaldo,2026-01-12 06:00:00,56,88.0,3.4,24.0,3.0
Anzaldo,2026-01-12 06:00:00,59,88.0,3.1,24.0,2.0
Anzaldo,2026-01-12 06:00:00,62,94.0,3.2,14.0,2.0
Anzaldo,2026-01-12 06:00:00,65,94.0,2.1,13.0,2.0
Anzaldo,2026-01-12 06:00:00,68,56.0,0.0,11.0,3.0
Anzaldo,2026-01-12 06:00:00,71,56.0,0.0,12.0,3.0
Anzaldo,2026-01-12 06:00:00,74,57.0,0.0,14.0,3.0
Anzaldo,2026-01-12 06:00:00,77,56.0,0.0,15.0,3.0
Anzaldo,2026-01-12 06:00:00,80,76.0,1.9,25.0,2.0
Anzaldo,2026-01-12 06:00:00,83,76.0,1.9,25.0,2.0
Anzaldo,2026-01-12 06:00:00,86,57.0,0.0,13.0,1.0
Anzaldo,2026-01-12 06:00:00,89,56.0,0.0,12.0,2.0
Anzaldo,2026-01-12 06:00:00,92,56.0,0.0,11.0,2.0
Anzaldo,2026-01-12 10:00:00,28,88.0,0.6,,
Anzaldo,2026-01-12 10:00:00,31,88.0,2.3,,
Anzaldo,2026-01-12 10:00:00,34,94.0,1.6,,
Anzaldo,2026-01-12 10:00:00,37,94.0,2.3,,
Anzaldo,2026-01-12 10:00:00,91,57.0,0.0,11.0,2.0
Anzaldo,2026-01-12 10:00:00,94,56.0,0.0,12.0,1.0
Anzaldo,2026-01-12 10:00:00,97,56.0,0.0,12.0,1.0
Anzaldo,2026-01-12 10:00:00,100,89.0,0.9,12.0,1.0
Anzaldo,2026-01-12 10:00:00,103,89.0,1.6,11.0,2.0
Anzaldo,2026-01-12 10:00:00,106,93.0,1.9,10.0,2.0
Anzaldo,2026-01-12 10:00:00,109,94.0,2.1,10.0,1.0
Anzaldo,2026-01-12 10:00:00,112,56.0,0.0,10.0,1.0
Anzaldo,2026-01-12 12:00:00,14,,,9.0,
Anzaldo,2026-01-12 12:00:00,17,,,9.0,
Anzaldo,2026-01-12 12:00:00,20,,,12.0,
Anzaldo,2026-01-12 12:00:00,23,,,13.0,
Anzaldo,2026-01-12 12:00:00,26,,,17.0,
Anzaldo,2026-01-12 12:00:00,29,,,17.0,
Anzaldo,2026-01-12 12:00:00,32,,,13.0,
Anzaldo,2026-01-12 12:00:00,35,,,12.0,
Anzaldo,2026-01-12 12:00:00,38,,,8.0,
Anzaldo,2026-01-12 12:00:00,41,,,8.0,
Anzaldo,2026-01-12 12:00:00,44,,,10.0,
Anzaldo,2026-01-12 12:00:00,47,,,11.0,
Anzaldo,2026-01-12 12:00:00,50,,,14.0,
Anzaldo,2026-01-12 12:00:00,53,,,14.0,
Anzaldo,2026-01-12 12:00:00,56,,,12.0,
Anzaldo,2026-01-12 12:00:00,59,,,11.0,
Anzaldo,2026-01-12 12:00:00,62,,,9.0,
Anzaldo,2026-01-12 12:00:00,65,,,9.0,
Anzaldo,2026-01-12 12:00:00,68,,,13.0,
Anzaldo,2026-01-12 12:00:00,71,,,14.0,
Anzaldo,2026-01-12 12:00:00,74,,,17.0,
Anzaldo,2026-01-12 12:00:00,77,,,17.0,
Anzaldo,2026-01-12 12:00:00,86,,,9.0,
Anzaldo,2026-01-12 12:00:00,89,,,9.0,
Anzaldo,2026-01-12 12:00:00,92,,,11.0,
Anzaldo,2026-01-12 12:00:00,95,,,11.0,
Anzaldo,2026-01-12 12:00:00,98,,,13.0,
Anzaldo,2026-01-12 12:00:00,101,,,13.0,
Anzaldo,2026-01-12 12:00:00,104,,,11.0,
Anzaldo,2026-01-12 14:00:00,87,83.0,0.2,,
Anzaldo,2026-01-12 14:00:00,90,78.0,0.2,,
Anzaldo,2026-01-12 14:00:00,93,79.0,1.4,,
Anzaldo,2026-01-12 14:00:00,96,80.0,2.5,,
Anzaldo,2026-01-12 14:00:00,99,85.0,1.5,,
Anzaldo,2026-01-12 14:00:00,102,89.0,0.5,,
Anzaldo,2026-01-12 14:00:00,105,90.0,0.3,,
Anzaldo,2026-01-12 14:00:00,108,90.0,,,
Anzaldo,2026-01-13 10:00:00,16,,1.7,10.0,
Anzaldo,2026-01-13 10:00:00,19,,2.2,10.0,
Anzaldo,2026-01-13 10:00:00,22,,1.2,12.0,
Anzaldo,2026-01-13 10:00:00,25,,2.7,13.0,
Anzaldo,2026-01-13 10:00:00,28,,2.1,17.0,
Anzaldo,2026-01-13 10:00:00,31,,1.7,16.0,
Anzaldo,2026-01-13 10:00:00,34,88.0,2.0,,
Anzaldo,2026-01-13 10:00:00,37,88.0,,12.0,
Anzaldo,2026-01-13 10:00:00,40,,,10.0,
Anzaldo,2026-01-13 10:00:00,43,,,10.0,
Anzaldo,2026-01-13 10:00:00,52,,,20.0,
Anzaldo,2026-01-13 10:00:00,55,,,20.0,
Anzaldo,2026-01-13 10:00:00,58,,,15.0,
Anzaldo,2026-01-13 10:00:00,64,,,10.0,
Anzaldo,2026-01-13 10:00:00,67,,,10.0,
Anzaldo,2026-01-13 10:00:00,73,,,14.0,
Anzaldo,2026-01-13 10:00:00,76,,,20.0,
Anzaldo,2026-01-13 10:00:00,79,,,20.0,
Anzaldo,2026-01-13 10:00:00,82,,,15.0,
Anzaldo,2026-01-13 10:00:00,85,,,13.0,
Anzaldo,2026-01-13 10:00:00,88,94.0,0.7,,
Anzaldo,2026-01-13 10:00:00,91,94.0,2.1,10.0,1.0
Anzaldo,2026-01-13 10:00:00,94,94.0,2.1,12.0,1.0
Anzaldo,2026-01-13 10:00:00,97,94.0,1.2,14.0,2.0
Anzaldo,2026-01-13 10:00:00,100,88.0,2.0,19.0,3.0
Anzaldo,2026-01-13 10:00:00,103,88.0,1.2,19.0,2.0
Anzaldo,2026-01-13 10:00:00,106,56.0,0.0,13.0,2.0
Anzaldo,2026-01-13 10:00:00,109,57.0,0.0,10.0,2.0
Anzaldo,2026-01-13 10:00:00,112,56.0,0.0,10.0,2.0
Anzaldo,2026-01-13 12:00:00,2,,,16.0,
Anzaldo,2026-01-13 12:00:00,5,,,16.0,
Anzaldo,2026-01-13 12:00:00,14,,,9.0,
Anzaldo,2026-01-13 12:00:00,17,,,9.0,
Anzaldo,2026-01-13 12:00:00,26,,,16.0,
Anzaldo,2026-01-13 12:00:00,50,,,19.0,
Anzaldo,2026-01-13 12:00:00,53,,,19.0,
Anzaldo,2026-01-13 12:00:00,74,,,19.0,
Anzaldo,2026-01-13 12:00:00,77,,,19.0,
Anzaldo,2026-01-13 12:00:00,86,,,9.0,
Anzaldo,2026-01-13 12:00:00,89,,,9.0,
