estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vi,vientos
Anzaldo,2026-06-04 09:00:00,101,36.0,0.0,15.0,2.9,299.0
Anzaldo,2026-06-04 09:00:00,104,36.0,0.0,12.0,2.2,12.0
Anzaldo,2026-06-04 09:00:00,107,36.0,0.0,9.0,1.4,82.0
Anzaldo,2026-06-04 09:00:00,110,36.0,0.0,8.0,1.2,32.0
Anzaldo,2026-06-04 09:00:00,113,36.0,0.0,8.0,1.1,342.0
Anzaldo,2026-06-04 13:00:00,7,,,16.0,,
Anzaldo,2026-06-04 13:00:00,13,,,3.0,,
Anzaldo,2026-06-04 13:00:00,16,,,3.0,,
Anzaldo,2026-06-04 13:00:00,31,,,16.0,,
Anzaldo,2026-06-04 13:00:00,34,,,9.0,,
Anzaldo,2026-06-04 13:00:00,46,,,14.0,,
Anzaldo,2026-06-04 13:00:00,55,,,17.0,,
Anzaldo,2026-06-04 13:00:00,58,,,10.0,,
Anzaldo,2026-06-04 13:00:00,61,,,3.0,,
Anzaldo,2026-06-04 13:00:00,64,,,3.0,,
Anzaldo,2026-06-04 13:00:00,73,,,24.0,,
Anzaldo,2026-06-04 13:00:00,76,,,24.0,,
Anzaldo,2026-06-04 13:00:00,79,,,16.0,,
Anzaldo,2026-06-04 13:00:00,82,,,11.0,,
Anzaldo,2026-06-04 13:00:00,85,,,3.0,,
Anzaldo,2026-06-04 13:00:00,88,,,3.0,,
Anzaldo,2026-06-04 13:00:00,91,,,10.0,,
Anzaldo,2026-06-04 13:00:00,94,,,16.0,,
Anzaldo,2026-06-04 13:00:00,97,,,24.0,,
Anzaldo,2026-06-04 13:00:00,100,,,24.0,,
Anzaldo,2026-06-04 13:00:00,103,,,12.0,,
Anzaldo,2026-06-04 13:00:00,106,,,3.0,,
Anzaldo,2026-06-04 13:00:00,109,,,3.0,,
Anzaldo,2026-06-05 12:00:00,14,,,2.0,,
Anzaldo,2026-06-05 12:00:00,17,,,2.0,,
Anzaldo,2026-06-05 12:00:00,20,27.0,,,,
Anzaldo,2026-06-05 12:00:00,26,35.0,,22.0,,
Anzaldo,2026-06-05 12:00:00,29,,,22.0,,
Anzaldo,2026-06-05 12:00:00,38,,,2.0,,
Anzaldo,2026-06-05 12:00:00,41,,,2.0,,
Anzaldo,2026-06-05 12:00:00,47,,,14.0,,
Anzaldo,2026-06-05 12:00:00,59,,,9.0,,
Anzaldo,2026-06-05 12:00:00,62,,,1.0,,
Anzaldo,2026-06-05 12:00:00,65,,,1.0,,
Anzaldo,2026-06-05 12:00:00,74,,,22.0,,
Anzaldo,2026-06-05 12:00:00,77,,,22.0,,
Anzaldo,2026-06-05 12:00:00,80,,,15.0,,
Anzaldo,2026-06-05 12:00:00,83,,,9.0,,
Anzaldo,2026-06-05 12:00:00,86,,,2.0,,
Anzaldo,2026-06-05 12:00:00,89,37.0,0.0,2.0,1.9,353.0
Anzaldo,2026-06-05 12:00:00,92,36.0,0.0,8.0,2.2,343.0
Anzaldo,2026-06-05 12:00:00,95,37.0,0.0,13.0,3.3,318.0
Anzaldo,2026-06-05 12:00:00,98,36.0,0.0,22.0,4.5,288.0
Anzaldo,2026-06-05 12:00:00,101,37.0,0.0,22.0,3.7,269.0
Anzaldo,2026-06-05 12:00:00,104,35.0,0.0,11.0,3.0,247.0
Anzaldo,2026-06-05 12:00:00,107,37.0,0.0,2.0,3.0,274.0
Anzaldo,2026-06-05 12:00:00,110,37.0,0.0,2.0,3.0,294.0
Apolo Chupiluzani,2026-06-01 12:00:00,2,77.0,0.8,25.0,1.6,46.0
Apolo Chupiluzani,2026-06-01 12:00:00,5,76.0,1.2,25.0,1.4,29.0
Apolo Chupiluzani,2026-06-01 12:00:00,8,56.0,0.0,23.0,1.0,12.0
Apolo Chupiluzani,2026-06-01 12:00:00,11,56.0,0.0,20.0,0.9,358.0
Apolo Chupiluzani,2026-06-01 12:00:00,14,56.0,0.0,16.0,0.9,341.0
Apolo Chupiluzani,2026-06-01 12:00:00,17,57.0,0.0,16.0,0.4,217.0
Apolo Chupiluzani,2026-06-01 12:00:00,20,56.0,0.0,20.0,0.3,159.0
Apolo Chupiluzani,2026-06-01 12:00:00,23,57.0,0.0,21.0,0.9,92.0
Apolo Chupiluzani,2026-06-01 12:00:00,26,76.0,1.5,24.0,1.4,47.0
Apolo Chupiluzani,2026-06-01 12:00:00,29,76.0,2.1,24.0,1.2,22.0
Apolo Chupiluzani,2026-06-01 12:00:00,32,56.0,0.0,20.0,1.0,354.0
Apolo Chupiluzani,2026-06-01 12:00:00,35,56.0,0.0,19.0,0.8,357.0
Apolo Chupiluzani,2026-06-01 12:00:00,38,56.0,0.0,16.0,0.6,350.0
Apolo Chupiluzani,2026-06-01 12:00:00,41,57.0,0.0,16.0,0.5,317.0
Apolo Chupiluzani,2026-06-01 12:00:00,44,56.0,0.0,18.0,0.5,254.0
Apolo Chupiluzani,2026-06-01 12:00:00,47,56.0,0.0,19.0,0.7,321.0
Apolo Chupiluzani,2026-06-01 12:00:00,50,89.0,1.8,22.0,0.9,17.0
Apolo Chupiluzani,2026-06-01 12:00:00,53,89.0,0.9,22.0,0.8,338.0
Apolo Chupiluzani,2026-06-01 12:00:00,56,56.0,0.0,20.0,0.5,298.0
Apolo Chupiluzani,2026-06-01 12:00:00,59,57.0,0.0,18.0,0.7,315.0
Apolo Chupiluzani,2026-06-01 12:00:00,62,89.0,2.7,16.0,0.9,330.0
Apolo Chupiluzani,2026-06-01 12:00:00,65,89.0,0.8,16.0,0.5,287.0
Apolo Chupiluzani,2026-06-01 12:00:00,68,89.0,3.2,20.0,0.5,258.0
Apolo Chupiluzani,2026-06-01 12:00:00,71,89.0,1.0,23.0,0.7,328.0
Apolo Chupiluzani,2026-06-01 12:00:00,74,89.0,2.7,24.0,0.8,36.0
Apolo Chupiluzani,2026-06-01 12:00:00,77,90.0,1.6,24.0,0.8,4.0
Apolo Chupiluzani,2026-06-01 12:00:00,80,56.0,0.0,23.0,0.7,330.0
Apolo Chupiluzani,2026-06-01 12:00:00,83,56.0,0.0,21.0,0.8,331.0
Apolo Chupiluzani,2026-06-01 12:00:00,86,56.0,0.0,16.0,0.9,322.0
Apolo Chupiluzani,2026-06-01 12:00:00,89,56.0,0.0,16.0,0.9,325.0
Apolo Chupiluzani,2026-06-01 12:00:00,92,55.0,0.0,19.0,0.7,322.0
Apolo Chupiluzani,2026-06-01 12:00:00,95,56.0,0.0,20.0,1.4,354.0
Apolo Chupiluzani,2026-06-01 12:00:00,98,36.0,0.0,24.0,1.9,16.0
Apolo Chupiluzani,2026-06-01 12:00:00,101,36.0,0.0,24.0,1.5,10.0
Apolo Chupiluzani,2026-06-01 12:00:00,104,36.0,0.0,18.0,1.0,5.0
Apolo Chupiluzani,2026-06-01 12:00:00,107,36.0,0.0,15.0,1.2,358.0
Apolo Chupiluzani,2026-06-01 12:00:00,110,36.0,0.0,15.0,1.3,347.0
Apolo Chupiluzani,2026-06-02 15:00:00,11,89.0,1.0,15.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,14,89.0,0.8,15.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,17,90.0,0.5,,,
Apolo Chupiluzani,2026-06-02 15:00:00,20,89.0,1.5,,,
Apolo Chupiluzani,2026-06-02 15:00:00,23,,,25.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,26,,,25.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,29,89.0,1.4,,,
Apolo Chupiluzani,2026-06-02 15:00:00,32,90.0,0.7,,,
Apolo Chupiluzani,2026-06-02 15:00:00,35,,,15.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,38,,,15.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,71,,,25.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,74,,,25.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,77,,,21.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,80,,,18.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,83,56.0,,16.0,,
Apolo Chupiluzani,2026-06-02 15:00:00,86,56.0,0.0,16.0,1.0,332.0
Apolo Chupiluzani,2026-06-02 15:00:00,89,56.0,0.0,19.0,1.0,316.0
Apolo Chupiluzani,2026-06-02 15:00:00,92,56.0,0.0,22.0,1.6,343.0
Apolo Chupiluzani,2026-06-02 15:00:00,95,76.0,0.8,25.0,2.3,2.0
Apolo Chupiluzani,2026-06-02 15:00:00,98,76.0,0.8,25.0,1.6,10.0
Apolo Chupiluzani,2026-06-02 15:00:00,101,76.0,0.9,22.0,0.9,16.0
Apolo Chupiluzani,2026-06-02 15:00:00,104,76.0,0.5,17.0,1.1,4.0
Apolo Chupiluzani,2026-06-02 15:00:00,107,90.0,0.9,17.0,1.2,344.0
Apolo Chupiluzani,2026-06-03 11:00:00,33,90.0,2.6,,,
Apolo Chupiluzani,2026-06-03 11:00:00,36,90.0,2.3,,,
Apolo Chupiluzani,2026-06-03 11:00:00,87,56.0,0.0,,,
Apolo Chupiluzani,2026-06-03 11:00:00,90,56.0,0.0,15.0,1.1,345.0
Apolo Chupiluzani,2026-06-03 11:00:00,93,56.0,0.0,15.0,1.0,345.0
Apolo Chupiluzani,2026-06-03 11:00:00,96,56.0,0.0,18.0,1.6,359.0
Apolo Chupiluzani,2026-06-03 11:00:00,99,89.0,1.1,22.0,2.2,10.0
Apolo Chupiluzani,2026-06-03 11:00:00,102,89.0,1.6,18.0,1.5,6.0
Apolo Chupiluzani,2026-06-03 11:00:00,105,89.0,2.3,15.0,0.9,356.0
Apolo Chupiluzani,2026-06-03 11:00:00,108,89.0,3.4,15.0,0.9,346.0
Apolo Chupiluzani,2026-06-03 11:00:00,111,36.0,0.0,15.0,1.1,336.0
Apolo Chupiluzani,2026-06-03 16:00:00,82,,,15.0,,
Apolo Chupiluzani,2026-06-03 16:00:00,88,,,17.0,,
Apolo Chupiluzani,2026-06-03 16:00:00,94,,,24.0,,
Apolo Chupiluzani,2026-06-03 16:00:00,97,,,24.0,,
Apolo Chupiluzani,2026-06-03 16:00:00,100,,,17.0,,
Apolo Chupiluzani,2026-06-03 16:00:00,103,,,17.0,,
Apolo Chupiluzani,2026-06-04 09:00:00,17,36.0,,,,
Apolo Chupiluzani,2026-06-04 09:00:00,20,36.0,,,,
Apolo Chupiluzani,2026-06-04 09:00:00,23,36.0,,,,
Apolo Chupiluzani,2026-06-04 09:00:00,26,36.0,,,,
Apolo Chupiluzani,2026-06-04 09:00:00,32,37.0,,,,
Apolo Chupiluzani,2026-06-04 09:00:00,89,56.0,,,,
Apolo Chupiluzani,2026-06-04 09:00:00,92,56.0,0.0,14.0,1.2,322.0
Apolo Chupiluzani,2026-06-04 09:00:00,95,56.0,0.0,15.0,1.0,290.0
Apolo Chupiluzani,2026-06-04 09:00:00,98,56.0,0.0,17.0,1.5,338.0
Apolo Chupiluzani,2026-06-04 09:00:00,101,89.0,1.4,20.0,2.1,24.0
Apolo Chupiluzani,2026-06-04 09:00:00,104,89.0,1.8,17.0,1.4,10.0
Apolo Chupiluzani,2026-06-04 09:00:00,107,89.0,2.1,15.0,0.7,350.0
Apolo Chupiluzani,2026-06-04 09:00:00,110,89.0,1.8,14.0,0.8,350.0
Apolo Chupiluzani,2026-06-04 09:00:00,113,90.0,1.0,14.0,0.8,350.0
Apolo Chupiluzani,2026-06-04 13:00:00,7,,,21.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,10,,,18.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,13,,,15.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,16,,,15.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,19,,,18.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,25,,,23.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,28,,,23.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,34,,,19.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,37,,,17.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,40,,,17.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,46,,,21.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,49,,,23.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,52,,,23.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,55,,,21.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,58,,,18.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,61,,,16.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,64,,,16.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,67,,,19.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,70,,,22.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,73,,,25.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,76,,,25.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,79,,,22.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,82,,,19.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,85,,,17.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,88,,,17.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,91,,,20.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,94,,,23.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,97,,,26.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,100,,,26.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,103,,,21.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,106,,,17.0,,
Apolo Chupiluzani,2026-06-04 13:00:00,109,,,17.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,8,,,20.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,14,89.0,1.4,,,
Apolo Chupiluzani,2026-06-05 12:00:00,17,89.0,1.9,15.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,20,90.0,1.7,17.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,23,89.0,1.8,19.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,26,89.0,1.7,22.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,29,90.0,2.3,22.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,32,56.0,0.0,20.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,35,56.0,0.0,,,
Apolo Chupiluzani,2026-06-05 12:00:00,44,,,18.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,47,,,21.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,50,,,23.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,53,,,23.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,56,,,21.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,62,,,16.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,65,,,16.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,68,,,18.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,71,,,20.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,74,,,22.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,77,,,22.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,83,,,19.0,,
Apolo Chupiluzani,2026-06-05 12:00:00,86,89.0,1.2,,,
Apolo Chupiluzani,2026-06-05 12:00:00,89,90.0,2.3,17.0,0.9,340.0
Apolo Chupiluzani,2026-06-05 12:00:00,92,89.0,2.5,19.0,0.7,339.0
Apolo Chupiluzani,2026-06-05 12:00:00,95,90.0,2.2,21.0,1.1,340.0
Apolo Chupiluzani,2026-06-05 12:00:00,98,89.0,1.4,23.0,1.6,337.0
Apolo Chupiluzani,2026-06-05 12:00:00,101,89.0,1.8,23.0,1.3,337.0
Apolo Chupiluzani,2026-06-05 12:00:00,104,56.0,0.0,20.0,1.0,327.0
Apolo Chupiluzani,2026-06-05 12:00:00,107,56.0,0.0,17.0,1.0,320.0
Apolo Chupiluzani,2026-06-05 12:00:00,110,55.0,0.0,17.0,1.1,312.0
Ascencion de Guarayos,2026-06-01 12:00:00,2,36.0,0.0,30.0,0.9,216.0
Ascencion de Guarayos,2026-06-01 12:00:00,5,36.0,0.0,30.0,1.1,176.0
Ascencion de Guarayos,2026-06-01 12:00:00,8,35.0,0.0,27.0,1.4,131.0
Ascencion de Guarayos,2026-06-01 12:00:00,11,36.0,0.0,23.0,0.9,134.0
Ascencion de Guarayos,2026-06-01 12:00:00,14,36.0,0.0,20.0,0.5,128.0
Ascencion de Guarayos,2026-06-01 12:00:00,17,35.0,0.0,20.0,0.6,140.0
Ascencion de Guarayos,2026-06-01 12:00:00,20,36.0,0.0,24.0,0.5,130.0
Ascencion de Guarayos,2026-06-01 12:00:00,23,36.0,0.0,27.0,0.7,73.0
Ascencion de Guarayos,2026-06-01 12:00:00,26,56.0,0.0,30.0,0.8,12.0
Ascencion de Guarayos,2026-06-01 12:00:00,29,56.0,0.0,30.0,1.0,58.0
Ascencion de Guarayos,2026-06-01 12:00:00,32,36.0,0.0,27.0,1.1,99.0
Ascencion de Guarayos,2026-06-01 12:00:00,35,36.0,0.0,23.0,0.8,130.0
Ascencion de Guarayos,2026-06-01 12:00:00,38,36.0,0.0,19.0,0.5,154.0
Ascencion de Guarayos,2026-06-01 12:00:00,41,36.0,0.0,19.0,0.8,129.0
Ascencion de Guarayos,2026-06-01 12:00:00,44,36.0,0.0,23.0,0.6,100.0
Ascencion de Guarayos,2026-06-01 12:00:00,47,36.0,0.0,26.0,1.1,65.0
Ascencion de Guarayos,2026-06-01 12:00:00,50,35.0,0.0,29.0,1.6,25.0
Ascencion de Guarayos,2026-06-01 12:00:00,53,36.0,0.0,29.0,1.3,64.0
Ascencion de Guarayos,2026-06-01 12:00:00,56,36.0,0.0,25.0,0.8,95.0
Ascencion de Guarayos,2026-06-01 12:00:00,59,37.0,0.0,22.0,0.8,150.0
Ascencion de Guarayos,2026-06-01 12:00:00,62,26.0,0.0,18.0,0.8,196.0
Ascencion de Guarayos,2026-06-01 12:00:00,65,27.0,0.0,18.0,0.8,130.0
Ascencion de Guarayos,2026-06-01 12:00:00,68,26.0,0.0,23.0,1.0,100.0
Ascencion de Guarayos,2026-06-01 12:00:00,71,26.0,0.0,26.0,1.4,70.0
Ascencion de Guarayos,2026-06-01 12:00:00,74,26.0,0.0,30.0,1.7,30.0
Ascencion de Guarayos,2026-06-01 12:00:00,77,26.0,0.0,30.0,1.2,54.0
Ascencion de Guarayos,2026-06-01 12:00:00,80,25.0,0.0,25.0,0.7,74.0
Ascencion de Guarayos,2026-06-01 12:00:00,83,26.0,0.0,22.0,0.8,114.0
Ascencion de Guarayos,2026-06-01 12:00:00,86,35.0,0.0,17.0,0.8,154.0
Ascencion de Guarayos,2026-06-01 12:00:00,89,36.0,0.0,17.0,0.8,124.0
Ascencion de Guarayos,2026-06-01 12:00:00,92,36.0,0.0,22.0,0.5,104.0
Ascencion de Guarayos,2026-06-01 12:00:00,95,36.0,0.0,27.0,1.1,40.0
Ascencion de Guarayos,2026-06-01 12:00:00,98,36.0,0.0,31.0,1.7,336.0
Ascencion de Guarayos,2026-06-01 12:00:00,101,35.0,0.0,31.0,1.1,26.0
Ascencion de Guarayos,2026-06-01 12:00:00,104,36.0,0.0,25.0,0.5,77.0
Ascencion de Guarayos,2026-06-01 12:00:00,107,36.0,0.0,18.0,0.4,111.0
Ascencion de Guarayos,2026-06-01 12:00:00,110,36.0,0.0,18.0,0.3,144.0
Ascencion de Guarayos,2026-06-02 15:00:00,11,26.0,,21.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,14,27.0,,21.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,17,27.0,,,,
Ascencion de Guarayos,2026-06-02 15:00:00,20,25.0,,,,
Ascencion de Guarayos,2026-06-02 15:00:00,23,26.0,,32.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,26,26.0,,32.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,29,26.0,,,,
Ascencion de Guarayos,2026-06-02 15:00:00,32,26.0,,,,
Ascencion de Guarayos,2026-06-02 15:00:00,35,25.0,,21.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,38,,,21.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,47,,,33.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,50,,,33.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,59,,,21.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,62,,,21.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,71,,,33.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,74,,,33.0,,
Ascencion de Guarayos,2026-06-02 15:00:00,77,,,27.0,,
