estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vi,vientos
Anzaldo,2026-04-13 07:00:00,1,56.0,0.0,15.0,1.8,348.0
Anzaldo,2026-04-13 07:00:00,4,56.0,0.0,18.0,1.5,347.0
Anzaldo,2026-04-13 07:00:00,7,56.0,0.0,24.0,1.4,342.0
Anzaldo,2026-04-13 07:00:00,10,56.0,0.0,24.0,1.6,28.0
Anzaldo,2026-04-13 07:00:00,13,56.0,0.0,20.0,1.9,71.0
Anzaldo,2026-04-13 07:00:00,16,56.0,0.0,14.0,1.9,41.0
Anzaldo,2026-04-13 07:00:00,19,36.0,0.0,8.0,1.9,3.0
Anzaldo,2026-04-13 07:00:00,22,36.0,0.0,8.0,2.2,350.0
Anzaldo,2026-04-13 07:00:00,25,36.0,0.0,13.0,2.9,339.0
Anzaldo,2026-04-13 07:00:00,28,36.0,0.0,18.0,3.5,338.0
Anzaldo,2026-04-13 07:00:00,31,36.0,0.0,25.0,4.1,328.0
Anzaldo,2026-04-13 07:00:00,34,36.0,0.0,25.0,3.1,357.0
Anzaldo,2026-04-13 07:00:00,37,36.0,0.0,18.0,2.0,18.0
Anzaldo,2026-04-13 07:00:00,40,36.0,0.0,12.0,1.8,26.0
Anzaldo,2026-04-13 07:00:00,43,35.0,0.0,7.0,1.6,26.0
Anzaldo,2026-04-13 07:00:00,46,37.0,0.0,7.0,1.3,323.0
Anzaldo,2026-04-13 07:00:00,49,36.0,0.0,12.0,0.7,295.0
Anzaldo,2026-04-13 07:00:00,52,36.0,0.0,19.0,2.2,228.0
Anzaldo,2026-04-13 07:00:00,55,36.0,0.0,26.0,3.7,156.0
Anzaldo,2026-04-13 07:00:00,58,35.0,0.0,26.0,3.3,124.0
Anzaldo,2026-04-13 07:00:00,61,56.0,0.0,18.0,2.9,91.0
Anzaldo,2026-04-13 07:00:00,64,57.0,0.0,15.0,1.9,80.0
Anzaldo,2026-04-13 07:00:00,67,56.0,0.0,8.0,0.8,60.0
Anzaldo,2026-04-13 07:00:00,70,56.0,0.0,8.0,1.6,133.0
Anzaldo,2026-04-13 07:00:00,73,56.0,0.0,14.0,1.0,124.0
Anzaldo,2026-04-13 07:00:00,76,56.0,0.0,17.0,1.8,136.0
Anzaldo,2026-04-13 07:00:00,79,56.0,0.0,24.0,2.5,148.0
Anzaldo,2026-04-13 07:00:00,82,56.0,0.0,24.0,2.6,131.0
Anzaldo,2026-04-13 07:00:00,85,56.0,0.0,17.0,2.8,108.0
Anzaldo,2026-04-13 07:00:00,88,56.0,0.0,13.0,1.6,81.0
Anzaldo,2026-04-13 07:00:00,91,56.0,0.0,9.0,0.4,46.0
Anzaldo,2026-04-13 11:00:00,15,56.0,,,,
Anzaldo,2026-04-13 11:00:00,18,56.0,,,,
Anzaldo,2026-04-13 11:00:00,21,56.0,,,,
Anzaldo,2026-04-13 11:00:00,24,56.0,,,,
Anzaldo,2026-04-13 11:00:00,27,76.0,1.0,,,
Anzaldo,2026-04-13 11:00:00,30,76.0,1.0,,,
Anzaldo,2026-04-13 11:00:00,87,26.0,,,,
Anzaldo,2026-04-13 11:00:00,90,26.0,0.0,10.0,1.2,137.0
Anzaldo,2026-04-13 11:00:00,93,26.0,0.0,11.0,1.7,334.0
Anzaldo,2026-04-13 11:00:00,96,26.0,0.0,15.0,1.9,279.0
Anzaldo,2026-04-13 11:00:00,99,36.0,0.0,18.0,2.2,218.0
Anzaldo,2026-04-13 11:00:00,102,36.0,0.0,15.0,2.4,154.0
Anzaldo,2026-04-13 11:00:00,105,26.0,0.0,12.0,2.6,73.0
Anzaldo,2026-04-13 11:00:00,108,26.0,0.0,11.0,1.8,41.0
Anzaldo,2026-04-13 11:00:00,111,56.0,0.0,9.0,1.1,358.0
Anzaldo,2026-04-13 13:00:00,13,,,9.0,,
Anzaldo,2026-04-13 13:00:00,16,,,9.0,,
Anzaldo,2026-04-13 13:00:00,25,,,26.0,,
Anzaldo,2026-04-13 13:00:00,28,,,26.0,,
Anzaldo,2026-04-13 13:00:00,37,,,8.0,,
Anzaldo,2026-04-13 13:00:00,40,,,8.0,,
Anzaldo,2026-04-13 13:00:00,49,,,27.0,,
Anzaldo,2026-04-13 13:00:00,52,,,27.0,,
Anzaldo,2026-04-13 13:00:00,61,,,10.0,,
Anzaldo,2026-04-13 13:00:00,64,,,10.0,,
Anzaldo,2026-04-13 13:00:00,73,,,26.0,,
Anzaldo,2026-04-13 13:00:00,76,,,26.0,,
Anzaldo,2026-04-13 13:00:00,85,,,8.0,,
Anzaldo,2026-04-13 13:00:00,88,,,7.0,,
Anzaldo,2026-04-13 13:00:00,97,,,26.0,,
Anzaldo,2026-04-13 13:00:00,100,,,26.0,,
