estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2026-02-16 07:00:00,1,89.0,3.4,13.0,21.0
Anzaldo,2026-02-16 07:00:00,4,89.0,3.9,15.0,68.0
Anzaldo,2026-02-16 07:00:00,7,56.0,0.0,19.0,111.0
Anzaldo,2026-02-16 07:00:00,10,56.0,0.0,19.0,103.0
Anzaldo,2026-02-16 07:00:00,13,56.0,0.0,16.0,93.0
Anzaldo,2026-02-16 07:00:00,16,56.0,0.0,14.0,91.0
Anzaldo,2026-02-16 07:00:00,19,57.0,0.0,10.0,81.0
Anzaldo,2026-02-16 07:00:00,22,88.0,1.7,10.0,111.0
Anzaldo,2026-02-16 07:00:00,25,89.0,1.9,14.0,138.0
Anzaldo,2026-02-16 07:00:00,28,88.0,1.7,16.0,128.0
Anzaldo,2026-02-16 07:00:00,31,56.0,0.0,20.0,118.0
Anzaldo,2026-02-16 07:00:00,34,56.0,0.0,20.0,118.0
Anzaldo,2026-02-16 07:00:00,37,88.0,1.7,16.0,110.0
Anzaldo,2026-02-16 07:00:00,40,89.0,1.9,15.0,110.0
Anzaldo,2026-02-16 07:00:00,43,36.0,0.0,9.0,100.0
Anzaldo,2026-02-16 07:00:00,46,37.0,0.0,9.0,108.0
Anzaldo,2026-02-16 07:00:00,49,36.0,0.0,14.0,134.0
Anzaldo,2026-02-16 07:00:00,52,37.0,0.0,16.0,124.0
Anzaldo,2026-02-16 07:00:00,55,37.0,0.0,21.0,108.0
Anzaldo,2026-02-16 07:00:00,58,36.0,0.0,21.0,102.0
Anzaldo,2026-02-16 07:00:00,61,56.0,0.0,16.0,93.0
Anzaldo,2026-02-16 07:00:00,64,56.0,0.0,14.0,100.0
Anzaldo,2026-02-16 07:00:00,67,36.0,0.0,10.0,99.0
Anzaldo,2026-02-16 07:00:00,70,36.0,0.0,9.0,108.0
Anzaldo,2026-02-16 07:00:00,73,36.0,0.0,13.0,130.0
Anzaldo,2026-02-16 07:00:00,76,36.0,0.0,16.0,130.0
Anzaldo,2026-02-16 07:00:00,79,56.0,0.0,22.0,120.0
Anzaldo,2026-02-16 07:00:00,82,56.0,0.0,22.0,103.0
Anzaldo,2026-02-16 07:00:00,85,36.0,0.0,11.0,83.0
Anzaldo,2026-02-16 07:00:00,88,36.0,0.0,10.0,102.0
Anzaldo,2026-02-16 07:00:00,91,36.0,0.0,10.0,119.0
Anzaldo,2026-02-16 09:00:00,17,89.0,1.2,,
Anzaldo,2026-02-16 09:00:00,20,89.0,1.8,,
Anzaldo,2026-02-16 09:00:00,23,90.0,2.7,,
Anzaldo,2026-02-16 09:00:00,26,89.0,1.2,,
Anzaldo,2026-02-16 09:00:00,29,57.0,,,
Anzaldo,2026-02-16 09:00:00,32,55.0,,,
Anzaldo,2026-02-16 09:00:00,35,55.0,0.0,,
Anzaldo,2026-02-16 09:00:00,38,55.0,0.0,,
Anzaldo,2026-02-16 09:00:00,92,35.0,0.0,11.0,120.0
Anzaldo,2026-02-16 09:00:00,95,36.0,0.0,12.0,120.0
Anzaldo,2026-02-16 09:00:00,98,35.0,0.0,14.0,122.0
Anzaldo,2026-02-16 09:00:00,101,35.0,0.0,16.0,121.0
Anzaldo,2026-02-16 09:00:00,104,35.0,0.0,14.0,118.0
Anzaldo,2026-02-16 09:00:00,107,55.0,0.0,11.0,107.0
Anzaldo,2026-02-16 09:00:00,110,55.0,0.0,10.0,89.0
Anzaldo,2026-02-16 09:00:00,113,55.0,0.0,9.0,69.0
Anzaldo,2026-02-16 11:00:00,63,,,9.0,
Anzaldo,2026-02-16 11:00:00,78,,,21.0,
Anzaldo,2026-02-16 11:00:00,87,,,9.0,
Anzaldo,2026-02-16 11:00:00,90,,,10.0,
Anzaldo,2026-02-16 11:00:00,102,,,15.0,
Anzaldo,2026-02-16 11:00:00,108,,,9.0,
Anzaldo,2026-02-16 11:00:00,111,,,8.0,
Anzaldo,2026-02-16 13:00:00,13,,,8.0,
Anzaldo,2026-02-16 13:00:00,16,,,8.0,
Anzaldo,2026-02-16 13:00:00,19,,,13.0,
Anzaldo,2026-02-16 13:00:00,25,,,22.0,
Anzaldo,2026-02-16 13:00:00,28,,,22.0,
Anzaldo,2026-02-16 13:00:00,31,56.0,,,
Anzaldo,2026-02-16 13:00:00,34,56.0,,14.0,
Anzaldo,2026-02-16 13:00:00,37,,,8.0,
Anzaldo,2026-02-16 13:00:00,40,,,8.0,
Anzaldo,2026-02-16 13:00:00,49,,,23.0,
Anzaldo,2026-02-16 13:00:00,52,,,23.0,
Anzaldo,2026-02-16 13:00:00,64,,,8.0,
Anzaldo,2026-02-16 13:00:00,73,,,24.0,
Anzaldo,2026-02-16 13:00:00,76,,,24.0,
Anzaldo,2026-02-16 13:00:00,79,,,16.0,
Anzaldo,2026-02-16 13:00:00,82,,,13.0,
Anzaldo,2026-02-16 13:00:00,85,,,8.0,
Anzaldo,2026-02-16 13:00:00,88,,,9.0,
Anzaldo,2026-02-16 13:00:00,91,,,13.0,
Anzaldo,2026-02-16 13:00:00,94,,,15.0,
Anzaldo,2026-02-16 13:00:00,97,,,24.0,
Anzaldo,2026-02-16 13:00:00,100,,,23.0,
Anzaldo,2026-02-16 13:00:00,103,,,12.0,
Anzaldo,2026-02-17 09:00:00,17,89.0,1.6,,
Anzaldo,2026-02-17 09:00:00,20,89.0,1.4,,
Anzaldo,2026-02-17 09:00:00,23,89.0,2.5,,
Anzaldo,2026-02-17 09:00:00,26,89.0,1.6,,
Anzaldo,2026-02-17 09:00:00,29,57.0,,,
Anzaldo,2026-02-17 09:00:00,32,56.0,,,
Anzaldo,2026-02-17 09:00:00,35,36.0,,,
Anzaldo,2026-02-17 09:00:00,38,36.0,,,
Anzaldo,2026-02-17 09:00:00,89,56.0,,,
Anzaldo,2026-02-17 09:00:00,92,57.0,0.0,10.0,210.0
Anzaldo,2026-02-17 09:00:00,95,56.0,0.0,12.0,274.0
Anzaldo,2026-02-17 09:00:00,98,56.0,0.0,14.0,214.0
Anzaldo,2026-02-17 09:00:00,101,76.0,1.4,17.0,108.0
Anzaldo,2026-02-17 09:00:00,104,76.0,1.4,15.0,81.0
Anzaldo,2026-02-17 09:00:00,107,56.0,0.0,12.0,51.0
Anzaldo,2026-02-17 09:00:00,110,56.0,0.0,11.0,71.0
Anzaldo,2026-02-17 09:00:00,113,56.0,0.0,10.0,84.0
Anzaldo,2026-02-17 11:00:00,75,,,23.0,
Anzaldo,2026-02-17 11:00:00,99,,,16.0,
Anzaldo,2026-02-17 13:00:00,73,,,21.0,
Anzaldo,2026-02-17 13:00:00,76,,,21.0,
Anzaldo,2026-02-17 13:00:00,79,,,15.0,
Anzaldo,2026-02-17 13:00:00,82,,,14.0,
Anzaldo,2026-02-17 13:00:00,85,,,11.0,
Anzaldo,2026-02-17 13:00:00,88,,,11.0,
Anzaldo,2026-02-17 13:00:00,91,,,14.0,
Anzaldo,2026-02-17 13:00:00,94,,,15.0,
Anzaldo,2026-02-17 13:00:00,97,,,20.0,
Anzaldo,2026-02-17 13:00:00,100,,,20.0,
Anzaldo,2026-02-17 15:00:00,11,,,,340.0
Anzaldo,2026-02-17 15:00:00,14,,,,340.0
Anzaldo,2026-02-17 15:00:00,17,,,,340.0
Anzaldo,2026-02-17 15:00:00,20,,,,340.0
Anzaldo,2026-02-17 15:00:00,23,,,,340.0
Anzaldo,2026-02-17 15:00:00,26,,,,340.0
Anzaldo,2026-02-17 15:00:00,29,,,,340.0
Anzaldo,2026-02-17 15:00:00,32,,,,340.0
Anzaldo,2026-02-17 15:00:00,35,,,,340.0
Anzaldo,2026-02-18 11:00:00,27,36.0,,,
Anzaldo,2026-02-18 11:00:00,30,36.0,,,
Anzaldo,2026-02-18 11:00:00,33,56.0,,,
Anzaldo,2026-02-18 11:00:00,36,56.0,,,
Anzaldo,2026-02-18 11:00:00,39,56.0,,,
Anzaldo,2026-02-18 11:00:00,90,56.0,0.0,10.0,110.0
Anzaldo,2026-02-18 11:00:00,93,56.0,0.0,12.0,110.0
Anzaldo,2026-02-18 11:00:00,96,56.0,0.0,14.0,118.0
