fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion
2012-06-01 01:00:00,Sucre (Satelital),0.0,1.51,14.0,64.0,
2012-06-01 01:00:00,Turco (Satelital),0.0,6.85,-1.0,28.0,
2012-06-01 01:00:00,Ulla Ulla (Satelital),0.0,0.0,0.0,96.0,
2012-06-01 01:00:00,Villa Macharety (Satelital),12.0,1.08,16.0,85.0,
2012-06-01 01:00:00,Villazon (Satelital),0.0,1.19,6.0,20.0,
2012-06-01 01:15:00,Arbieto (GPRS),14.0,1.19,10.5,49.71,0.0
2012-06-01 01:30:00,Arbieto (GPRS),8.0,1.43,10.09,51.17,0.0
2012-06-01 01:45:00,Arbieto (GPRS),9.0,1.77,10.73,52.6,0.0
2012-06-01 02:00:00,Arbieto (GPRS),11.0,2.48,11.13,55.29,0.0
2012-06-01 02:15:00,Arbieto (GPRS),11.0,3.64,10.98,55.64,0.0
2012-06-01 02:30:00,Arbieto (GPRS),12.0,0.71,11.07,56.18,0.0
2012-06-01 02:45:00,Arbieto (GPRS),10.0,0.89,10.12,59.44,0.0
2012-06-01 03:00:00,Arbieto (GPRS),9.0,0.28,9.38,61.21,0.0
2012-06-01 03:15:00,Arbieto (GPRS),12.0,0.49,8.75,60.64,0.0
2012-06-01 03:30:00,Arbieto (GPRS),11.0,0.05,8.39,62.05,0.0
2012-06-01 03:45:00,Arbieto (GPRS),4.0,0.05,8.36,61.39,0.0
2012-06-01 04:00:00,Arbieto (GPRS),8.0,0.05,8.47,60.8,0.0
2012-06-01 04:15:00,Arbieto (GPRS),9.0,0.05,7.96,60.87,0.0
2012-06-01 04:30:00,Arbieto (GPRS),11.0,0.05,7.75,62.5,0.0
2012-06-01 04:45:00,Arbieto (GPRS),11.0,0.05,7.71,62.28,0.0
2012-06-01 05:00:00,Abapo (Satelital),12.0,1.73,22.0,83.0,
2012-06-01 05:00:00,Arbieto (GPRS),11.0,0.05,7.41,64.98,0.0
2012-06-01 05:00:00,Azurduy (Satelital),,,12.0,90.0,
2012-06-01 05:00:00,Calacoto LP (Satelital),,,-2.0,65.0,
2012-06-01 05:00:00,Capinota (Satelital),,,9.0,70.0,
2012-06-01 05:00:00,Caranavi (Satelital),,,21.0,94.0,
2012-06-01 05:00:00,Entre Rios (Satelital),,,-26.0,100.0,
2012-06-01 05:00:00,Irupana (Satelital),,,16.0,89.0,
2012-06-01 05:00:00,La Violeta (Satelital),,,7.0,68.0,
2012-06-01 05:00:00,Laguna Colorada (Satelital),,,-9.0,33.0,
2012-06-01 05:00:00,Laykacota LP (Satelital),,,6.0,88.0,
2012-06-01 05:00:00,Luribay (Satelital),,,13.0,78.0,
2012-06-01 05:00:00,Oruro (Satelital),,,-1.0,,
2012-06-01 05:00:00,Padilla (Satelital),,,13.0,95.0,
2012-06-01 05:00:00,Posta Ãaurenda (Satelital),,,13.0,97.0,
2012-06-01 05:00:00,PotosÃ­ (Satelital),,,3.0,52.0,
2012-06-01 05:00:00,Salinas de Garci M.(Satelital),,,-1.0,25.0,
2012-06-01 05:00:00,San Pablo de Lipez (Satelital),,,-1.0,17.0,
2012-06-01 05:00:00,San Roque (Satelital),,,5.0,95.0,
2012-06-01 05:00:00,Sucre (Satelital),,,12.0,80.0,
2012-06-01 05:00:00,Turco (Satelital),,,-3.0,33.0,
2012-06-01 05:00:00,Ulla Ulla (Satelital),,,-4.0,96.0,
2012-06-01 05:00:00,Villa Macharety (Satelital),,,16.0,89.0,
2012-06-01 05:00:00,Villazon (Satelital),,,0.0,27.0,
2012-06-01 05:15:00,Arbieto (GPRS),15.0,0.05,7.22,65.82,0.0
2012-06-01 05:30:00,Arbieto (GPRS),10.0,0.05,6.59,67.17,0.0
2012-06-01 05:45:00,Arbieto (GPRS),11.0,0.05,6.03,68.65,0.0
2012-06-01 06:00:00,Arbieto (GPRS),2.0,0.05,5.82,69.0,0.0
2012-06-01 06:00:00,Azurduy (Satelital),0.0,0.0,,,
2012-06-01 06:00:00,Calacoto LP (Satelital),14.0,0.7,,,
2012-06-01 06:00:00,Camiri,0.0,0.0,15.0,96.0,
2012-06-01 06:00:00,Capinota (Satelital),5.0,0.59,,,
2012-06-01 06:00:00,Caranavi (Satelital),7.0,0.7,,,
2012-06-01 06:00:00,Cobija,0.0,0.0,,,
2012-06-01 06:00:00,Cochabamba,0.0,0.0,5.0,82.0,
2012-06-01 06:00:00,Concepcion,0.0,0.0,,,
2012-06-01 06:00:00,El Alto,16.0,4.0,1.0,58.0,
2012-06-01 06:00:00,El Trompillo,8.0,10.0,18.0,94.0,
2012-06-01 06:00:00,Entre Rios (Satelital),4.0,0.05,,,
2012-06-01 06:00:00,Irupana (Satelital),8.0,1.13,,,
2012-06-01 06:00:00,La Violeta (Satelital),2.0,0.27,,,
2012-06-01 06:00:00,Laguna Colorada (Satelital),0.0,0.86,,,
2012-06-01 06:00:00,Laykacota LP (Satelital),7.0,0.27,,,
2012-06-01 06:00:00,Luribay (Satelital),6.0,0.38,,,
2012-06-01 06:00:00,Oruro (Satelital),6.0,1.3,,,
2012-06-01 06:00:00,Padilla (Satelital),7.0,0.43,,,
2012-06-01 06:00:00,Posta Ãaurenda (Satelital),10.0,0.86,,,
2012-06-01 06:00:00,PotosÃ­ (Satelital),6.0,0.27,,,
2012-06-01 06:00:00,Puerto Suarez,9.0,5.0,,,
2012-06-01 06:00:00,Reyes,0.0,0.0,,,
2012-06-01 06:00:00,Riberalta,0.0,0.0,23.0,98.0,
2012-06-01 06:00:00,Robore,0.0,0.0,21.0,99.0,
2012-06-01 06:00:00,Rurrenabaque,0.0,0.0,,,
2012-06-01 06:00:00,Salinas de Garci M.(Satelital),4.0,2.91,,,
2012-06-01 06:00:00,San Borja,0.0,0.0,,,
2012-06-01 06:00:00,San Ignacio de Moxos,0.0,0.0,,,
2012-06-01 06:00:00,San Joaquin,0.0,0.0,,,
2012-06-01 06:00:00,San Pablo de Lipez (Satelital),5.0,10.09,,,
2012-06-01 06:00:00,San Ramon,0.0,0.0,,,
2012-06-01 06:00:00,San Roque (Satelital),12.0,0.16,,,
2012-06-01 06:00:00,Santa Ana - Yacuma,0.0,0.0,23.0,98.0,
2012-06-01 06:00:00,Santa Rosa,0.0,0.0,,,
2012-06-01 06:00:00,Sucre,0.0,0.0,,,
2012-06-01 06:00:00,Sucre (Satelital),0.0,2.32,,,
2012-06-01 06:00:00,Tarija,0.0,0.0,11.0,98.0,
2012-06-01 06:00:00,Trinidad,0.0,0.0,23.0,97.0,
2012-06-01 06:00:00,Ulla Ulla (Satelital),0.0,0.0,,,
2012-06-01 06:00:00,Villa Macharety (Satelital),11.0,1.4,,,
2012-06-01 06:00:00,Villamontes,0.0,0.0,,,
2012-06-01 06:00:00,Villazon (Satelital),0.0,0.54,,,
2012-06-01 06:00:00,Viru Viru,8.0,10.0,18.0,95.0,
2012-06-01 06:00:00,Yacuiba,0.0,0.0,,,
2012-06-01 06:15:00,Arbieto (GPRS),7.0,0.05,5.93,69.97,0.0
2012-06-01 06:30:00,Arbieto (GPRS),6.0,0.05,6.37,70.58,0.0
2012-06-01 06:45:00,Arbieto (GPRS),9.0,0.05,6.02,70.49,0.0
2012-06-01 07:00:00,Arbieto (GPRS),11.0,0.05,5.8,70.59,0.0
2012-06-01 07:00:00,Ascencion de Guarayos,0.0,0.0,,,
2012-06-01 07:00:00,Camiri,0.0,0.0,14.0,97.0,
2012-06-01 07:00:00,Cobija,0.0,0.0,,,
2012-06-01 07:00:00,Cochabamba,0.0,0.0,5.0,89.0,
2012-06-01 07:00:00,Concepcion,0.0,0.0,,,
2012-06-01 07:00:00,El Alto,17.0,2.0,4.0,71.0,
2012-06-01 07:00:00,El Trompillo,8.0,10.0,17.0,95.0,
2012-06-01 07:00:00,Magdalena,0.0,0.0,22.0,96.0,
2012-06-01 07:00:00,Oruro,0.0,0.0,,,
2012-06-01 07:00:00,Puerto Suarez,8.0,6.0,,,
2012-06-01 07:00:00,Reyes,0.0,0.0,,,
2012-06-01 07:00:00,Riberalta,0.0,0.0,23.0,98.0,
2012-06-01 07:00:00,Robore,0.0,0.0,21.0,100.0,
2012-06-01 07:00:00,Rurrenabaque,0.0,0.0,,,
2012-06-01 07:00:00,San Borja,0.0,0.0,,,
2012-06-01 07:00:00,San Ignacio de Moxos,0.0,0.0,,,
2012-06-01 07:00:00,San Ignacio de Velasco,0.0,0.0,,,
2012-06-01 07:00:00,San Javier,0.0,0.0,,,
2012-06-01 07:00:00,San Joaquin,0.0,0.0,,,
2012-06-01 07:00:00,San Jose de Chiquitos,0.0,0.0,,,
2012-06-01 07:00:00,San Matias,0.0,0.0,,,
2012-06-01 07:00:00,San Ramon,0.0,0.0,,,
2012-06-01 07:00:00,Santa Ana - Yacuma,16.0,3.0,23.0,98.0,
2012-06-01 07:00:00,Santa Rosa,0.0,0.0,,,
2012-06-01 07:00:00,Sucre,0.0,0.0,,,
2012-06-01 07:00:00,Tarija,0.0,0.0,11.0,91.0,
2012-06-01 07:00:00,Trinidad,0.0,0.0,23.0,94.0,
2012-06-01 07:00:00,Villamontes,0.0,0.0,,,
2012-06-01 07:00:00,Viru Viru,8.0,12.0,18.0,95.0,
2012-06-01 07:00:00,Yacuiba,0.0,0.0,,,
2012-06-01 07:15:00,Arbieto (GPRS),8.0,0.05,5.7,70.62,0.0
2012-06-01 07:30:00,Arbieto (GPRS),12.0,0.05,4.96,71.75,0.0
2012-06-01 07:45:00,Arbieto (GPRS),11.0,1.96,4.21,73.48,0.0
2012-06-01 08:00:00,Arbieto (GPRS),2.0,1.5,3.52,75.52,0.0
2012-06-01 08:00:00,Azurduy (Satelital),0.0,0.0,,,
2012-06-01 08:00:00,Calacoto LP (Satelital),1.0,3.56,,,
2012-06-01 08:00:00,Capinota (Satelital),12.0,0.38,,,
2012-06-01 08:00:00,Caranavi (Satelital),6.0,1.35,,,
2012-06-01 08:00:00,Entre Rios (Satelital),7.0,1.3,,,
2012-06-01 08:00:00,Irupana (Satelital),11.0,0.32,,,
2012-06-01 08:00:00,La Violeta (Satelital),11.0,0.59,,,
2012-06-01 08:00:00,Laguna Colorada (Satelital),0.0,0.27,,,
2012-06-01 08:00:00,Laykacota LP (Satelital),8.0,0.97,,,
2012-06-01 08:00:00,Luribay (Satelital),12.0,1.89,,,
2012-06-01 08:00:00,Oruro (Satelital),6.0,0.59,,,
2012-06-01 08:00:00,Padilla (Satelital),8.0,0.32,,,
2012-06-01 08:00:00,Posta Ãaurenda (Satelital),11.0,1.3,,,
2012-06-01 08:00:00,PotosÃ­ (Satelital),6.0,0.32,,,
2012-06-01 08:00:00,Salinas de Garci M.(Satelital),4.0,2.37,,,
2012-06-01 08:00:00,San Pablo de Lipez (Satelital),5.0,12.36,,,
2012-06-01 08:00:00,San Roque (Satelital),2.0,0.27,,,
2012-06-01 08:00:00,Sucre (Satelital),0.0,1.51,,,
2012-06-01 08:00:00,Turco (Satelital),0.0,6.26,,,
2012-06-01 08:00:00,Ulla Ulla (Satelital),0.0,0.0,,,
2012-06-01 08:00:00,Villa Macharety (Satelital),12.0,0.54,,,
2012-06-01 08:00:00,Villazon (Satelital),0.0,0.32,,,
2012-06-01 08:15:00,Arbieto (GPRS),3.0,3.08,3.38,77.68,0.0
2012-06-01 08:30:00,Arbieto (GPRS),4.0,2.34,3.5,77.82,0.0
2012-06-01 08:45:00,Arbieto (GPRS),3.0,2.14,4.16,75.77,0.0
2012-06-01 09:00:00,Arbieto (GPRS),1.0,1.82,4.33,74.6,0.0
2012-06-01 09:00:00,Ascencion de Guarayos,8.0,4.0,,,
2012-06-01 09:00:00,Azurduy (Satelital),0.0,0.0,,,
2012-06-01 09:00:00,Bermejo,16.0,6.0,,,
2012-06-01 09:00:00,Camiri,0.0,0.0,16.0,89.0,
2012-06-01 09:00:00,Capinota (Satelital),3.0,0.43,,,
2012-06-01 09:00:00,Caranavi (Satelital),7.0,0.76,,,
2012-06-01 09:00:00,Cobija,17.0,2.0,,,
2012-06-01 09:00:00,Cochabamba,0.0,0.0,12.0,68.0,
2012-06-01 09:00:00,Concepcion,8.0,4.0,,,
2012-06-01 09:00:00,El Alto,4.0,6.0,6.0,57.0,
2012-06-01 09:00:00,El Trompillo,8.0,7.0,18.0,93.0,
2012-06-01 09:00:00,Entre Rios (Satelital),7.0,0.38,,,
2012-06-01 09:00:00,Irupana (Satelital),5.0,0.54,,,
2012-06-01 09:00:00,La Violeta (Satelital),9.0,0.27,,,
2012-06-01 09:00:00,Laguna Colorada (Satelital),0.0,0.49,,,
2012-06-01 09:00:00,Laykacota LP (Satelital),6.0,1.4,,,
2012-06-01 09:00:00,Luribay (Satelital),8.0,0.59,,,
2012-06-01 09:00:00,Magdalena,0.0,0.0,26.0,85.0,
2012-06-01 09:00:00,Monteagudo,0.0,0.0,,,
2012-06-01 09:00:00,Oruro,0.0,0.0,,,
2012-06-01 09:00:00,Oruro (Satelital),9.0,0.27,,,
2012-06-01 09:00:00,Padilla (Satelital),8.0,1.24,,,
2012-06-01 09:00:00,Posta Ãaurenda (Satelital),11.0,2.27,,,
2012-06-01 09:00:00,PotosÃ­,0.0,0.0,,,
2012-06-01 09:00:00,PotosÃ­ (Satelital),5.0,0.49,,,
2012-06-01 09:00:00,Puerto Suarez,0.0,0.0,,,
2012-06-01 09:00:00,Reyes,0.0,0.0,,,
2012-06-01 09:00:00,Riberalta,0.0,0.0,26.0,85.0,
2012-06-01 09:00:00,Robore,0.0,0.0,22.0,96.0,
2012-06-01 09:00:00,Rurrenabaque,4.0,6.0,,,
2012-06-01 09:00:00,Salinas de Garci M.(Satelital),10.0,0.32,,,
2012-06-01 09:00:00,San Borja,0.0,0.0,,,
2012-06-01 09:00:00,San Ignacio de Moxos,4.0,4.0,,,
2012-06-01 09:00:00,San Ignacio de Velasco,0.0,0.0,,,
2012-06-01 09:00:00,San Javier,0.0,0.0,,,
2012-06-01 09:00:00,San Joaquin,0.0,0.0,,,
2012-06-01 09:00:00,San Jose de Chiquitos,0.0,0.0,,,
2012-06-01 09:00:00,San Matias,0.0,0.0,,,
2012-06-01 09:00:00,San Pablo de Lipez (Satelital),5.0,4.1,,,
2012-06-01 09:00:00,San Ramon,14.0,6.0,,,
2012-06-01 09:00:00,San Roque (Satelital),4.0,1.62,,,
2012-06-01 09:00:00,Santa Ana - Yacuma,14.0,4.0,27.0,78.0,
2012-06-01 09:00:00,Santa Rosa,0.0,0.0,,,
2012-06-01 09:00:00,Sucre,14.0,4.0,,,
2012-06-01 09:00:00,Sucre (Satelital),0.0,0.81,,,
2012-06-01 09:00:00,Tarija,0.0,0.0,14.0,81.0,
2012-06-01 09:00:00,Trinidad,0.0,0.0,27.0,86.0,
2012-06-01 09:00:00,Turco (Satelital),0.0,0.05,,,
2012-06-01 09:00:00,Ulla Ulla (Satelital),0.0,0.0,,,
2012-06-01 09:00:00,Vallegrande,16.0,5.0,,,
2012-06-01 09:00:00,Villa Macharety (Satelital),11.0,0.59,,,
2012-06-01 09:00:00,Villamontes,0.0,0.0,,,
2012-06-01 09:00:00,Villazon (Satelital),0.0,0.43,,,
2012-06-01 09:00:00,Viru Viru,6.0,15.0,18.0,95.0,
2012-06-01 09:00:00,Yacuiba,8.0,5.0,,,
2012-06-01 09:15:00,Arbieto (GPRS),4.0,2.4,3.96,74.64,0.0
2012-06-01 09:30:00,Arbieto (GPRS),5.0,3.17,2.3,78.96,0.0
2012-06-01 09:45:00,Arbieto (GPRS),5.0,2.79,1.99,83.0,0.0
2012-06-01 10:00:00,Abapo (Satelital),4.0,0.59,22.0,92.0,
2012-06-01 10:00:00,Arbieto (GPRS),5.0,2.55,2.72,83.49,0.0
2012-06-01 10:00:00,Ascencion de Guarayos,7.0,7.0,,,
2012-06-01 10:00:00,Azurduy (Satelital),,,11.0,93.0,
2012-06-01 10:00:00,Bermejo,16.0,4.0,,,
2012-06-01 10:00:00,Calacoto LP (Satelital),,,-7.0,64.0,
2012-06-01 10:00:00,Camiri,0.0,0.0,17.0,81.0,
2012-06-01 10:00:00,Capinota (Satelital),,,6.0,84.0,
2012-06-01 10:00:00,Caranavi (Satelital),,,21.0,94.0,
2012-06-01 10:00:00,Cobija,14.0,3.0,22.0,100.0,
2012-06-01 10:00:00,Cochabamba,11.0,3.0,17.0,56.0,
2012-06-01 10:00:00,Concepcion,0.0,0.0,19.0,100.0,
2012-06-01 10:00:00,El Alto,6.0,4.0,9.0,44.0,
2012-06-01 10:00:00,El Trompillo,8.0,8.0,18.0,92.0,
2012-06-01 10:00:00,Entre Rios (Satelital),,,-26.0,100.0,
2012-06-01 10:00:00,Irupana (Satelital),,,15.0,93.0,
2012-06-01 10:00:00,La Violeta (Satelital),,,3.0,86.0,
2012-06-01 10:00:00,Laguna Colorada (Satelital),,,-11.0,48.0,
2012-06-01 10:00:00,Laykacota LP (Satelital),,,4.0,78.0,
2012-06-01 10:00:00,Luribay (Satelital),,,13.0,83.0,
2012-06-01 10:00:00,Magdalena,16.0,4.0,28.0,74.0,
2012-06-01 10:00:00,Monteagudo,0.0,0.0,,,
2012-06-01 10:00:00,Oruro,0.0,0.0,,,
2012-06-01 10:00:00,Oruro (Satelital),,,-3.0,,
2012-06-01 10:00:00,Padilla (Satelital),,,12.0,97.0,
2012-06-01 10:00:00,Posta Ãaurenda (Satelital),,,13.0,97.0,
2012-06-01 10:00:00,PotosÃ­,0.0,0.0,,,
2012-06-01 10:00:00,PotosÃ­ (Satelital),,,0.0,61.0,
2012-06-01 10:00:00,Puerto Suarez,0.0,0.0,22.0,93.0,
2012-06-01 10:00:00,Reyes,0.0,0.0,20.0,100.0,
2012-06-01 10:00:00,Riberalta,0.0,0.0,28.0,75.0,
2012-06-01 10:00:00,Robore,0.0,0.0,23.0,91.0,
2012-06-01 10:00:00,Rurrenabaque,4.0,8.0,22.0,94.0,
2012-06-01 10:00:00,Salinas de Garci M.(Satelital),,,-6.0,40.0,
2012-06-01 10:00:00,San Borja,0.0,0.0,22.0,98.0,
2012-06-01 10:00:00,San Ignacio de Moxos,0.0,0.0,22.0,93.0,
2012-06-01 10:00:00,San Ignacio de Velasco,0.0,0.0,,,
2012-06-01 10:00:00,San Javier,0.0,0.0,,,
2012-06-01 10:00:00,San Joaquin,0.0,0.0,22.0,98.0,
2012-06-01 10:00:00,San Jose de Chiquitos,0.0,0.0,,,
2012-06-01 10:00:00,San Matias,9.0,5.0,,,
2012-06-01 10:00:00,San Pablo de Lipez (Satelital),,,-1.0,17.0,
2012-06-01 10:00:00,San Ramon,14.0,4.0,22.0,96.0,
2012-06-01 10:00:00,San Roque (Satelital),,,3.0,100.0,
2012-06-01 10:00:00,Santa Ana - Yacuma,14.0,4.0,29.0,75.0,
2012-06-01 10:00:00,Santa Rosa,0.0,0.0,23.0,96.0,
2012-06-01 10:00:00,Sucre,0.0,0.0,8.0,92.0,
2012-06-01 10:00:00,Sucre (Satelital),,,11.0,93.0,
2012-06-01 10:00:00,Tarija,0.0,0.0,15.0,75.0,
2012-06-01 10:00:00,Trinidad,15.0,8.0,29.0,77.0,
2012-06-01 10:00:00,Ulla Ulla (Satelital),,,-8.0,95.0,
2012-06-01 10:00:00,Vallegrande,1.0,6.0,,,
2012-06-01 10:00:00,Villa Macharety (Satelital),,,16.0,88.0,
2012-06-01 10:00:00,Villamontes,0.0,0.0,17.0,94.0,
2012-06-01 10:00:00,Villazon (Satelital),,,-4.0,38.0,
2012-06-01 10:00:00,Viru Viru,8.0,12.0,19.0,91.0,
2012-06-01 10:00:00,Yacuiba,8.0,5.0,17.0,87.0,
2012-06-01 10:15:00,Arbieto (GPRS),4.0,2.53,2.52,79.98,0.0
2012-06-01 10:30:00,Arbieto (GPRS),10.0,2.47,1.61,83.69,0.0
2012-06-01 10:45:00,Arbieto (GPRS),2.0,1.97,1.42,83.85,0.0
2012-06-01 11:00:00,Arbieto (GPRS),15.0,2.44,1.52,84.58,0.0
2012-06-01 11:00:00,Ascencion de Guarayos,,,22.0,99.0,
2012-06-01 11:00:00,Azurduy (Satelital),0.0,0.0,,,
2012-06-01 11:00:00,Calacoto LP (Satelital),8.0,3.02,,,
2012-06-01 11:00:00,Capinota (Satelital),4.0,1.08,,,
2012-06-01 11:00:00,Caranavi (Satelital),13.0,1.78,,,
2012-06-01 11:00:00,Cobija,,,22.0,100.0,
2012-06-01 11:00:00,Concepcion,,,19.0,100.0,
2012-06-01 11:00:00,Entre Rios (Satelital),4.0,1.73,,,
2012-06-01 11:00:00,Irupana (Satelital),3.0,1.73,,,
2012-06-01 11:00:00,La Violeta (Satelital),12.0,1.13,,,
2012-06-01 11:00:00,Laguna Colorada (Satelital),0.0,2.43,,,
2012-06-01 11:00:00,Laykacota LP (Satelital),6.0,1.19,,,
2012-06-01 11:00:00,Luribay (Satelital),6.0,0.97,,,
2012-06-01 11:00:00,Oruro,,,6.0,75.0,
2012-06-01 11:00:00,Oruro (Satelital),11.0,2.1,,,
2012-06-01 11:00:00,Padilla (Satelital),8.0,6.48,,,
2012-06-01 11:00:00,Posta Ãaurenda (Satelital),10.0,1.62,,,
2012-06-01 11:00:00,PotosÃ­ (Satelital),8.0,0.76,,,
2012-06-01 11:00:00,Puerto Suarez,,,22.0,93.0,
2012-06-01 11:00:00,Reyes,,,21.0,100.0,
2012-06-01 11:00:00,Rurrenabaque,,,22.0,96.0,
2012-06-01 11:00:00,Salinas de Garci M.(Satelital),11.0,3.02,,,
2012-06-01 11:00:00,San Borja,,,22.0,98.0,
2012-06-01 11:00:00,San Ignacio de Moxos,,,22.0,95.0,
2012-06-01 11:00:00,San Ignacio de Velasco,,,19.0,94.0,
2012-06-01 11:00:00,San Javier,,,20.0,100.0,
2012-06-01 11:00:00,San Joaquin,,,22.0,98.0,
2012-06-01 11:00:00,San Jose de Chiquitos,,,20.0,92.0,
2012-06-01 11:00:00,San Matias,,,22.0,97.0,
2012-06-01 11:00:00,San Pablo de Lipez (Satelital),12.0,4.15,,,
2012-06-01 11:00:00,San Ramon,,,21.0,96.0,
2012-06-01 11:00:00,San Roque (Satelital),7.0,1.73,,,
2012-06-01 11:00:00,Santa Rosa,,,23.0,96.0,
2012-06-01 11:00:00,Sucre,,,8.0,99.0,
2012-06-01 11:00:00,Sucre (Satelital),0.0,1.46,,,
2012-06-01 11:00:00,Turco (Satelital),0.0,2.37,,,
2012-06-01 11:00:00,Ulla Ulla (Satelital),0.0,0.0,,,
2012-06-01 11:00:00,Villa Macharety (Satelital),8.0,0.7,,,
2012-06-01 11:00:00,Villamontes,,,17.0,96.0,
2012-06-01 11:00:00,Villazon (Satelital),0.0,1.08,,,
2012-06-01 11:00:00,Yacuiba,,,17.0,87.0,
2012-06-01 11:15:00,Arbieto (GPRS),10.0,1.92,1.6,83.11,0.0
2012-06-01 11:30:00,Arbieto (GPRS),2.0,3.23,2.31,82.0,0.0
2012-06-01 11:45:00,Arbieto (GPRS),15.0,4.25,5.65,73.58,0.0
2012-06-01 12:00:00,Abapo (Satelital),5.0,0.22,21.0,95.0,
2012-06-01 12:00:00,Arbieto (GPRS),12.0,3.87,8.86,62.48,0.0
2012-06-01 12:00:00,Ascencion de Guarayos,8.0,5.0,,,
2012-06-01 12:00:00,Azurduy (Satelital),,,15.0,68.0,
2012-06-01 12:00:00,Calacoto LP (Satelital),,,-1.0,60.0,
2012-06-01 12:00:00,Camiri,16.0,4.0,19.0,79.0,
2012-06-01 12:00:00,Capinota (Satelital),,,9.0,76.0,
2012-06-01 12:00:00,Caranavi (Satelital),,,21.0,93.0,
2012-06-01 12:00:00,Cobija,17.0,2.0,,,
2012-06-01 12:00:00,Cochabamba,11.0,3.0,21.0,38.0,
2012-06-01 12:00:00,Concepcion,0.0,0.0,,,
2012-06-01 12:00:00,El Alto,8.0,5.0,12.0,38.0,
2012-06-01 12:00:00,El Trompillo,8.0,10.0,18.0,98.0,
2012-06-01 12:00:00,Entre Rios (Satelital),,,-26.0,100.0,
2012-06-01 12:00:00,Irupana (Satelital),,,15.0,93.0,
2012-06-01 12:00:00,La Violeta (Satelital),,,9.0,78.0,
2012-06-01 12:00:00,Laguna Colorada (Satelital),,,-6.0,35.0,
2012-06-01 12:00:00,Laykacota LP (Satelital),,,6.0,77.0,
2012-06-01 12:00:00,Luribay (Satelital),,,14.0,82.0,
2012-06-01 12:00:00,Magdalena,1.0,6.0,32.0,64.0,
2012-06-01 12:00:00,Oruro,9.0,5.0,,,
2012-06-01 12:00:00,Oruro (Satelital),,,2.0,,
2012-06-01 12:00:00,Padilla (Satelital),,,14.0,97.0,
2012-06-01 12:00:00,Posta Ãaurenda (Satelital),,,14.0,96.0,
2012-06-01 12:00:00,PotosÃ­ (Satelital),,,5.0,48.0,
2012-06-01 12:00:00,Puerto Suarez,16.0,5.0,,,
2012-06-01 12:00:00,Reyes,12.0,4.0,,,
2012-06-01 12:00:00,Riberalta,0.0,0.0,31.0,64.0,
2012-06-01 12:00:00,Robore,0.0,0.0,24.0,85.0,
2012-06-01 12:00:00,Rurrenabaque,5.0,3.0,,,
2012-06-01 12:00:00,Salinas de Garci M.(Satelital),,,0.0,27.0,
2012-06-01 12:00:00,San Borja,10.0,4.0,,,
2012-06-01 12:00:00,San Ignacio de Moxos,16.0,6.0,,,
2012-06-01 12:00:00,San Ignacio de Velasco,0.0,0.0,,,
2012-06-01 12:00:00,San Javier,0.0,0.0,,,
2012-06-01 12:00:00,San Joaquin,0.0,0.0,,,
2012-06-01 12:00:00,San Jose de Chiquitos,0.0,0.0,,,
