fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion
2012-01-01 00:00:00,Calacoto LP (Satelital),,,8.0,90.0,
2012-01-01 00:00:00,Cochabamba,0.0,0.0,13.0,99.0,
2012-01-01 00:00:00,El Alto,17.0,2.0,6.0,93.0,
2012-01-01 00:00:00,Entre Rios (Satelital),,,-26.0,100.0,
2012-01-01 00:00:00,Irupana (Satelital),,,18.0,81.0,
2012-01-01 00:00:00,La Violeta (Satelital),,,15.0,85.0,
2012-01-01 00:00:00,Laguna Colorada (Satelital),,,10.0,46.0,
2012-01-01 00:00:00,Luribay (Satelital),,,15.0,87.0,
2012-01-01 00:00:00,Oruro (Satelital),,,9.0,87.0,
2012-01-01 00:00:00,Posta Ãaurenda (Satelital),,,22.0,,
2012-01-01 00:00:00,San Pablo de Lipez (Satelital),,,7.0,77.0,
2012-01-01 00:00:00,San Roque (Satelital),,,21.0,51.0,
2012-01-01 00:00:00,Ulla Ulla (Satelital),,,6.0,81.0,
2012-01-01 00:00:00,Viru Viru,13.0,4.0,23.0,93.0,
2012-01-01 00:22:00,El Alto,17.0,2.0,5.0,99.0,
2012-01-01 01:00:00,Azurduy (Satelital),,,14.0,90.0,
2012-01-01 01:00:00,Calacoto LP (Satelital),,,9.0,91.0,
2012-01-01 01:00:00,Capinota (Satelital),,,16.0,87.0,
2012-01-01 01:00:00,Cochabamba,0.0,0.0,13.0,99.0,
2012-01-01 01:00:00,El Alto,3.0,4.0,6.0,86.0,
2012-01-01 01:00:00,Entre Rios (Satelital),,,-26.0,100.0,
2012-01-01 01:00:00,Irupana (Satelital),,,18.0,82.0,
2012-01-01 01:00:00,La Violeta (Satelital),,,14.0,93.0,
2012-01-01 01:00:00,Laguna Colorada (Satelital),,,9.0,48.0,
2012-01-01 01:00:00,Luribay (Satelital),,,15.0,89.0,
2012-01-01 01:00:00,Oruro (Satelital),,,9.0,90.0,
2012-01-01 01:00:00,Posta Ãaurenda (Satelital),,,22.0,91.0,
2012-01-01 01:00:00,PotosÃ­ (Satelital),,,10.0,73.0,
2012-01-01 01:00:00,Salinas de Garci M.(Satelital),,,11.0,83.0,
2012-01-01 01:00:00,San Agustin (Satelital),,,11.0,73.0,
2012-01-01 01:00:00,San Pablo de Lipez (Satelital),,,7.0,80.0,
2012-01-01 01:00:00,Sucre (Satelital),,,14.0,,
2012-01-01 01:00:00,Ulla Ulla (Satelital),,,6.0,89.0,
2012-01-01 01:00:00,Viru Viru,14.0,3.0,23.0,93.0,
2012-01-01 02:00:00,Cochabamba,0.0,0.0,13.0,99.0,
2012-01-01 02:00:00,El Alto,6.0,4.0,5.0,99.0,
2012-01-01 02:00:00,Viru Viru,13.0,6.0,22.0,93.0,
2012-01-01 03:00:00,Azurduy (Satelital),,,13.0,93.0,
2012-01-01 03:00:00,Calacoto LP (Satelital),,,7.0,93.0,
2012-01-01 03:00:00,Capinota (Satelital),,,16.0,91.0,
2012-01-01 03:00:00,Cochabamba,0.0,0.0,14.0,93.0,
2012-01-01 03:00:00,El Alto,4.0,4.0,5.0,93.0,
2012-01-01 03:00:00,Entre Rios (Satelital),,,-26.0,100.0,
2012-01-01 03:00:00,Irupana (Satelital),,,18.0,91.0,
2012-01-01 03:00:00,La Violeta (Satelital),,,13.0,95.0,
2012-01-01 03:00:00,Laguna Colorada (Satelital),,,7.0,55.0,
2012-01-01 03:00:00,Luribay (Satelital),,,15.0,93.0,
2012-01-01 03:00:00,Oruro (Satelital),,,9.0,91.0,
2012-01-01 03:00:00,Padilla (Satelital),,,16.0,91.0,
2012-01-01 03:00:00,PotosÃ­ (Satelital),,,9.0,77.0,
2012-01-01 03:00:00,Salinas de Garci M.(Satelital),,,10.0,74.0,
2012-01-01 03:00:00,San Agustin (Satelital),,,10.0,73.0,
2012-01-01 03:00:00,San Pablo de Lipez (Satelital),,,7.0,81.0,
2012-01-01 03:00:00,San Roque (Satelital),,,17.0,61.0,
2012-01-01 03:00:00,Sucre (Satelital),,,13.0,90.0,
2012-01-01 03:00:00,Ulla Ulla (Satelital),,,6.0,94.0,
2012-01-01 03:00:00,Viru Viru,13.0,3.0,22.0,93.0,
2012-01-01 04:00:00,Azurduy (Satelital),0.0,0.0,,,
2012-01-01 04:00:00,Calacoto LP (Satelital),9.0,0.11,,,
2012-01-01 04:00:00,Capinota (Satelital),8.0,0.22,,,
2012-01-01 04:00:00,Cochabamba,0.0,0.0,13.0,93.0,
2012-01-01 04:00:00,El Alto,17.0,2.0,5.0,93.0,
2012-01-01 04:00:00,Entre Rios (Satelital),6.0,0.59,,,
2012-01-01 04:00:00,Irupana (Satelital),3.0,0.38,,,
2012-01-01 04:00:00,La Violeta (Satelital),12.0,0.16,,,
2012-01-01 04:00:00,Laguna Colorada (Satelital),0.0,3.13,,,
2012-01-01 04:00:00,Luribay (Satelital),9.0,0.7,,,
2012-01-01 04:00:00,Oruro (Satelital),9.0,3.18,,,
2012-01-01 04:00:00,Padilla (Satelital),9.0,0.65,,,
2012-01-01 04:00:00,Posta Ãaurenda (Satelital),0.0,0.0,,,
2012-01-01 04:00:00,PotosÃ­ (Satelital),4.0,0.38,,,
2012-01-01 04:00:00,Salinas de Garci M.(Satelital),6.0,0.16,,,
2012-01-01 04:00:00,San Agustin (Satelital),0.0,0.0,,,
2012-01-01 04:00:00,San Pablo de Lipez (Satelital),12.0,0.49,,,
2012-01-01 04:00:00,San Roque (Satelital),5.0,1.94,,,
2012-01-01 04:00:00,Sucre (Satelital),0.0,0.86,,,
2012-01-01 04:00:00,Ulla Ulla (Satelital),0.0,0.0,,,
2012-01-01 04:00:00,Villazon (Satelital),0.0,0.32,,,
2012-01-01 04:00:00,Viru Viru,13.0,3.0,22.0,93.0,
2012-01-01 05:00:00,Azurduy (Satelital),0.0,0.0,,,
2012-01-01 05:00:00,Calacoto LP (Satelital),8.0,0.32,,,
2012-01-01 05:00:00,Capinota (Satelital),11.0,0.38,,,
2012-01-01 05:00:00,Cochabamba,0.0,0.0,13.0,93.0,
2012-01-01 05:00:00,El Alto,3.0,4.0,5.0,93.0,
2012-01-01 05:00:00,Entre Rios (Satelital),7.0,0.54,,,
2012-01-01 05:00:00,Irupana (Satelital),3.0,0.54,,,
2012-01-01 05:00:00,La Violeta (Satelital),12.0,0.27,,,
2012-01-01 05:00:00,Laguna Colorada (Satelital),0.0,0.32,,,
2012-01-01 05:00:00,Luribay (Satelital),8.0,1.19,,,
2012-01-01 05:00:00,Oruro (Satelital),8.0,2.0,,,
2012-01-01 05:00:00,Padilla (Satelital),9.0,1.08,,,
2012-01-01 05:00:00,Posta Ãaurenda (Satelital),10.0,3.67,,,
2012-01-01 05:00:00,PotosÃ­ (Satelital),4.0,0.49,,,
2012-01-01 05:00:00,Salinas de Garci M.(Satelital),2.0,0.65,,,
2012-01-01 05:00:00,San Agustin (Satelital),0.0,0.0,,,
2012-01-01 05:00:00,San Pablo de Lipez (Satelital),13.0,0.54,,,
2012-01-01 05:00:00,San Roque (Satelital),6.0,1.94,,,
2012-01-01 05:00:00,Sucre (Satelital),0.0,0.59,,,
2012-01-01 05:00:00,Ulla Ulla (Satelital),0.0,0.0,,,
2012-01-01 05:00:00,Villazon (Satelital),0.0,4.05,,,
2012-01-01 05:00:00,Viru Viru,13.0,3.0,22.0,93.0,
2012-01-01 06:00:00,Cobija,0.0,0.0,,,
2012-01-01 06:00:00,Cochabamba,0.0,0.0,13.0,99.0,
2012-01-01 06:00:00,El Alto,2.0,3.0,5.0,95.0,
2012-01-01 06:00:00,Magdalena,0.0,0.0,25.0,93.0,
2012-01-01 06:00:00,Reyes,12.0,5.0,,,
2012-01-01 06:00:00,Riberalta,0.0,0.0,25.0,93.0,
2012-01-01 06:00:00,Rurrenabaque,4.0,4.0,,,
2012-01-01 06:00:00,San Borja,0.0,0.0,,,
2012-01-01 06:00:00,San Joaquin,0.0,0.0,,,
2012-01-01 06:00:00,Sucre,0.0,0.0,,,
2012-01-01 06:00:00,Tarija,0.0,0.0,15.0,87.0,
2012-01-01 06:00:00,Villamontes,8.0,4.0,,,
2012-01-01 06:00:00,Viru Viru,13.0,2.0,22.0,99.0,
2012-01-01 06:00:00,Yacuiba,8.0,5.0,,,
2012-01-01 07:00:00,Cobija,0.0,0.0,,,
2012-01-01 07:00:00,Cochabamba,0.0,0.0,14.0,93.0,
2012-01-01 07:00:00,El Alto,2.0,3.0,5.0,93.0,
2012-01-01 07:00:00,Magdalena,0.0,0.0,25.0,93.0,
2012-01-01 07:00:00,Oruro,0.0,0.0,,,
2012-01-01 07:00:00,Puerto Suarez,0.0,0.0,,,
2012-01-01 07:00:00,Reyes,14.0,3.0,,,
2012-01-01 07:00:00,Riberalta,0.0,0.0,25.0,93.0,
2012-01-01 07:00:00,Rurrenabaque,0.0,0.0,,,
2012-01-01 07:00:00,San Joaquin,0.0,0.0,,,
2012-01-01 07:00:00,Santa Ana - Yacuma,0.0,0.0,25.0,93.0,
2012-01-01 07:00:00,Sucre,0.0,0.0,,,
2012-01-01 07:00:00,Tarija,0.0,0.0,16.0,87.0,
2012-01-01 07:00:00,Trinidad,0.0,0.0,24.0,99.0,
2012-01-01 07:00:00,Villamontes,0.0,0.0,,,
2012-01-01 07:00:00,Viru Viru,13.0,5.0,23.0,88.0,
2012-01-01 07:00:00,Yacuiba,8.0,5.0,,,
2012-01-01 08:00:00,Ascencion de Guarayos,0.0,0.0,,,
2012-01-01 08:00:00,Azurduy (Satelital),0.0,0.0,11.0,97.0,
2012-01-01 08:00:00,Calacoto LP (Satelital),8.0,0.92,5.0,98.0,
2012-01-01 08:00:00,Camiri,0.0,0.0,22.0,88.0,
2012-01-01 08:00:00,Capinota (Satelital),6.0,0.43,15.0,94.0,
2012-01-01 08:00:00,Cobija,0.0,0.0,,,
2012-01-01 08:00:00,Cochabamba,0.0,0.0,14.0,93.0,
2012-01-01 08:00:00,Concepcion,0.0,0.0,,,
2012-01-01 08:00:00,El Alto,2.0,3.0,7.0,81.0,
2012-01-01 08:00:00,El Trompillo,13.0,3.0,25.0,83.0,
2012-01-01 08:00:00,Entre Rios (Satelital),7.0,2.54,-26.0,100.0,
2012-01-01 08:00:00,Irupana (Satelital),8.0,0.22,16.0,98.0,
2012-01-01 08:00:00,La Violeta (Satelital),12.0,0.22,13.0,96.0,
2012-01-01 08:00:00,Laguna Colorada (Satelital),0.0,3.56,4.0,76.0,
2012-01-01 08:00:00,Luribay (Satelital),14.0,3.18,15.0,93.0,
2012-01-01 08:00:00,Magdalena,0.0,0.0,26.0,93.0,
2012-01-01 08:00:00,Oruro,0.0,0.0,,,
2012-01-01 08:00:00,Oruro (Satelital),12.0,1.08,8.0,83.0,
