fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion
2023-02-01 00:00:00,4 Esquinas (GPRS),,,4.21,84.1,0.0
2023-02-01 00:00:00,Aeropueto Copacabana_M (GPRS),16.0,2.24,8.25,70.49,0.0
2023-02-01 00:00:00,Aguadas (GPRS),,,4.59,83.0,0.0
2023-02-01 00:00:00,Aiquile (GPRS),1.0,1.29,14.58,92.0,0.1
2023-02-01 00:00:00,Alto PeÃ±as (GPRS),4.0,0.3,1.3,100.0,1.0
2023-02-01 00:00:00,Aroma (GPRS),10.0,0.0,7.61,88.8,0.0
2023-02-01 00:00:00,Chua Cocani_M (GPRS),16.0,0.9,1.86,96.0,0.8
2023-02-01 00:00:00,Cochabamba,6.0,6.0,18.0,55.2,
2023-02-01 00:00:00,Cota Cota Baja_M (GPRS),16.0,2.0,1.52,96.8,0.0
2023-02-01 00:00:00,Cotagaita (GPRS),4.0,0.33,13.92,81.3,0.0
2023-02-01 00:00:00,Cuatro CaÃ±adas - CEA-2 (GPRS),14.0,3.0,23.85,98.1,0.0
2023-02-01 00:00:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),13.0,1.7,23.29,99.0,0.8
2023-02-01 00:00:00,Desaguadero_M,16.0,1.44,5.53,91.4,2.8
2023-02-01 00:00:00,El Alto,17.0,2.0,7.0,92.7,
2023-02-01 00:00:00,El Tranque (GPRS),12.0,0.0,10.27,95.7,0.0
2023-02-01 00:00:00,Huacata_M (GPRS),7.0,2.19,10.55,98.9,0.0
2023-02-01 00:00:00,Huancane Corapata_M (GPRS),16.0,4.61,3.87,90.0,1.4
2023-02-01 00:00:00,Huarisuyo (GPRS),2.0,4.24,3.21,97.3,1.9
2023-02-01 00:00:00,Isla Suriqui_M (GPRS),16.0,3.4,3.49,92.7,1.2
2023-02-01 00:00:00,Ivirgarzama-Senda VI (GPRS),16.0,0.21,23.55,70.64,0.0
2023-02-01 00:00:00,JesÃºs de Machaca_M (GPRS),16.0,1.17,5.63,95.1,0.2
2023-02-01 00:00:00,Linkupata_M (GPRS),7.0,9.12,2.94,90.6,0.0
2023-02-01 00:00:00,Mairana_M (GPRS),1.0,0.28,17.56,99.9,0.0
2023-02-01 00:00:00,Mizque - SDC (GPRS),14.0,0.67,13.01,93.1,0.0
2023-02-01 00:00:00,Pailon - Pozo del Tigre (GPRS),8.0,1.82,23.78,98.2,0.0
2023-02-01 00:00:00,PampasAzurduy_EM (SAT),4.0,2.0,12.58,92.7,0.0
2023-02-01 00:00:00,Parotani - Sipe Sipe (GPRS),14.0,1.16,13.67,89.6,0.0
2023-02-01 00:00:00,Pico de loro_H- SDC (GPRS),,,,,0.0
2023-02-01 00:00:00,Pocona - SDC (GPRS),3.0,0.4,11.54,96.6,0.0
2023-02-01 00:00:00,Pojo - SDC (GPRS),10.0,0.8,15.12,84.8,0.0
2023-02-01 00:00:00,Potolo_M (GPRS),6.0,5.06,0.0,277.5,0.0
2023-02-01 00:00:00,Presa Calderas_M (GPRS),8.0,1.33,14.45,96.4,0.0
2023-02-01 00:00:00,Presa El Peral_M (GPRS),5.0,1.99,12.26,91.7,0.0
2023-02-01 00:00:00,Presa Misicuni (GPRS),5.0,5.35,6.69,82.4,0.0
2023-02-01 00:00:00,Presa Yana Khakha_M (GPRS),5.0,0.41,9.99,93.3,0.0
2023-02-01 00:00:00,Puente Cajon_H- SDC (GPRS),,,,,0.0
2023-02-01 00:00:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0
2023-02-01 00:00:00,Puerto Villarroel (GPRS),16.0,0.41,23.33,91.6,0.0
2023-02-01 00:00:00,Putucuni Calientes (GPRS),,,3.01,86.5,0.0
2023-02-01 00:00:00,Quila Quila_M (GPRS),8.0,0.11,11.41,83.0,0.0
2023-02-01 00:00:00,Sacacani_M (GPRS),16.0,3.61,4.71,94.8,0.6
2023-02-01 00:00:00,San Andres de Machaca_M (GPRS),16.0,0.2,4.81,94.4,0.0
2023-02-01 00:00:00,San Jacinto_M (GPRS),11.0,0.44,15.32,98.5,0.0
2023-02-01 00:00:00,San Julian - Comunidad Los Angeles (GPRS),14.0,2.71,23.51,98.7,0.0
2023-02-01 00:00:00,San Julian - Nucleo 32 (GPRS),13.0,2.56,23.58,97.3,0.0
2023-02-01 00:00:00,San Pedro - RÃ­o Victoria (GPRS),1.0,2.06,23.64,92.8,0.0
2023-02-01 00:00:00,San Pedro - San Antonio (GPRS),16.0,2.35,23.46,95.5,0.0
2023-02-01 00:00:00,San Pedro de Tiquina_M (GPRS),16.0,0.36,3.1,87.2,1.3
2023-02-01 00:00:00,San Roque - El Alto (GPRS),16.0,2.4,4.01,96.4,1.2
2023-02-01 00:00:00,Sauce Pilata - SDC (GPRS),2.0,3.53,11.65,82.6,0.0
2023-02-01 00:00:00,Sunjani (GPRS),,,4.92,85.2,0.0
2023-02-01 00:00:00,Tacagua_M (GPRS),15.0,2.77,7.87,76.92,0.0
2023-02-01 00:00:00,Templo (GPRS),,,2.08,95.3,0.0
2023-02-01 00:00:00,Temporal - SDC (GPRS),2.0,1.72,13.31,58.04,0.0
2023-02-01 00:00:00,Tiahuanaco_M (GPRS),16.0,4.98,5.2,89.0,0.0
2023-02-01 00:00:00,Tiraque_M (GPRS),2.0,1.63,9.34,62.84,0.0
2023-02-01 00:00:00,Vacas - SDC (GPRS),7.0,5.35,6.34,84.2,0.0
2023-02-01 00:00:00,Viacha_M (GPRS),16.0,2.86,5.22,91.9,0.1
2023-02-01 00:00:00,Vila Vila - SDC (GPRS),13.0,2.56,12.56,93.0,0.0
2023-02-01 00:00:00,Viru Viru,15.0,7.0,23.0,93.2,
2023-02-01 00:00:00,Viscachas Chirage (GPRS),,,6.7,76.3,0.0
2023-02-01 00:00:00,Vivero Chimboco - SDC (GPRS),4.0,1.45,14.7,49.43,0.0
2023-02-01 00:00:00,Vivero Viloma - SDC (GPRS),12.0,1.68,13.32,85.0,0.0
2023-02-01 00:05:00,Presa Misicuni (GPRS),4.0,7.79,6.61,83.6,0.0
2023-02-01 00:10:00,4 Esquinas (GPRS),,,4.38,82.4,0.0
2023-02-01 00:10:00,Aguadas (GPRS),,,4.51,84.4,0.0
2023-02-01 00:10:00,Presa Misicuni (GPRS),5.0,6.58,6.47,80.6,0.0
2023-02-01 00:10:00,Putucuni Calientes (GPRS),,,2.98,87.2,0.0
2023-02-01 00:10:00,Sunjani (GPRS),,,4.84,82.6,0.0
2023-02-01 00:10:00,Templo (GPRS),,,2.26,94.1,0.1
2023-02-01 00:10:00,Viscachas Chirage (GPRS),,,6.36,78.26,0.0
2023-02-01 00:15:00,Aeropueto Copacabana_M (GPRS),16.0,4.66,8.62,67.49,0.0
2023-02-01 00:15:00,Aiquile (GPRS),3.0,0.5,14.5,92.7,0.0
2023-02-01 00:15:00,Alto PeÃ±as (GPRS),2.0,0.44,1.3,100.0,0.8
2023-02-01 00:15:00,Aroma (GPRS),10.0,0.0,7.67,88.7,0.0
2023-02-01 00:15:00,Chua Cocani_M (GPRS),16.0,0.35,1.79,96.0,0.3
2023-02-01 00:15:00,Cota Cota Baja_M (GPRS),16.0,2.14,1.64,96.8,0.0
2023-02-01 00:15:00,Cotagaita (GPRS),4.0,0.5,13.9,80.5,0.0
2023-02-01 00:15:00,Cuatro CaÃ±adas - CEA-2 (GPRS),15.0,4.71,23.85,97.8,0.0
