fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion
2000-01-01,Puente Arce,41.0,41.0,41.0,41.0,41.0
2000-01-01,Puerto Acosta,18.5,18.5,18.5,18.5,18.5
2000-01-01,Puerto Suarez Aeropuerto,37.2,37.2,37.2,37.2,37.2
2000-01-01,Puerto Suarez Aeropuerto (F),37.2,37.2,37.2,37.2,37.2
2000-01-01,Puerto Villarroel,40.0,40.0,40.0,40.0,40.0
2000-01-01,Puna,25.5,25.5,25.5,25.5,25.5
2000-01-01,Quillacas,21.6,21.6,21.6,21.6,21.6
2000-01-01,Ravelo,24.0,24.0,24.0,24.0,24.0
2000-01-01,Redencion Pampa,26.0,26.0,26.0,26.0,26.0
2000-01-01,Reyes Aeropuerto,35.4,35.4,35.4,35.4,35.4
2000-01-01,Reyes Aeropuerto (F),35.4,35.4,35.4,35.4,35.4
2000-01-01,Riberalta Aeropuerto,35.0,35.0,35.0,35.0,35.0
2000-01-01,Rio Mulato,22.4,22.4,22.4,22.4,22.4
2000-01-01,RoborÃ© Aeropuerto,36.4,36.4,36.4,36.4,36.4
2000-01-01,RoborÃ© Aeropuerto (F),36.4,36.4,36.4,36.4,36.4
2000-01-01,Rurrenabaque Aeropuerto,34.7,34.7,34.7,34.7,34.7
2000-01-01,Rurrenabaque Aeropuerto (F),34.7,34.7,34.7,34.7,34.7
2000-01-01,Salinas,36.8,36.8,36.8,36.8,36.8
2000-01-01,Samasa,24.2,24.2,24.2,24.2,24.2
2000-01-01,San Agustin,23.1,23.1,23.1,23.1,23.1
2000-01-01,San Andres,31.0,31.0,31.0,31.0,31.0
2000-01-01,San Antonio_Sc,40.8,40.8,40.8,40.8,40.8
2000-01-01,San Benito,27.0,27.0,27.0,27.0,27.0
2000-01-01,San Borja Aeropuerto,36.0,36.0,36.0,36.0,36.0
2000-01-01,San Borja Aeropuerto (F),36.0,36.0,36.0,36.0,36.0
2000-01-01,San Calixto,19.0,19.0,19.0,19.0,19.0
2000-01-01,San Ignacio de Moxos Aerop,35.8,35.8,35.8,35.8,35.8
2000-01-01,San Ignacio de Moxos Aerop (F),35.8,35.8,35.8,35.8,35.8
2000-01-01,San Ignacio de Velasco Aerop,35.8,35.8,35.8,35.8,35.8
2000-01-01,San Ignacio de Velasco Aerop (F),35.8,35.8,35.8,35.8,35.8
2000-01-01,San Javier Aeropuerto,33.6,33.6,33.6,33.6,33.6
2000-01-01,San Javier Aeropuerto (F),33.6,33.6,33.6,33.6,33.6
2000-01-01,San Joaquin Aeropuerto,34.2,34.2,34.2,34.2,34.2
2000-01-01,San Joaquin Aeropuerto (F),34.2,34.2,34.2,34.2,34.2
2000-01-01,San Jose Alto,23.0,23.0,23.0,23.0,23.0
2000-01-01,San Jose de Chiquitos Aerop,38.0,38.0,38.0,38.0,38.0
2000-01-01,San Jose de Chiquitos Aerop (F),38.0,38.0,38.0,38.0,38.0
2000-01-01,San Juan Del Potrero,32.4,32.4,32.4,32.4,32.4
2000-01-01,San Juan Huancollo,19.0,19.0,19.0,19.0,19.0
2000-01-01,San Juan de YapacanÃ­,37.3,37.3,37.3,37.3,37.3
2000-01-01,San Julian,39.0,39.0,39.0,39.0,39.0
2000-01-01,San Julian (F),39.0,39.0,39.0,39.0,39.0
2000-01-01,San Lucas,27.0,27.0,27.0,27.0,27.0
2000-01-01,San Martin,22.1,22.1,22.1,22.1,22.1
2000-01-01,San Matias Aeropuerto,40.0,40.0,40.0,40.0,40.0
2000-01-01,San Matias Aeropuerto (F),40.0,40.0,40.0,40.0,40.0
2000-01-01,San Nicolas,35.0,35.0,35.0,35.0,35.0
2000-01-01,San Pablo de Lipez,18.1,18.1,18.1,18.1,18.1
2000-01-01,San Pedro (SCZ),38.0,38.0,38.0,38.0,38.0
2000-01-01,San Pedro Buena Vista (TJA),31.5,31.5,31.5,31.5,31.5
2000-01-01,San RamÃ³n Aeropuerto,34.2,34.2,34.2,34.2,34.2
2000-01-01,San RamÃ³n Aeropuerto (F),34.2,34.2,34.2,34.2,34.2
2000-01-01,Santa Ana (SCZ),25.5,25.5,25.5,25.5,25.5
2000-01-01,Santa Ana Puente,39.0,39.0,39.0,39.0,39.0
2000-01-01,Santa Ana del Yacuma Aerop,35.6,35.6,35.6,35.6,35.6
2000-01-01,Santa Ana del Yacuma Aerop (F),35.6,35.6,35.6,35.6,35.6
2000-01-01,Santa Cruz SENAMHI,37.5,37.5,37.5,37.5,37.5
2000-01-01,Santa Rosa del Sara,37.0,37.0,37.0,37.0,37.0
2000-01-01,Santiago de Huata,19.0,19.0,19.0,19.0,19.0
2000-01-01,Santiago de Machaca,20.0,20.0,20.0,20.0,20.0
2000-01-01,Sapecho,38.0,38.0,38.0,38.0,38.0
2000-01-01,Sarco,30.0,30.0,30.0,30.0,30.0
2000-01-01,Sella Quebrada,32.0,32.0,32.0,32.0,32.0
2000-01-01,Sepulturas,18.0,18.0,18.0,18.0,18.0
2000-01-01,Sorata,24.0,24.0,24.0,24.0,24.0
2000-01-01,Sucre Aeropuerto,24.5,24.5,24.5,24.5,24.5
2000-01-01,Sucre SENAMHI,30.0,30.0,30.0,30.0,30.0
2000-01-01,Talula_Tako Tako,27.6,27.6,27.6,27.6,27.6
2000-01-01,Tarabuco,26.0,26.0,26.0,26.0,26.0
2000-01-01,Tarapaya,26.9,26.9,26.9,26.9,26.9
2000-01-01,Tarata,29.0,29.0,29.0,29.0,29.0
2000-01-01,Tarija Aeropuerto,32.8,32.8,32.8,32.8,32.8
2000-01-01,Tarija Aeropuerto (F),32.8,32.8,32.8,32.8,32.8
2000-01-01,Tarvita,32.0,32.0,32.0,32.0,32.0
2000-01-01,ThapaÃ±a,18.5,18.5,18.5,18.5,18.5
2000-01-01,Tiawanacu,19.4,19.4,19.4,19.4,19.4
2000-01-01,Tinguipaya,20.1,20.1,20.1,20.1,20.1
2000-01-01,Tiraque,24.5,24.5,24.5,24.5,24.5
2000-01-01,Todo Santos_cocha,20.5,20.5,20.5,20.5,20.5
2000-01-01,Todos Santos_Or,20.5,20.5,20.5,20.5,20.5
2000-01-01,Toralapa,19.0,19.0,19.0,19.0,19.0
2000-01-01,Toro Toro Potosi,28.0,28.0,28.0,28.0,28.0
2000-01-01,Totora Pampa,15.0,15.0,15.0,15.0,15.0
2000-01-01,Totora_CBBA,29.4,29.4,29.4,29.4,29.4
2000-01-01,Trancas,31.0,31.0,31.0,31.0,31.0
2000-01-01,Trinidad Aeropuerto,35.0,35.0,35.0,35.0,35.0
2000-01-01,Trinidad Aeropuerto (F),35.0,35.0,35.0,35.0,35.0
2000-01-01,Trompillo Aeropuerto,37.0,37.0,37.0,37.0,37.0
2000-01-01,Trompillo Aeropuerto (F),37.0,37.0,37.0,37.0,37.0
2000-01-01,Tupiza,28.2,28.2,28.2,28.2,28.2
2000-01-01,Turumayo,31.0,31.0,31.0,31.0,31.0
2000-01-01,Uyuni,24.0,24.0,24.0,24.0,24.0
2000-01-01,Vallecito,39.0,39.0,39.0,39.0,39.0
2000-01-01,Vallegrande Aeropuerto,27.3,27.3,27.3,27.3,27.3
2000-01-01,Vallegrande Aeropuerto (F),27.3,27.3,27.3,27.3,27.3
2000-01-01,Viacha,19.0,19.0,19.0,19.0,19.0
2000-01-01,Villa Abecia,32.3,32.3,32.3,32.3,32.3
2000-01-01,Villa Puni,17.5,17.5,17.5,17.5,17.5
2000-01-01,Villa Serrano,30.0,30.0,30.0,30.0,30.0
2000-01-01,Villamontes Aeropuerto,42.6,42.6,42.6,42.6,42.6
2000-01-01,Villamontes Aeropuerto (F),42.6,42.6,42.6,42.6,42.6
2000-01-01,Villazon (Satelital),24.2,24.2,24.2,24.2,24.2
2000-01-01,Viru Viru Aeropuerto,37.2,37.2,37.2,37.2,37.2
2000-01-01,Viru Viru Aeropuerto (F),37.2,37.2,37.2,37.2,37.2
2000-01-01,Wariscata,24.0,24.0,24.0,24.0,24.0
2000-01-01,Yacuiba Aeropuerto,39.3,39.3,39.3,39.3,39.3
2000-01-01,Yacuiba Aeropuerto (F),39.3,39.3,39.3,39.3,39.3
2000-01-01,Yesera Norte,27.5,27.5,27.5,27.5,27.5
2000-01-01,Yocalla,26.5,26.5,26.5,26.5,26.5
2000-01-01,Yotala,29.5,29.5,29.5,29.5,29.5
2000-01-01,ZudaÃ±ez,29.0,29.0,29.0,29.0,29.0
