fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion
2012-03-01 00:00:00,Chimeo-Villa Montes (GPRS),12.0,0.05,24.61,86.8,0.0
2012-03-01 00:00:00,Cuevo (GPRS),7.0,2.43,23.17,79.27,0.0
2012-03-01 00:00:00,Gutierrez (GPRS),8.0,0.49,21.99,80.69,0.0
2012-03-01 00:00:00,Muyupampa (GPRS),8.0,0.63,22.2,94.74,0.0
2012-03-01 00:00:00,San Javier (GPRS),15.0,1.95,26.48,83.66,0.0
2012-03-01 00:15:00,Chimeo-Villa Montes (GPRS),12.0,0.08,24.5,86.59,0.0
2012-03-01 00:15:00,Cuevo (GPRS),5.0,1.18,23.0,79.87,0.0
2012-03-01 00:15:00,Gutierrez (GPRS),7.0,0.55,21.7,81.71,0.0
2012-03-01 00:15:00,Muyupampa (GPRS),6.0,2.45,22.24,93.23,0.0
2012-03-01 00:15:00,San Javier (GPRS),16.0,2.12,26.44,82.21,0.0
2012-03-01 00:30:00,Chimeo-Villa Montes (GPRS),12.0,0.14,24.39,86.84,0.0
2012-03-01 00:30:00,Cuevo (GPRS),13.0,2.02,22.83,80.35,0.0
2012-03-01 00:30:00,Gutierrez (GPRS),8.0,0.25,21.59,82.21,0.0
2012-03-01 00:30:00,Muyupampa (GPRS),7.0,1.97,22.31,92.01,0.0
2012-03-01 00:30:00,San Javier (GPRS),16.0,1.82,26.27,82.68,0.0
2012-03-01 00:45:00,Chimeo-Villa Montes (GPRS),11.0,0.05,24.22,88.17,0.0
2012-03-01 00:45:00,Cuevo (GPRS),4.0,0.81,22.81,80.43,0.0
2012-03-01 00:45:00,Gutierrez (GPRS),2.0,0.4,21.57,81.76,0.0
2012-03-01 00:45:00,Muyupampa (GPRS),12.0,1.13,22.29,91.47,0.0
2012-03-01 00:45:00,San Javier (GPRS),16.0,1.61,26.14,82.92,0.0
2012-03-01 01:00:00,Chimeo-Villa Montes (GPRS),13.0,0.08,24.18,87.12,0.0
2012-03-01 01:00:00,Cuevo (GPRS),8.0,2.52,22.7,80.73,0.0
2012-03-01 01:00:00,Gutierrez (GPRS),5.0,0.32,21.46,82.39,0.0
2012-03-01 01:00:00,Muyupampa (GPRS),8.0,2.57,22.19,92.38,0.0
2012-03-01 01:00:00,San Javier (GPRS),16.0,1.9,26.05,83.02,0.0
2012-03-01 01:15:00,Chimeo-Villa Montes (GPRS),11.0,0.08,24.17,87.66,0.0
2012-03-01 01:15:00,Cuevo (GPRS),8.0,1.65,22.61,81.5,0.0
2012-03-01 01:15:00,Gutierrez (GPRS),9.0,0.43,21.28,82.82,0.0
2012-03-01 01:15:00,Muyupampa (GPRS),8.0,1.01,22.13,92.04,0.0
2012-03-01 01:15:00,San Javier (GPRS),16.0,2.78,25.94,84.0,0.0
2012-03-01 01:30:00,Chimeo-Villa Montes (GPRS),15.0,0.04,24.01,87.62,0.0
2012-03-01 01:30:00,Cuevo (GPRS),8.0,1.75,22.37,82.3,0.0
2012-03-01 01:30:00,Gutierrez (GPRS),7.0,0.13,21.17,83.47,0.0
2012-03-01 01:30:00,Muyupampa (GPRS),8.0,1.86,22.01,92.4,0.0
2012-03-01 01:30:00,San Javier (GPRS),14.0,2.15,25.9,84.75,0.0
2012-03-01 01:45:00,Chimeo-Villa Montes (GPRS),15.0,0.04,23.74,88.24,0.0
2012-03-01 01:45:00,Cuevo (GPRS),8.0,1.1,22.19,83.15,0.0
2012-03-01 01:45:00,Gutierrez (GPRS),15.0,0.12,21.12,84.08,0.0
2012-03-01 01:45:00,Muyupampa (GPRS),7.0,1.35,21.95,93.55,0.0
2012-03-01 01:45:00,San Javier (GPRS),15.0,1.86,25.95,84.26,0.0
2012-03-01 02:00:00,Chimeo-Villa Montes (GPRS),14.0,0.04,23.45,88.96,0.0
2012-03-01 02:00:00,Cuevo (GPRS),9.0,0.55,22.13,82.88,0.0
2012-03-01 02:00:00,Gutierrez (GPRS),4.0,0.29,21.02,84.5,0.0
2012-03-01 02:00:00,Muyupampa (GPRS),12.0,0.36,21.94,93.94,0.0
2012-03-01 02:00:00,San Javier (GPRS),16.0,1.96,25.85,83.74,0.0
2012-03-01 02:15:00,Chimeo-Villa Montes (GPRS),13.0,0.63,23.47,87.5,0.0
2012-03-01 02:15:00,Cuevo (GPRS),10.0,2.06,22.01,82.42,0.0
2012-03-01 02:15:00,Gutierrez (GPRS),15.0,0.15,20.92,84.95,0.0
2012-03-01 02:15:00,Muyupampa (GPRS),10.0,1.03,21.82,93.92,0.0
2012-03-01 02:15:00,San Javier (GPRS),16.0,2.29,26.2,80.81,0.0
2012-03-01 02:30:00,Chimeo-Villa Montes (GPRS),14.0,0.45,23.51,86.68,0.0
2012-03-01 02:30:00,Cuevo (GPRS),11.0,2.46,21.99,82.44,0.0
2012-03-01 02:30:00,Gutierrez (GPRS),9.0,0.18,20.89,85.0,0.0
2012-03-01 02:30:00,Muyupampa (GPRS),8.0,0.61,21.69,94.46,0.0
2012-03-01 02:30:00,San Javier (GPRS),16.0,1.92,26.17,80.83,0.0
2012-03-01 02:45:00,Chimeo-Villa Montes (GPRS),15.0,0.28,23.34,89.72,0.0
2012-03-01 02:45:00,Cuevo (GPRS),12.0,2.62,21.86,82.6,0.0
2012-03-01 02:45:00,Gutierrez (GPRS),3.0,0.22,20.79,86.2,0.0
2012-03-01 02:45:00,Muyupampa (GPRS),8.0,1.47,21.59,95.01,0.0
2012-03-01 02:45:00,San Javier (GPRS),15.0,1.91,26.02,82.03,0.0
2012-03-01 03:00:00,Chimeo-Villa Montes (GPRS),12.0,0.06,23.23,90.57,0.0
