fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion,presion
2024-02-01 00:00:00,4 Esquinas (GPRS),,,6.02,89.8,0.0,
2024-02-01 00:00:00,Aguadas (GPRS),,,6.39,86.6,0.0,
2024-02-01 00:00:00,Aiquile (GPRS),,,19.79,71.49,0.0,
2024-02-01 00:00:00,Alto PeÃ±as (GPRS),,,5.86,100.0,0.0,
2024-02-01 00:00:00,Anzaldo_M (GPRS),,,11.0,91.88,0.3,
2024-02-01 00:00:00,Baures S.(GPRS),,,24.5,100.0,0.0,
2024-02-01 00:00:00,Buena Vista S.(GPRS),,,25.4,87.1,0.0,
2024-02-01 00:00:00,Bulo Bulo_M (GPRS),,,25.65,97.19,0.0,
2024-02-01 00:00:00,Camargo_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Camargo_M (GPRS),,,15.31,94.41,0.0,
2024-02-01 00:00:00,Caranavi_H (GPRS),,,,,1.36,
2024-02-01 00:00:00,Carura_M (GPRS),,,23.29,96.62,0.0,
2024-02-01 00:00:00,Chua Cocani_M (GPRS),,,7.55,81.3,0.0,
2024-02-01 00:00:00,Coroico_H (GPRS),,,,,0.06,
2024-02-01 00:00:00,Cotagaita (GPRS),,,13.95,83.4,0.0,
2024-02-01 00:00:00,Cotagaita_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Covendo_M (GPRS),,,24.01,99.58,0.0,
2024-02-01 00:00:00,Cuatro CaÃ±adas - CEA-2 (GPRS),,,26.21,85.8,0.0,
2024-02-01 00:00:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),,,25.59,89.3,0.0,
2024-02-01 00:00:00,Desaguadero_M,,,10.04,75.71,0.0,
2024-02-01 00:00:00,El Puente_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Guanay_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Guayaramerin_M (GPRS),,,24.84,100.0,0.0,
2024-02-01 00:00:00,Huacata_M (GPRS),,,11.41,89.2,0.0,
2024-02-01 00:00:00,Huancane Corapata_M (GPRS),,,6.23,98.3,0.0,
2024-02-01 00:00:00,Huarisuyo (GPRS),,,4.55,99.1,0.0,
2024-02-01 00:00:00,Incapampa - Coroico_M (GPRS),,,16.59,99.83,0.5,
2024-02-01 00:00:00,Isla Suriqui_M (GPRS),,,8.63,84.9,0.0,
2024-02-01 00:00:00,Ixiamas S.(GPRS),,,24.2,100.0,0.0,
2024-02-01 00:00:00,Ixiamas_M (GPRS),,,24.37,98.5,0.0,
2024-02-01 00:00:00,JesÃºs de Machaca_M (GPRS),,,7.04,96.6,0.0,
2024-02-01 00:00:00,La Asunta_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Linkupata_M (GPRS),,,5.09,97.8,0.0,
2024-02-01 00:00:00,Mecapaca_M (GPRS),,,13.56,96.31,0.0,
2024-02-01 00:00:00,Mizque - SDC (GPRS),,,18.67,79.86,0.0,
2024-02-01 00:00:00,Pailon - Pozo del Tigre (GPRS),,,26.82,84.5,0.0,
2024-02-01 00:00:00,Palos Blancos S.(GPRS),,,24.4,94.0,0.0,
2024-02-01 00:00:00,Palos Blancos_M (GPRS),,,23.81,100.0,0.0,
2024-02-01 00:00:00,Paniagua_M (GPRS),,,22.02,88.06,0.0,
2024-02-01 00:00:00,Parotani - Sipe Sipe (GPRS),,,15.35,86.9,0.0,
2024-02-01 00:00:00,Pico de loro_H- SDC (GPRS),,,,,0.0,
2024-02-01 00:00:00,Pocona - SDC (GPRS),,,14.89,79.85,0.0,
2024-02-01 00:00:00,Pojo - SDC (GPRS),,,19.45,66.26,0.0,
2024-02-01 00:00:00,Potolo_M (GPRS),,,0.0,0.0,0.0,
2024-02-01 00:00:00,Presa Misicuni (GPRS),,,7.65,83.5,0.0,
2024-02-01 00:00:00,Presa Yana Khakha_M (GPRS),,,11.25,90.3,0.0,
2024-02-01 00:00:00,Puente Abra_H- SDC (GPRS),,,,,0.1,
2024-02-01 00:00:00,Puente Cajon_H- SDC (GPRS),,,,,0.0,
2024-02-01 00:00:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.1,
2024-02-01 00:00:00,Puerto Rico S.(GPRS),,,24.7,97.4,0.0,
2024-02-01 00:00:00,Puerto Villarroel (GPRS)_M,,,25.89,87.4,0.0,
2024-02-01 00:00:00,Puerto Villarroel_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Putucuni Calientes (GPRS),,,3.39,97.9,0.0,
2024-02-01 00:00:00,Quila Quila_M (GPRS),,,12.01,94.0,0.0,
2024-02-01 00:00:00,Riberalta_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Rurrenabaque_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Sacacani_M (GPRS),,,6.1,91.6,0.0,
2024-02-01 00:00:00,Salo_M (GPRS),,,10.33,92.99,0.1,
2024-02-01 00:00:00,San Buenaventura_M (GPRS),,,25.08,99.93,0.0,
2024-02-01 00:00:00,San Ignacio S.(GPRS),,,24.5,100.0,0.0,
2024-02-01 00:00:00,San Jacinto_M (GPRS),,,15.37,91.2,0.0,
2024-02-01 00:00:00,San Julian - Comunidad Los Angeles (GPRS),,,25.98,90.0,0.0,
2024-02-01 00:00:00,San Julian - Nucleo 32 (GPRS),,,25.73,95.3,0.0,
2024-02-01 00:00:00,San Pedro - RÃ­o Victoria (GPRS),,,25.09,90.9,0.0,
2024-02-01 00:00:00,San Pedro - San Antonio (GPRS),,,24.86,90.9,0.0,
2024-02-01 00:00:00,San Pedro de Buena Vista (GPRS),,,11.53,99.1,1.5,
2024-02-01 00:00:00,San Pedro de Tiquina_M (GPRS),,,9.39,78.83,0.0,
2024-02-01 00:00:00,San Roque - El Alto (GPRS),,,6.55,98.3,0.0,
2024-02-01 00:00:00,Sichez_H (GPRS),,,,,0.03,
2024-02-01 00:00:00,Sultaca_M (GPRS),,,8.56,90.44,0.0,
2024-02-01 00:00:00,Sunjani (GPRS),,,5.72,91.2,0.0,
2024-02-01 00:00:00,Tacagua_M (GPRS),,,10.1,65.47,0.0,
2024-02-01 00:00:00,Templo (GPRS),,,3.61,95.2,0.0,
2024-02-01 00:00:00,Temporal - SDC (GPRS),,,14.17,0.08,0.0,
2024-02-01 00:00:00,Tiraque_M (GPRS),,,9.77,87.6,0.0,
2024-02-01 00:00:00,Toma Ravelo_M (GPRS),,,9.98,95.8,0.0,
2024-02-01 00:00:00,Totora i_M (GPRS),,,11.73,5.35,0.0,
2024-02-01 00:00:00,Tupiza_1_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Tupiza_2_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Vacas - SDC (GPRS),,,9.14,87.3,0.0,
2024-02-01 00:00:00,Viacha_M (GPRS),,,6.41,95.9,0.0,
2024-02-01 00:00:00,Vila Vila - SDC (GPRS),,,16.56,74.84,0.0,
2024-02-01 00:00:00,Villa Rivero_M (GPRS),,,14.1,82.69,0.0,
2024-02-01 00:00:00,Villa Tunari_H (GPRS),,,,,0.0,
2024-02-01 00:00:00,Viscachas Chirage (GPRS),,,6.74,89.1,0.0,
2024-02-01 00:00:00,Vivero Chimboco - SDC (GPRS),,,14.34,82.9,0.0,
2024-02-01 00:00:00,Vivero Viloma - SDC (GPRS),,,13.75,80.6,0.0,
2024-02-01 00:05:00,Presa Misicuni (GPRS),,,7.72,80.7,0.0,
2024-02-01 00:10:00,4 Esquinas (GPRS),,,5.99,89.3,0.0,
2024-02-01 00:10:00,Aguadas (GPRS),,,6.28,88.0,0.0,
2024-02-01 00:10:00,Presa Misicuni (GPRS),,,7.57,89.1,0.0,
2024-02-01 00:10:00,Putucuni Calientes (GPRS),,,3.21,97.9,0.0,
2024-02-01 00:10:00,Sunjani (GPRS),,,5.82,91.5,0.2,
2024-02-01 00:10:00,Templo (GPRS),,,3.58,95.1,0.1,
