fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion
2002-01-01,Abapo,94.5,94.5,94.5,94.5,94.5
2002-01-01,Achiri,65.0,65.0,65.0,65.0,65.0
2002-01-01,Achocalla,114.2,114.2,114.2,114.2,114.2
2002-01-01,Achumani,79.6,79.6,79.6,79.6,79.6
2002-01-01,Aguaraycito,109.5,109.5,109.5,109.5,109.5
2002-01-01,Aguirre,118.9,118.9,118.9,118.9,118.9
2002-01-01,Aiquile,18.4,18.4,18.4,18.4,18.4
2002-01-01,Alalay,18.5,18.5,18.5,18.5,18.5
2002-01-01,Algarrobillas,34.6,34.6,34.6,34.6,34.6
2002-01-01,Alpacoma,117.6,117.6,117.6,117.6,117.6
2002-01-01,Alto Achachicala,59.1,59.1,59.1,59.1,59.1
2002-01-01,Alto Lima,117.5,117.5,117.5,117.5,117.5
2002-01-01,Alto Obrajes_Barrio Magisterio,57.3,57.3,57.3,57.3,57.3
2002-01-01,Ancohoma,109.8,109.8,109.8,109.8,109.8
2002-01-01,Ancoraimes,100.8,100.8,100.8,100.8,100.8
2002-01-01,Antaquilla,90.0,90.0,90.0,90.0,90.0
2002-01-01,Anzaldo,97.1,97.1,97.1,97.1,97.1
2002-01-01,Apolo Aeropuerto,81.0,81.0,81.0,81.0,81.0
2002-01-01,Apolo SENAMHI,160.0,160.0,160.0,160.0,160.0
2002-01-01,Arani,39.0,39.0,39.0,39.0,39.0
2002-01-01,Arpaja Alta,87.4,87.4,87.4,87.4,87.4
2002-01-01,Arquillos,36.1,36.1,36.1,36.1,36.1
2002-01-01,AscensiÃ³n de Guarayos Aerop,87.9,87.9,87.9,87.9,87.9
2002-01-01,Ayo Ayo,63.1,63.1,63.1,63.1,63.1
2002-01-01,Berenguela,70.3,70.3,70.3,70.3,70.3
2002-01-01,Bermejo Aeropuerto,112.4,112.4,112.4,112.4,112.4
2002-01-01,Boyuibe,19.7,19.7,19.7,19.7,19.7
2002-01-01,Buena Vista Sc,18.0,18.0,18.0,18.0,18.0
2002-01-01,Cabezas,136.3,136.3,136.3,136.3,136.3
2002-01-01,Cachimayu,87.1,87.1,87.1,87.1,87.1
2002-01-01,Calacoto,72.1,72.1,72.1,72.1,72.1
2002-01-01,Calcha Nor Chichas,12.6,12.6,12.6,12.6,12.6
2002-01-01,Calderillas,242.9,242.9,242.9,242.9,242.9
2002-01-01,Camata,93.5,93.5,93.5,93.5,93.5
2002-01-01,Camiri Aeropuerto,82.6,82.6,82.6,82.6,82.6
2002-01-01,Campanario,28.3,28.3,28.3,28.3,28.3
2002-01-01,Canasmoro,55.8,55.8,55.8,55.8,55.8
2002-01-01,Capinota,83.9,83.9,83.9,83.9,83.9
2002-01-01,CapiÃ±ata,47.4,47.4,47.4,47.4,47.4
2002-01-01,Caquiaviri,82.2,82.2,82.2,82.2,82.2
2002-01-01,Carabuco,87.3,87.3,87.3,87.3,87.3
2002-01-01,Caracato,23.7,23.7,23.7,23.7,23.7
2002-01-01,Caranavi,157.0,157.0,157.0,157.0,157.0
2002-01-01,Carmen Pampa,237.0,237.0,237.0,237.0,237.0
2002-01-01,Casin,58.0,58.0,58.0,58.0,58.0
2002-01-01,Catacora,29.4,29.4,29.4,29.4,29.4
2002-01-01,Caxata,48.2,48.2,48.2,48.2,48.2
2002-01-01,CaÃ±as,132.5,132.5,132.5,132.5,132.5
2002-01-01,Ce.Na.Vit.,32.9,32.9,32.9,32.9,32.9
2002-01-01,Challviri,94.6,94.6,94.6,94.6,94.6
2002-01-01,Charahuayto,162.3,162.3,162.3,162.3,162.3
2002-01-01,Charazani,6.5,6.5,6.5,6.5,6.5
2002-01-01,CharaÃ±a,15.2,15.2,15.2,15.2,15.2
2002-01-01,CharaÃ±a GPRS,117.9,117.9,117.9,117.9,117.9
2002-01-01,Chico Chico,170.5,170.5,170.5,170.5,170.5
2002-01-01,Chinoli,43.7,43.7,43.7,43.7,43.7
2002-01-01,Chipiriri,599.0,599.0,599.0,599.0,599.0
2002-01-01,Chirapaca,63.5,63.5,63.5,63.5,63.5
2002-01-01,Choquetanga Chico,186.0,186.0,186.0,186.0,186.0
2002-01-01,Chorocona,40.6,40.6,40.6,40.6,40.6
2002-01-01,Chuqui Chuqui,22.9,22.9,22.9,22.9,22.9
2002-01-01,Chuquiaguillo_LP,123.6,123.6,123.6,123.6,123.6
2002-01-01,ChuÃ±avi Alto,106.2,106.2,106.2,106.2,106.2
2002-01-01,Circuata,142.8,142.8,142.8,142.8,142.8
2002-01-01,Ciudad-Tja,48.0,48.0,48.0,48.0,48.0
2002-01-01,Cobija Aeropuerto,273.8,273.8,273.8,273.8,273.8
2002-01-01,Cochabamba Aeropuerto,35.1,35.1,35.1,35.1,35.1
2002-01-01,Coimata,143.6,143.6,143.6,143.6,143.6
2002-01-01,Collana,86.1,86.1,86.1,86.1,86.1
2002-01-01,Colomi,118.3,118.3,118.3,118.3,118.3
2002-01-01,Comarapa,70.7,70.7,70.7,70.7,70.7
2002-01-01,Concepcion Aeropuerto SCZ,76.7,76.7,76.7,76.7,76.7
2002-01-01,Conchamarca,39.8,39.8,39.8,39.8,39.8
2002-01-01,Copacabana,180.1,180.1,180.1,180.1,180.1
2002-01-01,Copacati,274.7,274.7,274.7,274.7,274.7
2002-01-01,Copancara,95.5,95.5,95.5,95.5,95.5
2002-01-01,Coripata,107.5,107.5,107.5,107.5,107.5
2002-01-01,Corpaputo,111.2,111.2,111.2,111.2,111.2
2002-01-01,Cotagaita Mosoj Llajta,21.0,21.0,21.0,21.0,21.0
2002-01-01,Cotoca,25.2,25.2,25.2,25.2,25.2
2002-01-01,Covendo,49.1,49.1,49.1,49.1,49.1
2002-01-01,Cristal Mayu,584.8,584.8,584.8,584.8,584.8
2002-01-01,Cuatro CaÃ±adas,38.0,38.0,38.0,38.0,38.0
2002-01-01,Culpina,3.7,3.7,3.7,3.7,3.7
2002-01-01,Cumandayti,84.8,84.8,84.8,84.8,84.8
2002-01-01,Desaguadero,118.6,118.6,118.6,118.6,118.6
2002-01-01,El Alto Aeropuerto,125.1,125.1,125.1,125.1,125.1
2002-01-01,El Belen,70.1,70.1,70.1,70.1,70.1
2002-01-01,El Cortijo,81.0,81.0,81.0,81.0,81.0
2002-01-01,El Molino Tomayapo,19.1,19.1,19.1,19.1,19.1
2002-01-01,El QuiÃ±e,16.0,16.0,16.0,16.0,16.0
2002-01-01,El Reloj,61.6,61.6,61.6,61.6,61.6
2002-01-01,El Salvador,28.4,28.4,28.4,28.4,28.4
2002-01-01,El Tejar (La Paz),134.4,134.4,134.4,134.4,134.4
2002-01-01,El Tejar (Tarija),44.4,44.4,44.4,44.4,44.4
2002-01-01,El Villar,35.0,35.0,35.0,35.0,35.0
2002-01-01,Emborozu,387.8,387.8,387.8,387.8,387.8
2002-01-01,Entre Rios (TJA),72.8,72.8,72.8,72.8,72.8
2002-01-01,Escana,9.5,9.5,9.5,9.5,9.5
2002-01-01,Escara,0.0,0.0,0.0,0.0,0.0
2002-01-01,Florida,40.0,40.0,40.0,40.0,40.0
2002-01-01,Gamoneda,41.3,41.3,41.3,41.3,41.3
2002-01-01,General Saavedra,77.6,77.6,77.6,77.6,77.6
2002-01-01,Gral Gruguez Paraguay,35.9,35.9,35.9,35.9,35.9
2002-01-01,Guapilo,53.7,53.7,53.7,53.7,53.7
2002-01-01,Guayaramerin Aeropuerto,236.6,236.6,236.6,236.6,236.6
2002-01-01,Gutierrez,38.5,38.5,38.5,38.5,38.5
2002-01-01,Hampaturi EPSAS,78.7,78.7,78.7,78.7,78.7
2002-01-01,Hichucota,52.3,52.3,52.3,52.3,52.3
2002-01-01,Huacareta - La GalerÃ­a,156.0,156.0,156.0,156.0,156.0
2002-01-01,Huacata,124.9,124.9,124.9,124.9,124.9
2002-01-01,Huaraco,48.0,48.0,48.0,48.0,48.0
2002-01-01,Huarina Cota Cota,90.0,90.0,90.0,90.0,90.0
2002-01-01,Huayllamarca,71.5,71.5,71.5,71.5,71.5
2002-01-01,Huayrocondo,92.7,92.7,92.7,92.7,92.7
2002-01-01,Incachaca EPSAS,90.8,90.8,90.8,90.8,90.8
2002-01-01,Incahuasi_CHUQ,94.9,94.9,94.9,94.9,94.9
2002-01-01,Independencia,161.0,161.0,161.0,161.0,161.0
2002-01-01,Ingenio Mora,157.7,157.7,157.7,157.7,157.7
2002-01-01,Inquisivi,82.2,82.2,82.2,82.2,82.2
2002-01-01,Irpa Grande,96.4,96.4,96.4,96.4,96.4
2002-01-01,Irupana,106.7,106.7,106.7,106.7,106.7
2002-01-01,Isicani,378.8,378.8,378.8,378.8,378.8
2002-01-01,Isla Del Sol,77.3,77.3,77.3,77.3,77.3
2002-01-01,Italaque,78.0,78.0,78.0,78.0,78.0
2002-01-01,Itau,205.7,205.7,205.7,205.7,205.7
2002-01-01,Iturata,240.0,240.0,240.0,240.0,240.0
2002-01-01,Jihuacuta,58.8,58.8,58.8,58.8,58.8
2002-01-01,Junacas,35.3,35.3,35.3,35.3,35.3
2002-01-01,Juntas,146.5,146.5,146.5,146.5,146.5
2002-01-01,Koa Koa,85.4,85.4,85.4,85.4,85.4
2002-01-01,La Asunta,8.8,8.8,8.8,8.8,8.8
2002-01-01,La Colmena,111.5,111.5,111.5,111.5,111.5
2002-01-01,La Jota (Chimore),578.0,578.0,578.0,578.0,578.0
2002-01-01,La Merced,127.5,127.5,127.5,127.5,127.5
2002-01-01,La Tamborada,66.8,66.8,66.8,66.8,66.8
2002-01-01,La Torre,66.0,66.0,66.0,66.0,66.0
2002-01-01,La Violeta,53.1,53.1,53.1,53.1,53.1
2002-01-01,Laboratorio Hidraulica UMSS,28.1,28.1,28.1,28.1,28.1
2002-01-01,Ladera Centro,17.0,17.0,17.0,17.0,17.0
2002-01-01,Lambate,51.4,51.4,51.4,51.4,51.4
2002-01-01,Las Panosas,48.0,48.0,48.0,48.0,48.0
2002-01-01,Laykacota,90.3,90.3,90.3,90.3,90.3
2002-01-01,Leon Cancha,36.5,36.5,36.5,36.5,36.5
2002-01-01,Locotal,490.2,490.2,490.2,490.2,490.2
2002-01-01,Luribay,22.6,22.6,22.6,22.6,22.6
2002-01-01,Macha,84.6,84.6,84.6,84.6,84.6
2002-01-01,Macharety,78.2,78.2,78.2,78.2,78.2
2002-01-01,Magdalena Aeropuerto,149.6,149.6,149.6,149.6,149.6
2002-01-01,Mairana,25.0,25.0,25.0,25.0,25.0
2002-01-01,Mataral,21.2,21.2,21.2,21.2,21.2
2002-01-01,Mcal Estigarribia Paraguay,35.4,35.4,35.4,35.4,35.4
2002-01-01,Mecapaca,44.3,44.3,44.3,44.3,44.3
2002-01-01,Miguillas,84.2,84.2,84.2,84.2,84.2
2002-01-01,Millipunku,90.6,90.6,90.6,90.6,90.6
2002-01-01,Milluni EPSAS,112.1,112.1,112.1,112.1,112.1
2002-01-01,Mina Bolsa Negra,93.5,93.5,93.5,93.5,93.5
2002-01-01,Minero (Unagro),114.6,114.6,114.6,114.6,114.6
2002-01-01,Misicuni,71.7,71.7,71.7,71.7,71.7
2002-01-01,Mision La Paz Argentina,25.0,25.0,25.0,25.0,25.0
2002-01-01,Mizque,57.2,57.2,57.2,57.2,57.2
2002-01-01,Mojo,52.7,52.7,52.7,52.7,52.7
2002-01-01,Monteagudo_El BaÃ±ado,42.8,42.8,42.8,42.8,42.8
2002-01-01,Montero_Muyurina,45.1,45.1,45.1,45.1,45.1
2002-01-01,Muyupampa,48.1,48.1,48.1,48.1,48.1
2002-01-01,Muyuquiri,80.0,80.0,80.0,80.0,80.0
2002-01-01,Narvaez,131.2,131.2,131.2,131.2,131.2
