fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion,presion
2023-12-01 00:00:00,4 Esquinas (GPRS),94.5,94.5,5.55,94.5,0.0,94.5
2023-12-01 00:00:00,Aeropueto Copacabana_M (GPRS),80.7,80.7,8.01,80.7,0.0,80.7
2023-12-01 00:00:00,Aguadas (GPRS),93.9,93.9,5.93,93.9,0.0,93.9
2023-12-01 00:00:00,Aiquile (GPRS),80.8,80.8,15.63,80.8,0.0,80.8
2023-12-01 00:00:00,Alto PeÃ±as (GPRS),100.0,100.0,4.73,100.0,0.0,100.0
2023-12-01 00:00:00,Anzaldo_M (GPRS),89.18,89.18,12.33,89.18,0.0,89.18
2023-12-01 00:00:00,Aroma (GPRS),87.5,87.5,8.67,87.5,0.0,87.5
2023-12-01 00:00:00,Baures S.(GPRS),100.0,100.0,25.2,100.0,0.0,100.0
2023-12-01 00:00:00,Buena Vista S.(GPRS),91.1,91.1,24.8,91.1,0.0,91.1
2023-12-01 00:00:00,Bulo Bulo_M (GPRS),99.83,99.83,24.91,99.83,0.0,99.83
2023-12-01 00:00:00,Camargo_M (GPRS),71.62,71.62,16.86,71.62,0.0,71.62
2023-12-01 00:00:00,Caranavi_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Carura_M (GPRS),99.3,99.3,23.06,99.3,0.0,99.3
2023-12-01 00:00:00,Chua Cocani_M (GPRS),92.4,92.4,6.05,92.4,0.1,92.4
2023-12-01 00:00:00,Cochabamba,76.7,76.7,17.0,76.7,,76.7
2023-12-01 00:00:00,Coroico_H (GPRS),,,,,0.08,
2023-12-01 00:00:00,Cotagaita (GPRS),84.2,84.2,13.65,84.2,0.0,84.2
2023-12-01 00:00:00,Cotagaita_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Covendo_M (GPRS),99.93,99.93,22.43,99.93,0.0,99.93
2023-12-01 00:00:00,Cuatro CaÃ±adas - CEA-2 (GPRS),82.8,82.8,25.74,82.8,0.0,82.8
2023-12-01 00:00:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),80.5,80.5,26.1,80.5,0.0,80.5
2023-12-01 00:00:00,Desaguadero_M,90.4,90.4,6.77,90.4,0.0,90.4
2023-12-01 00:00:00,El Alto,86.6,86.6,8.0,86.6,,86.6
2023-12-01 00:00:00,El Puente_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Guanay_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Guayaramerin_M (GPRS),99.98,99.98,24.3,99.98,0.0,99.98
2023-12-01 00:00:00,Huacata_M (GPRS),75.86,75.86,13.53,75.86,0.0,75.86
2023-12-01 00:00:00,Huancane Corapata_M (GPRS),95.5,95.5,5.52,95.5,0.2,95.5
2023-12-01 00:00:00,Huarisuyo (GPRS),98.5,98.5,5.25,98.5,0.9,98.5
2023-12-01 00:00:00,Incapampa - Coroico_M (GPRS),99.8,99.8,16.12,99.8,0.2,99.8
2023-12-01 00:00:00,Isla Suriqui_M (GPRS),94.5,94.5,5.79,94.5,0.1,94.5
2023-12-01 00:00:00,Ixiamas S.(GPRS),90.1,90.1,25.0,90.1,0.0,90.1
2023-12-01 00:00:00,Ixiamas_M (GPRS),97.27,97.27,23.92,97.27,0.0,97.27
2023-12-01 00:00:00,JesÃºs de Machaca_M (GPRS),94.1,94.1,6.91,94.1,0.1,94.1
2023-12-01 00:00:00,La Asunta_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Linkupata_M (GPRS),78.27,78.27,7.31,78.27,0.0,78.27
2023-12-01 00:00:00,Mizque - SDC (GPRS),85.3,85.3,15.29,85.3,0.0,85.3
2023-12-01 00:00:00,Pailon - Pozo del Tigre (GPRS),78.47,78.47,26.67,78.47,0.0,78.47
2023-12-01 00:00:00,Palos Blancos S.(GPRS),94.8,94.8,22.8,94.8,0.0,94.8
2023-12-01 00:00:00,Palos Blancos_M (GPRS),99.98,99.98,22.84,99.98,0.0,99.98
2023-12-01 00:00:00,Paniagua_M (GPRS),99.98,99.98,19.26,99.98,1.4,99.98
2023-12-01 00:00:00,Parotani - Sipe Sipe (GPRS),73.81,73.81,16.63,73.81,0.0,73.81
2023-12-01 00:00:00,Pico de loro_H- SDC (GPRS),,,,,0.0,
2023-12-01 00:00:00,Pocona - SDC (GPRS),70.86,70.86,15.44,70.86,0.0,70.86
2023-12-01 00:00:00,Pojo - SDC (GPRS),71.28,71.28,18.86,71.28,0.0,71.28
2023-12-01 00:00:00,Potolo_M (GPRS),0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01 00:00:00,Presa Calderas_M (GPRS),72.21,72.21,19.24,72.21,0.0,72.21
2023-12-01 00:00:00,Presa El Peral_M (GPRS),91.5,91.5,14.05,91.5,0.0,91.5
2023-12-01 00:00:00,Presa Misicuni (GPRS),98.3,98.3,6.76,98.3,0.0,98.3
2023-12-01 00:00:00,Presa Yana Khakha_M (GPRS),68.58,68.58,13.43,68.58,0.0,68.58
2023-12-01 00:00:00,Puente Abra_H- SDC (GPRS),,,,,0.0,
2023-12-01 00:00:00,Puente Cajon_H- SDC (GPRS),,,,,0.0,
2023-12-01 00:00:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0,
2023-12-01 00:00:00,Puerto Rico S.(GPRS),98.6,98.6,24.3,98.6,0.0,98.6
2023-12-01 00:00:00,Puerto Villarroel (GPRS)_M,89.9,89.9,24.05,89.9,0.0,89.9
2023-12-01 00:00:00,Puerto Villarroel_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Putucuni Calientes (GPRS),92.5,92.5,4.2,92.5,0.0,92.5
2023-12-01 00:00:00,Quila Quila_M (GPRS),65.56,65.56,15.29,65.56,0.0,65.56
2023-12-01 00:00:00,Riberalta_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Rurrenabaque_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Sacacani_M (GPRS),95.8,95.8,6.36,95.8,0.2,95.8
2023-12-01 00:00:00,San Andres de Machaca_M (GPRS),97.3,97.3,5.99,97.3,0.0,97.3
2023-12-01 00:00:00,San Buenaventura_M (GPRS),89.9,89.9,25.38,89.9,0.0,89.9
2023-12-01 00:00:00,San Ignacio S.(GPRS),100.0,100.0,24.3,100.0,0.0,100.0
2023-12-01 00:00:00,San Jacinto_M (GPRS),88.5,88.5,18.18,88.5,0.0,88.5
2023-12-01 00:00:00,San Julian - Comunidad Los Angeles (GPRS),84.1,84.1,25.41,84.1,0.0,84.1
2023-12-01 00:00:00,San Julian - Nucleo 32 (GPRS),89.0,89.0,25.18,89.0,0.0,89.0
2023-12-01 00:00:00,San Pedro - RÃ­o Victoria (GPRS),89.5,89.5,24.69,89.5,0.0,89.5
2023-12-01 00:00:00,San Pedro - San Antonio (GPRS),88.5,88.5,24.93,88.5,0.0,88.5
2023-12-01 00:00:00,San Pedro de Buena Vista (GPRS),80.5,80.5,14.33,80.5,0.0,80.5
2023-12-01 00:00:00,San Pedro de Tiquina_M (GPRS),90.2,90.2,7.23,90.2,0.0,90.2
2023-12-01 00:00:00,San Roque - El Alto (GPRS),96.7,96.7,5.78,96.7,0.0,96.7
2023-12-01 00:00:00,Sena_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Sichez_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Sunjani (GPRS),92.1,92.1,6.11,92.1,0.0,92.1
2023-12-01 00:00:00,Tacagua_M (GPRS),85.5,85.5,7.62,85.5,0.0,85.5
2023-12-01 00:00:00,Templo (GPRS),84.4,84.4,5.49,84.4,0.0,84.4
2023-12-01 00:00:00,Temporal - SDC (GPRS),79.32,79.32,13.85,79.32,0.0,79.32
2023-12-01 00:00:00,Tiraque_M (GPRS),82.3,82.3,9.82,82.3,0.0,82.3
2023-12-01 00:00:00,Toma Ravelo_M (GPRS),81.2,81.2,12.32,81.2,0.0,81.2
2023-12-01 00:00:00,Totora i_M (GPRS),5.67,5.67,11.73,5.67,0.0,5.67
2023-12-01 00:00:00,Tupiza_1_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Tupiza_2_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Vacas - SDC (GPRS),87.1,87.1,8.8,87.1,0.0,87.1
2023-12-01 00:00:00,Viacha_M (GPRS),94.3,94.3,6.7,94.3,0.0,94.3
2023-12-01 00:00:00,Vila Vila - SDC (GPRS),87.0,87.0,14.16,87.0,0.0,87.0
2023-12-01 00:00:00,Villa Rivero_M (GPRS),77.12,77.12,14.13,77.12,0.0,77.12
2023-12-01 00:00:00,Villa Tunari_H (GPRS),,,,,0.0,
2023-12-01 00:00:00,Viru Viru,78.1,78.1,27.0,78.1,,78.1
2023-12-01 00:00:00,Viscachas Chirage (GPRS),96.8,96.8,6.77,96.8,0.0,96.8
2023-12-01 00:00:00,Vivero Chimboco - SDC (GPRS),93.4,93.4,13.01,93.4,0.0,93.4
2023-12-01 00:00:00,Vivero Viloma - SDC (GPRS),76.51,76.51,15.01,76.51,0.0,76.51
2023-12-01 00:05:00,Presa Misicuni (GPRS),98.3,98.3,6.7,98.3,0.0,98.3
2023-12-01 00:10:00,4 Esquinas (GPRS),94.5,94.5,5.67,94.5,0.0,94.5
2023-12-01 00:10:00,Aguadas (GPRS),93.2,93.2,5.69,93.2,0.0,93.2
2023-12-01 00:10:00,Presa Misicuni (GPRS),98.2,98.2,6.64,98.2,0.0,98.2
2023-12-01 00:10:00,Putucuni Calientes (GPRS),92.9,92.9,4.11,92.9,0.0,92.9
2023-12-01 00:10:00,Sunjani (GPRS),90.4,90.4,6.0,90.4,0.0,90.4
2023-12-01 00:10:00,Templo (GPRS),85.2,85.2,5.27,85.2,0.0,85.2
2023-12-01 00:10:00,Viscachas Chirage (GPRS),96.7,96.7,6.6,96.7,0.0,96.7
2023-12-01 00:15:00,Aeropueto Copacabana_M (GPRS),82.6,82.6,8.0,82.6,0.0,82.6
2023-12-01 00:15:00,Aiquile (GPRS),78.01,78.01,15.66,78.01,0.0,78.01
2023-12-01 00:15:00,Alto PeÃ±as (GPRS),100.0,100.0,4.84,100.0,0.0,100.0
2023-12-01 00:15:00,Anzaldo_M (GPRS),87.05,87.05,12.39,87.05,0.0,87.05
2023-12-01 00:15:00,Aroma (GPRS),87.4,87.4,8.41,87.4,0.0,87.4
2023-12-01 00:15:00,Baures S.(GPRS),100.0,100.0,25.2,100.0,0.0,100.0
2023-12-01 00:15:00,Buena Vista S.(GPRS),90.8,90.8,24.8,90.8,0.0,90.8
2023-12-01 00:15:00,Bulo Bulo_M (GPRS),99.82,99.82,24.94,99.82,0.0,99.82
2023-12-01 00:15:00,Camargo_M (GPRS),77.6,77.6,16.63,77.6,0.0,77.6
2023-12-01 00:15:00,Caranavi_H (GPRS),,,,,0.02,
