fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion,presion
2024-10-01 00:00:00,Aguadas (GPRS),,,5.83,83.1,0.0,
2024-10-01 00:00:00,Aiquile (GPRS),3.0,0.49,17.89,62.62,0.0,950.0
2024-10-01 00:00:00,Alto PeÃ±as (GPRS),3.0,0.07,4.69,89.3,0.0,629.8
2024-10-01 00:00:00,Anzaldo_M (GPRS),14.0,6.66,13.84,74.77,0.0,709.89
2024-10-01 00:00:00,Apolo_M (GPRS),1.0,12.86,18.87,84.54,0.0,851.37
2024-10-01 00:00:00,Baures S.(GPRS),2.0,1.91,26.4,78.2,0.0,992.7
2024-10-01 00:00:00,Buena Vista S.(GPRS),15.0,5.81,27.9,69.4,0.0,964.0
2024-10-01 00:00:00,Bulo Bulo_M (GPRS),15.0,5.94,27.06,84.35,0.0,978.69
2024-10-01 00:00:00,Camargo_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Camargo_M (GPRS),1.0,1.42,19.72,41.76,0.0,760.9
2024-10-01 00:00:00,Caranavi_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Carura_M (GPRS),11.0,0.13,25.85,75.73,0.0,951.2
2024-10-01 00:00:00,Chua Cocani_M (GPRS),16.0,1.17,8.42,67.74,0.0,645.5
2024-10-01 00:00:00,Coroico_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Cotagaita (GPRS),5.0,2.2,13.03,22.57,0.0,742.11
2024-10-01 00:00:00,Covendo_M (GPRS),2.0,2.5,24.46,87.67,0.0,951.64
2024-10-01 00:00:00,Cuatro CaÃ±adas - CEA-2 (GPRS),1.0,4.63,28.41,68.39,0.0,979.0
2024-10-01 00:00:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),1.0,2.76,28.65,67.37,0.0,980.0
2024-10-01 00:00:00,Desaguadero_M,16.0,2.78,8.48,23.03,0.0,647.8
2024-10-01 00:00:00,El Puente_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Guanay_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Guayaramerin_M (GPRS),15.0,4.21,24.9,97.43,0.0,995.01
2024-10-01 00:00:00,Huacata_M (GPRS),1.0,1.94,16.24,56.94,0.0,726.9
2024-10-01 00:00:00,Huancane Corapata_M (GPRS),16.0,1.3,5.08,76.09,0.0,641.4
2024-10-01 00:00:00,Huarisuyo (GPRS),16.0,2.43,5.54,85.6,0.0,645.2
2024-10-01 00:00:00,Incapampa - Coroico_M (GPRS),10.0,2.48,18.12,91.92,0.0,815.55
2024-10-01 00:00:00,Isla Suriqui_M (GPRS),16.0,0.89,9.91,69.85,0.0,647.3
2024-10-01 00:00:00,Ivirgarzama-Senda VI (GPRS),0.0,0.0,-100.0,-100.0,0.0,501.8
2024-10-01 00:00:00,Ixiamas S.(GPRS),11.0,2.68,28.1,71.7,0.0,976.9
2024-10-01 00:00:00,Ixiamas_M (GPRS),13.0,7.97,-15.59,85.02,0.0,978.68
2024-10-01 00:00:00,JesÃºs de Machaca_M (GPRS),16.0,1.37,4.05,39.52,0.0,646.4
2024-10-01 00:00:00,La Asunta_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Linkupata_M (GPRS),16.0,12.5,6.93,81.6,0.0,631.2
2024-10-01 00:00:00,Mairana_M (GPRS),16.0,2.92,24.12,65.2,0.0,867.0
2024-10-01 00:00:00,Mecapaca_M (GPRS),8.0,7.84,14.12,81.21,0.0,727.93
2024-10-01 00:00:00,Mizque - SDC (GPRS),9.0,1.86,17.17,59.02,0.0,796.7
2024-10-01 00:00:00,Omereque - SDC (GPRS),1.0,1.71,22.55,55.57,0.0,836.0
2024-10-01 00:00:00,Pailon - Pozo del Tigre (GPRS),1.0,4.64,29.67,63.0,0.0,977.0
2024-10-01 00:00:00,Palos Blancos S.(GPRS),3.0,1.49,24.6,75.9,0.0,953.3
2024-10-01 00:00:00,Palos Blancos_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Palos Blancos_M (GPRS),9.0,1.13,22.21,96.91,0.0,961.43
2024-10-01 00:00:00,PampasAzurduy_EM (SAT),10.0,2.9,17.65,54.64,0.0,758.5
2024-10-01 00:00:00,Paniagua_M (GPRS),14.0,10.37,23.2,76.14,0.0,892.12
2024-10-01 00:00:00,Parotani - Sipe Sipe (GPRS),15.0,6.76,20.36,44.55,0.0,756.4
2024-10-01 00:00:00,Pocona - SDC (GPRS),16.0,4.53,16.34,72.97,0.0,501.0
2024-10-01 00:00:00,Pojo - SDC (GPRS),2.0,3.7,19.94,66.6,0.0,798.4
2024-10-01 00:00:00,Presa Misicuni (GPRS),15.0,3.9,7.99,84.8,0.0,650.49
2024-10-01 00:00:00,Presa aItavicua_EM (SAT),10.0,0.83,29.67,43.73,0.0,501.6
2024-10-01 00:00:00,Puente Abra_H- SDC (GPRS),,,,,0.0,
2024-10-01 00:00:00,Puente Cajon_H- SDC (GPRS),,,,,0.0,
2024-10-01 00:00:00,Puerto Rico S.(GPRS),6.0,0.27,23.1,97.7,0.0,991.0
2024-10-01 00:00:00,Putucuni Calientes (GPRS),,,2.66,79.49,0.0,
2024-10-01 00:00:00,Riberalta_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Rurrenabaque_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Sacacani_M (GPRS),16.0,2.26,6.3,53.71,0.0,640.4
2024-10-01 00:00:00,Salo_M (GPRS),12.0,2.11,12.22,5.88,0.0,690.28
2024-10-01 00:00:00,San Buenaventura_M (GPRS),270.0,0.0,26.03,86.98,0.0,981.81
2024-10-01 00:00:00,San Ignacio S.(GPRS),0.0,0.0,27.9,70.0,0.0,990.7
2024-10-01 00:00:00,San Jacinto_M (GPRS),13.0,0.06,18.65,66.63,0.0,807.0
2024-10-01 00:00:00,San Julian - Comunidad Los Angeles (GPRS),1.0,4.66,27.84,69.45,0.0,981.0
2024-10-01 00:00:00,San Julian - Nucleo 32 (GPRS),16.0,4.76,30.34,63.91,0.0,984.0
2024-10-01 00:00:00,San Pedro - RÃ­o Victoria (GPRS),15.0,2.61,27.88,68.0,0.0,987.0
2024-10-01 00:00:00,San Pedro - San Antonio (GPRS),1.0,1.79,28.05,69.01,0.0,985.0
2024-10-01 00:00:00,San Pedro de Buena Vista (GPRS),0.0,0.0,18.55,47.22,0.0,729.0
2024-10-01 00:00:00,San Pedro de Tiquina_M (GPRS),16.0,3.66,9.01,70.31,0.0,647.8
2024-10-01 00:00:00,San Roque - El Alto (GPRS),0.0,0.0,7.31,70.85,0.0,635.1
2024-10-01 00:00:00,Sauce Pilata - SDC (GPRS),15.0,17.81,14.33,79.12,0.0,731.0
2024-10-01 00:00:00,Sichez_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Sultaca_M (GPRS),15.0,7.06,13.53,63.62,0.0,668.79
2024-10-01 00:00:00,Sunjani (GPRS),,,8.83,69.36,0.0,
2024-10-01 00:00:00,Templo (GPRS),,,5.4,81.7,0.0,
2024-10-01 00:00:00,Temporal - SDC (GPRS),2.0,1.57,16.63,3.81,0.0,729.8
2024-10-01 00:00:00,Tiraque_M (GPRS),2.0,0.87,11.21,76.81,0.0,690.7
2024-10-01 00:00:00,Toma Ravelo_M (GPRS),15.0,1.54,11.62,66.42,0.0,706.4
2024-10-01 00:00:00,Totora Qhocha_M,4.0,3.11,8.28,90.7,0.0,651.5
2024-10-01 00:00:00,Totora i_M (GPRS),10.0,4.42,10.92,16.12,0.0,718.3
2024-10-01 00:00:00,Tupiza_1_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Tupiza_2_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Viacha_M (GPRS),16.0,0.85,6.09,84.8,0.0,644.7
2024-10-01 00:00:00,Vila Vila - SDC (GPRS),13.0,1.91,15.9,59.79,0.0,749.9
2024-10-01 00:00:00,Villa Rivero_M (GPRS),2.0,6.83,16.29,62.77,0.0,735.86
2024-10-01 00:00:00,Villa Tunari_H (GPRS),,,,,0.0,
2024-10-01 00:00:00,Viru Viru,15.0,11.0,28.0,69.3,,
2024-10-01 00:00:00,Viscachas Chirage (GPRS),,,6.94,81.7,0.0,
