fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion
2012-07-01 00:00:00,Arbieto (GPRS),10.0,1.87,11.67,36.44,0.0
2012-07-01 00:00:00,Chimeo-Villa Montes (GPRS),15.0,0.16,21.58,86.39,0.0
2012-07-01 00:00:00,Chimore (GPRS),10.0,0.2,24.06,99.16,0.0
2012-07-01 00:00:00,Colcha-K (GPRS),14.0,7.57,0.69,10.08,0.0
2012-07-01 00:00:00,Guarayos SC (GPRS),8.0,0.12,24.66,84.86,0.0
2012-07-01 00:00:00,Gutierrez (GPRS),3.0,0.34,19.03,84.18,0.0
2012-07-01 00:00:00,Kocani (GPRS),6.0,9.47,0.75,10.94,0.0
2012-07-01 00:00:00,Muyupampa (GPRS),13.0,1.21,21.2,82.46,0.0
2012-07-01 00:00:00,San Javier (GPRS),1.0,1.44,24.16,91.32,0.0
2012-07-01 00:00:00,UrubichÃ¡ (GPRS),5.0,53.96,22.97,96.72,0.0
2012-07-01 00:00:00,Villa Tunari (GPRS),11.0,0.28,23.45,100.0,0.0
2012-07-01 00:00:00,Yapacani (GPRS),13.0,2.76,23.72,99.07,0.0
2012-07-01 00:15:00,Arbieto (GPRS),3.0,1.47,11.16,37.45,0.0
2012-07-01 00:15:00,Chimeo-Villa Montes (GPRS),13.0,0.23,21.74,84.78,0.0
2012-07-01 00:15:00,Chimore (GPRS),8.0,0.02,24.01,99.72,0.0
2012-07-01 00:15:00,Colcha-K (GPRS),13.0,8.97,1.1,9.97,0.0
2012-07-01 00:15:00,Guarayos SC (GPRS),9.0,0.13,24.6,84.97,0.0
2012-07-01 00:15:00,Gutierrez (GPRS),4.0,0.37,18.44,86.85,0.0
2012-07-01 00:15:00,Kocani (GPRS),6.0,6.05,1.98,10.44,0.0
2012-07-01 00:15:00,Muyupampa (GPRS),14.0,1.16,21.12,82.62,0.0
2012-07-01 00:15:00,San Javier (GPRS),1.0,1.44,24.03,91.2,0.0
2012-07-01 00:15:00,UrubichÃ¡ (GPRS),4.0,53.96,22.88,97.33,0.0
2012-07-01 00:15:00,Villa Tunari (GPRS),11.0,0.19,23.43,100.0,0.0
2012-07-01 00:15:00,Yapacani (GPRS),13.0,2.13,23.9,98.67,0.0
2012-07-01 00:30:00,Arbieto (GPRS),13.0,1.12,11.52,37.57,0.0
2012-07-01 00:30:00,Chimeo-Villa Montes (GPRS),12.0,0.39,21.45,85.57,0.0
2012-07-01 00:30:00,Chimore (GPRS),7.0,0.02,23.99,99.92,0.0
2012-07-01 00:30:00,Colcha-K (GPRS),13.0,8.49,0.65,10.62,0.0
2012-07-01 00:30:00,Guarayos SC (GPRS),6.0,0.13,24.32,86.31,0.0
2012-07-01 00:30:00,Gutierrez (GPRS),4.0,0.3,18.42,87.32,0.0
2012-07-01 00:30:00,Kocani (GPRS),6.0,8.02,1.05,10.71,0.0
2012-07-01 00:30:00,Muyupampa (GPRS),14.0,1.11,20.82,84.33,0.0
2012-07-01 00:30:00,San Javier (GPRS),1.0,1.44,24.28,88.5,0.0
2012-07-01 00:30:00,UrubichÃ¡ (GPRS),4.0,53.96,23.32,94.8,0.0
2012-07-01 00:30:00,Villa Tunari (GPRS),11.0,0.37,23.47,100.0,0.2
2012-07-01 00:30:00,Yapacani (GPRS),14.0,2.14,23.96,98.63,0.0
2012-07-01 00:45:00,Arbieto (GPRS),13.0,0.41,11.89,36.36,0.0
2012-07-01 00:45:00,Chimeo-Villa Montes (GPRS),12.0,0.16,21.35,84.91,0.0
2012-07-01 00:45:00,Chimore (GPRS),8.0,0.02,24.0,99.93,0.0
2012-07-01 00:45:00,Colcha-K (GPRS),13.0,6.9,0.32,11.01,0.0
2012-07-01 00:45:00,Guarayos SC (GPRS),7.0,0.13,24.33,85.88,0.0
2012-07-01 00:45:00,Gutierrez (GPRS),4.0,0.25,18.23,88.17,0.0
2012-07-01 00:45:00,Kocani (GPRS),6.0,10.31,0.15,11.46,0.0
2012-07-01 00:45:00,Muyupampa (GPRS),12.0,1.21,20.46,86.11,0.0
2012-07-01 00:45:00,San Javier (GPRS),1.0,1.48,24.36,87.98,0.0
2012-07-01 00:45:00,UrubichÃ¡ (GPRS),4.0,53.96,23.37,94.38,0.0
2012-07-01 00:45:00,Villa Tunari (GPRS),9.0,0.31,23.49,100.0,2.8
2012-07-01 00:45:00,Yapacani (GPRS),10.0,1.77,23.99,97.87,0.0
2012-07-01 01:00:00,Arbieto (GPRS),9.0,0.93,11.56,30.8,0.0
2012-07-01 01:00:00,Chimeo-Villa Montes (GPRS),12.0,0.09,21.32,84.27,0.0
2012-07-01 01:00:00,Chimore (GPRS),10.0,0.02,23.93,99.93,0.0
2012-07-01 01:00:00,Colcha-K (GPRS),12.0,3.49,-0.53,11.77,0.0
2012-07-01 01:00:00,Guarayos SC (GPRS),11.0,0.13,24.44,84.93,0.0
2012-07-01 01:00:00,Gutierrez (GPRS),5.0,0.28,17.88,89.59,0.0
2012-07-01 01:00:00,Kocani (GPRS),6.0,10.86,-0.07,11.61,0.0
2012-07-01 01:00:00,Muyupampa (GPRS),4.0,0.86,20.23,87.03,0.0
2012-07-01 01:00:00,San Javier (GPRS),16.0,1.5,24.19,89.69,0.0
2012-07-01 01:00:00,UrubichÃ¡ (GPRS),5.0,53.96,23.28,94.68,0.0
2012-07-01 01:00:00,Villa Tunari (GPRS),13.0,0.85,23.31,100.0,7.8
2012-07-01 01:00:00,Yapacani (GPRS),13.0,2.67,23.98,97.19,0.0
2012-07-01 01:15:00,Arbieto (GPRS),12.0,0.93,10.55,28.98,0.0
2012-07-01 01:15:00,Chimeo-Villa Montes (GPRS),12.0,0.53,20.39,88.68,0.0
2012-07-01 01:15:00,Chimore (GPRS),10.0,0.02,23.83,99.93,0.0
2012-07-01 01:15:00,Colcha-K (GPRS),13.0,3.55,-1.26,12.48,0.0
2012-07-01 01:15:00,Guarayos SC (GPRS),12.0,0.13,24.58,83.84,0.0
2012-07-01 01:15:00,Gutierrez (GPRS),6.0,0.25,17.99,90.18,0.0
2012-07-01 01:15:00,Kocani (GPRS),6.0,11.23,-0.52,11.94,0.0
2012-07-01 01:15:00,Muyupampa (GPRS),5.0,0.85,20.07,87.9,0.0
2012-07-01 01:15:00,San Javier (GPRS),14.0,1.45,23.97,91.33,0.0
2012-07-01 01:15:00,UrubichÃ¡ (GPRS),5.0,53.96,23.16,95.1,0.0
2012-07-01 01:15:00,Villa Tunari (GPRS),10.0,0.17,23.1,100.0,0.0
2012-07-01 01:15:00,Yapacani (GPRS),12.0,2.61,23.76,98.19,0.0
2012-07-01 01:30:00,Arbieto (GPRS),12.0,0.77,10.97,28.72,0.0
2012-07-01 01:30:00,Chimeo-Villa Montes (GPRS),12.0,0.39,19.88,90.38,0.0
2012-07-01 01:30:00,Chimore (GPRS),12.0,0.02,23.79,99.93,0.0
2012-07-01 01:30:00,Colcha-K (GPRS),13.0,4.55,-1.39,12.54,0.0
2012-07-01 01:30:00,Guarayos SC (GPRS),8.0,0.13,24.47,84.03,0.0
2012-07-01 01:30:00,Gutierrez (GPRS),7.0,0.24,18.65,88.69,0.0
2012-07-01 01:30:00,Kocani (GPRS),6.0,11.02,-0.62,12.08,0.0
2012-07-01 01:30:00,Muyupampa (GPRS),2.0,0.99,19.88,88.64,0.0
2012-07-01 01:30:00,San Javier (GPRS),14.0,1.44,23.6,93.24,0.0
2012-07-01 01:30:00,UrubichÃ¡ (GPRS),4.0,53.96,22.77,96.44,0.0
2012-07-01 01:30:00,Villa Tunari (GPRS),10.0,0.51,23.05,100.0,0.0
2012-07-01 01:30:00,Yapacani (GPRS),9.0,2.65,23.65,99.75,0.0
2012-07-01 01:45:00,Arbieto (GPRS),12.0,0.79,10.08,31.4,0.0
2012-07-01 01:45:00,Chimeo-Villa Montes (GPRS),12.0,0.6,20.16,88.61,0.0
2012-07-01 01:45:00,Chimore (GPRS),11.0,0.02,23.77,99.93,0.0
2012-07-01 01:45:00,Colcha-K (GPRS),13.0,5.68,-1.97,13.23,0.0
2012-07-01 01:45:00,Guarayos SC (GPRS),11.0,0.13,24.66,82.61,0.0
2012-07-01 01:45:00,Gutierrez (GPRS),4.0,0.33,19.1,87.02,0.0
2012-07-01 01:45:00,Kocani (GPRS),6.0,9.86,-0.32,11.82,0.0
2012-07-01 01:45:00,Muyupampa (GPRS),9.0,0.43,19.42,90.85,0.0
2012-07-01 01:45:00,San Javier (GPRS),15.0,1.44,23.58,93.54,0.0
2012-07-01 01:45:00,UrubichÃ¡ (GPRS),6.0,53.96,22.27,98.05,0.0
2012-07-01 01:45:00,Villa Tunari (GPRS),12.0,0.34,23.09,100.0,0.2
2012-07-01 01:45:00,Yapacani (GPRS),13.0,2.61,23.7,100.0,0.0
2012-07-01 02:00:00,Abapo (Satelital),16.0,0.22,30.0,92.0,
2012-07-01 02:00:00,Arbieto (GPRS),8.0,1.02,8.47,33.37,0.0
2012-07-01 02:00:00,Azurduy (Satelital),,,8.0,76.0,
2012-07-01 02:00:00,Capinota (Satelital),,,11.0,42.0,
2012-07-01 02:00:00,Caranavi (Satelital),,,20.0,94.0,
2012-07-01 02:00:00,Chimeo-Villa Montes (GPRS),11.0,0.29,20.81,85.19,0.0
2012-07-01 02:00:00,Chimore (GPRS),10.0,0.02,23.71,99.93,0.0
2012-07-01 02:00:00,Colcha-K (GPRS),13.0,4.43,-2.0,13.12,0.0
2012-07-01 02:00:00,Entre Rios (Satelital),,,-26.0,100.0,
2012-07-01 02:00:00,Guarayos SC (GPRS),8.0,0.13,24.77,81.74,0.0
2012-07-01 02:00:00,Gutierrez (GPRS),4.0,0.2,19.31,86.02,0.0
2012-07-01 02:00:00,Irupana (Satelital),,,16.0,84.0,
2012-07-01 02:00:00,Kocani (GPRS),6.0,10.23,-0.75,12.02,0.0
2012-07-01 02:00:00,La Violeta (Satelital),,,8.0,38.0,
2012-07-01 02:00:00,Laguna Colorada (Satelital),,,-4.0,20.0,
2012-07-01 02:00:00,Laykacota LP (Satelital),,,8.0,72.0,
2012-07-01 02:00:00,Luribay (Satelital),,,16.0,56.0,
2012-07-01 02:00:00,Muyupampa (GPRS),8.0,0.25,18.69,94.21,0.0
2012-07-01 02:00:00,Oruro (Satelital),,,5.0,,
2012-07-01 02:00:00,Padilla (Satelital),,,11.0,89.0,
2012-07-01 02:00:00,Posta Ãaurenda (Satelital),,,16.0,93.0,
2012-07-01 02:00:00,PotosÃ­ (Satelital),,,4.0,19.0,
2012-07-01 02:00:00,Salinas de Garci M.(Satelital),,,-1.0,19.0,
2012-07-01 02:00:00,San Javier (GPRS),15.0,1.44,23.44,93.93,0.0
