fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion
2023-01-01 00:00:00,4 Esquinas (GPRS),,,6.61,84.4,0.0
2023-01-01 00:00:00,Aeropueto Copacabana_M (GPRS),16.0,5.05,9.44,73.57,0.0
2023-01-01 00:00:00,Aguadas (GPRS),,,6.6,85.2,0.0
2023-01-01 00:00:00,Aiquile (GPRS),10.0,1.31,15.85,73.39,0.0
2023-01-01 00:00:00,Aroma (GPRS),8.0,0.0,9.64,63.14,0.0
2023-01-01 00:00:00,Chua Cocani_M (GPRS),16.0,0.55,7.68,84.8,0.0
2023-01-01 00:00:00,Cochabamba,14.0,6.0,17.0,67.3,
2023-01-01 00:00:00,Cotagaita (GPRS),9.0,1.79,15.28,61.72,0.0
2023-01-01 00:00:00,Cuatro CaÃ±adas - CEA-2 (GPRS),16.0,2.37,23.0,95.8,0.0
2023-01-01 00:00:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),2.0,2.28,22.64,98.1,0.0
2023-01-01 00:00:00,Desaguadero_M,16.0,3.03,6.51,88.3,0.0
2023-01-01 00:00:00,El Alto,3.0,11.0,8.0,65.4,
2023-01-01 00:00:00,El Tranque (GPRS),14.0,0.0,13.19,80.6,0.0
2023-01-01 00:00:00,Huacata_M (GPRS),16.0,3.29,12.7,87.9,0.0
2023-01-01 00:00:00,Huancane Corapata_M (GPRS),16.0,1.69,3.61,96.5,0.0
2023-01-01 00:00:00,Huarisuyo (GPRS),16.0,3.54,4.18,97.6,0.0
2023-01-01 00:00:00,Isla Suriqui_M (GPRS),16.0,2.21,8.6,81.9,0.0
2023-01-01 00:00:00,Ivirgarzama-Senda VI (GPRS),16.0,0.21,23.3,69.95,0.0
2023-01-01 00:00:00,JesÃºs de Machaca_M (GPRS),16.0,0.52,6.26,96.3,0.0
2023-01-01 00:00:00,Linkupata_M (GPRS),2.0,0.54,5.15,98.8,0.0
2023-01-01 00:00:00,Mairana_M (GPRS),3.0,0.42,18.09,98.6,0.0
2023-01-01 00:00:00,Mizque - SDC (GPRS),6.0,0.39,14.16,83.9,0.0
2023-01-01 00:00:00,Pailon - Pozo del Tigre (GPRS),6.0,2.62,23.15,98.5,0.0
2023-01-01 00:00:00,Parotani - Sipe Sipe (GPRS),12.0,2.34,15.77,71.99,0.0
2023-01-01 00:00:00,Pico de loro_H- SDC (GPRS),,,,,0.0
2023-01-01 00:00:00,Pocona - SDC (GPRS),3.0,0.56,10.76,92.5,0.0
2023-01-01 00:00:00,Pojo - SDC (GPRS),16.0,0.65,16.67,75.29,0.0
2023-01-01 00:00:00,Potolo_M (GPRS),8.0,0.82,0.0,0.0,0.0
2023-01-01 00:00:00,Presa Calderas_M (GPRS),1.0,2.77,17.71,72.69,0.0
2023-01-01 00:00:00,Presa El Peral_M (GPRS),7.0,1.73,13.25,81.1,0.0
2023-01-01 00:00:00,Presa Misicuni (GPRS),14.0,0.64,7.51,90.6,0.0
2023-01-01 00:00:00,Presa Yana Khakha_M (GPRS),13.0,1.62,10.98,87.4,0.0
2023-01-01 00:00:00,Puente Cajon_H- SDC (GPRS),,,,,0.0
2023-01-01 00:00:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0
2023-01-01 00:00:00,Puerto Villarroel (GPRS),16.0,0.21,24.19,93.2,0.0
2023-01-01 00:00:00,Putucuni Calientes (GPRS),,,3.81,88.9,0.0
2023-01-01 00:00:00,Quila Quila_M (GPRS),3.0,1.04,12.85,79.31,0.0
2023-01-01 00:00:00,Ravelo_M (GPRS),13.0,0.82,10.77,80.9,0.0
2023-01-01 00:00:00,Sacacani_M (GPRS),16.0,0.83,6.36,93.4,0.0
2023-01-01 00:00:00,San Andres de Machaca_M (GPRS),16.0,1.72,5.27,92.4,0.0
2023-01-01 00:00:00,San Jacinto_M (GPRS),5.0,0.4,16.17,87.1,0.0
2023-01-01 00:00:00,San Julian - Comunidad Los Angeles (GPRS),16.0,1.18,23.11,95.8,0.0
2023-01-01 00:00:00,San Julian - Nucleo 32 (GPRS),1.0,2.58,23.23,98.5,0.0
2023-01-01 00:00:00,San Pedro - RÃ­o Victoria (GPRS),15.0,1.25,23.84,92.2,0.0
2023-01-01 00:00:00,San Pedro - San Antonio (GPRS),2.0,3.22,23.42,95.1,0.0
2023-01-01 00:00:00,San Pedro de Tiquina_M (GPRS),16.0,1.9,7.61,82.8,0.0
2023-01-01 00:00:00,San Roque - El Alto (GPRS),0.0,0.0,6.29,95.2,0.0
2023-01-01 00:00:00,Sauce Pilata - SDC (GPRS),14.0,1.75,12.13,88.1,0.0
2023-01-01 00:00:00,Sunjani (GPRS),,,6.1,88.2,0.0
2023-01-01 00:00:00,Tacagua_M (GPRS),10.0,0.52,5.77,92.0,0.0
2023-01-01 00:00:00,Templo (GPRS),,,4.07,88.8,0.0
2023-01-01 00:00:00,Temporal - SDC (GPRS),13.0,2.08,15.76,1.18,0.0
2023-01-01 00:00:00,Tiahuanaco_M (GPRS),16.0,0.85,4.68,94.9,0.0
2023-01-01 00:00:00,Tiraque_M (GPRS),16.0,1.73,9.67,76.86,0.0
2023-01-01 00:00:00,Vacas - SDC (GPRS),4.0,0.94,6.83,89.4,0.0
2023-01-01 00:00:00,Viacha_M (GPRS),16.0,2.11,5.17,91.7,0.0
2023-01-01 00:00:00,Vila Vila - SDC (GPRS),13.0,2.01,13.63,77.62,0.0
2023-01-01 00:00:00,Viru Viru,4.0,5.0,23.0,93.2,
2023-01-01 00:00:00,Viscachas Chirage (GPRS),,,7.05,91.9,0.0
2023-01-01 00:00:00,Vivero Chimboco - SDC (GPRS),15.0,0.59,15.36,68.51,0.0
2023-01-01 00:00:00,Vivero Viloma - SDC (GPRS),14.0,1.14,14.81,70.92,0.0
2023-01-01 00:05:00,Presa Misicuni (GPRS),13.0,1.01,7.7,89.2,0.0
2023-01-01 00:10:00,4 Esquinas (GPRS),,,6.6,83.7,0.0
2023-01-01 00:10:00,Aguadas (GPRS),,,6.48,85.0,0.0
2023-01-01 00:10:00,Presa Misicuni (GPRS),13.0,1.0,7.88,86.7,0.0
2023-01-01 00:10:00,Putucuni Calientes (GPRS),,,3.71,89.0,0.0
2023-01-01 00:10:00,Sunjani (GPRS),,,5.97,89.2,0.0
2023-01-01 00:10:00,Templo (GPRS),,,4.14,89.1,0.0
2023-01-01 00:10:00,Viscachas Chirage (GPRS),,,7.12,89.9,0.0
2023-01-01 00:15:00,Aeropueto Copacabana_M (GPRS),16.0,5.22,8.0,79.3,0.2
2023-01-01 00:15:00,Aiquile (GPRS),9.0,1.98,15.82,75.04,0.0
2023-01-01 00:15:00,Aroma (GPRS),8.0,0.0,8.55,72.52,0.0
2023-01-01 00:15:00,Chua Cocani_M (GPRS),16.0,1.2,7.42,85.5,0.0
2023-01-01 00:15:00,Cotagaita (GPRS),11.0,1.65,14.93,62.17,0.0
2023-01-01 00:15:00,Cuatro CaÃ±adas - CEA-2 (GPRS),16.0,1.99,22.99,95.8,0.0
2023-01-01 00:15:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),16.0,1.76,22.5,98.1,0.0
2023-01-01 00:15:00,Desaguadero_M,16.0,2.83,6.57,87.6,0.0
2023-01-01 00:15:00,El Tranque (GPRS),11.0,0.0,13.39,81.7,0.0
2023-01-01 00:15:00,Huacata_M (GPRS),15.0,3.31,13.18,84.7,0.0
2023-01-01 00:15:00,Huancane Corapata_M (GPRS),16.0,0.93,4.13,96.2,0.0
2023-01-01 00:15:00,Huarisuyo (GPRS),14.0,0.98,3.52,97.8,0.0
2023-01-01 00:15:00,Isla Suriqui_M (GPRS),16.0,3.21,8.53,83.4,0.0
2023-01-01 00:15:00,Ivirgarzama-Senda VI (GPRS),16.0,0.21,23.24,69.79,0.0
2023-01-01 00:15:00,JesÃºs de Machaca_M (GPRS),16.0,0.32,6.46,96.4,0.0
2023-01-01 00:15:00,Linkupata_M (GPRS),14.0,1.4,5.21,99.2,0.0
2023-01-01 00:15:00,Mairana_M (GPRS),5.0,1.34,17.95,99.2,0.0
2023-01-01 00:15:00,Mizque - SDC (GPRS),11.0,0.13,14.49,86.3,0.0
2023-01-01 00:15:00,Pailon - Pozo del Tigre (GPRS),6.0,2.48,22.94,98.5,0.0
2023-01-01 00:15:00,Parotani - Sipe Sipe (GPRS),12.0,1.26,15.58,71.95,0.0
2023-01-01 00:15:00,Pico de loro_H- SDC (GPRS),,,,,0.0
2023-01-01 00:15:00,Pocona - SDC (GPRS),6.0,1.04,10.58,90.2,0.0
2023-01-01 00:15:00,Pojo - SDC (GPRS),13.0,2.57,16.8,75.22,0.0
2023-01-01 00:15:00,Potolo_M (GPRS),9.0,1.27,0.0,0.0,0.0
2023-01-01 00:15:00,Presa Calderas_M (GPRS),8.0,1.81,17.0,76.22,0.0
2023-01-01 00:15:00,Presa El Peral_M (GPRS),7.0,2.27,13.25,81.3,0.0
2023-01-01 00:15:00,Presa Misicuni (GPRS),1.0,1.54,7.55,91.2,0.0
2023-01-01 00:15:00,Presa Yana Khakha_M (GPRS),2.0,0.37,11.55,81.7,0.0
2023-01-01 00:15:00,Puente Cajon_H- SDC (GPRS),,,,,0.0
2023-01-01 00:15:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0
2023-01-01 00:15:00,Puerto Villarroel (GPRS),16.0,0.21,24.38,93.0,0.0
2023-01-01 00:15:00,Quila Quila_M (GPRS),10.0,0.23,12.59,80.2,0.0
2023-01-01 00:15:00,Ravelo_M (GPRS),9.0,0.95,9.92,85.8,0.0
2023-01-01 00:15:00,Sacacani_M (GPRS),16.0,1.84,6.55,92.5,0.0
2023-01-01 00:15:00,San Andres de Machaca_M (GPRS),16.0,1.57,5.6,89.2,0.0
2023-01-01 00:15:00,San Jacinto_M (GPRS),3.0,0.87,16.17,87.4,0.0
2023-01-01 00:15:00,San Julian - Comunidad Los Angeles (GPRS),16.0,1.45,23.11,95.6,0.0
2023-01-01 00:15:00,San Julian - Nucleo 32 (GPRS),16.0,1.29,23.3,98.4,0.0
2023-01-01 00:15:00,San Pedro - RÃ­o Victoria (GPRS),16.0,1.8,23.68,92.4,0.0
2023-01-01 00:15:00,San Pedro - San Antonio (GPRS),2.0,4.07,23.41,94.8,0.0
2023-01-01 00:15:00,San Pedro de Tiquina_M (GPRS),16.0,2.66,7.75,82.5,0.0
2023-01-01 00:15:00,San Roque - El Alto (GPRS),0.0,0.0,6.17,93.2,0.0
