fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion,presion
2023-05-01 00:00:00,Aeropueto Copacabana_M (GPRS),16.0,3.63,5.46,57.75,0.0,646.4
2023-05-01 00:00:00,Aguadas (GPRS),,,-0.9,75.85,0.0,
2023-05-01 00:00:00,Aiquile (GPRS),8.0,0.52,9.74,87.0,0.0,953.0
2023-05-01 00:00:00,Alto PeÃ±as (GPRS),3.0,1.65,4.6,52.04,0.0,629.2
2023-05-01 00:00:00,Aroma (GPRS),4.0,0.0,4.31,23.59,0.0,654.3
2023-05-01 00:00:00,Chua Cocani_M (GPRS),16.0,0.96,3.82,75.71,0.0,645.4
2023-05-01 00:00:00,Cochabamba,0.0,0.0,15.0,47.4,,750.6
2023-05-01 00:00:00,Comarapa (GPRS),4.0,3.17,17.29,87.1,0.0,817.0
2023-05-01 00:00:00,Cota Cota Baja_M (GPRS),16.0,3.52,0.14,83.3,0.0,646.3
2023-05-01 00:00:00,Cotagaita (GPRS),7.0,0.28,2.83,58.85,0.0,744.62
2023-05-01 00:00:00,Cuatro CaÃ±adas - CEA-2 (GPRS),16.0,4.63,25.44,91.3,0.0,982.0
2023-05-01 00:00:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),2.0,1.33,25.41,90.0,0.0,982.0
2023-05-01 00:00:00,Desaguadero_M,16.0,1.94,2.12,59.96,0.0,647.7
2023-05-01 00:00:00,El Alto,13.0,4.0,6.0,44.9,,632.3
2023-05-01 00:00:00,El Tranque (GPRS),7.0,0.0,12.52,49.95,0.0,710.0
2023-05-01 00:00:00,Huacata_M (GPRS),8.0,7.72,10.95,99.6,0.0,730.3
2023-05-01 00:00:00,Huancane Corapata_M (GPRS),16.0,1.88,2.1,55.71,0.0,641.1
2023-05-01 00:00:00,Huarisuyo (GPRS),3.0,5.08,-1.45,63.45,0.0,644.7
2023-05-01 00:00:00,Isla Suriqui_M (GPRS),16.0,0.71,4.48,79.09,0.0,647.0
2023-05-01 00:00:00,Ivirgarzama-Senda VI (GPRS),0.0,0.0,25.45,75.77,0.0,501.8
2023-05-01 00:00:00,JesÃºs de Machaca_M (GPRS),16.0,0.39,-5.66,67.3,0.0,646.3
2023-05-01 00:00:00,Linkupata_M (GPRS),1.0,0.69,9.33,42.99,0.0,631.0
2023-05-01 00:00:00,Mizque - SDC (GPRS),6.0,0.75,7.97,90.3,0.0,797.1
2023-05-01 00:00:00,Pailon - Pozo del Tigre (GPRS),1.0,3.17,25.57,90.4,0.0,980.0
2023-05-01 00:00:00,PampasAzurduy_EM (SAT),6.0,0.87,9.44,91.1,0.0,762.2
2023-05-01 00:00:00,Parotani - Sipe Sipe (GPRS),10.0,0.71,12.98,50.5,0.0,756.0
2023-05-01 00:00:00,Pico de loro_H- SDC (GPRS),,,,,0.0,
2023-05-01 00:00:00,Pocona - SDC (GPRS),16.0,5.76,16.02,64.1,0.0,501.1
2023-05-01 00:00:00,Pojo - SDC (GPRS),14.0,4.98,14.72,67.14,0.0,799.3
2023-05-01 00:00:00,Potolo_M (GPRS),1.0,0.28,0.0,0.0,0.0,704.7
2023-05-01 00:00:00,Presa Calderas_M (GPRS),12.0,1.61,14.08,86.9,0.0,788.7
2023-05-01 00:00:00,Presa El Peral_M (GPRS),6.0,5.37,14.82,72.32,0.0,742.8
2023-05-01 00:00:00,Presa Misicuni (GPRS),10.0,1.35,2.43,75.03,0.0,650.03
2023-05-01 00:00:00,Presa Yana Khakha_M (GPRS),13.0,1.76,9.15,79.97,0.0,710.5
2023-05-01 00:00:00,Puente Cajon_H- SDC (GPRS),,,,,0.0,
2023-05-01 00:00:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0,
2023-05-01 00:00:00,Puerto Villarroel (GPRS),16.0,0.56,25.04,91.6,0.0,589.4
2023-05-01 00:00:00,Putucuni Calientes (GPRS),,,4.53,38.89,0.0,
2023-05-01 00:00:00,Quila Quila_M (GPRS),8.0,0.64,9.78,61.11,0.0,718.4
2023-05-01 00:00:00,Sacacani_M (GPRS),16.0,1.68,-4.15,60.13,0.0,640.2
2023-05-01 00:00:00,San Andres de Machaca_M (GPRS),16.0,2.0,5.08,33.98,0.0,639.0
2023-05-01 00:00:00,San Jacinto_M (GPRS),9.0,0.83,14.6,90.3,0.0,814.0
2023-05-01 00:00:00,San Julian - Comunidad Los Angeles (GPRS),16.0,1.48,25.03,91.8,0.0,984.0
2023-05-01 00:00:00,San Julian - Nucleo 32 (GPRS),0.0,3.26,25.64,91.1,0.0,985.0
2023-05-01 00:00:00,San Pedro - RÃ­o Victoria (GPRS),15.0,3.0,25.72,86.8,0.0,989.0
2023-05-01 00:00:00,San Pedro - San Antonio (GPRS),2.0,3.43,25.07,91.7,0.0,988.0
2023-05-01 00:00:00,San Pedro de Buena Vista (GPRS),0.0,0.0,15.06,41.07,0.0,729.3
2023-05-01 00:00:00,San Pedro de Tiquina_M (GPRS),16.0,2.57,7.03,63.12,0.0,647.4
2023-05-01 00:00:00,San Roque - El Alto (GPRS),16.0,1.85,1.99,65.13,0.0,634.7
2023-05-01 00:00:00,Sunjani (GPRS),,,0.06,72.17,0.0,
2023-05-01 00:00:00,Tacagua_M (GPRS),2.0,7.84,4.26,29.7,0.0,652.3
2023-05-01 00:00:00,Templo (GPRS),,,3.43,52.38,0.0,
2023-05-01 00:00:00,Temporal - SDC (GPRS),4.0,0.12,12.55,33.76,0.0,729.5
2023-05-01 00:00:00,Tiahuanaco_M (GPRS),16.0,3.03,-2.96,73.84,0.0,646.5
2023-05-01 00:00:00,Tiraque_M (GPRS),16.0,2.2,8.31,32.46,0.0,690.0
2023-05-01 00:00:00,Vacas - SDC (GPRS),10.0,0.82,6.85,40.64,0.0,672.7
2023-05-01 00:00:00,Viacha_M (GPRS),16.0,0.95,-3.04,70.72,0.0,644.4
2023-05-01 00:00:00,Vila Vila - SDC (GPRS),2.0,0.87,11.55,55.94,0.0,750.3
2023-05-01 00:00:00,Viru Viru,16.0,8.0,25.0,87.9,,964.5
2023-05-01 00:00:00,Viscachas Chirage (GPRS),,,3.29,51.48,0.0,
2023-05-01 00:00:00,Vivero Chimboco - SDC (GPRS),2.0,0.44,9.53,56.94,0.0,736.4
2023-05-01 00:00:00,Vivero Viloma - SDC (GPRS),12.0,1.74,12.47,46.47,0.0,741.9
2023-05-01 00:05:00,Presa Misicuni (GPRS),10.0,1.84,2.52,75.31,0.0,650.06
2023-05-01 00:10:00,Aguadas (GPRS),,,-0.97,75.85,0.0,
2023-05-01 00:10:00,Presa Misicuni (GPRS),10.0,1.47,2.38,75.29,0.0,650.05
2023-05-01 00:10:00,Putucuni Calientes (GPRS),,,4.86,38.82,0.0,
2023-05-01 00:10:00,Sunjani (GPRS),,,0.02,72.24,0.0,
2023-05-01 00:10:00,Templo (GPRS),,,2.63,55.26,0.0,
2023-05-01 00:10:00,Viscachas Chirage (GPRS),,,3.36,51.51,0.0,
2023-05-01 00:15:00,Aeropueto Copacabana_M (GPRS),16.0,3.96,5.97,51.76,0.0,646.3
2023-05-01 00:15:00,Aiquile (GPRS),8.0,0.75,9.71,88.9,0.0,953.0
2023-05-01 00:15:00,Alto PeÃ±as (GPRS),1.0,4.35,5.56,46.22,0.0,629.2
2023-05-01 00:15:00,Aroma (GPRS),9.0,0.0,3.12,25.19,0.0,654.5
2023-05-01 00:15:00,Chua Cocani_M (GPRS),16.0,0.42,4.01,75.98,0.0,645.4
2023-05-01 00:15:00,Comarapa (GPRS),9.0,0.84,16.04,91.8,0.0,817.0
2023-05-01 00:15:00,Cota Cota Baja_M (GPRS),16.0,2.92,0.01,83.2,0.0,646.3
2023-05-01 00:15:00,Cotagaita (GPRS),2.0,0.38,2.59,61.76,0.0,744.62
2023-05-01 00:15:00,Cuatro CaÃ±adas - CEA-2 (GPRS),16.0,3.75,25.44,91.2,0.0,982.0
2023-05-01 00:15:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),16.0,2.77,25.7,89.4,0.0,983.0
2023-05-01 00:15:00,Desaguadero_M,16.0,2.2,2.06,56.38,0.0,647.7
2023-05-01 00:15:00,El Tranque (GPRS),1.0,0.0,11.85,47.64,0.0,710.0
2023-05-01 00:15:00,Huacata_M (GPRS),9.0,6.43,11.15,99.5,0.0,730.7
2023-05-01 00:15:00,Huancane Corapata_M (GPRS),16.0,2.23,2.4,54.31,0.0,641.0
2023-05-01 00:15:00,Huarisuyo (GPRS),2.0,4.02,-1.31,62.86,0.0,644.8
2023-05-01 00:15:00,Isla Suriqui_M (GPRS),16.0,0.75,4.41,80.5,0.0,647.1
2023-05-01 00:15:00,Ivirgarzama-Senda VI (GPRS),0.0,0.0,25.8,79.47,0.0,501.8
2023-05-01 00:15:00,JesÃºs de Machaca_M (GPRS),16.0,1.44,-6.59,71.89,0.0,646.2
2023-05-01 00:15:00,Linkupata_M (GPRS),16.0,0.75,9.47,41.43,0.0,631.0
2023-05-01 00:15:00,Mizque - SDC (GPRS),12.0,0.31,8.56,92.3,0.0,799.2
2023-05-01 00:15:00,Pailon - Pozo del Tigre (GPRS),1.0,3.52,25.63,90.0,0.0,980.0
2023-05-01 00:15:00,PampasAzurduy_EM (SAT),12.0,1.08,9.38,90.4,0.0,762.2
2023-05-01 00:15:00,Parotani - Sipe Sipe (GPRS),4.0,0.13,12.56,53.4,0.0,756.0
2023-05-01 00:15:00,Pico de loro_H- SDC (GPRS),,,,,0.0,
2023-05-01 00:15:00,Pocona - SDC (GPRS),16.0,2.49,15.96,64.24,0.0,501.3
2023-05-01 00:15:00,Pojo - SDC (GPRS),14.0,5.45,14.06,70.13,0.0,799.4
2023-05-01 00:15:00,Potolo_M (GPRS),5.0,0.47,0.0,0.0,0.0,704.9
2023-05-01 00:15:00,Presa Calderas_M (GPRS),8.0,1.66,13.8,87.8,0.0,788.9
2023-05-01 00:15:00,Presa El Peral_M (GPRS),6.0,6.42,14.82,75.65,0.0,743.0
2023-05-01 00:15:00,Presa Misicuni (GPRS),9.0,1.38,2.36,76.12,0.0,650.05
2023-05-01 00:15:00,Presa Yana Khakha_M (GPRS),13.0,1.39,9.06,81.3,0.0,710.5
2023-05-01 00:15:00,Puente Cajon_H- SDC (GPRS),,,,,0.0,
