fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1966-01-01,Trinidad Aeropuerto,32.0,24.0,76.0,76.0,
1966-01-01,Padilla,26.1,15.5,,,18.0
1966-01-01,Apolo SENAMHI,26.0,17.0,,,1.6
1966-01-01,Copacabana,15.0,5.0,,,
1966-01-01,Chulumani,29.0,15.0,,,11.0
1966-01-01,Irupana,26.0,15.0,,,10.0
1966-01-01,San Calixto,,,,,10.4
1966-01-01,Calamarca,15.0,3.5,,,3.8
1966-01-01,Sica Sica,15.0,2.0,,,0.1
1966-01-01,Yacuiba Aeropuerto,,21.0,,,
1966-01-01,Aguirre,,,,,9.1
1966-01-01,Aiquile,26.0,15.0,,,
1966-01-01,Arani,22.0,12.0,,,
1966-01-01,Capinota,22.0,12.0,,,15.0
1966-01-01,San Benito,28.0,11.0,,,6.0
1966-01-01,Tarata,23.5,9.5,,,
1966-01-01,Tiraque,16.0,8.0,,,5.5
1966-01-01,Totora_CBBA,24.0,11.5,,,2.1
1966-01-01,El Puente,26.3,17.3,,,
1966-01-01,Patacamaya ,24.0,5.0,,,11.0
1966-01-01,Mairana,27.0,18.0,,,
1966-01-01,Escoma ,17.0,6.2,,,10.0
1966-01-01,El Belen,15.0,3.0,,,
1966-01-01,Sorata,21.3,5.4,,,14.5
1966-01-01,Viacha,14.0,3.0,,,3.0
1966-01-01,Mizque,27.0,11.0,,,
1966-01-01,Morochata,22.0,9.0,,,
1966-01-01,Alcoche,35.5,21.6,,,3.7
1966-01-01,Sucre SENAMHI,26.2,,52.0,34.0,
1966-01-01,Turuchipa,28.0,18.0,,,
1966-01-01,San Jose de Pampa Grande,30.0,,,,
1966-01-01,Angostura_sc,26.0,20.0,,,
1966-01-01,Sacaba,27.0,10.5,,,8.0
1966-01-01,Entre Rios (TJA),31.0,19.0,,,50.0
1966-01-01,Desaguadero,16.0,1.0,,,9.5
1966-01-01,Guaqui,17.0,6.0,,,14.0
1966-01-01,Trompillo Aeropuerto,,26.3,,,
1966-01-01,Candelaria,15.0,6.0,,,20.0
1966-01-01,Albosa,25.0,18.0,,,6.0
1966-01-01,Cliza,22.0,12.0,,,11.0
1966-01-01,Corani Represa,,,,,16.0
1966-01-01,Incachaca Chapare,,,,,0.8
1966-01-01,Mision La Paz Argentina,,,,,3.2
1966-01-01,Teoponte,,,,,0.61
1966-01-01,Pocona,23.0,7.0,,,18.0
1966-01-01,La Belgica,,,,,10.2
1966-01-01,Ayo Ayo,19.0,3.0,,,4.0
1966-01-01,Bermejo Aeropuerto,35.0,29.0,,,
1966-01-01,Laykacota,15.1,6.3,,,3.5
1966-01-01,Chinoli,20.0,6.0,,,13.0
1966-01-01,Mojo,24.0,6.0,,,10.0
