fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2001-01-01,Magdalena Aeropuerto,33.8,23.0,,,
2001-01-01,Trinidad Aeropuerto,32.8,20.9,,,
2001-01-01,San Borja Aeropuerto,32.2,21.2,,,
2001-01-01,Charaña,18.8,1.8,,,
2001-01-01,Ñucchu,,,,,4.0
2001-01-01,Padilla,26.0,10.0,69.0,65.0,
2001-01-01,Poroma (CHQ),,,,,8.0
2001-01-01,Puente Sucre,,,,,29.0
2001-01-01,Redencion Pampa,24.0,11.0,,,
2001-01-01,San Lucas,23.0,14.0,82.0,68.0,
2001-01-01,Talula_Tako Tako,18.5,11.0,,,22.5
2001-01-01,Tarabuco,15.5,7.5,,,
2001-01-01,Tarvita,22.0,10.0,88.0,69.0,
2001-01-01,Villa Abecia,30.0,13.0,,,
2001-01-01,Viña Quemada,,,,,9.0
2001-01-01,Yamparaez,,,,,6.0
2001-01-01,Yotala,24.0,13.5,89.0,56.0,12.0
2001-01-01,Zudañez,27.0,11.8,95.0,61.0,
2001-01-01,Apolo SENAMHI,,15.0,,,
2001-01-01,Achiri,16.5,5.5,88.0,48.0,5.2
2001-01-01,Achumani,20.3,7.2,,,
2001-01-01,Copacabana,14.1,3.1,68.0,57.0,12.4
2001-01-01,Calacoto,16.0,3.0,89.0,25.0,14.2
2001-01-01,Coripata,28.0,15.0,,,
2001-01-01,Collana,15.0,4.0,100.0,82.0,10.0
2001-01-01,Camata,25.5,16.0,,,
2001-01-01,Caquiaviri,16.0,2.0,,,4.8
2001-01-01,Copacati,14.5,4.0,84.0,48.0,16.5
2001-01-01,Copancara,13.4,3.5,,,5.2
2001-01-01,Carabuco,15.0,5.0,58.0,48.0,2.1
2001-01-01,Catacora,11.5,0.5,90.0,55.0,16.3
2001-01-01,Chorocona,27.0,11.0,,,
2001-01-01,Chirapaca,12.2,5.2,,,
2001-01-01,Huarina Cota Cota,12.8,,89.0,68.0,4.1
2001-01-01,Hichucota,11.5,1.5,79.0,73.0,9.4
2001-01-01,Huaraco,15.5,6.0,75.0,55.0,2.5
2001-01-01,Irupana,24.4,12.5,,,21.0
2001-01-01,Isla Del Sol,14.0,3.0,,,4.4
2001-01-01,Luribay,26.0,11.5,,,
2001-01-01,Ovejuyo,,,,,20.5
2001-01-01,Puerto Acosta,13.5,4.0,,,1.4
2001-01-01,Santiago de Machaca,14.0,5.0,87.0,52.0,3.8
2001-01-01,Sapecho,33.2,21.2,91.0,74.0,
2001-01-01,Santiago de Huata,17.0,3.0,,,6.4
2001-01-01,San Juan Huancollo,14.0,4.0,,,7.3
2001-01-01,Independencia (Satelital),23.0,9.6,97.0,45.0,
2001-01-01,Sepulturas,16.0,-4.5,,,2.5
2001-01-01,San Calixto,16.0,6.8,78.0,56.0,4.9
2001-01-01,Villa Puni,14.0,3.0,,,1.7
2001-01-01,Wariscata,,,,,13.2
2001-01-01,Alto Lima,,,,,6.8
2001-01-01,Antaquilla,,,,,5.2
2001-01-01,Ancohoma,,,,,16.0
2001-01-01,Achocalla,,,,,26.5
2001-01-01,Ancoraimes,,,,,5.0
2001-01-01,Alpacoma,,,,,5.2
2001-01-01,Berenguela,,,,,4.1
2001-01-01,Mina Bolsa Negra,,,,,1.3
2001-01-01,Corpaputo,,,,,3.6
2001-01-01,Caxata,,,,,6.8
2001-01-01,Circuata,,,,,3.0
2001-01-01,Caracato,,,,,1.5
2001-01-01,Conchamarca,,,,,3.0
2001-01-01,Charazani,,,,,4.5
2001-01-01,Chuquiaguillo_LP,,,,,2.2
2001-01-01,Chuñavi Alto,,,,,1.5
2001-01-01,Choquetanga Chico,,,,,2.0
2001-01-01,El Tejar (La Paz),,,,,2.4
2001-01-01,Italaque,,,,,3.4
2001-01-01,Irpa Grande,,,,,13.1
2001-01-01,Jihuacuta,,,,,2.4
2001-01-01,Lambate,,,,,2.0
2001-01-01,Mecapaca,,,,,3.0
2001-01-01,Peñas,,,,,20.1
2001-01-01,Poroma (LP),,,,,7.7
2001-01-01,Pinaya,,,,,2.4
2001-01-01,Pasankeri ,,,,,2.1
2001-01-01,Palcoma,,,,,0.5
2001-01-01,Pucarani,,,,,0.9
2001-01-01,Pampahasi,,,,,2.0
2001-01-01,Quiabaya,,,,,4.3
2001-01-01,Quime,,,,,0.8
2001-01-01,Sica Sica,,,,,0.3
2001-01-01,Salla,,,,,1.6
2001-01-01,San Andres De Machaca,,,,,5.5
2001-01-01,Rio Seco,,,,,5.9
2001-01-01,Taraco,,,,,21.3
2001-01-01,Villa Copacabana,,,,,2.9
2001-01-01,Villa Adela,,,,,6.1
2001-01-01,Vino Tinto,,,,,5.5
2001-01-01,Viloco,,,,,3.3
2001-01-01,Ascensión de Guarayos Aerop,31.8,22.0,,,
2001-01-01,Buena Vista Sc,,,,,1.0
2001-01-01,Comarapa,28.0,11.0,92.0,79.0,
2001-01-01,Concepcion Aeropuerto SCZ,32.2,20.5,,,
2001-01-01,Sella Quebrada,26.0,12.5,,,
2001-01-01,Tarija Aeropuerto,27.8,13.6,,,
2001-01-01,Trancas,26.0,12.0,,,
2001-01-01,Tucumillas,21.0,11.0,,,6.3
2001-01-01,Villamontes Aeropuerto,35.6,18.8,,,
2001-01-01,Yacuiba Aeropuerto,33.8,16.5,78.0,47.0,
2001-01-01,Yesera Norte,24.5,9.5,,,
2001-01-01,Aiquile,27.0,11.0,,,19.8
2001-01-01,Anzaldo,17.8,2.2,,,5.0
2001-01-01,Arani,28.4,10.2,,,
2001-01-01,Capinota,28.0,11.0,71.0,34.0,
2001-01-01,Colomi,,,,,2.1
2001-01-01,Cristal Mayu,,,,,20.0
2001-01-01,Charahuayto,23.0,6.0,,,20.3
2001-01-01,Chimboco,22.0,,,,4.9
2001-01-01,Chipiriri,34.0,23.0,92.0,62.0,6.0
2001-01-01,Independencia,17.8,8.9,91.0,83.0,6.9
2001-01-01,Iturata,,,,,6.2
2001-01-01,La Jota (Chimore),33.5,22.5,92.0,65.0,4.5
2001-01-01,Ramadas Cbba,,,,,6.0
2001-01-01,La Tamborada,26.7,10.5,79.0,51.0,7.6
2001-01-01,La Violeta,22.0,14.8,77.0,63.0,23.3
2001-01-01,Locotal,23.0,14.0,,,37.5
2001-01-01,Misicuni,20.0,4.0,,,2.4
2001-01-01,Pairumani,26.0,13.0,,,13.0
2001-01-01,Parotani,30.0,11.0,,,
2001-01-01,Puente Arce,35.5,17.0,,,
2001-01-01,Puerto Villarroel,35.0,24.0,,,
2001-01-01,San Benito,23.0,11.0,,,
2001-01-01,San Miguel_Jankocala CBBA,,,,,13.0
2001-01-01,Tarata,24.0,11.5,,,0.9
2001-01-01,Tiraque,17.5,6.1,,,4.5
2001-01-01,Totora_CBBA,26.1,14.4,,,13.2
2001-01-01,Totora Pampa,15.0,1.0,,,5.4
2001-01-01,Caranavi,32.5,21.5,92.0,57.0,
2001-01-01,Patacamaya ,15.9,3.4,76.0,50.0,5.0
2001-01-01,Itau,35.0,17.0,,,
2001-01-01,Juntas,28.0,15.0,,,
2001-01-01,Palmar Grande,30.0,13.0,,,
2001-01-01,San Andres,27.5,9.0,,,
2001-01-01,Cotoca,33.4,21.8,,,
2001-01-01,Minero (Unagro),31.0,23.0,,,
2001-01-01,Montero_Muyurina,33.0,22.0,,,
2001-01-01,Portachuelo,29.2,12.1,,,9.2
2001-01-01,Puerto Suarez Aeropuerto,31.7,23.6,,,2.3
