fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1976-01-01,Magdalena Aeropuerto,30.4,22.5,,,19.8
1976-01-01,Trinidad Aeropuerto,31.4,19.2,72.0,72.0,5.0
1976-01-01,San Borja Aeropuerto,26.0,22.0,,,23.0
1976-01-01,Calderillas,,,,,65.3
1976-01-01,Charaña,15.6,1.0,68.0,68.0,6.8
1976-01-01,Ñucchu,,,,,16.0
1976-01-01,Padilla,23.0,13.5,64.0,44.0,1.0
1976-01-01,Pojpo_H,,,,,2.5
1976-01-01,Potolo,,,,,10.2
1976-01-01,Redencion Pampa,25.0,10.0,75.0,48.0,
1976-01-01,San Lucas,22.0,11.6,,,2.3
1976-01-01,San Roque CHQ,28.0,11.5,83.0,72.0,4.8
1976-01-01,Talula_Tako Tako,22.0,11.6,,,2.3
1976-01-01,Tarabuco,15.0,8.0,,,10.0
1976-01-01,Tarvita,,,,,10.5
1976-01-01,Villa Alcala,,,,,20.0
1976-01-01,Villa Serrano,24.5,12.0,,,15.5
1976-01-01,Yotala,36.5,13.0,,,
1976-01-01,Zudañez,24.0,14.0,76.0,59.0,22.5
1976-01-01,Andamarca,,,,,30.0
1976-01-01,Caracollo Cadea,16.1,4.1,,,18.2
1976-01-01,Apolo SENAMHI,,15.4,,,2.0
1976-01-01,Achiri,,,,,23.3
1976-01-01,Copacabana,14.0,0.0,77.0,55.0,12.0
1976-01-01,Calacoto,15.0,2.0,93.0,55.0,5.0
1976-01-01,Collana,13.5,3.0,,,30.0
1976-01-01,Chulumani,20.0,15.5,,,8.5
1976-01-01,Chorocona,,,,,26.1
1976-01-01,Huarina Cota Cota,12.2,1.2,86.0,77.0,20.5
1976-01-01,Hichucota,,,,,15.2
1976-01-01,Irupana,21.6,15.3,,,17.0
1976-01-01,Isla Del Sol,,,,,3.5
1976-01-01,Luribay,25.7,10.5,82.0,45.0,16.2
1976-01-01,Ovejuyo,,,,,6.0
1976-01-01,Sapecho,30.5,21.0,93.0,80.0,10.0
1976-01-01,Santiago de Huata,,,,,8.0
1976-01-01,San Calixto,14.0,4.2,,,14.9
1976-01-01,Antaquilla,,,,,2.4
1976-01-01,Achocalla,,,,,2.5
1976-01-01,Ancoraimes,,,,,10.1
1976-01-01,Mina Bolsa Negra,,,,,10.2
1976-01-01,Corpaputo,,,,,20.8
1976-01-01,Circuata,,,,,4.0
1976-01-01,Caracato,,,,,1.1
1976-01-01,Conchamarca,,,,,4.3
1976-01-01,Capiñata,,,,,11.2
1976-01-01,Charazani,,,,,7.7
1976-01-01,Chuquiaguillo_LP,,,,,10.3
1976-01-01,Choquetanga Chico,,,,,13.4
1976-01-01,Italaque,,,,,17.5
1976-01-01,Inquisivi,,,,,29.1
1976-01-01,Lambate,,,,,26.8
1976-01-01,Miguillas,,,,,19.0
1976-01-01,Pinaya,,,,,5.0
