fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1956-01-01,Trinidad Aeropuerto,,,74.0,74.0,
1956-01-01,Charaña,,-3.3,58.0,58.0,5.0
1956-01-01,Tarabuco,15.6,4.4,,,1.0
1956-01-01,Yotala,27.0,11.5,,,
1956-01-01,Apolo SENAMHI,25.0,17.9,,,
1956-01-01,Copacabana,,,,,10.0
1956-01-01,Calacoto,,,,,0.2
1956-01-01,San Calixto,,,,,7.8
1956-01-01,Calamarca,,,,,29.1
1956-01-01,Peñas,,,,,36.5
1956-01-01,Aiquile,,,,,12.0
1956-01-01,Capinota,,,,,0.5
1956-01-01,Totora_CBBA,17.8,11.2,,,6.6
1956-01-01,Mairana,25.6,15.6,,,
1956-01-01,Roboré Aeropuerto,,,,,14.0
1956-01-01,Sorata,24.0,12.0,,,8.0
1956-01-01,Sucre SENAMHI,23.7,10.2,80.0,43.0,
1956-01-01,San Jose de Pampa Grande,,,,,2.0
1956-01-01,Villamontes SENAMHI,34.4,19.0,,,
1956-01-01,Guaqui,14.3,7.2,,,2.6
1956-01-01,Trompillo Aeropuerto,32.0,21.6,,,
1956-01-01,Incachaca Chapare,,,,,14.0
1956-01-01,Chacaltaya,,-7.3,94.0,88.0,
1956-01-01,Laykacota,,,,,7.8
1956-01-01,Oruro Aeropuerto,,4.6,,,11.2
1956-01-01,Potosi Los Pinos,21.0,6.5,79.0,59.0,
1956-01-01,Mojo,28.0,6.0,,,
1956-01-01,Yocalla,23.0,11.5,,,
1956-01-01,Riberalta Aeropuerto,,,70.0,70.0,20.0
1956-01-01,El Alto Aeropuerto,,4.0,64.0,64.0,3.9
1956-01-01,Cochabamba Aeropuerto,26.4,13.5,,,
1956-01-01,Pazña,,,,,1.3
1956-01-01,Salinas G. De Mendoza,24.4,6.7,,,10.0
1956-01-01,Pocoata,,,,,6.0
1956-01-01,Tupiza,,,83.0,42.0,
1956-01-01,Guayaramerin Aeropuerto,,,0.0,0.0,
1956-01-02,Trinidad Aeropuerto,,,78.0,78.0,2.4
1956-01-02,Charaña,,-3.1,49.0,49.0,4.2
1956-01-02,Tarabuco,20.0,4.4,,,
1956-01-02,Yotala,29.4,11.0,,,
1956-01-02,Apolo SENAMHI,25.5,17.6,,,
1956-01-02,Copacabana,,,,,13.0
1956-01-02,Calacoto,,,,,2.0
1956-01-02,San Calixto,,,,,6.8
1956-01-02,Peñas,,,,,1.3
1956-01-02,Totora_CBBA,22.0,13.0,,,
1956-01-02,Patacamaya ,,,,,11.2
1956-01-02,Mairana,26.5,16.7,,,
1956-01-02,Puerto Suarez Aeropuerto,,,,,20.5
1956-01-02,Roboré Aeropuerto,,,,,3.0
1956-01-02,San Ignacio de Velasco Aerop,,,,,26.3
1956-01-02,Vallegrande Aeropuerto,,,71.0,71.0,
1956-01-02,Sorata,22.0,11.0,,,4.0
1956-01-02,Mizque,,,,,24.5
1956-01-02,Sucre SENAMHI,24.7,11.0,70.0,32.0,
1956-01-02,Villamontes SENAMHI,27.0,17.0,,,0.5
1956-01-02,Coro Coro,,,,,25.5
1956-01-02,Guaqui,12.6,5.3,,,5.8
1956-01-02,Trompillo Aeropuerto,27.3,23.0,,,0.2
1956-01-02,Corani Represa,,,,,5.4
1956-01-02,Incachaca Chapare,,,,,12.0
1956-01-02,Chacaltaya,,-5.3,96.0,90.0,
1956-01-02,La Belgica,,,,,5.5
1956-01-02,San Jose de Chiquitos Aerop,,,,,28.0
1956-01-02,Laykacota,18.1,3.0,100.0,45.0,5.4
1956-01-02,Oruro Aeropuerto,,5.2,,,8.0
1956-01-02,Potosi Los Pinos,20.0,7.0,80.0,60.0,0.5
1956-01-02,Mojo,29.0,8.0,,,
1956-01-02,Yocalla,23.5,11.0,,,
1956-01-02,San Joaquin Aeropuerto,,,,,25.0
1956-01-02,Santa Ana del Yacuma Aerop,,,,,26.5
1956-01-02,Riberalta Aeropuerto,,,80.0,80.0,10.0
1956-01-02,El Alto Aeropuerto,,3.0,75.0,75.0,2.5
1956-01-02,Cochabamba Aeropuerto,25.4,12.9,,,
1956-01-02,Cobija Aeropuerto,,,85.0,85.0,9.0
1956-01-02,Pazña,,,,,5.0
1956-01-02,Salinas G. De Mendoza,23.3,7.8,,,5.0
1956-01-02,Tupiza,,,71.0,45.0,6.3
1956-01-02,Guayaramerin Aeropuerto,,,80.0,80.0,15.0
1956-01-03,Trinidad Aeropuerto,,,69.0,69.0,
1956-01-03,Charaña,,-4.0,52.0,52.0,
1956-01-03,Padilla,,,,,8.5
1956-01-03,Tarabuco,17.8,5.6,,,13.0
1956-01-03,Yotala,30.0,10.0,,,3.0
1956-01-03,Apolo SENAMHI,26.2,16.0,,,
1956-01-03,Copacabana,,,,,10.0
1956-01-03,San Calixto,,,,,0.7
1956-01-03,Calamarca,,,,,6.8
1956-01-03,Totora_CBBA,21.8,14.7,,,
1956-01-03,Mairana,30.0,16.7,,,
1956-01-03,Vallegrande Aeropuerto,,,68.0,68.0,
