fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1967-01-01,Trinidad Aeropuerto,25.7,20.0,67.0,67.0,
1967-01-01,Padilla,30.1,18.6,,,
1967-01-01,Apolo SENAMHI,27.7,17.2,,,
1967-01-01,Copacabana,16.0,7.0,,,
1967-01-01,Chulumani,31.0,12.0,,,
1967-01-01,Irupana,27.0,14.5,,,
1967-01-01,Calamarca,21.0,4.0,,,
1967-01-01,Sica Sica,21.0,12.0,,,
1967-01-01,Aiquile,29.0,15.0,,,
1967-01-01,Anzaldo,30.0,10.0,,,
1967-01-01,Arani,29.0,12.0,,,
1967-01-01,Capinota,38.0,13.0,,,
1967-01-01,Tarata,29.5,10.5,,,
1967-01-01,Tiraque,19.0,7.0,,,
1967-01-01,Totora_CBBA,26.5,10.0,,,
1967-01-01,El Puente,27.0,20.0,,,
1967-01-01,Patacamaya ,26.0,6.0,,,7.5
1967-01-01,Mairana,29.2,18.6,,,
1967-01-01,Escoma ,17.5,5.5,,,
1967-01-01,El Belen,16.0,3.0,,,
1967-01-01,Sorata,19.9,5.6,,,
1967-01-01,Viacha,18.0,3.0,,,
1967-01-01,Mizque,30.0,10.0,,,
1967-01-01,Morochata,25.0,10.0,,,
1967-01-01,Sucre SENAMHI,27.0,12.6,65.0,23.0,
1967-01-01,Turuchipa,29.0,19.0,,,
1967-01-01,San Jose de Pampa Grande,20.0,5.0,,,
1967-01-01,Sacaba,29.5,10.5,,,
1967-01-01,Comanche,16.5,0.5,,,
1967-01-01,Bella Vista LPZ,31.0,16.0,,,
1967-01-01,Desaguadero,19.0,7.5,,,
1967-01-01,Guaqui,20.0,3.0,,,
1967-01-01,Trompillo Aeropuerto,,25.0,,,
1967-01-01,Candelaria,15.0,0.8,,,
1967-01-01,Albosa,31.0,26.0,,,
1967-01-01,Cliza,27.0,14.0,,,
1967-01-01,Corani Represa,,,,,11.0
1967-01-01,Incachaca Chapare,,,,,1.6
1967-01-01,Riberalta SENAMHI,,,,,8.3
1967-01-01,Pocona,25.0,6.0,,,
1967-01-01,Ayo Ayo,22.0,3.0,,,
1967-01-01,Bermejo Aeropuerto,36.0,20.0,,,
1967-01-01,Laykacota,,7.5,,,
1967-01-01,Chuquiña,,,,,4.0
1967-01-01,Chinoli,20.0,9.5,,,
1967-01-01,Mojo,23.0,7.0,,,16.0
1967-01-01,Riberalta Aeropuerto,,,,,8.3
1967-01-01,El Alto Aeropuerto,,,0.0,0.0,
1967-01-01,Camiri Aeropuerto,,19.0,,,
1967-01-01,Cochabamba Aeropuerto,0.0,0.0,,,
1967-01-01,Salinas G. De Mendoza,28.0,5.0,,,
1967-01-01,General Saavedra,35.0,21.2,72.0,32.0,
1967-01-01,Tupiza,24.6,11.0,,,2.0
1967-01-01,Villazon,26.0,2.0,,,
1967-01-01,Guayaramerin Aeropuerto,0.0,20.0,,,
1967-01-02,Magdalena Aeropuerto,,,,,22.0
