fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1994-01-01,Magdalena Aeropuerto,31.0,23.0,,,
1994-01-01,Trinidad Aeropuerto,30.9,21.4,,,3.7
1994-01-01,Rurrenabaque Aeropuerto,32.4,22.0,,,
1994-01-01,San Borja Aeropuerto,33.6,21.8,,,
1994-01-01,Calderillas,,,,,14.0
1994-01-01,Charaña,22.3,-3.0,,,
1994-01-01,Padilla,24.0,15.0,,,3.5
1994-01-01,Puente Sucre,,,,,9.5
1994-01-01,Redencion Pampa,23.0,10.0,70.0,45.0,
1994-01-01,San Lucas,23.0,11.0,95.0,76.0,10.0
1994-01-01,San Roque CHQ,26.0,16.0,100.0,43.0,2.0
1994-01-01,Sopachuy,,,,,12.5
1994-01-01,Talula_Tako Tako,22.0,13.5,,,
1994-01-01,Tarabuco,14.3,8.0,87.0,67.0,
1994-01-01,Urriolagoytia,,,,,1.8
1994-01-01,Villa Serrano,24.0,14.8,96.0,80.0,4.0
1994-01-01,Yotala,26.0,13.4,86.0,54.0,
1994-01-01,Zudañez,21.0,13.5,93.0,62.0,1.0
1994-01-01,Andamarca,20.0,4.0,70.0,46.0,
1994-01-01,Apolo SENAMHI,,15.0,88.0,65.0,0.5
1994-01-01,Achiri,19.0,2.0,80.0,44.0,
1994-01-01,Copacabana,13.5,7.3,78.0,54.0,
1994-01-01,Calacoto,20.1,3.2,87.0,23.0,
1994-01-01,Coripata,25.0,14.0,91.0,67.0,
1994-01-01,Collana,18.5,6.0,74.0,61.0,
1994-01-01,Camata,26.0,17.5,,,
1994-01-01,Caquiaviri,16.0,0.0,,,
1994-01-01,Copacati,15.9,1.5,84.0,56.0,
1994-01-01,Copancara,16.0,4.5,86.0,50.0,
1994-01-01,Carabuco,16.5,5.0,71.0,66.0,
1994-01-01,Catacora,17.5,-1.5,97.0,28.0,
1994-01-01,Chulumani,26.0,16.3,,,
1994-01-01,Chorocona,26.0,,,,
1994-01-01,Chuma,18.0,8.9,,,3.4
1994-01-01,Chirapaca,11.5,5.0,,,
1994-01-01,Huarina Cota Cota,15.4,4.3,80.0,58.0,
1994-01-01,Hichucota,12.0,2.0,73.0,66.0,2.8
1994-01-01,Irupana,25.2,13.4,91.0,67.0,
1994-01-01,Isla Del Sol,17.0,4.0,,,
1994-01-01,Luribay,27.0,12.5,79.0,45.0,
1994-01-01,Puerto Acosta,16.0,4.0,,,
1994-01-01,Santiago de Machaca,20.0,0.0,87.0,43.0,
1994-01-01,Santiago de Huata,18.0,5.1,,,
1994-01-01,Sepulturas,17.0,-5.1,,,
1994-01-01,Alto Lima,,,,,4.1
1994-01-01,Berenguela,,,,,2.0
1994-01-01,Mina Bolsa Negra,,,,,1.5
1994-01-01,Corpaputo,,,,,2.2
1994-01-01,Circuata,,,,,13.0
1994-01-01,Conchamarca,,,,,3.1
1994-01-01,Charazani,,,,,3.5
1994-01-01,Chuquiaguillo_LP,,,,,4.8
1994-01-01,El Tejar (La Paz),,,,,5.5
1994-01-01,Italaque,,,,,1.5
1994-01-01,Jihuacuta,,,,,4.5
1994-01-01,Mecapaca,,,,,4.8
1994-01-01,Pinaya,,,,,2.0
1994-01-01,Pasankeri ,,,,,13.3
1994-01-01,Palcoma,,,,,2.3
1994-01-01,Pampahasi,,,,,1.7
1994-01-01,Quiabaya,,,,,0.5
1994-01-01,Taraco,,,,,2.1
1994-01-01,Villa Copacabana,,,,,3.7
1994-01-01,Villa Adela,,,,,8.2
1994-01-01,Vino Tinto,,,,,4.9
1994-01-01,Ascensión de Guarayos Aerop,31.0,24.0,,,10.5
1994-01-01,Boyuibe,,,,,1.5
1994-01-01,Cabezas,,,,,22.1
1994-01-01,Comarapa,24.0,14.5,,,
1994-01-01,Concepcion Aeropuerto SCZ,31.6,21.2,,,1.6
1994-01-01,Sella Quebrada,23.7,11.8,,,4.9
1994-01-01,Tarija Aeropuerto,28.6,14.8,,,
1994-01-01,Trancas,25.3,15.0,,,1.3
1994-01-01,Villamontes Aeropuerto,35.2,21.5,,,
1994-01-01,Yacuiba Aeropuerto,30.5,21.0,,,
1994-01-01,Yesera Norte,21.8,12.0,,,1.0
1994-01-01,Aiquile,26.0,12.0,,,4.0
1994-01-01,Anzaldo,23.3,10.0,,,
1994-01-01,Arani,26.8,12.3,,,1.3
1994-01-01,Capinota,28.0,11.0,70.0,39.0,9.7
1994-01-01,Cristal Mayu,,,,,12.2
1994-01-01,Chimboco,20.0,,,,
1994-01-01,Chipiriri,32.0,21.0,93.0,84.0,55.0
1994-01-01,Independencia,22.2,11.1,82.0,78.0,4.5
1994-01-01,La Jota (Chimore),33.3,22.2,96.0,87.0,4.7
1994-01-01,Ramadas Cbba,,,,,8.0
