fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1953-01-01,Magdalena Aeropuerto,,,,,6.2
1953-01-01,Trinidad Aeropuerto,,,71.0,71.0,
1953-01-01,Rurrenabaque Aeropuerto,,,,,1.0
1953-01-01,San Borja Aeropuerto,,,,,4.6
1953-01-01,Charaña,,-1.0,8.0,8.0,
1953-01-01,Padilla,,,,,18.4
1953-01-01,Redencion Pampa,26.0,14.0,,,3.0
1953-01-01,Tarabuco,18.3,4.4,,,
1953-01-01,Villa Serrano,,,,,30.0
1953-01-01,Yotala,28.0,11.5,,,5.0
1953-01-01,Apolo SENAMHI,20.5,17.5,,,0.5
1953-01-01,Copacabana,,-2.0,100.0,84.0,26.0
1953-01-01,Calacoto,,,,,0.2
1953-01-01,San Calixto,,,,,16.5
1953-01-01,Peñas,,,,,5.8
1953-01-01,Sica Sica,,,,,0.1
1953-01-01,Ascensión de Guarayos Aerop,,,,,20.0
1953-01-01,Concepcion Aeropuerto SCZ,,,,,16.4
1953-01-01,Totora_CBBA,21.0,13.8,,,
1953-01-01,Mairana,32.2,15.6,,,6.0
1953-01-01,Roboré Aeropuerto,,,,,0.2
1953-01-01,San Ignacio de Velasco Aerop,,,,,39.1
1953-01-01,San Javier Aeropuerto,,,,,22.5
1953-01-01,Vallegrande Aeropuerto,,,50.0,50.0,
1953-01-01,Camargo,,,,,5.1
1953-01-01,Betanzos,,,,,24.0
1953-01-01,El Belen,13.4,3.5,,,4.6
1953-01-01,Morochata,25.0,,,,
1953-01-01,Sucre SENAMHI,19.0,10.2,80.0,53.0,
1953-01-01,Ravelo,,,,,30.0
1953-01-01,Turuchipa,27.5,15.0,,,
1953-01-01,San Jose de Pampa Grande,34.2,24.0,,,
1953-01-01,Villamontes SENAMHI,43.8,21.1,,,
1953-01-01,Angostura_sc,,,,,27.0
1953-01-01,Chorety,,,,,45.8
1953-01-01,Sacaba,29.0,17.0,,,
1953-01-01,Coro Coro,,,,,6.7
1953-01-01,Guaqui,12.3,2.4,,,5.2
1953-01-01,Trompillo Aeropuerto,32.6,20.0,,,0.4
1953-01-01,La Angostura,26.0,10.0,,,
1953-01-01,Muyupampa,,,,,20.0
1953-01-01,Sucre Aeropuerto,,,,,18.0
1953-01-01,San Jose de Chiquitos Aerop,,,,,8.1
1953-01-01,Laykacota,,,,,15.2
1953-01-01,Oruro Aeropuerto,,1.2,,,5.8
1953-01-01,Potosi Los Pinos,,,,,0.8
1953-01-01,Mojo,27.0,4.0,,,
1953-01-01,Yocalla,,,,,1.0
1953-01-01,Riberalta Aeropuerto,,,94.0,94.0,85.0
1953-01-01,El Alto Aeropuerto,,3.2,69.0,69.0,5.1
1953-01-01,Cochabamba Aeropuerto,21.2,11.2,,,7.2
1953-01-01,Cobija Aeropuerto,30.0,,81.0,81.0,
1953-01-01,Pocoata,,,,,8.0
1953-01-01,Tupiza,,,79.0,40.0,
1953-01-01,Guayaramerin Aeropuerto,32.4,,84.0,84.0,96.0
1953-01-02,Magdalena Aeropuerto,,,,,5.8
1953-01-02,Trinidad Aeropuerto,,,90.0,90.0,12.4
1953-01-02,Charaña,13.5,-3.0,3.0,3.0,3.2
1953-01-02,Padilla,,,,,4.1
1953-01-02,Redencion Pampa,25.0,13.0,,,
1953-01-02,Tarabuco,18.9,6.7,,,
1953-01-02,Villa Serrano,,,,,5.0
1953-01-02,Yotala,25.5,11.5,,,
1953-01-02,Apolo SENAMHI,24.5,15.2,,,
1953-01-02,Copacabana,,-2.0,100.0,96.0,13.0
1953-01-02,San Calixto,,,,,1.2
1953-01-02,Ascensión de Guarayos Aerop,,,,,55.0
1953-01-02,Concepcion Aeropuerto SCZ,,,,,13.5
1953-01-02,Tarija Aeropuerto,,,,,2.8
1953-01-02,Totora_CBBA,20.0,14.0,,,8.5
1953-01-02,Patacamaya ,,,,,0.5
1953-01-02,Mairana,32.2,18.9,,,
1953-01-02,Puerto Suarez Aeropuerto,,,,,0.4
1953-01-02,San Ignacio de Velasco Aerop,,,,,54.2
1953-01-02,San Javier Aeropuerto,,,,,34.6
1953-01-02,Vallegrande Aeropuerto,,,58.0,58.0,
1953-01-02,Camargo,,,,,6.1
1953-01-02,Betanzos,,,,,5.0
1953-01-02,El Belen,15.5,3.5,,,3.0
1953-01-02,Morochata,25.0,,,,
1953-01-02,Sucre SENAMHI,21.0,10.8,88.0,50.0,
1953-01-02,Ravelo,,,,,30.0
1953-01-02,Turuchipa,26.0,16.5,,,
1953-01-02,San Jose de Pampa Grande,32.4,24.0,,,
1953-01-02,Villamontes SENAMHI,42.2,22.2,,,
1953-01-02,Chorety,,,,,2.5
1953-01-02,Sacaba,29.0,17.0,,,20.0
1953-01-02,Guaqui,13.2,3.2,,,3.1
1953-01-02,Trompillo Aeropuerto,31.5,20.0,,,14.3
1953-01-02,La Angostura,23.0,10.0,,,
1953-01-02,Laykacota,17.1,5.6,98.0,80.0,1.2
1953-01-02,Oruro Aeropuerto,,2.0,,,0.5
1953-01-02,Mojo,27.0,5.0,,,
1953-01-02,Santa Ana del Yacuma Aerop,,,,,5.0
1953-01-02,Riberalta Aeropuerto,,,80.0,80.0,9.0
1953-01-02,San Ignacio de Moxos Aerop,,,,,35.5
1953-01-02,El Alto Aeropuerto,,3.6,71.0,71.0,5.3
1953-01-02,Cochabamba Aeropuerto,22.6,12.5,,,
1953-01-02,Cobija Aeropuerto,32.2,,78.0,78.0,
1953-01-02,Salinas G. De Mendoza,20.0,4.4,,,
1953-01-02,Tupiza,,,60.0,37.0,
1953-01-02,Guayaramerin Aeropuerto,34.2,,73.0,73.0,
1953-01-03,Magdalena Aeropuerto,,,,,6.1
1953-01-03,Trinidad Aeropuerto,,,76.0,76.0,
1953-01-03,Rurrenabaque Aeropuerto,,,,,7.0
1953-01-03,Charaña,18.6,-2.2,2.0,2.0,
1953-01-03,Redencion Pampa,23.0,16.0,,,
1953-01-03,Tarabuco,20.6,6.1,,,
1953-01-03,Yotala,27.5,11.0,,,
1953-01-03,Apolo SENAMHI,27.2,16.5,,,1.5
1953-01-03,Copacabana,,0.0,100.0,68.0,7.0
1953-01-03,Totora_CBBA,20.6,13.0,,,
1953-01-03,Covendo,,,,,8.0
1953-01-03,Mairana,31.1,14.4,,,
1953-01-03,Puerto Suarez Aeropuerto,,,,,8.1
1953-01-03,Roboré Aeropuerto,,,,,0.6
1953-01-03,El Belen,16.1,3.0,,,3.4
1953-01-03,Morochata,26.0,,,,
1953-01-03,Sucre SENAMHI,22.4,10.3,81.0,39.0,
1953-01-03,Turuchipa,25.5,14.3,,,
1953-01-03,San Jose de Pampa Grande,32.4,24.0,,,
1953-01-03,Villamontes SENAMHI,46.1,22.2,,,
1953-01-03,Sacaba,28.0,16.0,,,21.0
1953-01-03,Guaqui,14.3,-3.4,,,4.2
1953-01-03,Trompillo Aeropuerto,32.6,22.0,,,
1953-01-03,La Angostura,24.0,12.0,,,
1953-01-03,San Jose de Chiquitos Aerop,,,,,3.0
1953-01-03,Laykacota,,6.6,82.0,72.0,
1953-01-03,Oruro Aeropuerto,,2.8,,,
1953-01-03,Mojo,30.0,3.0,,,
1953-01-03,Riberalta Aeropuerto,,,90.0,90.0,14.0
1953-01-03,El Alto Aeropuerto,,1.9,62.0,62.0,
1953-01-03,Cochabamba Aeropuerto,24.6,11.6,,,1.3
1953-01-03,Cobija Aeropuerto,,,93.0,93.0,
1953-01-03,Salinas G. De Mendoza,21.1,2.2,,,
1953-01-03,Tupiza,,,84.0,28.0,
1953-01-03,Guayaramerin Aeropuerto,36.4,,90.0,90.0,5.0
1953-01-04,Trinidad Aeropuerto,,,78.0,78.0,1.0
1953-01-04,Charaña,,-6.0,,,
1953-01-04,Redencion Pampa,20.0,16.0,,,
1953-01-04,Tarabuco,21.1,7.2,,,
1953-01-04,Yotala,28.5,10.0,,,
1953-01-04,Apolo SENAMHI,25.2,17.5,,,
1953-01-04,Copacabana,,-1.5,100.0,71.0,3.0
1953-01-04,San Calixto,,,,,1.3
1953-01-04,Peñas,,,,,3.5
1953-01-04,Sica Sica,,,,,1.0
1953-01-04,Totora_CBBA,22.2,14.0,,,
1953-01-04,Covendo,,,,,12.0
1953-01-04,Patacamaya ,,,,,0.3
1953-01-04,Mairana,33.3,15.6,,,
1953-01-04,El Belen,14.2,1.8,,,
1953-01-04,Morochata,24.0,,,,
1953-01-04,Sucre SENAMHI,25.1,11.5,72.0,34.0,
1953-01-04,Turuchipa,28.3,15.0,,,
1953-01-04,San Jose de Pampa Grande,32.2,22.0,,,
1953-01-04,Villamontes SENAMHI,46.1,23.8,,,
1953-01-04,Sacaba,25.0,14.0,,,5.0
1953-01-04,Guaqui,15.4,4.2,,,
1953-01-04,Trompillo Aeropuerto,33.3,23.4,,,
1953-01-04,La Angostura,25.0,11.0,,,
1953-01-04,Oruro Aeropuerto,,3.0,,,
1953-01-04,Mojo,30.0,3.0,,,
1953-01-04,Santa Ana del Yacuma Aerop,,,,,2.0
1953-01-04,Riberalta Aeropuerto,,,94.0,94.0,32.0
1953-01-04,El Alto Aeropuerto,,1.3,56.0,56.0,
1953-01-04,Cochabamba Aeropuerto,26.5,10.6,,,
1953-01-04,Salinas G. De Mendoza,21.1,4.4,,,
1953-01-04,Tupiza,,,91.0,33.0,
1953-01-04,Guayaramerin Aeropuerto,0.0,,94.0,94.0,
1953-01-05,Magdalena Aeropuerto,,,,,5.1
1953-01-05,Trinidad Aeropuerto,,,86.0,86.0,6.7
1953-01-05,Charaña,19.4,-5.0,,,
1953-01-05,Redencion Pampa,23.0,15.0,,,
1953-01-05,Tarabuco,22.2,7.8,,,
1953-01-05,Yotala,31.0,10.5,,,
1953-01-05,Apolo SENAMHI,25.0,18.0,,,
1953-01-05,Copacabana,,-2.0,100.0,71.0,2.0
1953-01-05,Calamarca,,,,,7.1
