fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1974-01-01,Magdalena Aeropuerto,32.2,22.1,,,
1974-01-01,Trinidad Aeropuerto,30.9,21.9,79.0,79.0,4.9
1974-01-01,Rurrenabaque Aeropuerto,31.5,,,,
1974-01-01,San Borja Aeropuerto,31.5,23.4,,,
1974-01-01,Charaña,21.1,0.9,,,
1974-01-01,Padilla,27.5,11.5,,,
1974-01-01,Puente Sucre,,,,,10.0
1974-01-01,Redencion Pampa,28.0,11.0,68.0,37.0,
1974-01-01,Tarabuco,23.0,8.0,,,
1974-01-01,Villa Serrano,27.5,11.5,,,
1974-01-01,Yotala,30.5,12.5,,,
1974-01-01,Zudañez,,13.0,75.0,55.0,
1974-01-01,Caracollo Cadea,15.0,6.0,,,32.5
1974-01-01,Apolo SENAMHI,16.7,16.7,,,
1974-01-01,Copacabana,14.0,5.5,94.0,72.0,7.0
1974-01-01,Calacoto,18.4,5.8,84.0,55.0,0.4
1974-01-01,Collana,17.5,5.0,,,2.0
1974-01-01,Chulumani,28.5,16.0,,,3.0
1974-01-01,Huarina Cota Cota,14.3,3.9,93.0,80.0,1.4
1974-01-01,Hichucota,,,,,12.2
1974-01-01,Irupana,25.6,14.0,96.0,69.0,
1974-01-01,Luribay,26.2,11.0,96.0,90.0,
1974-01-01,Sapecho,33.5,21.5,90.0,71.0,
1974-01-01,San Calixto,,,,,0.7
1974-01-01,Corpaputo,,,,,2.6
1974-01-01,Calamarca,19.0,2.0,,,7.1
1974-01-01,Peñas,,,,,4.7
1974-01-01,Sica Sica,20.6,6.0,,,
1974-01-01,Comarapa,0.0,0.0,,,
1974-01-01,Concepcion Aeropuerto SCZ,,19.7,,,1.2
1974-01-01,Tarija Aeropuerto,28.3,14.0,,,
1974-01-01,Yacuiba Aeropuerto,20.0,18.5,,,
1974-01-01,Aguirre,,,,,4.3
1974-01-01,Aiquile,31.0,12.4,84.0,42.0,
1974-01-01,Anzaldo,27.0,11.0,,,
1974-01-01,Arani,26.6,8.9,,,
1974-01-01,Capinota,29.0,10.0,,,1.3
1974-01-01,Cristal Mayu,,,,,6.0
1974-01-01,Charahuayto,,,,,2.4
1974-01-01,Chipiriri,34.0,22.0,96.0,70.0,6.7
1974-01-01,Independencia,21.8,3.2,90.0,63.0,7.4
1974-01-01,Parotani,,,,,4.0
1974-01-01,San Benito,24.0,9.0,87.0,61.0,0.7
1974-01-01,Tarata,25.5,6.0,,,
1974-01-01,Tiraque,16.7,5.2,,,
1974-01-01,Totora_CBBA,27.3,6.6,,,
1974-01-01,El Puente,33.0,12.4,,,
1974-01-01,Patacamaya ,18.0,7.0,,,4.0
1974-01-01,Est. Exp. Vallecito,30.0,22.0,,,
1974-01-01,Mairana,28.0,15.0,85.0,56.0,
