fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2011-01-01,Magdalena Aeropuerto,27.0,22.2,97.0,86.0,3.2
2011-01-01,Trinidad Aeropuerto,25.2,23.2,98.0,87.0,3.9
2011-01-01,Rurrenabaque Aeropuerto,26.5,23.0,93.0,89.0,6.0
2011-01-01,San Borja Aeropuerto,26.2,22.9,97.0,81.0,2.0
2011-01-01,Ñucchu,,,,,1.2
2011-01-01,Padilla,27.0,18.0,,,
2011-01-01,Punilla,,,,,5.2
2011-01-01,Redencion Pampa,20.0,10.0,81.0,59.0,
2011-01-01,San Lucas,23.0,13.0,73.0,62.0,
2011-01-01,Santa Elena,,,,,9.2
2011-01-01,Sopachuy,21.0,13.0,,,5.6
2011-01-01,Talula_Tako Tako,20.5,11.0,,,1.1
2011-01-01,Tarabuco,16.4,8.3,,,8.2
2011-01-01,Villa Serrano,,,,,12.0
2011-01-01,Yamparaez,,,,,20.1
2011-01-01,Yotala,0.0,13.0,0.0,0.0,
2011-01-01,Zudañez,19.0,12.0,91.0,80.0,
2011-01-01,Andamarca,21.5,3.0,,,
2011-01-01,Achiri,20.5,4.0,55.0,32.0,
2011-01-01,Achumani,22.3,7.8,,,0.7
2011-01-01,Copacabana,18.0,6.2,67.0,47.0,
2011-01-01,Calacoto,22.0,-1.0,81.0,28.0,
2011-01-01,Coripata,27.0,13.0,,,
2011-01-01,Collana,18.0,7.0,90.0,76.0,12.0
2011-01-01,Camata,29.0,16.0,,,
2011-01-01,Copancara,16.3,5.8,,,
2011-01-01,Carabuco,16.9,5.5,82.0,60.0,
2011-01-01,Catacora,21.0,-3.0,,,
2011-01-01,Chorocona,21.1,13.1,,,
2011-01-01,Chirapaca,19.0,3.0,,,
2011-01-01,Huarina Cota Cota,16.4,6.2,83.0,65.0,
2011-01-01,Hichucota,13.0,1.0,,,
2011-01-01,Isla Del Sol,14.8,4.3,,,3.4
2011-01-01,Luribay,26.1,15.1,83.0,49.0,
2011-01-01,Puerto Acosta,13.0,4.0,,,2.2
2011-01-01,Santiago de Machaca,21.5,-1.5,58.0,41.0,
2011-01-01,Sapecho,26.0,21.0,94.0,91.0,
