fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1960-01-01,Magdalena Aeropuerto,,,,,4.0
1960-01-01,Trinidad Aeropuerto,32.3,22.8,75.0,75.0,
1960-01-01,Rurrenabaque Aeropuerto,34.6,21.0,,,5.0
1960-01-01,Charaña,,4.0,79.0,79.0,16.0
1960-01-01,Padilla,22.0,17.0,,,10.3
1960-01-01,Villa Serrano,,,,,3.5
1960-01-01,Yotala,27.0,11.0,,,32.0
1960-01-01,Apolo SENAMHI,25.0,17.3,,,3.2
1960-01-01,Copacabana,15.0,5.5,100.0,100.0,14.0
1960-01-01,Calacoto,,,,,12.4
1960-01-01,Chulumani,24.0,16.0,,,31.0
1960-01-01,Irupana,25.0,20.0,,,
1960-01-01,San Calixto,,,,,9.0
1960-01-01,Sica Sica,19.0,7.5,,,0.2
1960-01-01,Concepcion Aeropuerto SCZ,32.0,19.8,,,
1960-01-01,Tarija Aeropuerto,,,,,0.2
1960-01-01,Yacuiba Aeropuerto,,,,,63.0
1960-01-01,Aiquile,27.0,12.0,,,13.0
1960-01-01,Arani,16.0,11.0,,,37.0
1960-01-01,Capinota,27.0,14.0,,,
1960-01-01,Tarata,27.0,11.5,,,16.0
1960-01-01,Tiraque,17.0,10.0,,,21.3
1960-01-01,Totora_CBBA,16.0,10.9,,,2.0
1960-01-01,El Puente,25.0,15.5,,,
1960-01-01,Patacamaya ,16.0,5.0,,,10.0
1960-01-01,Mairana,28.9,17.8,,,
1960-01-01,Puerto Suarez Aeropuerto,31.3,,,,17.0
1960-01-01,Roboré Aeropuerto,32.4,22.1,,,
1960-01-01,Vallegrande Aeropuerto,,,62.0,62.0,16.7
1960-01-01,El Belen,9.0,7.0,,,8.4
1960-01-01,Viacha,24.0,3.5,,,0.5
1960-01-01,Mizque,22.0,12.0,,,10.0
1960-01-01,Morochata,26.0,6.0,,,2.0
1960-01-01,Alcoche,,,,,110.0
1960-01-01,Tiquina,,6.0,,,20.0
1960-01-01,Colquiri,20.0,-3.0,,,12.0
1960-01-01,Vinto,30.0,11.0,,,0.5
1960-01-01,Sucre SENAMHI,18.5,11.7,100.0,90.0,37.5
1960-01-01,Ravelo,,,,,5.0
1960-01-01,Turuchipa,24.0,22.0,,,
1960-01-01,Chorety,,,,,2.5
1960-01-01,Sacaba,25.0,11.0,,,18.5
1960-01-01,Guaqui,16.5,7.5,,,3.6
1960-01-01,Trompillo Aeropuerto,27.0,22.4,,,1.8
1960-01-01,Albosa,30.0,20.5,,,11.0
1960-01-01,Cliza,26.0,12.0,,,3.1
1960-01-01,Corani Represa,,,,,16.0
1960-01-01,Chacaltaya,3.0,-3.5,93.0,88.0,0.5
1960-01-01,Mcal Estigarribia Paraguay,,,,,2.4
1960-01-01,Teoponte,,,,,0.76
1960-01-01,Riberalta SENAMHI,28.9,21.7,,,
1960-01-01,Pocona,20.0,12.0,,,10.0
1960-01-01,La Angostura,30.0,11.0,,,3.5
1960-01-01,Ayo Ayo,21.0,0.0,,,13.0
1960-01-01,Sucre Aeropuerto,16.0,10.0,,,25.4
1960-01-01,Apolo Aeropuerto,,,,,27.6
1960-01-01,San Jose de Chiquitos Aerop,30.3,22.0,,,13.0
1960-01-01,Bermejo Aeropuerto,28.0,21.0,,,38.0
1960-01-01,Laykacota,13.0,6.0,,,2.7
1960-01-01,Chuquiña,,,,,21.0
1960-01-01,Oruro Aeropuerto,15.1,4.0,,,9.6
1960-01-01,Todo Santos_cocha,,,,,34.0
1960-01-01,Potosi Los Pinos,10.8,4.0,87.0,64.0,6.3
1960-01-01,Mojo,22.0,7.0,,,3.0
1960-01-01,Yocalla,17.0,11.0,,,18.0
1960-01-01,San Joaquin Aeropuerto,32.0,23.0,,,9.5
1960-01-01,Santa Ana del Yacuma Aerop,,,,,1.0
1960-01-01,Riberalta Aeropuerto,28.9,21.7,,,
1960-01-01,Canasmoro,20.0,14.0,,,6.0
1960-01-01,El Alto Aeropuerto,,4.1,88.0,88.0,5.0
1960-01-01,Camiri Aeropuerto,,,,,13.0
1960-01-01,Cochabamba Aeropuerto,19.5,14.0,,,5.8
1960-01-01,Cobija Aeropuerto,29.9,22.6,87.0,87.0,8.0
1960-01-01,Salinas G. De Mendoza,22.2,,,,
1960-01-01,Pocoata,19.0,10.0,,,3.0
1960-01-01,General Saavedra,29.5,,100.0,100.0,31.5
1960-01-01,Tupiza,27.0,13.5,73.0,70.0,
1960-01-01,Villazon,,,,,5.0
1960-01-01,Guayaramerin Aeropuerto,,,88.0,88.0,10.9
1960-01-02,Trinidad Aeropuerto,24.8,22.3,87.0,87.0,78.0
1960-01-02,Rurrenabaque Aeropuerto,26.0,22.8,,,22.0
1960-01-02,San Borja Aeropuerto,,,,,45.0
1960-01-02,Charaña,,0.2,68.0,68.0,
1960-01-02,Padilla,22.0,16.0,,,
1960-01-02,Villa Serrano,,,,,11.0
1960-01-02,Yotala,24.0,10.0,,,6.0
1960-01-02,Apolo SENAMHI,20.0,17.4,,,15.0
1960-01-02,Copacabana,11.5,6.0,100.0,100.0,23.5
1960-01-02,Calacoto,,,,,13.0
