fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1988-01-01,Magdalena Aeropuerto,33.0,23.5,,,
1988-01-01,Trinidad Aeropuerto,33.2,25.0,81.0,81.0,
1988-01-01,Rurrenabaque Aeropuerto,33.0,24.0,,,5.0
1988-01-01,San Borja Aeropuerto,33.0,20.0,,,13.0
1988-01-01,Calderillas,,,,,2.0
1988-01-01,Charaña,22.4,-1.0,,,
1988-01-01,Redencion Pampa,28.0,9.0,75.0,32.0,30.0
1988-01-01,San Lucas,23.0,13.0,82.0,46.0,
1988-01-01,Talula_Tako Tako,27.5,12.5,,,8.8
1988-01-01,Tarabuco,20.0,9.0,85.0,66.0,7.0
1988-01-01,Villa Serrano,27.8,14.5,,,7.8
1988-01-01,Viña Quemada,28.5,20.0,,,6.2
1988-01-01,Yotala,25.0,14.0,78.0,47.0,
1988-01-01,Zudañez,30.5,15.0,87.0,44.0,2.0
1988-01-01,Achiri,,,,,20.6
1988-01-01,Copacabana,14.2,7.5,87.0,60.0,
1988-01-01,Calacoto,22.4,3.0,32.0,27.0,2.0
1988-01-01,Coripata,29.0,16.5,92.0,65.0,
1988-01-01,Collana,18.5,5.0,,,4.2
1988-01-01,Camata,29.0,17.0,,,
1988-01-01,Chulumani,31.0,18.0,,,
1988-01-01,Chorocona,25.5,9.5,,,
1988-01-01,Chuma,,,,,11.2
1988-01-01,Huarina Cota Cota,16.4,6.5,78.0,61.0,
1988-01-01,Hichucota,14.0,3.0,90.0,65.0,14.8
1988-01-01,Irupana,25.9,15.5,,,10.0
1988-01-01,Luribay,29.0,,61.0,38.0,
1988-01-01,Puerto Acosta,,,,,9.6
1988-01-01,Santiago de Machaca,21.0,2.0,57.0,43.0,
1988-01-01,Santiago de Huata,18.3,6.1,,,
1988-01-01,San Juan Huancollo,19.5,6.5,80.0,23.0,
1988-01-01,Ancohoma,,,,,3.0
1988-01-01,Achocalla,,,,,1.0
1988-01-01,Berenguela,,,,,7.0
1988-01-01,Corpaputo,,,,,2.6
1988-01-01,Calamarca,,,,,1.2
1988-01-01,Conchamarca,,,,,0.2
1988-01-01,Jihuacuta,,,,,12.0
1988-01-01,Mecapaca,,,,,0.8
1988-01-01,Peñas,,,,,3.5
1988-01-01,Puchuni,,,,,8.0
1988-01-01,Quiabaya,,,,,18.0
1988-01-01,Quime,,,,,6.0
1988-01-01,San Jose Alto,,,,,5.6
1988-01-01,Rio Seco,,,,,1.4
1988-01-01,Villa Adela,,,,,8.1
1988-01-01,Vino Tinto,,,,,2.4
1988-01-01,Ascensión de Guarayos Aerop,33.0,24.0,,,
1988-01-01,Buena Vista Sc,,,,,4.5
1988-01-01,Comarapa,,,,,2.0
1988-01-01,Tarija Aeropuerto,29.2,16.5,,,
1988-01-01,Trancas,24.5,15.3,,,3.0
1988-01-01,Yacuiba Aeropuerto,34.5,18.0,,,
1988-01-01,Aiquile,31.0,13.0,,,15.0
1988-01-01,Arani,24.0,11.8,,,2.0
1988-01-01,Capinota,33.5,10.2,,,12.0
1988-01-01,Charahuayto,,,,,3.7
1988-01-01,Chipiriri,,,,,6.5
1988-01-01,Independencia,19.4,10.0,,,
1988-01-01,La Jota (Chimore),,,0.0,0.0,
1988-01-01,La Tamborada,25.0,12.5,87.0,43.0,
1988-01-01,La Violeta,25.0,11.2,100.0,95.0,
1988-01-01,Locotal,,,,,6.0
1988-01-01,Pairumani,28.0,13.0,,,
1988-01-01,Puente Arce,38.0,26.0,,,
1988-01-01,San Benito,23.3,11.1,,,2.2
1988-01-01,San Miguel_Jankocala CBBA,,,,,11.0
1988-01-01,Tarata,26.0,9.5,,,
1988-01-01,Tiraque,20.5,7.8,92.0,87.0,1.7
1988-01-01,Totora_CBBA,22.2,12.2,,,3.2
1988-01-01,Patacamaya ,18.5,5.4,89.0,49.0,6.6
1988-01-01,Juntas,27.0,14.5,,,27.0
1988-01-01,Padcaya,28.0,14.0,,,
1988-01-01,Pinos Sud,,,,,10.3
1988-01-01,Rejara,,,,,2.1
1988-01-01,Mairana,31.5,17.8,95.0,54.0,21.0
1988-01-01,Mataral,,,,,12.0
1988-01-01,Minero (Unagro),30.3,23.1,,,2.2
1988-01-01,Pucara,,,,,36.0
1988-01-01,Puerto Suarez Aeropuerto,32.4,24.1,,,11.6
1988-01-01,Pulquina,,,,,14.0
1988-01-01,San Ignacio de Velasco Aerop,33.0,22.8,,,
1988-01-01,San Javier Aeropuerto,29.5,22.2,,,1.0
1988-01-01,San Juan Del Potrero,,,,,24.2
1988-01-01,Siberia,,,,,35.4
1988-01-01,Azurduy,23.0,7.5,,,
1988-01-01,Culpina,21.5,10.0,,,
1988-01-01,El Salvador,30.2,20.9,76.0,45.0,
1988-01-01,Incahuasi_CHUQ,20.8,8.8,81.0,66.0,
1988-01-01,Huacareta - La Galería,,,,,4.0
1988-01-01,La Torre,27.5,13.5,79.0,52.0,
1988-01-01,Moro Moro,,,,,2.0
1988-01-01,Viru Viru Aeropuerto,32.0,23.0,,,
1988-01-01,El Belen,16.4,4.0,79.0,60.0,
1988-01-01,La Asunta,31.5,14.0,88.0,82.0,
1988-01-01,Viacha,17.5,2.0,80.0,57.0,
1988-01-01,Tiawanacu,18.5,5.5,53.0,46.0,
1988-01-01,Chaqui,21.0,5.5,72.0,27.0,0.3
1988-01-01,Rumi Corral,,,,,2.9
1988-01-01,Colquechaca,,,,,10.0
1988-01-01,Mizque,29.0,5.5,,,10.0
1988-01-01,Chulcumayu,,,,,27.0
1988-01-01,Cotani Alto,,,,,2.7
1988-01-01,Quiroga,,,,,20.0
1988-01-01,San Cristobal_CBBA,,,,,20.4
1988-01-01,Palca CBBA,,,,,20.2
1988-01-01,Juan Vena,,,,,19.0
1988-01-01,Queara,,,,,0.2
1988-01-01,Puina,,,,,11.1
1988-01-01,Huatajata,,,,,17.5
1988-01-01,Achachicala,,,,,10.8
1988-01-01,Sucre SENAMHI,21.5,9.7,82.0,53.0,
1988-01-01,Conzata,,,,,10.0
1988-01-01,Millipunku,,,,,0.1
1988-01-01,Huayna Potosí,,,,,20.0
1988-01-01,Cuchu Ingenio,,,,,2.2
1988-01-01,San Juan de Yapacaní,31.0,22.0,,,19.1
1988-01-01,Angostura_sc,,,,,2.8
1988-01-01,Samaipata,,,88.0,58.0,3.7
1988-01-01,El Quiñe,,,,,25.3
1988-01-01,Alto Seguencoma,,,,,4.2
1988-01-01,Alto Villa Copacabana,,,,,0.1
1988-01-01,Calcha de Lipez,22.0,-0.1,,,
1988-01-01,San Pablo de Lipez,,,,,0.2
1988-01-01,Potosi Aeropuerto,,4.0,74.0,74.0,3.0
1988-01-01,Quirusillas,,,,,3.0
1988-01-01,Itaguazurenda,,,,,16.0
1988-01-01,Alalay,,,,,2.0
1988-01-01,Tumusla,30.6,14.0,74.0,24.0,
1988-01-01,Ayoma,,,,,0.3
1988-01-01,El Tejar (Tarija),29.0,15.4,,,0.5
1988-01-01,Comanche,16.0,2.5,,,
1988-01-01,Aucapata,19.5,9.5,,,8.0
1988-01-01,Irpa Chico,,,,,1.2
1988-01-01,Trompillo Aeropuerto,31.6,23.8,,,
1988-01-01,San Ramón Aeropuerto,33.2,23.0,74.0,74.0,
1988-01-01,Toro Toro Potosi,,,,,7.5
1988-01-01,Santa Ana (SCZ),24.3,12.7,,,1.6
1988-01-01,Arrozales - Bermejo,36.0,23.0,,,
1988-01-01,Albosa,,,,,1.3
1988-01-01,San Idelfonso,,,,,2.4
1988-01-01,Villazon (Satelital),15.7,11.4,81.0,55.0,
1988-01-01,La Palca Pti,,,,,0.9
1988-01-01,San Antonio_Sc,37.0,21.0,,,
1988-01-01,Vallecito,32.5,22.5,,,2.5
1988-01-01,Santa Lucia_Pti,,,,,2.0
1988-01-01,San Jacinto Sud,30.0,15.5,94.0,52.0,
1988-01-01,Chocloca,,,,,30.0
1988-01-01,Bermejo SEARPI,,,,,5.1
1988-01-01,Bermejo_Sc,,,,,5.6
1988-01-01,Campamento Espejos,,,,,1.5
1988-01-01,Corani Represa,,,,,17.0
1988-01-01,Macharety,34.0,21.0,69.0,57.0,
1988-01-01,Chagua,,,,,7.2
1988-01-01,Coimata,26.8,15.5,,,0.3
1988-01-01,El Puente (c),30.0,16.0,,,
1988-01-01,La Ventolera,27.0,17.0,,,
1988-01-01,La Vertiente,36.0,20.0,,,
1988-01-01,Sama Iscayachi,,,,,2.6
1988-01-01,Iscayachi - San Antonio ,18.0,9.0,,,
1988-01-01,San Nicolas,27.0,17.0,,,
1988-01-01,Tarija Cancha,,,,,7.0
1988-01-01,Tolomosa Grande,,,,,2.1
1988-01-01,Sunjani Misicuni,,,,,20.0
1988-01-01,Templo Misicuni,,,,,10.0
1988-01-01,La Guardia,,,,,6.3
1988-01-01,Santa Cruz SENAMHI,34.4,21.7,,,3.4
1988-01-01,Colonia San Juan,,,,,5.7
1988-01-01,El Carmen,,,,,3.7
1988-01-01,El Sillar,,,,,6.9
1988-01-01,Elvira,,,,,4.9
1988-01-01,Granja Espejos,,,,,7.0
1988-01-01,La Belgica,,,,,5.5
1988-01-01,Pampa Grande LP,13.9,4.3,,,
1988-01-01,Los Tojos SEARPI,,,,,2.0
1988-01-01,Okinawa II,32.1,23.1,,,
1988-01-01,Peña Colorada SEARPI,,,,,3.2
1988-01-01,Samaipata SEARPI,,,,,3.6
1988-01-01,San Isidro,,,,,4.1
1988-01-01,San Juan del Rosario SEARPI,,,,,2.2
1988-01-01,Santiago de Chiquitos,31.0,24.0,,,
1988-01-01,Terevinto,,,,,4.8
1988-01-01,Vallecito SEARPI,,,,,2.7
1988-01-01,Versalles,,,,,2.9
1988-01-01,Volcanes,,,,,6.4
1988-01-01,Vallegrande SENAMHI,26.0,15.0,99.0,91.0,6.0
1988-01-01,Ayo Ayo,17.3,5.7,78.0,55.0,
1988-01-01,Sucre Aeropuerto,,,,,4.0
1988-01-01,San Jose de Chiquitos Aerop,32.2,22.3,,,1.2
1988-01-01,Bermejo Aeropuerto,36.0,23.0,98.0,44.0,
1988-01-01,Laykacota,18.7,8.0,74.0,71.0,
1988-01-01,Oruro Aeropuerto,18.8,3.1,,,
1988-01-01,Colcha K,24.0,6.0,70.0,28.0,
1988-01-01,Chinoli,21.0,10.5,94.0,79.0,
1988-01-01,Laguna Colorada,11.0,-7.0,,,
1988-01-01,Potosi Los Pinos,21.0,6.0,84.0,46.0,1.5
1988-01-01,Macha,23.0,11.0,70.0,43.0,
1988-01-01,Tarapaya,29.0,13.0,94.0,85.0,0.5
1988-01-01,Tinguipaya,25.1,7.3,,,
1988-01-01,Yocalla,24.0,7.0,79.0,28.0,
1988-01-01,San Joaquin Aeropuerto,33.0,23.6,70.0,70.0,
1988-01-01,Santa Ana del Yacuma Aerop,32.2,24.6,,,
1988-01-01,Riberalta Aeropuerto,32.5,21.8,75.0,75.0,
1988-01-01,Canasmoro,27.8,16.7,,,
1988-01-01,Cañas,,,,,4.6
1988-01-01,Colon Norte,27.0,17.0,,,
1988-01-01,El Alto Aeropuerto,14.7,4.2,,,1.3
1988-01-01,Cochabamba Aeropuerto,27.2,10.0,,,1.6
1988-01-01,Cobija Aeropuerto,33.4,22.0,71.0,71.0,
1988-01-01,Calcha Nor Chichas,28.2,8.0,65.0,26.0,
1988-01-01,Challviri,,,,,3.3
1988-01-01,Puna,24.0,13.0,92.0,29.0,
1988-01-01,Rio Mulato,20.2,9.2,99.0,43.0,
1988-01-01,Atocha,,4.8,89.0,26.0,
1988-01-01,Colavi,,,,,2.2
