fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2021-01-01,Magdalena Aeropuerto,33.8,22.7,97.0,66.0,16.6
2021-01-01,Trinidad Aeropuerto,31.4,23.0,94.0,69.0,7.0
2021-01-01,Rurrenabaque Aeropuerto,33.1,20.4,97.0,70.0,14.7
2021-01-01,San Borja Aeropuerto,32.8,22.5,95.0,66.0,47.0
2021-01-01,Padilla,27.0,13.0,,,
2021-01-01,Poroma (CHQ),,,,,6.0
2021-01-01,Puente Sucre,,,,,8.0
2021-01-01,Punilla,,,,,7.2
2021-01-01,Redencion Pampa,25.0,11.0,67.0,56.0,6.6
2021-01-01,San Lucas,27.0,15.0,74.0,35.0,7.5
2021-01-01,Sopachuy,25.5,14.0,,,5.4
2021-01-01,Talula_Tako Tako,25.0,11.0,,,2.0
2021-01-01,Tarabuco,18.5,9.5,,,3.0
2021-01-01,Yotala,26.0,13.0,84.0,60.0,
2021-01-01,Zudañez,23.0,11.0,88.0,86.0,3.2
2021-01-01,Andamarca,21.0,7.5,,,
2021-01-01,Achiri,19.0,5.2,94.0,37.0,6.0
2021-01-01,Calacoto,20.0,5.0,,,
2021-01-01,Coripata,26.0,15.0,93.0,89.0,11.2
2021-01-01,Collana,16.0,3.0,83.0,78.0,1.9
2021-01-01,Camata,29.0,17.0,,,
2021-01-01,Carabuco,,6.3,65.0,60.0,
2021-01-01,Catacora,13.0,1.0,,,5.2
2021-01-01,Chorocona,23.0,11.0,,,
2021-01-01,Chirapaca,,,,,1.7
2021-01-01,Hichucota,13.0,0.0,,,3.0
2021-01-01,Isla Del Sol,14.8,4.2,89.0,58.0,7.7
2021-01-01,Luribay,25.0,14.0,83.0,77.0,
2021-01-01,Santiago de Machaca,,,,,9.0
2021-01-01,Santiago de Huata,17.0,4.0,,,
2021-01-01,San Calixto,19.4,7.0,86.0,48.0,0.7
2021-01-01,Villa Puni,14.5,6.0,,,
2021-01-01,Incahuasi (GPRS),20.14,6.59,100.0,32.9,
2021-01-01,Alto Obrajes_Barrio Magisterio,,,,,2.5
2021-01-01,Circuata,,,,,3.4
2021-01-01,Conchamarca,,,,,1.8
2021-01-01,Charazani,,,,,8.5
2021-01-01,Chuquiaguillo_LP,,,,,0.2
2021-01-01,El Tejar (La Paz),,,,,0.3
2021-01-01,Mecapaca,,,,,1.3
2021-01-01,Pucarani,,,,,4.2
2021-01-01,Quiabaya,,,,,10.0
2021-01-01,Salla,,,,,4.7
2021-01-01,Villa Copacabana,,,,,0.8
2021-01-01,Vino Tinto,,,,,0.5
2021-01-01,Ascensión de Guarayos Aerop,32.0,23.3,89.0,67.0,3.0
2021-01-01,Comarapa,24.0,13.0,,,
2021-01-01,Concepcion Aeropuerto SCZ,30.8,21.0,95.0,72.0,
2021-01-01,Sella Quebrada,28.5,12.0,76.0,50.0,1.9
2021-01-01,Isla Suriqui_M (GPRS),15.38,7.66,88.1,48.67,6.8
2021-01-01,Tarija Aeropuerto,29.2,13.8,78.0,42.0,
2021-01-01,Trancas,30.0,15.0,,,
2021-01-01,Tucumillas,25.0,10.0,,,
2021-01-01,Villamontes Aeropuerto,30.4,19.5,89.0,73.0,0.2
2021-01-01,Yacuiba Aeropuerto,30.7,18.5,88.0,77.0,
2021-01-01,Yesera Norte,24.0,14.0,,,
2021-01-01,Anzaldo,,,,,3.1
2021-01-01,Ivirgarzama-Senda VI (GPRS),34.31,23.43,86.1,61.64,52.6
2021-01-01,Arani,27.0,10.0,,,2.5
2021-01-01,Capinota,31.0,14.2,68.0,26.0,8.4
2021-01-01,Colomi,13.0,8.0,,,13.2
2021-01-01,Cristal Mayu,27.0,23.0,,,37.0
2021-01-01,La Violeta,26.0,11.0,91.0,83.0,3.2
2021-01-01,Misicuni,24.0,3.0,,,20.3
2021-01-01,Pairumani,26.0,10.0,82.0,78.0,
2021-01-01,Parotani,26.0,11.0,,,6.6
2021-01-01,Jesús de Machaca_M (GPRS),16.67,5.48,97.6,48.57,4.3
2021-01-01,San Benito,22.0,10.0,,,7.0
2021-01-01,Tarata,24.5,11.2,,,0.9
2021-01-01,Tiraque,24.0,5.0,,,25.0
2021-01-01,Caranavi,30.5,20.0,81.0,45.0,18.5
2021-01-01,Palmar Grande,31.0,21.0,,,
2021-01-01,San Andres,29.0,14.0,86.0,71.0,
