fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2002-01-01,Magdalena Aeropuerto,29.6,22.3,97.0,83.0,5.2
2002-01-01,Trinidad Aeropuerto,28.9,21.6,93.0,78.0,1.8
2002-01-01,Rurrenabaque Aeropuerto,24.2,23.0,100.0,98.0,85.8
2002-01-01,San Borja Aeropuerto,26.0,22.7,,,20.4
2002-01-01,Calderillas,,,,,12.0
2002-01-01,Charaña,22.2,-3.1,61.0,40.0,
2002-01-01,Ñucchu,,,,,4.0
2002-01-01,Padilla,24.0,15.0,,,23.0
2002-01-01,Punilla,,,,,4.1
2002-01-01,Redencion Pampa,25.0,10.0,,,
2002-01-01,San Lucas,25.0,12.0,,,
2002-01-01,Sopachuy,,,,,24.0
2002-01-01,Talula_Tako Tako,23.0,10.0,,,
2002-01-01,Tarabuco,15.0,6.5,,,
2002-01-01,Tarvita,23.0,12.0,85.0,62.0,1.0
2002-01-01,Villa Abecia,32.3,14.5,,,1.2
2002-01-01,Villa Alcala,,,,,15.0
2002-01-01,Yamparaez,,,,,7.0
2002-01-01,Yotala,22.0,8.0,98.0,56.0,2.1
2002-01-01,Zudañez,22.0,12.0,91.0,60.0,18.0
2002-01-01,Apolo SENAMHI,,15.0,,,2.0
2002-01-01,Achiri,19.5,-0.5,67.0,35.0,1.2
2002-01-01,Achumani,21.0,10.8,,,
2002-01-01,Copacabana,16.2,3.1,71.0,47.0,
2002-01-01,Calacoto,19.0,1.0,51.0,40.0,
2002-01-01,Collana,18.0,4.0,81.0,64.0,
2002-01-01,Camata,26.0,17.0,,,
2002-01-01,Caquiaviri,19.0,-2.0,,,
2002-01-01,Copacati,17.0,5.0,84.0,53.0,1.0
2002-01-01,Copancara,16.3,3.8,,,7.0
2002-01-01,Carabuco,17.0,5.7,71.0,63.0,3.0
2002-01-01,Catacora,14.5,-4.5,86.0,54.0,
2002-01-01,Chorocona,26.0,13.0,,,
2002-01-01,Chirapaca,18.0,3.0,,,
2002-01-01,Huarina Cota Cota,16.0,,81.0,60.0,
2002-01-01,Hichucota,12.0,1.0,74.0,65.0,
2002-01-01,Huaraco,20.5,5.5,40.0,20.0,
2002-01-01,Irupana,25.3,15.1,,,8.9
2002-01-01,Isla Del Sol,13.0,6.0,,,
2002-01-01,Luribay,27.5,16.5,,,
2002-01-01,Ovejuyo,,,,,1.5
2002-01-01,Puerto Acosta,17.0,5.5,,,
2002-01-01,Santiago de Machaca,21.0,-4.5,65.0,32.0,15.4
2002-01-01,Sapecho,34.1,21.3,94.0,81.0,
2002-01-01,Santiago de Huata,18.0,5.0,,,
2002-01-01,San Juan Huancollo,16.0,6.5,,,
2002-01-01,Sepulturas,16.5,-5.0,,,1.4
2002-01-01,San Calixto,18.8,8.2,82.0,35.0,
2002-01-01,Villa Puni,15.5,6.0,,,
2002-01-01,Wariscata,,,,,3.5
2002-01-01,Ancoraimes,,,,,2.3
2002-01-01,Berenguela,,,,,2.4
2002-01-01,Corpaputo,,,,,5.6
2002-01-01,Circuata,,,,,6.3
2002-01-01,Chuquiaguillo_LP,,,,,4.5
2002-01-01,Choquetanga Chico,,,,,5.0
2002-01-01,Irpa Grande,,,,,8.3
2002-01-01,Jihuacuta,,,,,3.2
2002-01-01,Lambate,,,,,3.0
2002-01-01,Mecapaca,23.0,12.0,,,
2002-01-01,Quiabaya,,,,,7.0
2002-01-01,Sica Sica,,,,,6.1
2002-01-01,San Jose Alto,21.0,,,,
2002-01-01,Ascensión de Guarayos Aerop,27.6,23.1,96.0,83.0,36.7
2002-01-01,Comarapa,30.1,11.4,,,0.8
2002-01-01,Concepcion Aeropuerto SCZ,37.3,22.5,84.0,84.0,2.0
2002-01-01,Sella Quebrada,24.0,12.0,,,9.6
2002-01-01,Tarija Aeropuerto,24.6,14.6,,,1.5
2002-01-01,Trancas,26.0,16.0,,,5.6
2002-01-01,Tucumillas,20.5,9.5,,,4.9
2002-01-01,Villamontes Aeropuerto,39.2,22.8,,,14.7
2002-01-01,Yacuiba Aeropuerto,34.1,18.6,76.0,57.0,
2002-01-01,Yesera Norte,21.5,12.0,,,12.0
2002-01-01,Aguirre,,,,,6.3
2002-01-01,Aiquile,28.0,15.0,,,
2002-01-01,Anzaldo,20.0,6.7,,,
2002-01-01,Arani,26.8,13.2,,,
2002-01-01,Capinota,31.0,19.0,56.0,26.0,
2002-01-01,Colomi,,,,,6.3
2002-01-01,Cristal Mayu,,,,,12.0
2002-01-01,Charahuayto,,,,,4.3
2002-01-01,Chipiriri,33.0,23.4,97.0,77.0,34.0
2002-01-01,Independencia,23.3,10.0,79.0,72.0,1.8
2002-01-01,La Jota (Chimore),33.0,23.4,97.0,77.0,34.0
2002-01-01,Ramadas Cbba,,,,,2.0
2002-01-01,La Tamborada,26.7,11.1,88.0,49.0,10.0
2002-01-01,La Violeta,28.0,13.0,91.0,46.0,
2002-01-01,Locotal,23.0,13.0,,,3.2
2002-01-01,Misicuni,19.0,5.0,,,
2002-01-01,Pairumani,26.5,12.0,,,
2002-01-01,Parotani,30.0,9.0,,,
2002-01-01,Puente Arce,36.5,18.5,,,5.0
2002-01-01,Puerto Villarroel,34.0,24.0,,,
2002-01-01,San Benito,26.0,11.0,,,
2002-01-01,San Miguel_Jankocala CBBA,,,,,10.0
2002-01-01,Tarata,26.5,12.2,,,
2002-01-01,Tiraque,20.0,7.0,,,14.5
2002-01-01,Totora_CBBA,23.2,12.2,,,
2002-01-01,Caranavi,33.0,21.0,84.0,54.0,7.0
2002-01-01,Patacamaya ,19.0,6.0,65.0,30.0,
2002-01-01,Itau,35.0,17.0,,,
2002-01-01,Junacas,,,,,1.0
2002-01-01,Juntas,26.5,15.0,,,32.0
2002-01-01,Leon Cancha,,,,,14.3
2002-01-01,Narvaez,,,,,6.9
2002-01-01,Palmar Chico,,,,,3.6
2002-01-01,Palmar Grande,37.0,22.0,,,
2002-01-01,Pinos Sud,,,,,1.6
2002-01-01,San Andres,23.0,13.0,,,23.5
2002-01-01,Cotoca,31.8,21.4,,,
2002-01-01,Mairana,,,,,5.8
2002-01-01,Mataral,,,,,21.2
2002-01-01,Minero (Unagro),32.0,23.0,,,
2002-01-01,Montero_Muyurina,31.0,22.0,,,5.2
2002-01-01,Okinawa I,,,,,16.8
2002-01-01,Portachuelo,31.2,15.2,,,
2002-01-01,Puerto Suarez Aeropuerto,33.7,24.3,,,
2002-01-01,Roboré Aeropuerto,35.0,22.0,83.0,61.0,2.4
2002-01-01,San Ignacio de Velasco Aerop,30.0,22.9,,,2.2
2002-01-01,San Javier Aeropuerto,25.2,22.0,,,
2002-01-01,San Juan Del Potrero,,,,,2.4
2002-01-01,San Julian,32.0,26.0,,,
2002-01-01,Vallegrande Aeropuerto,23.7,16.3,78.0,78.0,2.2
2002-01-01,Arquillos,,,,,15.0
2002-01-01,Culpina,20.0,8.0,,,
2002-01-01,Chuqui Chuqui,35.0,15.0,83.0,69.0,
2002-01-01,El Villar,23.0,13.0,,,16.0
2002-01-01,Escana,,,,,5.0
2002-01-01,Incahuasi_CHUQ,0.0,0.0,,,
2002-01-01,Huacareta - La Galería,,,,,3.0
2002-01-01,La Torre,31.0,15.1,63.0,34.0,
2002-01-01,Viru Viru Aeropuerto,30.0,22.4,,,0.8
2002-01-01,El Belen,16.2,2.4,69.0,50.0,2.0
2002-01-01,Palca_LP,20.0,9.0,88.0,49.0,4.5
2002-01-01,Sorata,22.9,11.0,95.0,77.0,4.2
2002-01-01,Viacha,17.7,3.5,92.0,22.0,7.7
2002-01-01,Tiawanacu,17.5,3.0,82.0,62.0,9.1
2002-01-01,Mizque,29.0,12.0,,,
2002-01-01,Thapaña,16.1,5.9,70.0,30.0,
2002-01-01,Sucre SENAMHI,25.0,10.0,92.0,57.0,
2002-01-01,Millipunku,,,,,3.0
2002-01-01,Ravelo,18.0,5.0,86.0,79.0,
2002-01-01,San Juan de Yapacaní,28.2,22.0,,,0.2
2002-01-01,Samaipata,28.0,14.0,,,3.5
2002-01-01,El Quiñe,28.0,14.0,,,
2002-01-01,San Pablo de Lipez,16.9,1.6,,,
2002-01-01,Potosi Aeropuerto,18.6,-1.7,77.0,43.0,
2002-01-01,Rosario del Ingre,,,,,20.0
2002-01-01,Sacaba,32.0,12.0,,,3.5
2002-01-01,Toralapa,17.0,7.0,,,
2002-01-01,Alalay,,,,,0.5
2002-01-01,El Tejar (Tarija),25.0,14.0,,,2.0
2002-01-01,Entre Rios (TJA),27.0,16.0,,,6.0
2002-01-01,Huayrocondo,16.5,3.2,91.0,39.0,11.2
2002-01-01,Alto Achachicala,16.0,-1.5,,,
2002-01-01,Desaguadero,,,,,7.0
2002-01-01,Trompillo Aeropuerto,31.2,23.0,78.0,65.0,
2002-01-01,San Matias Aeropuerto,30.8,23.8,,,
2002-01-01,San Ramón Aeropuerto,28.6,23.0,96.0,94.0,43.5
2002-01-01,Santa Ana (SCZ),24.0,12.0,,,
2002-01-01,Poco Poco,30.1,14.1,81.0,36.0,3.9
2002-01-01,Carmen Pampa,28.0,12.5,,,
2002-01-01,Emborozu,31.0,16.0,,,
2002-01-01,Todos Santos_Or,21.5,3.2,88.0,67.0,
2002-01-01,San Francisco (SCZ),,,,,15.0
2002-01-01,San Pedro (SCZ),31.0,25.0,,,
2002-01-01,Santa Rosa de Lima_Sc,,,,,7.6
2002-01-01,Guapilo,31.0,23.0,,,
2002-01-01,Piso Firme,29.0,22.6,,,5.2
2002-01-01,San Antonio_Sc,36.0,21.2,,,56.8
2002-01-01,Parque Lomas de Arena,30.4,23.5,,,
2002-01-01,Vallecito,31.0,21.0,,,
2002-01-01,Santa Rosa de Roca,,,,,20.0
2002-01-01,Santa Rosa del Sara,28.0,21.0,,,
2002-01-01,Laboratorio Hidraulica UMSS,27.3,15.0,,,
2002-01-01,Macharety,33.5,19.0,70.0,63.0,
2002-01-01,El Cortijo,,,,,26.0
2002-01-01,Sarco,29.0,14.0,,,
2002-01-01,Hampaturi EPSAS,,,,,0.7
2002-01-01,Tuni EPSAS,,,,,0.1
2002-01-01,Incachaca EPSAS,,,,,3.5
2002-01-01,Aguaraycito,37.0,21.0,,,35.0
2002-01-01,Campanario,19.5,5.0,,,1.2
2002-01-01,Ce.Na.Vit.,27.0,15.0,,,3.0
2002-01-01,Coimata,23.8,13.6,,,6.2
2002-01-01,El Molino Tomayapo,,,,,3.1
2002-01-01,Huacata,,,,,28.0
2002-01-01,La Merced,27.0,15.0,,,
2002-01-01,Salinas,30.0,17.0,,,16.0
2002-01-01,San Nicolas,27.0,16.0,,,
2002-01-01,San Pedro Buena Vista (TJA),22.5,14.0,,,
2002-01-01,Saykan Perulas,27.0,17.0,,,12.0
2002-01-01,Turumayo,26.0,16.0,,,5.6
2002-01-01,Yesera Sur,17.0,7.5,,,
2002-01-01,Santa Cruz SENAMHI,32.0,23.3,,,
2002-01-01,Okinawa II,,,,,1.0
2002-01-01,Paraiso,,12.0,,,
2002-01-01,Monteagudo_El Bañado,36.0,18.3,92.0,65.0,0.8
2002-01-01,Muyupampa,29.3,17.8,97.0,62.0,
2002-01-01,Ayo Ayo,18.7,5.5,58.0,50.0,1.4
2002-01-01,Sucre Aeropuerto,20.5,9.2,92.0,57.0,
2002-01-01,Apolo Aeropuerto,22.0,17.4,90.0,80.0,1.0
2002-01-01,San Jose de Chiquitos Aerop,34.0,21.0,,,
2002-01-01,Bermejo Aeropuerto,39.1,22.8,,,
2002-01-01,Laykacota,21.7,9.0,,,
2002-01-01,Huallamarca,12.0,4.0,,,
2002-01-01,Oruro Aeropuerto,22.0,5.2,87.0,31.0,
2002-01-01,Todo Santos_cocha,21.5,,88.0,67.0,
2002-01-01,Chinoli,19.9,8.7,98.0,84.0,
2002-01-01,Escara,25.0,8.4,,,
2002-01-01,Potosi Los Pinos,18.9,6.3,74.0,48.0,0.6
2002-01-01,Mojo,19.8,6.3,66.0,48.0,
2002-01-01,Macha,28.0,8.3,81.0,29.0,
2002-01-01,Palca Higueras,31.3,16.2,39.0,9.0,
2002-01-01,Samasa,20.0,5.0,79.0,43.0,
2002-01-01,San Agustin,20.6,3.2,92.0,70.0,
2002-01-01,Tarapaya,26.4,10.3,,,
2002-01-01,Tinguipaya,19.3,5.3,69.0,43.0,
2002-01-01,Yocalla,26.6,7.5,75.0,32.0,
2002-01-01,San Joaquin Aeropuerto,28.9,23.0,94.0,79.0,82.2
2002-01-01,Santa Ana del Yacuma Aerop,29.8,22.2,93.0,74.0,2.2
2002-01-01,Riberalta Aeropuerto,29.5,22.4,80.0,70.0,62.8
2002-01-01,San Ignacio de Moxos Aerop,29.6,23.4,,,
2002-01-01,Algarrobillas,,,,,6.2
2002-01-01,Canasmoro,24.0,13.0,,,15.0
2002-01-01,Cañas,25.0,15.0,,,9.6
2002-01-01,El Alto Aeropuerto,15.4,3.8,82.0,48.0,
2002-01-01,Camiri Aeropuerto,32.3,20.3,,,70.9
2002-01-01,Cochabamba Aeropuerto,28.7,13.3,70.0,39.0,
2002-01-01,Cobija Aeropuerto,27.7,22.4,98.0,95.0,30.8
2002-01-01,Pazña,25.0,,,,
2002-01-01,Calcha Nor Chichas,29.6,5.4,87.0,42.0,
2002-01-01,Challviri,16.4,3.3,,,0.7
2002-01-01,Chico Chico,19.2,7.2,75.0,67.0,15.2
2002-01-01,Koa Koa,18.3,8.3,,,
2002-01-01,Otavi,18.9,8.9,,,
2002-01-01,Pampa Soico,29.1,13.1,86.0,66.0,8.0
2002-01-01,Cotagaita Mosoj Llajta,29.2,12.0,,,1.5
2002-01-01,Puna,24.1,9.1,88.0,56.0,5.5
2002-01-01,Rio Mulato,18.9,-3.0,40.0,14.0,
2002-01-01,Casin,24.0,12.0,94.0,41.0,
2002-01-01,Tupiza,24.0,10.0,90.0,74.0,0.9
2002-01-01,Villazon,19.8,7.0,,,2.2
2002-01-01,Guayaramerin Aeropuerto,30.2,22.2,96.0,72.0,16.8
2002-01-02,Magdalena Aeropuerto,29.4,22.4,100.0,80.0,
2002-01-02,Trinidad Aeropuerto,28.4,22.9,86.0,80.0,0.7
2002-01-02,Rurrenabaque Aeropuerto,29.6,20.6,100.0,82.0,
2002-01-02,San Borja Aeropuerto,31.0,22.0,,,
2002-01-02,Calderillas,,,,,8.3
2002-01-02,Charaña,24.0,-2.1,60.0,38.0,
2002-01-02,Ñucchu,,,,,19.0
2002-01-02,Padilla,22.0,13.0,,,
2002-01-02,Redencion Pampa,22.0,12.0,,,12.0
2002-01-02,San Lucas,24.0,15.0,,,
2002-01-02,Sopachuy,,,,,7.0
2002-01-02,Talula_Tako Tako,20.7,12.5,,,
2002-01-02,Tarabuco,17.5,8.0,,,
2002-01-02,Tarvita,20.0,11.0,90.0,82.0,
2002-01-02,Urriolagoytia,,,,,11.4
2002-01-02,Villa Abecia,30.1,12.3,,,
2002-01-02,Villa Serrano,23.0,12.0,83.0,63.0,
2002-01-02,Yamparaez,,,,,10.0
2002-01-02,Yotala,25.0,10.0,89.0,62.0,
2002-01-02,Zudañez,24.3,12.8,85.0,46.0,
2002-01-02,Apolo SENAMHI,,14.0,,,15.0
2002-01-02,Achiri,19.0,5.0,73.0,38.0,4.2
2002-01-02,Achumani,19.5,9.8,,,1.7
2002-01-02,Copacabana,15.8,3.3,74.0,54.0,2.5
2002-01-02,Calacoto,18.5,3.0,54.0,37.0,
2002-01-02,Collana,17.5,5.0,90.0,71.0,
2002-01-02,Camata,26.5,17.5,,,
2002-01-02,Caquiaviri,20.0,0.0,,,3.8
2002-01-02,Copacati,16.0,6.0,93.0,56.0,4.0
2002-01-02,Copancara,16.0,4.0,,,10.0
2002-01-02,Carabuco,18.5,6.5,59.0,49.0,
2002-01-02,Catacora,15.0,-4.0,69.0,50.0,
2002-01-02,Chorocona,27.0,13.0,,,
2002-01-02,Chirapaca,14.0,4.0,,,
2002-01-02,Huarina Cota Cota,16.4,,83.0,61.0,8.9
2002-01-02,Hichucota,10.5,1.5,78.0,69.0,
2002-01-02,Huaraco,17.5,7.5,55.0,35.0,7.4
2002-01-02,Irupana,22.1,16.1,,,1.0
2002-01-02,Isla Del Sol,14.0,2.0,,,
2002-01-02,Luribay,24.0,17.0,,,0.6
2002-01-02,Ovejuyo,,,,,1.7
2002-01-02,Puerto Acosta,18.0,5.0,,,
2002-01-02,Santiago de Machaca,20.0,2.0,49.0,38.0,
2002-01-02,Sapecho,32.0,20.2,97.0,88.0,
2002-01-02,Santiago de Huata,16.0,3.0,,,6.2
2002-01-02,San Juan Huancollo,16.0,6.0,,,4.0
2002-01-02,Sepulturas,17.0,-4.0,,,
2002-01-02,San Calixto,16.0,8.4,70.0,59.0,
2002-01-02,Villa Puni,14.5,3.5,,,
2002-01-02,Alto Lima,,,,,0.2
2002-01-02,Achocalla,,,,,9.1
2002-01-02,Ancoraimes,,,,,3.2
2002-01-02,Berenguela,,,,,3.1
2002-01-02,Mina Bolsa Negra,,,,,8.5
2002-01-02,Corpaputo,,,,,7.8
2002-01-02,Conchamarca,,,,,0.4
2002-01-02,Chuquiaguillo_LP,,,,,1.5
2002-01-02,Choquetanga Chico,,,,,10.0
2002-01-02,Italaque,,,,,4.7
2002-01-02,Isicani,,,,,52.3
2002-01-02,Irpa Grande,,,,,13.5
2002-01-02,Jihuacuta,,,,,1.6
2002-01-02,Lambate,,,,,0.5
2002-01-02,Mecapaca,18.0,12.0,,,
2002-01-02,Miguillas,,,,,10.4
2002-01-02,Peñas,,,,,7.0
2002-01-02,Pinaya,,,,,16.2
2002-01-02,Palcoma,,,,,2.2
2002-01-02,Pampahasi,,,,,1.9
2002-01-02,Quiabaya,,,,,8.0
2002-01-02,Quime,,,,,2.6
2002-01-02,Salla,,,,,1.3
2002-01-02,San Jose Alto,23.0,,,,
2002-01-02,Taraco,,,,,2.1
2002-01-02,Villa Copacabana,,,,,1.4
