fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2008-01-01,Magdalena Aeropuerto,29.3,22.8,,,35.3
2008-01-01,Trinidad Aeropuerto,26.7,21.8,94.0,88.0,0.6
2008-01-01,Rurrenabaque Aeropuerto,30.6,23.6,,,90.4
2008-01-01,San Borja Aeropuerto,38.5,23.0,,,8.0
2008-01-01,Alto Cajas,,,,,7.9
2008-01-01,Charaña,,,,,13.8
2008-01-01,Padilla,24.0,13.0,,,
2008-01-01,Potolo,,,,,4.5
2008-01-01,Redencion Pampa,24.0,12.0,,,2.0
2008-01-01,San Lucas,22.0,10.0,71.0,54.0,
2008-01-01,Sopachuy,24.5,12.5,,,7.2
2008-01-01,Talula_Tako Tako,28.0,10.3,,,13.7
2008-01-01,Tarabuco,12.5,7.2,,,3.2
2008-01-01,Tarvita,27.0,10.0,83.0,69.0,
2008-01-01,Villa Abecia,,,,,2.0
2008-01-01,Villa Serrano,,,,,4.2
2008-01-01,Viña Quemada,,,,,8.0
2008-01-01,Yamparaez,,,,,22.8
2008-01-01,Yotala,25.0,,96.0,68.0,3.4
2008-01-01,Zudañez,20.0,13.0,98.0,80.0,5.0
2008-01-01,Andamarca,19.0,5.5,,,
2008-01-01,Caracollo Cadea,16.4,4.6,,,
2008-01-01,Achiri,17.0,4.0,78.0,28.0,19.2
2008-01-01,Achumani,19.5,7.5,,,4.5
2008-01-01,Copacabana,16.0,4.2,64.0,39.0,12.7
2008-01-01,Calacoto,16.5,3.0,95.0,45.0,13.5
2008-01-01,Coripata,25.0,14.0,,,
2008-01-01,Collana,16.5,4.5,95.0,78.0,
2008-01-01,Camata,29.0,15.0,,,
2008-01-01,Copancara,16.0,2.0,,,
2008-01-01,Carabuco,12.9,5.3,76.0,52.0,2.3
2008-01-01,Chirapaca,15.0,3.5,,,4.5
2008-01-01,Huarina Cota Cota,15.6,4.8,82.0,55.0,2.2
2008-01-01,Hichucota,11.0,2.0,70.0,62.0,2.0
2008-01-01,Irupana,23.6,14.0,97.0,64.0,
2008-01-01,Isla Del Sol,16.8,5.8,,,15.8
2008-01-01,Luribay,22.0,12.0,93.0,62.0,2.5
2008-01-01,Puerto Acosta,13.0,4.5,,,10.3
2008-01-01,Santiago de Machaca,17.0,1.5,81.0,53.0,
2008-01-01,Sapecho,31.0,22.0,89.0,80.0,
2008-01-01,Santiago de Huata,18.0,4.0,,,1.0
2008-01-01,San Juan Huancollo,15.0,7.0,,,27.0
2008-01-01,San Calixto,17.2,7.0,86.0,54.0,1.2
2008-01-01,Villa Puni,13.5,6.5,,,6.0
2008-01-01,Alto Obrajes_Barrio Magisterio,,,,,10.6
2008-01-01,Achocalla,,,,,23.4
2008-01-01,Ancoraimes,,,,,2.0
2008-01-01,Circuata,,,,,11.1
2008-01-01,Charazani,,,,,4.1
2008-01-01,Chuquiaguillo_LP,,,,,3.4
2008-01-01,El Tejar (La Paz),,,,,1.1
2008-01-01,Italaque,,,,,5.1
2008-01-01,Jihuacuta,,,,,4.7
2008-01-01,Mecapaca,22.0,10.0,,,
2008-01-01,Pinaya,,,,,2.1
2008-01-01,Pasankeri ,,,,,3.8
2008-01-01,Salla,,,,,8.7
2008-01-01,San Jose Alto,,,,,7.3
2008-01-01,Villa Copacabana,,,,,4.2
2008-01-01,Vino Tinto,,,,,0.7
2008-01-01,Ascensión de Guarayos Aerop,29.3,21.7,,,7.0
2008-01-01,Buena Vista Sc,,,,,32.5
2008-01-01,Comarapa,28.2,13.4,,,
2008-01-01,Concepcion Aeropuerto SCZ,27.5,20.6,,,
2008-01-01,Sella Quebrada,24.5,14.5,91.0,64.0,
2008-01-01,Tarija Aeropuerto,28.2,14.2,86.0,43.0,
2008-01-01,Tomayapo Pueblo,29.0,10.0,,,1.0
2008-01-01,Trancas,28.5,16.0,96.0,47.0,9.5
2008-01-01,Tucumillas,22.0,12.0,,,
2008-01-01,Villamontes Aeropuerto,33.7,21.2,,,
2008-01-01,Yacuiba Aeropuerto,32.8,20.1,93.0,72.0,
2008-01-01,Yesera Norte,21.5,12.5,100.0,48.0,8.0
2008-01-01,Aiquile,23.7,11.4,,,3.0
2008-01-01,Anzaldo,20.0,3.3,,,
2008-01-01,Capinota,32.3,14.2,,,3.5
2008-01-01,Colomi,12.0,7.0,,,
2008-01-01,Cristal Mayu,28.0,21.0,,,2.2
2008-01-01,La Jota (Chimore),28.0,22.5,92.0,85.0,
2008-01-01,La Violeta,23.0,10.0,100.0,76.0,
2008-01-01,Misicuni,22.0,4.0,,,
2008-01-01,Pairumani,29.0,12.0,86.0,72.0,
2008-01-01,Parotani,29.0,12.0,,,18.6
2008-01-01,Puente Arce,32.0,13.0,,,
2008-01-01,San Benito,22.0,8.0,,,
2008-01-01,Tarata,23.5,10.0,,,0.4
2008-01-01,Tiraque,20.0,6.0,,,4.0
2008-01-01,Caranavi,30.5,21.0,87.0,70.0,
2008-01-01,Patacamaya ,18.0,6.0,79.0,71.0,4.1
2008-01-01,Itau,34.0,19.0,,,
2008-01-01,Juntas,31.0,15.5,100.0,53.0,
2008-01-01,Narvaez,,,,,7.0
2008-01-01,Palmar Chico,0.0,0.0,,,
2008-01-01,Palmar Grande,,22.0,84.0,40.0,
2008-01-01,Pinos Sud,,,,,7.2
2008-01-01,San Andres,30.0,19.0,73.0,43.0,
2008-01-01,Mairana,,,,,6.4
2008-01-01,Minero (Unagro),31.0,22.0,85.0,70.0,4.2
2008-01-01,Montero_Muyurina,29.0,22.5,92.0,82.0,7.0
2008-01-01,Okinawa I,31.7,20.7,,,1.9
2008-01-01,Portachuelo,29.2,18.1,,,10.1
2008-01-01,Puerto Suarez Aeropuerto,31.0,24.0,,,
2008-01-01,Roboré Aeropuerto,29.8,22.0,,,
2008-01-01,San Ignacio de Velasco Aerop,29.6,22.0,,,24.0
2008-01-01,San Javier Aeropuerto,27.7,21.3,,,
2008-01-01,San Julian,34.7,24.6,,,
2008-01-01,Vallegrande Aeropuerto,23.5,12.8,73.0,73.0,
2008-01-01,Azurduy,20.4,10.5,89.0,69.0,5.0
2008-01-01,Cachimayu,,,,,4.2
2008-01-01,Culpina,22.0,5.0,71.0,60.0,12.2
2008-01-01,Chuqui Chuqui,30.0,15.0,100.0,38.0,
2008-01-01,El Villar,22.0,12.0,,,
2008-01-01,Icla,,,,,11.2
2008-01-01,Huacareta - La Galería,,,,,10.2
2008-01-01,La Mendoza,,,,,19.5
2008-01-01,La Torre,30.0,14.0,56.0,33.0,
2008-01-01,Viru Viru Aeropuerto,31.4,21.8,,,5.6
2008-01-01,Reyes Aeropuerto,29.3,22.4,,,15.1
2008-01-01,Abapo,33.5,22.5,,,1.0
2008-01-01,El Belen,14.6,2.8,84.0,55.0,
2008-01-01,Incapampa,30.0,10.1,,,6.2
2008-01-01,Palca_LP,22.0,6.0,87.0,68.0,
2008-01-01,Sorata,21.0,10.5,91.0,88.0,21.8
2008-01-01,Viacha,17.0,1.8,89.0,49.0,2.3
2008-01-01,Tiawanacu,15.0,2.6,83.0,60.0,0.3
2008-01-01,Chaqui,17.6,5.6,,,2.9
2008-01-01,Mizque,26.0,14.0,98.0,87.0,0.5
2008-01-01,Santivañez,30.0,5.5,,,2.5
2008-01-01,Quiroga,,,,,3.0
2008-01-01,Sacabamba,12.0,5.0,,,3.0
2008-01-01,Thapaña,13.8,6.5,,,
2008-01-01,Sucre SENAMHI,19.8,11.0,91.0,70.0,
