fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1952-01-01,Trinidad Aeropuerto,,,91.0,91.0,36.0
1952-01-01,Charaña,,-1.8,27.0,27.0,
1952-01-01,Padilla,,,,,2.8
1952-01-01,Redencion Pampa,24.0,16.0,,,
1952-01-01,Tarabuco,16.1,5.6,,,65.0
1952-01-01,Yotala,24.5,9.0,,,
1952-01-01,Apolo SENAMHI,22.7,18.0,,,
1952-01-01,Copacabana,14.4,2.5,100.0,100.0,7.0
1952-01-01,Sica Sica,,,,,0.2
1952-01-01,Concepcion Aeropuerto SCZ,,,,,13.3
1952-01-01,Anzaldo,25.0,11.0,,,15.0
1952-01-01,Totora_CBBA,21.0,11.0,,,
1952-01-01,Covendo,,,,,1.0
1952-01-01,Mairana,26.7,17.8,,,
1952-01-01,San Ignacio de Velasco Aerop,,,,,5.0
1952-01-01,San Javier Aeropuerto,,,,,22.6
1952-01-01,Vallegrande Aeropuerto,,,71.0,71.0,
1952-01-01,El Belen,15.6,3.0,,,0.1
1952-01-01,Morochata,24.0,,,,
1952-01-01,Sucre SENAMHI,22.3,10.5,70.0,32.0,
1952-01-01,Turuchipa,26.6,16.3,,,11.0
1952-01-01,San Jose de Pampa Grande,24.0,,,,
1952-01-01,Sacaba,22.0,11.0,,,
1952-01-01,Guaqui,15.0,5.0,,,
1952-01-01,Trompillo Aeropuerto,34.5,21.0,,,
1952-01-01,Puerto Camacho_SC,33.3,18.89,,,8.0
1952-01-01,La Angostura,28.0,12.0,,,
1952-01-01,Laykacota,,4.0,,,
1952-01-01,Oruro Aeropuerto,,-3.1,,,
1952-01-01,Potosi Los Pinos,18.0,2.0,,,14.0
1952-01-01,Mojo,32.0,6.0,,,
1952-01-01,Santa Ana del Yacuma Aerop,,,,,5.1
1952-01-01,Riberalta Aeropuerto,,,76.0,76.0,25.0
1952-01-01,El Alto Aeropuerto,,3.2,61.0,61.0,
1952-01-01,Cochabamba Aeropuerto,27.5,13.0,,,
1952-01-01,Cobija Aeropuerto,33.2,,73.0,73.0,
1952-01-01,Pazña,,,,,4.5
1952-01-01,Salinas G. De Mendoza,23.3,,,,
1952-01-01,Tupiza,34.5,11.0,77.0,30.0,
1952-01-01,Guayaramerin Aeropuerto,37.0,,55.0,55.0,
1952-01-02,Trinidad Aeropuerto,,,71.0,71.0,
1952-01-02,Charaña,19.4,-2.1,24.0,24.0,
1952-01-02,Redencion Pampa,22.0,15.0,,,
1952-01-02,Tarabuco,18.3,6.1,,,
1952-01-02,Yotala,32.0,8.0,,,
1952-01-02,Apolo SENAMHI,26.0,16.0,,,8.5
1952-01-02,Copacabana,17.8,1.5,94.0,65.0,18.0
1952-01-02,Anzaldo,24.0,9.0,,,
1952-01-02,Totora_CBBA,21.0,13.5,,,
1952-01-02,Mairana,30.0,13.3,,,
1952-01-02,Vallegrande Aeropuerto,,,74.0,74.0,
1952-01-02,El Belen,17.0,2.4,,,
1952-01-02,Morochata,25.0,,,,
1952-01-02,Sucre SENAMHI,24.1,11.7,74.0,31.0,
1952-01-02,Turuchipa,25.5,17.5,,,
1952-01-02,San Jose de Pampa Grande,30.0,,,,
1952-01-02,Sacaba,21.0,12.0,,,
1952-01-02,Guaqui,16.0,6.0,,,
1952-01-02,Trompillo Aeropuerto,34.0,21.0,,,
1952-01-02,Puerto Camacho_SC,35.6,18.89,,,2.0
1952-01-02,La Angostura,26.0,11.0,,,
1952-01-02,Laykacota,,5.1,,,
1952-01-02,Oruro Aeropuerto,,5.0,,,
1952-01-02,Potosi Los Pinos,15.0,1.0,,,22.0
1952-01-02,Mojo,26.0,7.0,,,
1952-01-02,San Joaquin Aeropuerto,,,,,4.0
1952-01-02,Riberalta Aeropuerto,,,70.0,70.0,1.0
1952-01-02,El Alto Aeropuerto,,3.1,41.0,41.0,
1952-01-02,Cochabamba Aeropuerto,28.0,12.0,,,
1952-01-02,Cobija Aeropuerto,33.5,,78.0,78.0,
1952-01-02,Pazña,,,,,0.4
1952-01-02,Salinas G. De Mendoza,21.1,,,,
1952-01-02,Tupiza,34.0,11.0,83.0,28.0,
1952-01-02,Guayaramerin Aeropuerto,37.2,,48.0,48.0,15.0
1952-01-03,Magdalena Aeropuerto,,,,,3.0
1952-01-03,Trinidad Aeropuerto,,,73.0,73.0,5.4
1952-01-03,Charaña,,1.3,26.0,26.0,
1952-01-03,Redencion Pampa,23.0,12.0,,,
1952-01-03,Tarabuco,21.7,4.4,,,
1952-01-03,Yotala,32.5,9.5,,,
1952-01-03,Apolo SENAMHI,26.0,18.0,,,
1952-01-03,Copacabana,16.7,0.5,92.0,67.0,
1952-01-03,Anzaldo,24.0,10.0,,,
1952-01-03,Totora_CBBA,23.0,13.5,,,
1952-01-03,Mairana,32.2,14.4,,,
