fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1969-01-01,Trinidad Aeropuerto,30.4,23.0,76.0,76.0,
1969-01-01,Rurrenabaque Aeropuerto,,23.0,,,
1969-01-01,San Borja Aeropuerto,29.0,,,,41.0
1969-01-01,Charaña,19.0,-2.0,46.0,46.0,
1969-01-01,Padilla,29.0,17.0,,,
1969-01-01,Yotala,,,,,13.0
1969-01-01,Apolo SENAMHI,28.0,18.9,,,17.1
1969-01-01,Chulumani,,18.0,,,30.0
1969-01-01,Irupana,30.0,13.0,,,17.0
1969-01-01,San Calixto,,,,,7.3
1969-01-01,Calamarca,14.0,7.0,,,
1969-01-01,Peñas,,,,,8.2
1969-01-01,Sica Sica,13.5,4.0,,,
1969-01-01,Comarapa,,,,,22.0
1969-01-01,Concepcion Aeropuerto SCZ,,19.2,,,
1969-01-01,Tarija Aeropuerto,,14.0,,,34.0
1969-01-01,Yacuiba Aeropuerto,20.0,15.2,,,60.0
1969-01-01,Aguirre,,,,,3.1
1969-01-01,Aiquile,25.0,16.0,,,16.0
1969-01-01,Anzaldo,21.0,12.0,,,20.0
1969-01-01,Arani,20.0,14.0,,,24.0
1969-01-01,Capinota,30.0,13.5,,,
1969-01-01,San Benito,15.0,6.0,,,8.0
1969-01-01,Tarata,26.5,10.0,,,32.0
1969-01-01,Tiraque,20.0,10.0,,,1.6
1969-01-01,Totora_CBBA,19.0,9.0,,,18.5
1969-01-01,El Puente,24.0,20.0,,,
1969-01-01,Patacamaya ,18.0,5.0,76.0,73.0,11.0
1969-01-01,Mairana,32.0,19.0,,,30.5
1969-01-01,El Belen,14.0,2.5,,,
1969-01-01,Sorata,21.9,6.9,,,4.2
1969-01-01,Viacha,16.0,2.0,,,5.5
1969-01-01,La Cumbre,,,,,49.2
1969-01-01,Mizque,18.0,10.0,,,33.0
1969-01-01,Chulcumayu,,,,,41.0
1969-01-01,Cotani Alto,,,,,39.1
1969-01-01,Morochata,22.0,9.0,,,7.0
1969-01-01,Alcoche,33.0,21.6,,,30.0
1969-01-01,Sucre SENAMHI,18.6,12.8,62.0,48.0,15.4
1969-01-01,Kallutaca,,,,,9.4
1969-01-01,Ravelo,26.0,9.0,,,
1969-01-01,Turuchipa,27.5,18.0,,,
1969-01-01,San Jose de Pampa Grande,22.0,9.0,,,
1969-01-01,Challapata (Tacagua),,,,,16.0
1969-01-01,Chorety,,,,,43.2
1969-01-01,Sacaba,22.0,9.0,,,25.0
1969-01-01,Escalerani,,,,,3.0
1969-01-01,Bolivar_CBBA,,,,,19.0
1969-01-01,Comanche,17.0,4.0,,,16.4
1969-01-01,Desaguadero,20.0,5.0,,,11.2
1969-01-01,Guaqui,22.5,5.1,,,5.0
1969-01-01,Trompillo Aeropuerto,29.1,23.0,,,2.8
1969-01-01,Candelaria,17.0,6.0,,,36.5
1969-01-01,Challapata_ENFE,,,,,11.1
1969-01-01,Pazña_ENFE,,,,,14.0
1969-01-01,Oruro_ENFE,,,,,2.0
1969-01-01,Eucaliptus_ENFE,,,,,5.0
1969-01-01,Soledad_ENFE,,,,,14.0
1969-01-01,Tolapalca_ENFE,,,,,10.0
1969-01-01,Viacha_ENFE,,,,,1.0
1969-01-01,Sucre_ENFE,,,,,2.8
1969-01-01,Cuatro Esquinas Misicuni,,,,,0.8
1969-01-01,Cliza,22.0,15.0,,,
1969-01-01,Corani Represa,,,,,36.0
1969-01-01,Mcal Estigarribia Paraguay,,,,,23.6
1969-01-01,Mision La Paz Argentina,,,,,10.2
1969-01-01,Teoponte,,,,,12.5
1969-01-01,Chiguana_ENFE,,,,,1.0
1969-01-01,Cliza_ENFE,,,,,2.0
1969-01-01,Tupiza_ENFE,,,,,8.0
1969-01-01,Riberalta SENAMHI,30.0,22.0,,,23.8
1969-01-01,Puerto Camacho_SC,,,,,6.0
1969-01-01,Tolomosa Grande,,,,,22.0
1969-01-01,Pocona,24.0,10.0,,,6.0
1969-01-01,Sunjani Misicuni,,,,,2.1
1969-01-01,Templo Misicuni,,,,,8.0
1969-01-01,Coronel Armando Gomez,,,,,10.0
1969-01-01,La Belgica,,,,,62.7
1969-01-01,Rio Grande_ENFE,,,,,6.0
1969-01-01,Betanzos_ENFE,,,,,2.0
1969-01-01,Vila Vila Pot_ENFE,,,,,26.0
1969-01-01,Monteagudo_El Bañado,22.5,18.5,,,
1969-01-01,Ayo Ayo,24.0,6.0,,,10.0
1969-01-01,Sucre Aeropuerto,,13.0,,,27.0
