fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1964-01-01,Trinidad Aeropuerto,30.4,21.8,82.0,82.0,
1964-01-01,Rurrenabaque Aeropuerto,31.3,23.6,,,3.8
1964-01-01,San Borja Aeropuerto,24.2,23.8,,,
1964-01-01,Charaña,20.8,-2.8,30.0,30.0,
1964-01-01,Padilla,24.8,15.5,,,
1964-01-01,Yotala,27.0,9.0,,,
1964-01-01,Apolo SENAMHI,24.8,19.4,,,
1964-01-01,Copacabana,18.0,7.5,,,
1964-01-01,Chulumani,25.0,18.0,,,
1964-01-01,Irupana,28.0,11.0,,,
1964-01-01,Calamarca,15.0,4.5,,,
1964-01-01,Sica Sica,16.0,7.5,,,
1964-01-01,Tarija Aeropuerto,,13.5,,,
1964-01-01,Yacuiba Aeropuerto,32.0,18.0,,,
1964-01-01,Aiquile,26.5,17.0,,,
1964-01-01,Anzaldo,,,,,5.5
1964-01-01,Arani,27.0,10.0,,,
1964-01-01,Capinota,20.0,15.0,,,
1964-01-01,Tarata,23.5,12.0,,,
1964-01-01,Tiraque,17.0,8.0,,,
1964-01-01,Totora_CBBA,19.5,12.0,,,0.4
1964-01-01,El Puente,27.0,19.0,,,
1964-01-01,Patacamaya ,28.0,4.0,,,
1964-01-01,Mairana,30.0,18.0,,,
1964-01-01,San Ignacio de Velasco Aerop,,,,,7.5
1964-01-01,San Javier Aeropuerto,,,,,36.0
1964-01-01,Escoma ,18.4,5.0,,,
1964-01-01,El Belen,16.0,2.0,,,
1964-01-01,Viacha,,5.0,,,
1964-01-01,Mizque,25.0,15.0,,,
1964-01-01,Morochata,18.0,14.0,,,
1964-01-01,Alcoche,27.8,23.3,,,
1964-01-01,Sucre SENAMHI,23.8,12.1,67.0,32.0,1.7
1964-01-01,Turuchipa,25.0,20.0,,,
1964-01-01,Angostura_sc,26.0,20.0,,,
1964-01-01,Itaguazurenda,,,,,39.5
1964-01-01,Chorety,,,,,46.0
1964-01-01,Sacaba,23.0,13.0,,,3.0
1964-01-01,Entre Rios (TJA),31.0,15.0,,,
1964-01-01,Guaqui,15.0,6.0,,,
1964-01-01,Trompillo Aeropuerto,29.2,22.5,,,3.0
1964-01-01,Albosa,30.0,23.0,,,
1964-01-01,Teoponte,,,,,0.05
1964-01-01,Pocona,17.0,6.0,,,
1964-01-01,Samaipata SEARPI,,,,,20.0
1964-01-01,Sucre Aeropuerto,20.7,10.0,,,2.0
1964-01-01,Apolo Aeropuerto,26.5,18.0,,,
1964-01-01,Bermejo Aeropuerto,33.0,21.0,,,
1964-01-01,Laykacota,20.0,,,,
1964-01-01,Oruro Aeropuerto,19.0,-2.0,,,
1964-01-01,Chinoli,18.0,12.0,,,2.5
1964-01-01,Potosi Los Pinos,18.0,5.0,50.0,23.0,
1964-01-01,Mojo,27.0,10.0,,,
1964-01-01,Santa Ana del Yacuma Aerop,,,,,8.3
1964-01-01,Riberalta Aeropuerto,,,,,2.0
1964-01-01,San Ignacio de Moxos Aerop,,,,,25.4
1964-01-01,El Alto Aeropuerto,17.0,1.8,46.0,46.0,
1964-01-01,Camiri Aeropuerto,32.0,20.0,,,
1964-01-01,Cochabamba Aeropuerto,18.0,14.0,,,
1964-01-01,Cobija Aeropuerto,33.0,,84.0,84.0,
1964-01-01,Salinas G. De Mendoza,26.5,4.6,,,
1964-01-01,Puna,24.0,,,,
1964-01-01,Coroico,21.0,16.0,,,1.0
1964-01-01,General Saavedra,28.0,23.8,100.0,88.0,
1964-01-01,Tupiza,28.1,9.0,,,
1964-01-01,Villazon,25.0,5.0,,,
1964-01-02,Magdalena Aeropuerto,,,,,9.8
1964-01-02,Trinidad Aeropuerto,32.5,19.0,65.0,65.0,
1964-01-02,Rurrenabaque Aeropuerto,26.0,21.2,,,
1964-01-02,San Borja Aeropuerto,28.0,20.5,,,
1964-01-02,Charaña,22.6,1.2,23.0,23.0,
1964-01-02,Padilla,26.5,17.0,,,
1964-01-02,Yotala,38.0,8.0,,,
1964-01-02,Apolo SENAMHI,25.6,16.0,,,2.0
1964-01-02,Copacabana,16.5,6.0,,,
1964-01-02,Chulumani,29.0,13.0,,,
1964-01-02,Irupana,27.0,11.0,,,
1964-01-02,Calamarca,16.0,4.0,,,
1964-01-02,Sica Sica,16.5,7.5,,,0.2
1964-01-02,Tarija Aeropuerto,26.0,15.0,,,32.0
1964-01-02,Villamontes Aeropuerto,,,,,14.1
1964-01-02,Yacuiba Aeropuerto,32.0,19.4,,,3.0
1964-01-02,Aiquile,27.0,17.0,,,
1964-01-02,Anzaldo,,,,,16.0
1964-01-02,Arani,26.0,11.0,,,
1964-01-02,Capinota,25.0,11.5,,,
1964-01-02,Tarata,27.0,11.5,,,
1964-01-02,Tiraque,19.0,8.0,,,
1964-01-02,Totora_CBBA,26.0,10.0,,,5.6
1964-01-02,El Puente,28.5,19.5,,,
1964-01-02,Patacamaya ,28.0,4.0,,,
1964-01-02,Mairana,30.0,18.0,,,
1964-01-02,San Javier Aeropuerto,,,,,1.6
1964-01-02,Escoma ,20.0,5.0,,,
1964-01-02,El Belen,16.0,4.0,,,
1964-01-02,Viacha,,7.0,,,
1964-01-02,Mizque,32.0,13.0,,,
1964-01-02,Morochata,17.0,14.0,,,4.0
1964-01-02,Alcoche,31.8,20.2,,,
1964-01-02,Sucre SENAMHI,25.9,11.9,76.0,29.0,1.3
1964-01-02,Ravelo,,,,,8.0
1964-01-02,Turuchipa,25.0,20.0,,,
1964-01-02,Angostura_sc,28.0,21.0,,,
1964-01-02,Sacaba,19.0,9.0,,,
1964-01-02,Entre Rios (TJA),33.0,16.0,,,
1964-01-02,Guaqui,17.0,8.0,,,
1964-01-02,Trompillo Aeropuerto,33.6,21.4,,,
1964-01-02,Albosa,32.0,25.0,,,
1964-01-02,Chacaltaya,3.2,,,,
1964-01-02,Pocona,23.0,7.0,,,
1964-01-02,Sucre Aeropuerto,24.0,10.2,,,
1964-01-02,Apolo Aeropuerto,,15.0,,,
1964-01-02,Bermejo Aeropuerto,31.0,21.0,,,
1964-01-02,Laykacota,18.7,6.0,,,
1964-01-02,Oruro Aeropuerto,19.0,2.0,,,
1964-01-02,Chinoli,19.5,11.0,,,
1964-01-02,Potosi Los Pinos,18.0,6.0,71.0,31.0,0.5
1964-01-02,Mojo,27.0,10.0,,,
1964-01-02,San Joaquin Aeropuerto,,,,,35.0
1964-01-02,Santa Ana del Yacuma Aerop,,,,,11.7
1964-01-02,Riberalta Aeropuerto,,,,,26.0
1964-01-02,El Alto Aeropuerto,15.4,3.0,55.0,55.0,
1964-01-02,Camiri Aeropuerto,29.2,21.0,,,11.0
1964-01-02,Cochabamba Aeropuerto,25.8,8.0,,,
1964-01-02,Cobija Aeropuerto,22.4,,99.0,99.0,57.6
1964-01-02,Salinas G. De Mendoza,24.0,4.6,,,
1964-01-02,Puna,23.8,,,,
1964-01-02,Coroico,24.0,13.0,,,
