fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2006-01-01,Magdalena Aeropuerto,30.5,23.1,97.0,79.0,3.2
2006-01-01,Trinidad Aeropuerto,29.2,,93.0,80.0,
2006-01-01,Rurrenabaque Aeropuerto,,27.4,97.0,93.0,52.6
2006-01-01,San Borja Aeropuerto,25.7,22.7,,,54.8
2006-01-01,Alto Cajas,,,,,17.8
2006-01-01,Charaña,17.4,1.6,60.0,39.0,
2006-01-01,Ñucchu,,,,,0.2
2006-01-01,Padilla,24.0,15.0,,,4.2
2006-01-01,Punilla,,,,,9.2
2006-01-01,Redencion Pampa,27.0,10.0,,,10.0
2006-01-01,San Lucas,22.0,16.0,68.0,43.0,3.5
2006-01-01,Santa Elena,,,,,20.4
2006-01-01,Sopachuy,23.0,14.5,,,
2006-01-01,Talula_Tako Tako,21.5,10.5,,,4.7
2006-01-01,Tarabuco,19.5,2.5,,,
2006-01-01,Tarvita,20.2,10.0,83.0,67.0,
2006-01-01,Yamparaez,,,,,4.2
2006-01-01,Yotala,24.5,16.0,76.0,66.0,3.6
2006-01-01,Zudañez,19.0,9.5,96.0,68.0,11.7
2006-01-01,Andamarca,18.0,3.5,,,2.1
2006-01-01,Achiri,16.5,4.5,76.0,44.0,15.0
2006-01-01,Achumani,18.0,8.0,,,6.0
2006-01-01,Copacabana,15.0,5.7,76.0,60.0,3.9
2006-01-01,Calacoto,14.0,4.0,91.0,89.0,1.5
2006-01-01,Coripata,25.0,16.0,,,
2006-01-01,Collana,12.0,4.0,100.0,81.0,10.2
2006-01-01,Camata,26.0,18.0,,,19.0
2006-01-01,Carabuco,13.7,5.9,77.0,67.0,2.0
2006-01-01,Chorocona,21.0,14.0,84.0,83.0,
2006-01-01,Chirapaca,16.0,5.0,,,2.0
2006-01-01,Huarina Cota Cota,12.4,6.2,93.0,79.0,9.4
2006-01-01,Hichucota,9.5,2.5,84.0,78.0,10.6
2006-01-01,Irupana,22.0,14.4,90.0,80.0,1.0
2006-01-01,Luribay,19.5,14.0,81.0,69.0,3.5
2006-01-01,Puerto Acosta,17.0,4.0,,,18.0
2006-01-01,Santiago de Machaca,16.0,2.5,87.0,56.0,1.0
2006-01-01,Sapecho,28.5,22.0,93.0,83.0,
2006-01-01,Santiago de Huata,16.0,3.0,,,5.2
2006-01-01,San Juan Huancollo,14.5,5.0,,,2.5
2006-01-01,San Calixto,,,,,11.8
2006-01-01,Villa Puni,13.0,5.0,,,6.8
2006-01-01,Actara,,,,,19.2
2006-01-01,Alto Obrajes_Barrio Magisterio,,,,,4.5
2006-01-01,Achocalla,,,,,12.9
2006-01-01,Ancoraimes,,,,,2.3
2006-01-01,Berenguela,,,,,6.1
2006-01-01,Circuata,,,,,11.7
2006-01-01,Conchamarca,,,,,20.1
2006-01-01,Chuquiaguillo_LP,,,,,15.3
2006-01-01,El Tejar (La Paz),,,,,8.2
2006-01-01,Italaque,,,,,11.8
2006-01-01,Isicani,,,,,25.4
2006-01-01,Jihuacuta,,,,,9.4
2006-01-01,Mecapaca,24.5,12.5,,,3.3
2006-01-01,Pinaya,,,,,8.1
2006-01-01,Pasankeri ,,,,,7.8
2006-01-01,Pucarani,,,,,2.7
2006-01-01,Quiabaya,,,,,6.2
2006-01-01,Salla,,,,,10.2
2006-01-01,San Jose Alto,19.0,5.0,,,
2006-01-01,Villa Copacabana,,,,,5.0
2006-01-01,Villa Adela,,,,,7.2
2006-01-01,Vino Tinto,,,,,7.1
2006-01-01,Ascensión de Guarayos Aerop,27.7,22.8,96.0,93.0,32.5
2006-01-01,Buena Vista Sc,,,,,15.3
2006-01-01,Comarapa,26.6,18.3,,,20.0
2006-01-01,Concepcion Aeropuerto SCZ,27.2,22.2,,,15.0
2006-01-01,Sella Quebrada,25.5,15.5,54.0,46.0,
2006-01-01,Tarija Aeropuerto,25.2,16.5,,,1.3
2006-01-01,Tomayapo Pueblo,19.0,14.5,,,
2006-01-01,Trancas,26.0,16.5,100.0,58.0,1.0
2006-01-01,Tucumillas,19.0,11.0,,,4.5
2006-01-01,Villamontes Aeropuerto,,17.2,,,
2006-01-01,Yacuiba Aeropuerto,30.0,17.6,87.0,63.0,
2006-01-01,Yesera Norte,20.0,12.0,100.0,53.0,2.0
2006-01-01,Aiquile,23.2,13.1,,,19.8
2006-01-01,Anzaldo,15.5,5.5,,,
2006-01-01,Capinota,31.0,15.2,68.0,21.0,
2006-01-01,Colomi,,,,,12.0
2006-01-01,Cristal Mayu,,,,,16.7
2006-01-01,Chipiriri,30.0,23.1,94.0,80.0,
2006-01-01,Independencia,21.1,10.0,91.0,69.0,
2006-01-01,La Jota (Chimore),28.5,24.0,92.0,70.0,
2006-01-01,La Tamborada,28.9,7.2,75.0,36.0,4.6
2006-01-01,La Violeta,24.0,12.0,90.0,39.0,3.6
2006-01-01,Misicuni,22.0,4.0,,,10.0
2006-01-01,Parotani,20.0,16.0,,,
2006-01-01,Puente Arce,35.0,23.0,,,
2006-01-01,San Benito,25.0,11.0,,,5.0
2006-01-01,Tarata,20.2,11.5,,,0.7
2006-01-01,Tiraque,16.0,5.0,,,11.0
2006-01-01,Caranavi,27.0,21.5,94.0,85.0,
2006-01-01,Patacamaya ,15.6,5.6,87.0,76.0,4.1
2006-01-01,Itau,33.0,17.0,,,
2006-01-01,Juntas,20.0,16.0,86.5,45.5,3.5
2006-01-01,Leon Cancha,,,,,24.3
2006-01-01,Palmar Grande,32.0,20.0,100.0,63.0,
2006-01-01,Pinos Sud,,,,,13.2
2006-01-01,San Andres,27.0,13.0,83.0,65.0,15.9
2006-01-01,Cotoca,30.2,21.3,,,
2006-01-01,Florida,,,,,63.6
2006-01-01,Mairana,,,,,2.6
2006-01-01,Mataral,,,,,25.5
2006-01-01,Minero (Unagro),30.0,24.0,,,
2006-01-01,Montero_Muyurina,31.5,21.0,,,
2006-01-01,Okinawa I,27.0,23.9,,,5.9
2006-01-01,Portachuelo,30.2,16.2,,,
2006-01-01,Puerto Suarez Aeropuerto,31.0,23.8,,,
2006-01-01,Roboré Aeropuerto,30.4,20.0,,,29.5
2006-01-01,San Ignacio de Velasco Aerop,28.6,22.3,,,0.5
2006-01-01,San Javier Aeropuerto,26.1,22.0,,,5.2
