fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1968-01-01,Trinidad Aeropuerto,30.4,21.4,78.0,78.0,
1968-01-01,Rurrenabaque Aeropuerto,31.2,21.2,,,
1968-01-01,San Borja Aeropuerto,,22.5,,,
1968-01-01,Charaña,20.0,-5.0,,,
1968-01-01,Padilla,26.4,15.2,,,
1968-01-01,Yotala,21.5,16.0,,,40.5
1968-01-01,Apolo SENAMHI,26.5,17.8,,,4.1
1968-01-01,Copacabana,15.5,4.0,75.0,36.0,4.0
1968-01-01,Chulumani,31.0,14.5,,,12.0
1968-01-01,Irupana,27.5,11.0,,,4.5
1968-01-01,Sapecho,33.0,21.0,,,
1968-01-01,San Calixto,,,,,1.4
1968-01-01,Calamarca,18.0,4.2,,,4.0
1968-01-01,Sica Sica,,,,,2.5
1968-01-01,Yacuiba Aeropuerto,37.0,18.0,,,
1968-01-01,Aguirre,,,,,16.3
1968-01-01,Aiquile,24.0,14.5,,,8.0
1968-01-01,Anzaldo,31.0,8.5,,,
1968-01-01,Arani,26.0,11.0,,,2.0
1968-01-01,Capinota,34.0,14.0,,,
1968-01-01,Misicuni,,,,,0.5
1968-01-01,San Benito,18.0,6.0,,,
1968-01-01,Tarata,26.5,11.0,,,22.0
1968-01-01,Tiraque,20.0,8.0,,,
1968-01-01,Totora_CBBA,22.0,10.0,,,4.7
1968-01-01,El Puente,27.7,19.2,,,
1968-01-01,Patacamaya ,17.5,1.8,47.0,41.0,
1968-01-01,Mairana,28.0,20.0,,,6.5
1968-01-01,Escoma ,13.0,2.0,,,10.0
1968-01-01,El Belen,15.5,2.0,,,
1968-01-01,Sorata,21.3,6.2,,,
1968-01-01,Viacha,16.0,3.0,,,
1968-01-01,Mizque,25.0,10.0,,,
1968-01-01,Cotani Alto,,,,,1.5
1968-01-01,Morochata,24.0,11.0,,,18.0
1968-01-01,Sucre SENAMHI,25.3,10.0,86.0,53.0,0.8
1968-01-01,Kallutaca,,,,,3.5
1968-01-01,Ravelo,20.0,7.0,,,
1968-01-01,Turuchipa,27.0,13.0,,,
1968-01-01,San Jose de Pampa Grande,22.0,6.0,,,
1968-01-01,Itaguazurenda,,,,,2.0
1968-01-01,Sacaba,27.0,10.0,,,2.0
1968-01-01,Escalerani,,,,,12.7
1968-01-01,Comanche,19.5,1.0,,,0.2
1968-01-01,Desaguadero,16.5,4.0,,,8.7
1968-01-01,Guaqui,22.0,7.0,,,
1968-01-01,Trompillo Aeropuerto,32.5,24.0,,,
1968-01-01,Candelaria,15.0,0.5,,,5.0
1968-01-01,Albosa,34.0,21.0,,,2.0
1968-01-01,Tolapalca_ENFE,,,,,3.9
1968-01-01,Viacha_ENFE,,,,,1.0
