fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1990-01-01,Magdalena Aeropuerto,34.6,18.7,,,
1990-01-01,Trinidad Aeropuerto,32.8,,79.0,79.0,
1990-01-01,Rurrenabaque Aeropuerto,34.6,22.8,,,
1990-01-01,San Borja Aeropuerto,34.3,22.1,,,
1990-01-01,Calderillas,,,,,5.9
1990-01-01,Charaña,21.0,-3.5,,,5.0
1990-01-01,Padilla,,,,,0.3
1990-01-01,Presto,,,,,9.5
1990-01-01,Puente Sucre,,,,,4.0
1990-01-01,Redencion Pampa,26.0,11.0,91.0,46.0,25.0
1990-01-01,Talula_Tako Tako,23.5,10.0,,,0.8
1990-01-01,Taperillas,,,,,3.0
1990-01-01,Tarabuco,,,81.0,65.0,
1990-01-01,Tarvita,18.6,7.8,,,2.0
1990-01-01,Villa Alcala,,,,,5.8
1990-01-01,Villa Serrano,28.0,11.3,,,16.0
1990-01-01,Viña Quemada,28.5,18.0,,,
1990-01-01,Yotala,26.0,9.8,71.0,37.0,0.2
1990-01-01,Zudañez,24.8,8.5,74.0,51.0,9.0
1990-01-01,Apolo SENAMHI,28.3,16.0,96.0,52.0,13.0
1990-01-01,Achiri,,,,,0.3
1990-01-01,Copacabana,14.0,2.0,80.0,49.0,1.5
1990-01-01,Calacoto,15.8,3.5,38.0,37.0,
1990-01-01,Coripata,26.5,13.5,82.0,59.0,
1990-01-01,Collana,13.2,3.0,71.0,45.0,
1990-01-01,Camata,31.0,16.0,,,
1990-01-01,Caquiaviri,,,,,8.2
1990-01-01,Copacati,14.1,2.5,92.0,64.0,2.0
1990-01-01,Copancara,12.0,4.2,87.0,75.0,2.0
1990-01-01,Chulumani,28.5,14.0,,,4.0
1990-01-01,Chorocona,22.0,5.0,,,
1990-01-01,Chuma,,,,,7.4
1990-01-01,Huarina Cota Cota,11.4,3.6,89.0,71.0,10.9
1990-01-01,Hichucota,13.0,2.0,85.0,70.0,
1990-01-01,Huaraco,16.0,2.0,,,
1990-01-01,Irupana,26.5,12.0,,,6.5
1990-01-01,Luribay,27.0,12.0,89.0,54.0,
1990-01-01,Puerto Acosta,,,,,6.5
1990-01-01,Santiago de Machaca,20.0,1.0,80.0,60.0,2.5
1990-01-01,Sapecho,37.0,21.5,100.0,96.0,1.0
1990-01-01,Santiago de Huata,19.0,3.0,,,15.0
1990-01-01,San Juan Huancollo,,,,,6.0
1990-01-01,Sepulturas,,,,,1.2
1990-01-01,San Calixto,,,,,25.7
1990-01-01,Actara,,,,,5.4
1990-01-01,Charaja,,,,,18.2
1990-01-01,Antaquilla,,,,,4.2
1990-01-01,Ancohoma,,,,,18.0
1990-01-01,Achocalla,,,,,12.0
1990-01-01,Ancoraimes,,,,,5.0
1990-01-01,Berenguela,,,,,2.1
1990-01-01,Batallas,,,,,10.2
1990-01-01,Mina Bolsa Negra,,,,,5.2
1990-01-01,Corpaputo,,,,,2.8
1990-01-01,Conchamarca,,,,,3.4
1990-01-01,Capiñata,,,,,4.2
1990-01-01,Charazani,,,,,3.3
1990-01-01,Chuquiaguillo_LP,,,,,10.3
1990-01-01,El Tejar (La Paz),,,,,7.0
1990-01-01,Isicani,,,,,1.8
1990-01-01,Jihuacuta,,,,,11.6
1990-01-01,Mecapaca,,,,,4.8
1990-01-01,Peñas,,,,,9.2
1990-01-01,Poroma (LP),,,,,2.2
1990-01-01,Pucarani,,,,,34.6
1990-01-01,Quiabaya,,,,,10.6
1990-01-01,Sica Sica,,,,,8.3
1990-01-01,Salla,,,,,9.0
1990-01-01,San Andres De Machaca,,,,,0.5
1990-01-01,San Jose Alto,,,,,15.2
1990-01-01,Rio Seco,,,,,1.0
1990-01-01,Taraco,,,,,22.0
1990-01-01,Villa Copacabana,,,,,8.1
1990-01-01,Villa Adela,,,,,15.0
1990-01-01,Vino Tinto,,,,,34.6
1990-01-01,Viloco,,,,,4.5
1990-01-01,Yanamuyo Alto,,,,,11.2
1990-01-01,Boyuibe,,,,,11.0
1990-01-01,Buena Vista Sc,,,,,0.2
1990-01-01,Tarija Aeropuerto,30.0,15.6,,,
1990-01-01,Trancas,27.7,14.0,,,7.4
1990-01-01,Villamontes Aeropuerto,39.0,18.0,,,
1990-01-01,Yacuiba Aeropuerto,37.0,20.5,,,
1990-01-01,Anzaldo,24.4,11.1,,,
1990-01-01,Arani,28.8,10.7,,,
1990-01-01,Capinota,31.0,11.3,,,
1990-01-01,Colomi,,,,,1.6
1990-01-01,Chimboco,0.0,,,,
1990-01-01,Independencia,24.4,11.1,92.0,84.0,20.2
1990-01-01,La Jota (Chimore),34.4,18.5,0.0,0.0,76.0
1990-01-01,Ramadas Cbba,,,,,5.0
1990-01-01,La Tamborada,21.5,12.5,87.0,60.0,11.2
1990-01-01,La Violeta,27.9,13.0,89.0,56.0,2.5
1990-01-01,Locotal,,,,,12.0
1990-01-01,Misicuni,13.0,7.0,,,0.2
1990-01-01,Monte Puncu,21.0,10.0,,,
1990-01-01,Pairumani,25.5,12.0,,,5.0
1990-01-01,Puente Arce,38.0,25.0,,,
1990-01-01,San Benito,26.7,10.0,,,2.9
1990-01-01,San Miguel_Jankocala CBBA,,,,,8.0
1990-01-01,Tarata,26.0,7.5,,,
1990-01-01,Tiraque,22.8,7.2,90.0,75.0,
1990-01-01,Totora_CBBA,26.0,10.0,,,
1990-01-01,Patacamaya ,16.2,3.2,82.0,46.0,1.0
1990-01-01,Itau,,,,,75.0
1990-01-01,Juntas,30.0,12.5,,,4.0
1990-01-01,Palmar Chico,,,,,6.0
1990-01-01,Palmar Grande,33.0,16.0,,,5.0
1990-01-01,Rejara,,,,,4.2
1990-01-01,San Andres,,,,,9.3
1990-01-01,Mairana,35.2,14.2,88.0,30.0,3.4
1990-01-01,Minero (Unagro),33.5,22.0,,,12.0
1990-01-01,Portachuelo,,,,,9.9
1990-01-01,Puerto Suarez Aeropuerto,33.4,22.6,,,3.2
1990-01-01,Roboré Aeropuerto,34.4,22.0,,,
1990-01-01,San Juan Del Potrero,,,,,5.1
1990-01-01,San Julian,32.0,19.0,95.0,80.0,
1990-01-01,Arquillos,,,,,8.0
1990-01-01,Azurduy,23.5,4.0,,,0.7
1990-01-01,Bartolo,,,,,2.6
1990-01-01,Cachimayu,,,,,0.1
1990-01-01,Culpina,22.0,9.0,,,
1990-01-01,Chavarria,,,,,7.5
1990-01-01,El Rodeo,,,,,5.0
1990-01-01,Incahuasi_CHUQ,16.3,4.4,91.0,64.0,
1990-01-01,La Madona,,,,,10.0
1990-01-01,La Palma,,,,,10.9
1990-01-01,La Torre,26.5,12.5,77.0,33.0,5.0
1990-01-01,Lamboyo,,,,,8.0
1990-01-01,Viru Viru Aeropuerto,31.5,22.4,,,
1990-01-01,Abapo,,,,,7.9
1990-01-01,La Asunta,29.0,18.0,92.0,87.0,
1990-01-01,Viacha,16.0,3.6,80.0,42.0,0.2
1990-01-01,Tiawanacu,14.2,2.3,87.0,64.0,
1990-01-01,Chaqui,19.5,6.0,85.0,31.0,8.0
1990-01-01,Mizque,27.7,8.2,99.0,99.0,
1990-01-01,Santivañez,24.4,14.4,,,0.1
1990-01-01,San Cristobal_CBBA,,,,,20.2
1990-01-01,Incachaca_Ayopaya,,,,,4.7
1990-01-01,Queara,,,,,12.1
1990-01-01,Suches,,,,,4.2
1990-01-01,Puina,,,,,19.5
1990-01-01,Huatajata,,,,,5.0
1990-01-01,Laja,,,,,1.2
1990-01-01,Quilviri H,,,,,4.3
1990-01-01,Araca,,,,,3.0
1990-01-01,Achachicala,,,,,27.5
1990-01-01,Coniri,,,,,9.1
1990-01-01,Vinto,,,67.0,58.0,
1990-01-01,Sucre SENAMHI,22.8,10.1,82.0,35.0,
1990-01-01,Bautista Saavedra,,,,,8.0
1990-01-01,Vilaque_h,,,,,20.0
1990-01-01,Millipunku,,,,,0.1
1990-01-01,Huayna Potosí,,,,,20.0
1990-01-01,Ravelo,22.0,1.0,,,
1990-01-01,Vitichi,,,,,0.5
1990-01-01,Cuchu Ingenio,,,,,4.0
1990-01-01,Challapata (Tacagua),17.2,4.6,,,
1990-01-01,San Juan de Yapacaní,30.0,19.0,,,
1990-01-01,Angostura_sc,,,,,60.8
1990-01-01,Alto Villa Copacabana,,,,,8.6
1990-01-01,Calcha de Lipez,22.0,0.0,,,
1990-01-01,San Antonio de Esmoruco,,,,,3.4
1990-01-01,Potosi Aeropuerto,12.5,0.0,71.0,71.0,
1990-01-01,Itaguazurenda,,,,,2.5
1990-01-01,Chaguaya,,,,,6.5
1990-01-01,Escalerani,,,,,1.6
1990-01-01,Sacabambilla Baja,,,,,5.6
1990-01-01,Tumusla,30.5,12.5,50.0,18.0,2.0
1990-01-01,El Tejar (Tarija),30.5,14.0,,,5.7
1990-01-01,Entre Rios (TJA),28.0,16.0,,,1.0
1990-01-01,Bolivar_CBBA,,,,,1.9
1990-01-01,Comanche,13.0,0.0,,,4.3
1990-01-01,Ayata,,,,,3.1
1990-01-01,Aucapata,18.5,6.5,,,8.0
1990-01-01,Puente Negro,,,,,16.5
1990-01-01,Jinchaca,,,,,2.3
1990-01-01,Desaguadero,,,,,6.4
1990-01-01,Nazacara,,,,,6.2
1990-01-01,Trompillo Aeropuerto,32.2,21.8,,,
1990-01-01,Santa Ana (SCZ),25.2,13.0,,,6.8
1990-01-01,Arenales,,,,,7.0
1990-01-01,Keluyo (esqueri),,,,,20.2
1990-01-01,Arrozales - Bermejo,,,,,117.0
1990-01-01,San Francisco (SCZ),,,,,8.5
1990-01-01,San Pedro (SCZ),34.0,19.0,,,
1990-01-01,Santa Rosa de Lima_Sc,,,,,13.0
1990-01-01,La Palca Pti,,,,,6.1
1990-01-01,Pailon - Pozo del Tigre,,,,,9.5
1990-01-01,San Antonio_Sc,36.0,21.5,,,27.0
1990-01-01,Vallecito,31.0,23.0,,,
1990-01-01,San Jacinto Sud,30.0,15.5,,,
1990-01-01,Chocloca,,,,,8.5
1990-01-01,Bermejo SEARPI,,,,,16.3
1990-01-01,Bermejo_Sc,,,,,15.0
1990-01-01,Candelaria Sc,33.4,23.3,,,
1990-01-01,Buena Vista Ch,,,,,30.0
1990-01-01,Palos Blancos,,,,,5.0
1990-01-01,Sachapera,,,,,42.2
1990-01-01,Kespillajta,,,,,0.5
1990-01-01,Mcal Estigarribia Paraguay,,,,,54.0
1990-01-01,Paccha_H,,,,,8.6
1990-01-01,Pajonal,,16.0,80.0,51.0,1.0
1990-01-01,Chagua,,,,,3.8
1990-01-01,Rosillas_h,,,,,25.5
1990-01-01,Sarco,31.0,15.0,,,0.2
1990-01-01,Campanario,16.5,5.1,,,3.6
1990-01-01,Canchasmayu,,,,,15.0
1990-01-01,Ce.Na.Vit.,28.0,14.0,,,1.5
1990-01-01,Coimata,,,,,17.6
1990-01-01,Corana,,,,,0.5
1990-01-01,El Molino Tomayapo,,,,,4.6
1990-01-01,El Puente (c),33.0,13.0,,,
1990-01-01,Guandacay,,,,,10.0
1990-01-01,La Ventolera,26.0,13.0,,,
1990-01-01,La Vertiente,38.0,18.0,,,
1990-01-01,Sama Cumbre,,,,,9.4
1990-01-01,Iscayachi - San Antonio ,15.2,9.2,,,
1990-01-01,San Blas,32.0,15.0,,,5.2
1990-01-01,San Lorenzo,,,,,9.0
1990-01-01,San Nicolas,29.5,18.0,,,
1990-01-01,Tarija Cancha,,,,,28.0
1990-01-01,Sunjani Misicuni,,,,,1.0
1990-01-01,Templo Misicuni,,,,,5.0
1990-01-01,Santa Cruz SENAMHI,35.5,20.2,,,
1990-01-01,El Sillar,,,,,0.2
1990-01-01,Los Tojos SEARPI,,,,,2.5
1990-01-01,Okinawa II,30.5,22.0,,,
1990-01-01,Peña Colorada SEARPI,,,,,0.3
1990-01-01,San Isidro,,,,,26.5
1990-01-01,Santiago de Chiquitos,28.0,25.0,,,0.4
1990-01-01,Volcanes,,,,,12.9
1990-01-01,Vallegrande SENAMHI,28.1,11.0,83.0,38.0,
1990-01-01,Muyupampa,25.0,16.0,88.0,70.0,2.0
1990-01-01,Ayo Ayo,16.8,4.7,74.0,45.0,
1990-01-01,Sucre Aeropuerto,22.8,10.1,82.0,35.0,
1990-01-01,Apolo Aeropuerto,27.0,15.8,,,
1990-01-01,Laykacota,17.0,5.9,98.0,81.0,10.2
1990-01-01,Oruro Aeropuerto,18.0,4.1,,,
1990-01-01,Colcha K,21.0,3.5,85.0,36.0,
1990-01-01,Chinoli,21.0,7.8,98.0,77.0,
1990-01-01,Potosi Los Pinos,16.5,5.0,92.0,48.0,1.5
1990-01-01,Mojo,20.5,7.2,,,
1990-01-01,Macha,19.0,8.0,62.0,45.0,
1990-01-01,Palca Higueras,31.5,14.5,78.0,68.0,5.6
1990-01-01,Samasa,18.0,5.0,89.0,59.0,
1990-01-01,Tarapaya,20.0,10.0,74.0,47.0,5.0
1990-01-01,Tinguipaya,26.0,10.0,,,
1990-01-01,Yocalla,24.0,6.5,80.0,45.0,1.0
1990-01-01,San Joaquin Aeropuerto,32.8,22.8,75.0,75.0,
1990-01-01,Santa Ana del Yacuma Aerop,33.0,22.0,,,7.0
1990-01-01,Riberalta Aeropuerto,,,,,37.0
1990-01-01,San Ignacio de Moxos Aerop,32.6,22.4,,,
1990-01-01,Cañas,,,,,5.2
1990-01-01,Colon Norte,27.0,18.0,,,
1990-01-01,El Alto Aeropuerto,13.5,1.5,79.0,79.0,3.2
1990-01-01,Camiri Aeropuerto,,,,,6.0
1990-01-01,Cochabamba Aeropuerto,28.0,13.4,,,0.1
1990-01-01,Cobija Aeropuerto,29.0,22.1,81.0,81.0,5.0
1990-01-01,Calcha Nor Chichas,27.0,10.5,66.0,42.0,
1990-01-01,Challviri,,,,,2.1
1990-01-01,Chico Chico,22.5,5.0,,,3.6
1990-01-01,Otavi,,,,,0.3
1990-01-01,Puna,21.0,10.0,49.0,32.0,0.6
1990-01-01,Rio Mulato,16.2,2.8,92.0,61.0,
1990-01-01,Talina,,,,,6.2
1990-01-01,Atocha,20.0,5.0,60.0,30.0,
1990-01-01,Colavi,,,,,2.4
1990-01-01,Coroico,29.0,13.0,,,
