fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1955-01-01,Trinidad Aeropuerto,,,73.0,73.0,
1955-01-01,Rurrenabaque Aeropuerto,,,,,5.0
1955-01-01,Charaña,,-2.1,24.0,24.0,
1955-01-01,Tarabuco,21.1,4.4,,,
1955-01-01,Yotala,29.0,4.5,,,
1955-01-01,Apolo SENAMHI,24.5,16.1,,,0.5
1955-01-01,Copacabana,,6.0,,,
1955-01-01,Calacoto,,,,,7.4
1955-01-01,Tiraque,24.0,8.5,39.0,39.0,
1955-01-01,Totora_CBBA,24.8,11.9,,,
1955-01-01,Mairana,32.2,11.1,,,12.0
1955-01-01,Roboré Aeropuerto,,,,,54.0
1955-01-01,Vallegrande Aeropuerto,,,48.0,48.0,
1955-01-01,El Belen,15.1,2.6,,,
1955-01-01,Sorata,21.5,11.0,,,2.0
1955-01-01,Morochata,26.0,7.0,,,
1955-01-01,Sucre SENAMHI,26.2,10.1,48.0,22.0,
1955-01-01,Turuchipa,26.5,13.5,,,
1955-01-01,Villamontes SENAMHI,45.5,17.7,,,
1955-01-01,Sacaba,28.0,18.0,,,
1955-01-01,Coro Coro,,,,,5.4
1955-01-01,Guaqui,13.5,4.3,,,
1955-01-01,Trompillo Aeropuerto,37.3,23.6,,,
1955-01-01,La Angostura,26.0,14.0,,,
1955-01-01,Oruro Aeropuerto,,-1.2,,,
1955-01-01,Potosi Los Pinos,17.0,5.5,86.0,67.0,
1955-01-01,Mojo,29.0,5.0,,,8.0
1955-01-01,Yocalla,25.1,10.9,,,
1955-01-01,Riberalta Aeropuerto,,,74.0,74.0,
1955-01-01,El Alto Aeropuerto,,2.6,42.0,42.0,
1955-01-01,Cochabamba Aeropuerto,26.6,13.3,,,
1955-01-01,Salinas G. De Mendoza,24.4,4.4,,,
1955-01-01,Tupiza,,,71.0,27.0,
1955-01-01,Guayaramerin Aeropuerto,,,64.0,64.0,
1955-01-02,Trinidad Aeropuerto,,,98.0,98.0,18.0
1955-01-02,Charaña,,-2.1,33.0,33.0,
1955-01-02,Tarabuco,22.8,7.2,,,
1955-01-02,Yotala,32.5,7.0,,,6.5
1955-01-02,Apolo SENAMHI,25.0,17.2,,,6.5
1955-01-02,Copacabana,,5.5,,,
1955-01-02,San Calixto,,,,,2.4
1955-01-02,Ascensión de Guarayos Aerop,,,,,19.2
1955-01-02,Concepcion Aeropuerto SCZ,,,,,14.5
1955-01-02,Yacuiba Aeropuerto,,,,,22.9
1955-01-02,Tiraque,15.0,7.5,53.0,53.0,1.0
1955-01-02,Totora_CBBA,26.0,13.5,,,
1955-01-02,Mairana,34.4,7.8,,,
1955-01-02,Vallegrande Aeropuerto,,,65.0,65.0,
1955-01-02,Camargo,,,,,0.8
