fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1991-01-01,Magdalena Aeropuerto,33.0,22.7,,,2.4
1991-01-01,Trinidad Aeropuerto,32.5,23.0,84.0,84.0,6.0
1991-01-01,Rurrenabaque Aeropuerto,32.2,23.4,,,
1991-01-01,San Borja Aeropuerto,32.5,22.4,,,
1991-01-01,Alto Cajas,,,,,4.5
1991-01-01,Calderillas,,,,,11.5
1991-01-01,Charaña,20.5,5.0,,,1.6
1991-01-01,Ñucchu,,,,,14.7
1991-01-01,Padilla,29.0,16.0,,,37.0
1991-01-01,Pojpo_H,,,,,12.0
1991-01-01,Poroma (CHQ),,,,,21.0
1991-01-01,Puente Sucre,,,,,18.0
1991-01-01,Punilla,,,,,9.3
1991-01-01,Redencion Pampa,24.0,14.0,87.0,53.0,18.0
1991-01-01,San Lucas,19.0,10.0,91.0,83.0,5.0
1991-01-01,San Pedro_CHUQ_h,,,,,3.4
1991-01-01,San Roque CHQ,27.0,12.0,100.0,91.0,
1991-01-01,Sopachuy,,,,,27.4
1991-01-01,Talula_Tako Tako,22.5,14.0,,,
1991-01-01,Tarabuco,,,100.0,65.0,11.5
1991-01-01,Tarvita,21.1,10.7,,,
1991-01-01,Urriolagoytia,,,,,3.0
1991-01-01,Villa Abecia,28.0,25.0,,,2.5
1991-01-01,Villa Alcala,,,,,14.5
1991-01-01,Villa Serrano,26.5,14.0,,,
1991-01-01,Yamparaez,,,,,30.0
1991-01-01,Yotala,22.0,15.0,52.0,41.0,11.0
1991-01-01,Zudañez,19.5,14.5,94.0,71.0,
1991-01-01,Andamarca,16.5,6.0,82.0,67.0,9.1
1991-01-01,Apolo SENAMHI,27.0,14.5,96.0,65.0,
1991-01-01,Achumani,,,,,3.5
1991-01-01,Copacabana,14.5,5.7,82.0,51.0,6.1
1991-01-01,Calacoto,18.0,2.0,84.0,28.0,9.0
1991-01-01,Coripata,26.0,16.0,91.0,66.0,
1991-01-01,Collana,13.5,5.2,74.0,59.0,2.0
1991-01-01,Camata,27.0,16.0,,,18.5
1991-01-01,Caquiaviri,,,,,1.2
