fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1945-01-01,Charaña,,,,,14.2
1945-01-01,Redencion Pampa,23.9,12.2,,,
1945-01-01,Tarabuco,22.2,17.7,,,10.0
1945-01-01,Apolo SENAMHI,28.0,18.0,,,37.3
1945-01-01,Copacabana,15.0,6.0,,,21.0
1945-01-01,Luribay,37.0,,,,
1945-01-01,San Calixto,13.4,6.9,77.0,63.0,1.8
1945-01-01,Concepcion Aeropuerto SCZ,,,,,4.0
1945-01-01,Tarija Aeropuerto,,,,,31.0
1945-01-01,Yacuiba Aeropuerto,,,,,24.0
1945-01-01,Aiquile,,,,,19.0
1945-01-01,Anzaldo,21.0,11.0,,,
1945-01-01,Capinota,,,,,17.0
1945-01-01,Patacamaya ,21.0,6.0,,,
1945-01-01,Padcaya,23.0,8.0,,,
1945-01-01,Puerto Suarez Aeropuerto,,,,,3.0
1945-01-01,Roboré Aeropuerto,,,,,37.0
1945-01-01,Camargo,,,,,9.1
1945-01-01,Betanzos,,,,,16.0
1945-01-01,Sorata,27.0,11.0,,,
1945-01-01,Morochata,18.0,,,,15.0
1945-01-01,Vitichi,,,,,1.2
1945-01-01,San Jose de Pampa Grande,23.0,10.0,,,2.0
1945-01-01,Challapata (Tacagua),,,,,3.5
1945-01-01,Villamontes SENAMHI,36.0,16.0,,,52.4
1945-01-01,Chorety,41.67,18.33,,,25.0
1945-01-01,Sacaba,25.0,13.0,,,18.0
1945-01-01,Guaqui,12.0,4.0,,,
1945-01-01,Chacaltaya,-3.0,-5.0,100.0,98.0,1.0
1945-01-01,Cotagaita,,,,,19.0
1945-01-01,La Angostura,23.0,11.0,,,10.5
1945-01-01,Sucre Aeropuerto,,,,,25.0
1945-01-01,San Jose de Chiquitos Aerop,,,,,25.0
1945-01-01,Laykacota,13.0,7.7,,,11.5
1945-01-01,Oruro Aeropuerto,,,,,9.5
1945-01-01,Potosi Los Pinos,20.0,2.0,,,1.0
1945-01-01,Mojo,23.0,8.0,,,4.5
1945-01-01,Yocalla,18.0,18.0,,,4.0
1945-01-01,Santa Ana del Yacuma Aerop,,,,,9.0
1945-01-01,El Alto Aeropuerto,,,57.0,43.0,5.0
1945-01-01,Pazña,,,,,4.5
1945-01-01,Pocoata,24.0,5.0,,,5.8
1945-01-01,Tupiza,24.0,8.0,72.0,40.0,1.3
1945-01-01,Villazon,22.8,7.2,,,
1945-01-02,Trinidad Aeropuerto,,,,,47.0
1945-01-02,San Borja Aeropuerto,,,,,93.0
1945-01-02,Charaña,,,,,7.6
1945-01-02,Redencion Pampa,19.4,9.4,,,5.0
1945-01-02,Tarabuco,23.3,21.1,,,12.0
1945-01-02,Apolo SENAMHI,18.0,18.0,,,
1945-01-02,Copacabana,17.0,6.0,,,23.0
1945-01-02,Luribay,36.0,,,,
1945-01-02,San Calixto,10.2,6.0,93.0,63.0,3.0
1945-01-02,Concepcion Aeropuerto SCZ,,,,,63.0
1945-01-02,Tarija Aeropuerto,,,,,43.0
1945-01-02,Aiquile,,,,,6.1
1945-01-02,Anzaldo,20.0,9.0,,,24.0
1945-01-02,Capinota,,,,,3.5
1945-01-02,Patacamaya ,20.0,5.0,,,
1945-01-02,Padcaya,18.0,5.0,,,17.0
1945-01-02,Puerto Suarez Aeropuerto,,,,,11.2
1945-01-02,Roboré Aeropuerto,,,,,95.0
1945-01-02,San Ignacio de Velasco Aerop,,,,,28.1
1945-01-02,Vallegrande Aeropuerto,,,,,50.0
1945-01-02,Camargo,,,,,3.4
1945-01-02,Betanzos,,,,,9.0
