fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1975-01-01,Magdalena Aeropuerto,28.5,23.6,,,14.6
1975-01-01,Trinidad Aeropuerto,29.0,23.0,75.0,75.0,14.7
1975-01-01,Rurrenabaque Aeropuerto,29.0,20.0,,,5.3
1975-01-01,San Borja Aeropuerto,29.9,21.0,,,
1975-01-01,Charaña,19.7,-4.6,48.0,26.0,
1975-01-01,Padilla,20.5,10.5,91.0,66.0,1.5
1975-01-01,Redencion Pampa,19.0,10.0,80.0,74.0,
1975-01-01,San Roque CHQ,27.5,9.0,96.0,84.0,
1975-01-01,Tarabuco,16.1,6.5,,,4.5
1975-01-01,Villa Serrano,17.0,12.0,,,4.0
1975-01-01,Yamparaez,,,,,2.0
1975-01-01,Yotala,27.5,15.5,,,
1975-01-01,Zudañez,18.3,10.6,70.0,62.0,1.6
1975-01-01,Caracollo Cadea,17.0,4.0,,,
1975-01-01,Apolo SENAMHI,21.7,15.1,,,
1975-01-01,Copacabana,12.0,4.5,87.0,62.0,3.2
1975-01-01,Calacoto,20.4,3.0,81.0,41.0,6.6
1975-01-01,Collana,20.0,4.5,,,
1975-01-01,Chulumani,22.5,17.0,,,
1975-01-01,Huarina Cota Cota,12.1,5.9,92.0,86.0,0.4
1975-01-01,Irupana,,,92.0,83.0,
1975-01-01,Luribay,24.0,12.8,87.0,45.0,
1975-01-01,Sapecho,28.0,21.0,97.0,85.0,
1975-01-01,San Calixto,,,,,0.6
1975-01-01,Corpaputo,,,,,0.6
1975-01-01,Sica Sica,20.8,1.0,,,
1975-01-01,Comarapa,21.0,14.0,,,
1975-01-01,Tarija Aeropuerto,23.0,15.0,,,
1975-01-01,Yacuiba Aeropuerto,27.4,17.0,,,
1975-01-01,Aiquile,27.5,12.7,90.0,84.0,
1975-01-01,Anzaldo,21.0,8.5,,,
1975-01-01,Arani,25.9,13.1,,,
1975-01-01,Capinota,29.0,12.0,,,
1975-01-01,Cristal Mayu,,,,,1.0
1975-01-01,Chipiriri,31.5,21.0,100.0,83.0,
1975-01-01,Independencia,19.6,2.6,92.0,63.0,
1975-01-01,San Benito,25.0,11.0,82.0,34.0,
1975-01-01,Tarata,29.0,6.5,,,
1975-01-01,Tiraque,14.8,5.0,,,
1975-01-01,Totora_CBBA,26.2,10.2,,,
1975-01-01,El Puente,30.6,11.0,,,
1975-01-01,Patacamaya ,19.5,5.5,67.0,46.0,5.0
1975-01-01,Padcaya,19.0,8.1,,,5.5
1975-01-01,Est. Exp. Vallecito,31.0,20.0,,,
1975-01-01,Mairana,26.0,17.0,78.0,72.0,
1975-01-01,San Javier Aeropuerto,,,,,60.2
1975-01-01,Azurduy,22.5,9.0,90.0,83.0,
1975-01-01,Culpina,17.0,10.0,,,
1975-01-01,El Salvador,26.0,10.0,91.0,80.0,
1975-01-01,Achacachi,,,,,1.7
1975-01-01,El Belen,13.0,3.8,85.0,67.0,
1975-01-01,La Asunta,27.0,12.0,91.0,77.0,
1975-01-01,Palca_LP,18.7,7.8,83.0,60.0,8.5
1975-01-01,Sorata,19.2,4.0,100.0,81.0,5.0
1975-01-01,Viacha,20.0,6.0,,,
1975-01-01,Tiawanacu,15.3,2.1,90.0,56.0,12.0
1975-01-01,Mapiri,,,,,24.0
1975-01-01,Mizque,21.0,10.0,,,
1975-01-01,Quiroga,,4.0,,,
1975-01-01,Morochata,,,12.0,,
1975-01-01,Juan Vena,,,,,0.1
1975-01-01,Tupile,,,,,4.2
1975-01-01,Alcoche,28.8,21.2,,,
