fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1983-01-01,Magdalena Aeropuerto,33.1,23.2,,,
1983-01-01,Trinidad Aeropuerto,34.4,24.0,,,
1983-01-01,Rurrenabaque Aeropuerto,35.0,23.0,,,
1983-01-01,Alto Cajas,,,,,17.0
1983-01-01,Calderillas,,,,,24.2
1983-01-01,Charaña,21.4,-0.4,,,
1983-01-01,Padilla,27.0,14.0,80.0,57.0,
1983-01-01,Redencion Pampa,26.0,13.0,93.0,68.0,
1983-01-01,San Lucas,35.6,6.7,68.0,50.0,23.0
1983-01-01,San Roque CHQ,28.4,4.8,68.0,41.0,
1983-01-01,Talula_Tako Tako,26.8,14.2,,,
1983-01-01,Tarabuco,20.5,9.0,91.0,62.0,
1983-01-01,Tarvita,32.2,15.6,,,
1983-01-01,Villa Serrano,28.7,12.0,,,
1983-01-01,Viña Quemada,32.5,21.5,,,
1983-01-01,Yotala,27.8,12.2,,,
1983-01-01,Zudañez,,12.2,75.0,48.0,4.0
1983-01-01,Caracollo Cadea,24.8,2.1,67.0,38.0,
1983-01-01,Apolo SENAMHI,,16.0,,,0.1
1983-01-01,Calacoto,22.1,2.5,63.0,19.5,1.0
1983-01-01,Coripata,26.0,14.0,92.0,53.0,5.0
1983-01-01,Collana,18.5,4.0,,,
1983-01-01,Chulumani,29.5,13.0,,,
1983-01-01,Chorocona,25.5,10.0,,,2.1
1983-01-01,Chuma,,,,,20.4
1983-01-01,Huarina Cota Cota,17.8,4.9,75.0,46.0,
1983-01-01,Hichucota,14.0,1.0,70.0,50.0,6.7
1983-01-01,Irupana,26.0,11.5,,,
1983-01-01,Isla Del Sol,15.0,3.0,,,
1983-01-01,Luribay,27.4,9.7,58.0,27.0,
1983-01-01,Puerto Acosta,16.0,7.0,,,
1983-01-01,Santiago de Machaca,22.0,-1.5,50.0,43.0,
1983-01-01,Sapecho,34.0,17.0,96.0,63.0,
1983-01-01,San Calixto,,,,,4.4
1983-01-01,Ocuri,14.0,4.0,92.0,50.0,0.9
1983-01-01,Ancohoma,,,,,15.0
1983-01-01,Achocalla,,,,,3.6
1983-01-01,Ancoraimes,,,,,6.0
1983-01-01,Circuata,32.0,11.0,,,5.0
1983-01-01,Chuquiaguillo_LP,,,,,7.4
1983-01-01,Isicani,,,,,5.0
1983-01-01,Pinaya,,,,,2.3
1983-01-01,Pasankeri ,,,,,4.0
1983-01-01,Puchuni,,,,,8.0
1983-01-01,Quiabaya,,,,,3.3
1983-01-01,San Jose Alto,,,,,1.6
1983-01-01,Villa Copacabana,,,,,9.6
1983-01-01,Villa Adela,,,,,1.2
1983-01-01,Vino Tinto,,,,,3.6
1983-01-01,Yanamuyo Alto,,,,,6.2
1983-01-01,Comarapa,25.5,14.5,,,
1983-01-01,Tarija Aeropuerto,30.2,14.2,,,
1983-01-01,Villamontes Aeropuerto,37.4,16.7,,,
1983-01-01,Yacuiba Aeropuerto,36.0,21.0,,,
1983-01-01,Aiquile,29.0,16.0,82.0,68.0,
1983-01-01,Anzaldo,21.1,15.5,,,
1983-01-01,Arani,29.7,10.3,,,4.0
1983-01-01,Capinota,32.0,10.5,,,
1983-01-01,Cristal Mayu,,,,,0.1
1983-01-01,Charahuayto,,,,,2.1
1983-01-01,Chimboco,0.0,,,,
1983-01-01,Chipiriri,33.3,22.2,100.0,86.0,15.5
1983-01-01,Independencia,20.5,8.3,87.0,56.0,
1983-01-01,La Jota (Chimore),,,0.0,0.0,85.0
1983-01-01,La Violeta,28.0,10.5,98.0,87.0,
1983-01-01,Locotal,,,,,4.0
1983-01-01,Misicuni,,,,,2.0
1983-01-01,Monte Puncu,,,,,2.0
1983-01-01,Puente Arce,34.0,20.0,,,
1983-01-01,San Benito,29.0,8.0,82.0,82.0,0.3
1983-01-01,San Miguel_Jankocala CBBA,,,,,3.0
1983-01-01,Tarata,27.0,9.5,,,
1983-01-01,Tiraque,21.1,5.0,96.0,78.0,
1983-01-01,Totora_CBBA,22.8,10.0,,,
1983-01-01,El Puente,29.0,19.5,,,
1983-01-01,Gamoneda,,,,,14.0
1983-01-01,Patacamaya ,23.4,2.2,78.0,31.0,
1983-01-01,Itau,,,,,19.0
1983-01-01,Padcaya,31.0,7.0,,,
1983-01-01,Palmar Grande,35.0,17.0,,,
1983-01-01,San Andres,24.6,19.0,,,
1983-01-01,Est. Exp. Vallecito,34.0,22.2,,,
1983-01-01,Mairana,31.0,16.0,95.0,52.0,
1983-01-01,Minero (Unagro),36.0,25.0,,,
1983-01-01,Puerto Suarez Aeropuerto,36.0,25.4,,,
1983-01-01,Roboré Aeropuerto,,20.4,,,
1983-01-01,San Ignacio de Velasco Aerop,,18.1,,,30.4
1983-01-01,San Javier Aeropuerto,32.4,21.0,,,
1983-01-01,San Julian,36.5,20.0,88.0,52.0,
1983-01-01,Siberia,,,,,0.1
1983-01-01,Azurduy,,,87.0,72.0,
1983-01-01,Bartolo,,,,,16.5
1983-01-01,Culpina,22.5,8.0,,,
1983-01-01,Chuqui Chuqui,,,,,1.2
1983-01-01,Incahuasi_CHUQ,22.5,6.0,82.0,63.0,
1983-01-01,La Torre,32.0,15.5,53.0,21.0,
1983-01-01,La Asunta,32.0,14.0,91.0,44.0,
1983-01-01,Palca_LP,24.0,10.8,,,2.2
1983-01-01,Sorata,21.9,11.2,82.0,63.0,
1983-01-01,Tiawanacu,19.7,-1.9,75.0,37.0,
1983-01-01,Chaqui,17.0,3.8,92.0,33.0,
1983-01-01,La Cumbre,,,,,0.9
