fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1981-01-01,Magdalena Aeropuerto,32.0,23.0,,,2.5
1981-01-01,Trinidad Aeropuerto,34.8,23.8,,,
1981-01-01,San Borja Aeropuerto,,23.4,,,28.3
1981-01-01,Calderillas,,,,,15.2
1981-01-01,Charaña,22.8,-7.2,28.0,28.0,
1981-01-01,Padilla,31.0,15.0,68.0,30.0,
1981-01-01,Redencion Pampa,30.0,13.0,96.0,77.0,
1981-01-01,San Roque CHQ,30.2,16.2,63.0,40.0,
1981-01-01,Sopachuy,,,,,5.2
1981-01-01,Talula_Tako Tako,,13.2,,,
1981-01-01,Taperillas,,,,,22.0
1981-01-01,Tarabuco,23.5,11.5,74.0,33.0,2.2
1981-01-01,Tarvita,31.1,17.8,,,14.5
1981-01-01,Urriolagoytia,,,,,0.3
1981-01-01,Villa Alcala,,,,,16.0
1981-01-01,Villa Serrano,30.0,14.0,,,
1981-01-01,Yamparaez,,,,,17.0
1981-01-01,Yotala,27.8,14.4,,,
1981-01-01,Zudañez,,15.5,73.0,33.0,
1981-01-01,Caracollo Cadea,23.8,5.0,64.0,38.0,
1981-01-01,Apolo SENAMHI,,16.2,,,2.0
1981-01-01,Copacabana,14.0,6.5,100.0,67.0,9.5
1981-01-01,Calacoto,20.2,3.6,48.0,28.0,
1981-01-01,Coripata,27.5,17.5,92.0,57.0,
1981-01-01,Collana,15.5,4.5,,,
1981-01-01,Camata,,,,,9.5
1981-01-01,Chulumani,24.0,18.7,,,
1981-01-01,Chorocona,22.5,14.5,,,6.5
1981-01-01,Huarina Cota Cota,15.2,2.6,62.0,46.0,
1981-01-01,Hichucota,12.0,0.0,83.0,61.0,4.5
1981-01-01,Irupana,24.0,13.5,,,
1981-01-01,Isla Del Sol,14.0,5.0,,,14.0
1981-01-01,Luribay,27.7,13.2,63.0,33.0,4.5
1981-01-01,Ovejuyo,,,,,2.2
1981-01-01,Puerto Acosta,14.5,5.5,,,
1981-01-01,Santiago de Machaca,21.0,4.0,56.0,39.0,5.3
1981-01-01,Sapecho,34.3,21.5,100.0,77.0,12.3
1981-01-01,San Calixto,,,,,8.0
1981-01-01,Ampa Ampa,,,,,9.9
1981-01-01,Ocuri,,,,,10.0
1981-01-01,Ancohoma,,,,,10.3
1981-01-01,Achocalla,,,,,5.7
1981-01-01,Berenguela,,,,,5.0
1981-01-01,Mina Bolsa Negra,,,,,15.3
1981-01-01,Corpaputo,,,,,0.2
1981-01-01,Circuata,26.0,14.0,,,8.2
1981-01-01,Caracato,,,,,4.5
1981-01-01,Conchamarca,,,,,4.1
1981-01-01,Khora,,,,,20.4
1981-01-01,Charazani,,,,,3.2
1981-01-01,Chuquiaguillo_LP,,,,,3.5
1981-01-01,Choquetanga Chico,,,,,26.8
1981-01-01,Italaque,,,,,10.0
1981-01-01,Isicani,,,,,22.8
1981-01-01,Inquisivi,,,,,15.2
1981-01-01,Lambate,,,,,13.2
1981-01-01,Miguillas,,,,,8.0
1981-01-01,Poroma (LP),,,,,9.5
1981-01-01,Quiabaya,,,,,13.7
1981-01-01,Quime,,,,,6.0
1981-01-01,Sapahaqui,,,,,0.9
1981-01-01,Villa Copacabana,,,,,4.8
1981-01-01,Vino Tinto,,,,,5.2
1981-01-01,Yanamuyo Alto,,,,,0.6
1981-01-01,Boyuibe,,,,,80.8
1981-01-01,Comarapa,32.2,14.4,,,1.1
1981-01-01,Tarija Aeropuerto,31.0,14.0,,,
1981-01-01,Yacuiba Aeropuerto,29.0,21.0,,,96.0
1981-01-01,Yesera Norte,,,,,10.0
1981-01-01,Aiquile,32.0,17.0,88.0,52.0,
1981-01-01,Anzaldo,26.7,7.2,,,
1981-01-01,Arani,32.2,14.2,,,
1981-01-01,Capinota,34.0,13.2,,,
1981-01-01,Cristal Mayu,,,,,20.0
1981-01-01,Charahuayto,,,,,10.3
1981-01-01,Chipiriri,24.2,17.8,92.0,87.0,
1981-01-01,Independencia,21.1,8.3,87.0,57.0,
1981-01-01,Ramadas Cbba,,,,,8.0
1981-01-01,La Tamborada,,,,,0.2
1981-01-01,La Violeta,27.8,10.5,85.0,81.0,0.1
1981-01-01,Locotal,,,,,20.0
1981-01-01,Misicuni,19.5,1.0,,,
1981-01-01,San Benito,29.0,10.5,70.0,70.0,9.4
1981-01-01,San Miguel_Jankocala CBBA,,,,,15.0
1981-01-01,Tarata,26.0,10.5,,,28.4
1981-01-01,Tiraque,20.0,6.7,78.0,48.0,
1981-01-01,Totora_CBBA,26.7,11.1,,,
1981-01-01,Covendo,,,,,5.0
1981-01-01,El Puente,32.9,16.5,,,
1981-01-01,Patacamaya ,19.4,4.6,76.0,37.0,12.0
1981-01-01,Itau,,,,,20.0
1981-01-01,Juntas,,,,,34.9
1981-01-01,Narvaez,,,,,12.8
1981-01-01,Padcaya,27.0,13.0,,,
1981-01-01,Palmar Chico,,,,,106.5
1981-01-01,Palmar Grande,37.0,20.0,,,5.1
1981-01-01,Pinos Sud,,,,,70.7
1981-01-01,Rejara,,,,,2.3
1981-01-01,San Andres,29.0,15.5,,,45.5
1981-01-01,Cotoca,,,,,13.3
1981-01-01,Est. Exp. Vallecito,28.3,23.3,,,
1981-01-01,Ingenio Mora,,,,,1.9
1981-01-01,Mairana,33.5,16.5,77.0,46.0,3.0
1981-01-01,Minero (Unagro),,,,,9.0
1981-01-01,Okinawa I,,,,,30.5
1981-01-01,Puerto Pailas,,,,,1.9
1981-01-01,Puerto Suarez Aeropuerto,37.0,26.0,,,
1981-01-01,Quimome,,,,,3.8
1981-01-01,Roboré Aeropuerto,36.7,26.2,,,
1981-01-01,San Ignacio de Velasco Aerop,32.5,21.5,,,
1981-01-01,San Javier Aeropuerto,31.0,20.5,,,
1981-01-01,San Julian,35.5,24.0,79.0,50.0,49.5
1981-01-01,Yerba Buena,,,,,12.0
1981-01-01,Azurduy,26.0,,82.0,64.0,3.0
1981-01-01,Bartolo,,,,,46.5
1981-01-01,Culpina,23.6,12.5,,,
1981-01-01,El Rodeo,,,,,3.0
1981-01-01,El Salvador,37.0,20.0,70.0,58.0,
1981-01-01,La Madona,,,,,0.3
1981-01-01,La Torre,30.0,12.3,,,
1981-01-01,Las Carreras,,,,,17.5
1981-01-01,Moro Moro,,,,,20.0
1981-01-01,Aten,,,,,20.0
1981-01-01,Hilo Hilo,,,,,5.7
1981-01-01,Betanzos,,,,,0.6
1981-01-01,Achacachi,,,,,2.5
1981-01-01,El Belen,13.0,4.0,87.0,58.0,8.0
1981-01-01,La Asunta,35.5,20.0,88.0,58.0,
1981-01-01,Tambillo (LPZ),,,,,0.6
1981-01-01,Palca_LP,16.0,4.5,82.0,71.0,2.8
1981-01-01,Sorata,24.6,10.5,98.0,57.0,9.3
1981-01-01,Viacha,17.0,5.0,,,9.6
1981-01-01,Tiawanacu,17.5,2.5,79.0,43.0,
1981-01-01,Chaqui,,,,,16.3
1981-01-01,Colquechaca,,,,,1.1
1981-01-01,Mizque,32.5,14.5,77.0,39.0,1.3
1981-01-01,Palmar Pampa,,,,,56.3
1981-01-01,Jatun Mayo (Lacayas),,,,,0.2
1981-01-01,Sehuencas,22.4,11.6,98.0,89.0,7.0
1981-01-01,Santivañez,33.3,13.3,,,
1981-01-01,Chorito,,,,,8.0
1981-01-01,Cuatro Esquinas,,,,,20.0
1981-01-01,Morochata,16.0,2.0,,,2.0
1981-01-01,Queara,,,,,3.5
1981-01-01,Suches,,,,,15.6
1981-01-01,Puina,,,,,8.9
1981-01-01,Pasto Pata,,,,,16.0
1981-01-01,Sirupaya,,,,,13.0
1981-01-01,Cocotani,,,,,3.9
1981-01-01,Puerto Linares,,,,,4.5
1981-01-01,Huaji (Zongo),,,,,20.5
1981-01-01,Achachicala,,,,,3.1
1981-01-01,Vinto,28.3,10.0,,,
1981-01-01,Sucre SENAMHI,28.3,13.0,58.0,29.0,
1981-01-01,Humapalca,,,,,13.2
1981-01-01,Calachaca,,,,,20.0
1981-01-01,Suri_h,,,,,11.4
1981-01-01,Jesús de Machaca,,,,,0.8
1981-01-01,Conzata,,,,,22.0
1981-01-01,Vilaque_h,,,,,13.7
1981-01-01,Curupampa,,,,,30.0
1981-01-01,Chijipina Grande,,,,,3.5
1981-01-01,Huayna Potosí,,,,,11.0
1981-01-01,Calacoto C,20.0,8.0,,,8.0
1981-01-01,Ravelo,22.0,10.0,,,
1981-01-01,Vitichi,27.4,6.7,68.0,26.0,
1981-01-01,Uncía,18.2,-2.9,,,
1981-01-01,Turuchipa,29.2,8.9,,,15.0
1981-01-01,San Jose de Pampa Grande,,,,,1.0
1981-01-01,Angosto del Bala,29.0,23.0,,,
1981-01-01,Challapata (Tacagua),19.5,5.6,,,
1981-01-01,Villamontes SENAMHI,40.5,22.2,61.0,46.0,33.8
1981-01-01,Alto Seco,,,,,1.0
1981-01-01,San Juan de Yapacaní,33.3,23.3,89.0,79.0,
1981-01-01,Brecha Casarabe,,,,,20.1
1981-01-01,Ciudad Satélite,,,,,7.2
1981-01-01,Alto Seguencoma,,,,,14.2
1981-01-01,Sipe Sipe_h,,,,,15.2
1981-01-01,Julaca,23.0,5.0,57.0,46.0,
1981-01-01,San Antonio de Esmoruco,,,,,5.0
1981-01-01,Yura,24.5,12.0,,,
1981-01-01,El Trigal,,,,,6.4
1981-01-01,Puesto Fernández,36.0,,,,24.3
1981-01-01,Itaguazurenda,,,,,22.0
1981-01-01,Chorety,,,,,13.7
1981-01-01,Sacaba,30.0,17.0,,,
1981-01-01,Huayñacota,,,,,5.2
1981-01-01,Chaguaya,,,,,21.0
1981-01-01,Escalerani,,,,,2.5
1981-01-01,San Mateo (CBBA),,,,,23.7
1981-01-01,Pojo,31.7,16.1,,,
1981-01-01,Sacabambilla Baja,,,,,4.5
1981-01-01,Charapaya,,,,,1.0
1981-01-01,El Tejar (Tarija),30.0,17.0,,,4.3
1981-01-01,Entre Rios (TJA),28.0,18.9,70.0,65.0,7.2
1981-01-01,Huajchamayu,,,,,0.6
1981-01-01,Ulla Ulla,,,,,0.7
1981-01-01,Pelechuco,13.0,4.5,,,1.7
1981-01-01,Alto Obrajes,,,,,4.5
1981-01-01,Ballivian,,,,,5.0
1981-01-01,Bella Vista LPZ,,,,,6.2
1981-01-01,Angosto Inicua,,,,,18.0
1981-01-01,Ayata,,,,,9.4
1981-01-01,Aucapata,22.0,7.0,,,
1981-01-01,Plaza Villarroel,,,,,9.0
1981-01-01,Villa Armonía,,,,,4.1
1981-01-01,Puente Negro,,,,,3.2
1981-01-01,Milluni,,,,,0.7
1981-01-01,Mallasa,,,,,5.5
1981-01-01,Sararia_h,,,,,15.2
1981-01-01,Nazacara,,,,,0.3
1981-01-01,Jalancha,,,,,24.0
1981-01-01,Santa Ana de Caranavi,32.0,14.0,,,
1981-01-01,Trompillo Aeropuerto,34.2,24.2,,,
1981-01-01,Surutú_h,,,,,31.0
1981-01-01,Vilacaya,31.0,15.0,,,
1981-01-01,Candelaria,24.0,9.0,,,
1981-01-01,Emborozu,,,,,30.0
1981-01-01,Arrozales - Bermejo,28.0,21.0,,,2.5
1981-01-01,Albosa,,,,,0.3
1981-01-01,Planta Corani,23.3,10.0,,,
1981-01-01,Sivingani - Misicuni ,,,,,1.8
1981-01-01,Cuatro Esquinas Misicuni,,,,,20.0
1981-01-01,Mayca Mayu,17.0,8.0,,,
1981-01-01,Todos Santos_Or,,,,,1.8
1981-01-01,San Francisco (SCZ),,,,,90.0
1981-01-01,San Pedro (SCZ),,,,,43.2
1981-01-01,Gutierrez,,,,,28.5
1981-01-01,San Antonio_Sc,38.3,22.8,,,74.7
1981-01-01,Vallecito,,,,,10.0
1981-01-01,Santa Rosa del Sara,,,,,30.0
1981-01-01,Mochara,,,,,0.2
1981-01-01,San Jacinto Sud,35.0,15.5,86.0,28.0,8.0
1981-01-01,Chocloca,,,,,20.0
1981-01-01,Tojo,,,,,5.7
1981-01-01,Bermejo SEARPI,,,,,0.5
1981-01-01,Corani Represa,18.0,9.0,98.0,93.0,
1981-01-01,Irpa Irpa,23.9,13.3,,,
1981-01-01,Ivirgarzama,34.4,16.7,,,
1981-01-01,Jardin Botanico (CBBA),26.0,14.0,,,
1981-01-01,Mora,,,,,1.9
1981-01-01,San Pedro_CBBA,,,,,4.5
1981-01-01,Ñacamiri Iguembecito,,,,,49.3
1981-01-01,Palos Blancos,,,,,7.3
1981-01-01,Sachapera,,,,,108.4
1981-01-01,Kespillajta,,,,,2.0
1981-01-01,Cororo,,,,,7.1
1981-01-01,Cruz Khaza,,,,,8.2
1981-01-01,Despenzas,,,,,10.3
1981-01-01,El Palmar,,,,,6.3
1981-01-01,Entre Rios Km52 (LPZ),,,,,3.5
1981-01-01,La Brecha,,,,,0.1
1981-01-01,Mcal Estigarribia Paraguay,,,,,2.2
1981-01-01,Pratts Gill Paraguay,,,,,35.0
1981-01-01,Rincon Cañas H,,,,,43.2
1981-01-01,Senda VI,29.4,21.1,,,
1981-01-01,Tarija_SENAMHI_h,,,,,4.3
1981-01-01,Tullma_h,,,,,2.0
1981-01-01,Villa Aspiazu,,,,,15.3
1981-01-01,Curahuara de Carangas,22.8,-6.1,87.0,58.0,7.5
1981-01-01,Charagua,,,,,27.9
1981-01-01,Cumbre Sama,,,,,0.1
1981-01-01,Alizos,,,,,20.0
1981-01-01,Canchasmayu,,,,,32.3
1981-01-01,Coimata,28.0,16.0,,,22.1
1981-01-01,El Puente (c),32.9,16.5,,,
1981-01-01,Fortin Campero,,,,,10.2
1981-01-01,Guandacay,,,,,5.0
1981-01-01,La Vertiente,38.0,22.0,,,
1981-01-01,Sama Iscayachi,,,,,0.6
1981-01-01,Iscayachi - San Antonio ,16.0,10.0,,,
1981-01-01,Sivingani_Mizque,,,,,1.8
1981-01-01,Templo Misicuni,,,,,4.0
1981-01-01,La Guardia,,,,,52.8
1981-01-01,Santa Cruz SENAMHI,33.0,24.1,,,0.2
1981-01-01,Colonia San Carlos,,,,,10.0
1981-01-01,Colonia San Juan,,,,,5.6
1981-01-01,Floresta,,,,,78.0
1981-01-01,Granja Espejos,,,,,1.6
1981-01-01,Huarirenda,37.0,24.4,82.0,56.0,
1981-01-01,La Belgica,,,,,0.2
1981-01-01,Lagunillas,,,,,56.5
1981-01-01,Los Negros,,,,,9.5
1981-01-01,San Isidro,,,,,5.9
1981-01-01,San Juan del Rosario SEARPI,,,,,0.5
1981-01-01,San Miguel,,,,,31.8
1981-01-01,Tarenda,,,,,72.5
1981-01-01,Versalles,,,,,0.8
1981-01-01,Yacuces,39.2,25.4,,,
1981-01-01,Vallegrande SENAMHI,29.4,14.4,87.0,33.0,0.2
1981-01-01,Monteagudo_El Bañado,37.3,18.5,75.0,38.0,
1981-01-01,Muyupampa,33.9,16.7,66.0,46.0,
1981-01-01,Ayo Ayo,17.2,3.0,,,0.8
1981-01-01,Sucre Aeropuerto,28.3,13.0,58.0,29.0,
1981-01-01,Apolo Aeropuerto,,,,,1.2
1981-01-01,Bermejo Aeropuerto,28.0,21.0,92.0,79.0,2.5
1981-01-01,Laykacota,15.3,8.4,84.0,72.0,2.8
1981-01-01,Chuquiña,,,,,5.0
1981-01-01,Oruro Aeropuerto,19.8,6.8,,,
1981-01-01,Sajama,11.0,-3.0,,,
1981-01-01,Turco,,,,,19.0
1981-01-01,Chinoli,23.0,10.0,77.0,54.0,4.1
1981-01-01,Chaquilla,,,,,11.0
1981-01-01,Potosi Los Pinos,20.0,6.0,81.0,35.0,
1981-01-01,Mojo,21.1,10.0,90.0,52.0,
1981-01-01,Macha,,,,,8.0
1981-01-01,Tinguipaya,24.0,7.5,,,20.0
1981-01-01,Yocalla,21.0,7.0,,,
1981-01-01,San Joaquin Aeropuerto,,,91.0,91.0,
1981-01-01,Santa Ana del Yacuma Aerop,30.2,23.4,,,0.4
1981-01-01,Riberalta Aeropuerto,29.0,21.2,72.0,72.0,15.0
1981-01-01,San Ignacio de Moxos Aerop,33.0,24.0,,,
1981-01-01,Algarrobillas,,,,,10.0
1981-01-01,Canasmoro,29.0,16.0,82.0,41.0,7.0
1981-01-01,El Alto Aeropuerto,13.0,3.2,,,4.6
1981-01-01,Camiri Aeropuerto,37.0,20.0,,,
1981-01-01,Cochabamba Aeropuerto,29.2,13.2,,,
1981-01-01,Cobija Aeropuerto,,,99.0,99.0,18.3
1981-01-01,Coipasa,16.0,,,,
1981-01-01,Huachacalla,23.0,-2.0,,,
1981-01-01,Orinoca_H,19.8,0.0,60.0,24.0,
1981-01-01,Salinas G. De Mendoza,27.78,4.44,,,
1981-01-01,Calcha Nor Chichas,28.0,12.0,92.0,36.0,
1981-01-01,Otavi,,,,,15.4
1981-01-01,Puna,23.0,10.1,50.0,27.0,0.6
1981-01-01,Talina,,,,,8.0
1981-01-01,Pocoata,,,,,3.0
1981-01-01,El Alto Senamhi,12.6,3.2,93.0,68.0,
1981-01-01,Colquechaca_PTI,21.7,6.5,50.0,37.0,1.0
1981-01-01,Colavi,,,,,9.0
1981-01-01,General Saavedra,34.5,23.5,,,13.7
1981-01-01,Yaco,,,,,14.2
1981-01-01,Planta Miguillas,,,,,15.3
1981-01-01,Tupiza,26.0,15.0,92.0,26.0,0.2
1981-01-01,Villazon,23.4,9.8,,,
1981-01-01,Guayaramerin Aeropuerto,35.0,20.0,66.0,66.0,8.0
1981-01-02,Magdalena Aeropuerto,31.2,23.6,,,
1981-01-02,Trinidad Aeropuerto,30.4,23.6,,,8.0
1981-01-02,Rurrenabaque Aeropuerto,33.2,19.5,,,5.0
1981-01-02,San Borja Aeropuerto,31.4,23.0,,,43.0
1981-01-02,Alto Cajas,,,,,15.9
1981-01-02,Calderillas,,,,,5.4
1981-01-02,Charaña,18.4,-7.8,45.0,45.0,
1981-01-02,Padilla,21.0,14.5,96.0,67.0,
1981-01-02,Pirhuani,,,,,40.0
1981-01-02,Pojpo_H,,,,,16.5
1981-01-02,Punilla,,,,,3.2
1981-01-02,Redencion Pampa,26.6,13.0,95.0,79.0,
1981-01-02,San Lucas,,,,,12.3
1981-01-02,San Roque CHQ,26.4,16.4,73.0,0.0,
1981-01-02,Talula_Tako Tako,,12.3,,,1.6
1981-01-02,Tarabuco,16.0,11.0,100.0,88.0,8.7
1981-01-02,Tarvita,25.6,15.6,,,
1981-01-02,Urriolagoytia,,,,,0.4
1981-01-02,Villa Alcala,,,,,2.1
1981-01-02,Villa Serrano,23.0,16.0,,,1.7
1981-01-02,Yotala,26.7,12.2,,,5.1
1981-01-02,Zudañez,,11.3,93.0,68.0,3.0
1981-01-02,Andamarca,,,,,1.5
1981-01-02,Caracollo Cadea,21.0,9.0,63.0,47.0,0.5
1981-01-02,Apolo SENAMHI,,17.5,,,15.7
1981-01-02,Achiri,,,,,26.6
1981-01-02,Copacabana,14.5,4.5,75.0,64.0,16.9
1981-01-02,Calacoto,21.8,3.0,97.0,29.0,3.7
1981-01-02,Coripata,28.0,15.0,95.0,58.0,8.0
1981-01-02,Collana,19.5,3.5,,,0.5
1981-01-02,Camata,,,,,2.3
1981-01-02,Chulumani,28.5,14.2,,,10.0
1981-01-02,Chorocona,27.0,12.0,,,6.8
1981-01-02,Chuma,,,,,10.0
1981-01-02,Huarina Cota Cota,15.5,5.2,77.0,57.0,1.3
1981-01-02,Hichucota,12.0,0.0,78.0,56.0,
1981-01-02,Irupana,25.5,13.1,,,25.6
1981-01-02,Isla Del Sol,13.0,4.5,,,20.4
1981-01-02,Luribay,26.1,11.2,75.0,38.0,5.3
1981-01-02,Ovejuyo,,,,,2.2
1981-01-02,Puerto Acosta,13.0,5.0,,,
1981-01-02,Santiago de Machaca,20.0,3.2,68.0,25.0,20.0
1981-01-02,Sapecho,30.2,22.0,100.0,23.4,
1981-01-02,San Calixto,,,,,0.8
1981-01-02,Actara,,,,,27.1
1981-01-02,Ampa Ampa,,,,,4.4
1981-01-02,Ocuri,,,,,5.0
1981-01-02,Antaquilla,,,,,1.2
1981-01-02,Ancohoma,,,,,20.0
1981-01-02,Achocalla,,,,,12.5
1981-01-02,Berenguela,,,,,3.3
1981-01-02,Mina Bolsa Negra,,,,,8.4
1981-01-02,Corpaputo,,,,,2.1
1981-01-02,Calamarca,,,,,9.0
1981-01-02,Caxata,,,,,3.0
1981-01-02,Circuata,33.0,14.0,,,40.4
1981-01-02,Capiñata,,,,,25.0
1981-01-02,Mocomoco,,,,,12.3
1981-01-02,Khora,,,,,46.2
1981-01-02,Charazani,,,,,2.3
1981-01-02,Chuquiaguillo_LP,,,,,2.4
1981-01-02,Chuñavi Alto,,,,,16.5
1981-01-02,Choquetanga Chico,,,,,17.0
1981-01-02,Italaque,,,,,5.0
1981-01-02,Isicani,,,,,3.0
1981-01-02,Inquisivi,,,,,8.1
1981-01-02,Lambate,,,,,9.6
1981-01-02,Miguillas,,,,,12.0
1981-01-02,Peñas,,,,,5.2
1981-01-02,Pinaya,,,,,9.0
1981-01-02,Quiabaya,,,,,15.3
1981-01-02,Quime,,,,,7.2
1981-01-02,Sapahaqui,,,,,2.2
1981-01-02,Salla,,,,,3.2
1981-01-02,San Andres De Machaca,,,,,20.8
1981-01-02,San Jose Alto,,,,,39.0
1981-01-02,Taraco,,,,,18.0
1981-01-02,Villa Copacabana,,,,,6.1
1981-01-02,Vino Tinto,,,,,4.6
1981-01-02,Yanamuyo Alto,,,,,0.3
1981-01-02,Ascensión de Guarayos Aerop,,,,,38.2
1981-01-02,Cabezas,,,,,5.0
1981-01-02,Comarapa,25.6,15.6,,,
1981-01-02,Concepcion Aeropuerto SCZ,,18.8,,,64.5
1981-01-02,Sella Quebrada,,,,,10.5
1981-01-02,Tarija Aeropuerto,27.4,15.0,,,11.6
1981-01-02,Tucumillas,,,,,12.0
1981-01-02,Villamontes Aeropuerto,29.4,21.1,,,23.0
1981-01-02,Yacuiba Aeropuerto,25.4,20.0,,,2.0
1981-01-02,Aiquile,24.0,16.0,84.0,80.0,6.5
1981-01-02,Anzaldo,18.9,7.8,,,
1981-01-02,Arani,32.0,12.6,,,7.8
1981-01-02,Capinota,30.8,12.5,,,
1981-01-02,Cristal Mayu,,,,,10.0
1981-01-02,Charahuayto,,,,,23.8
1981-01-02,Chipiriri,28.0,22.8,93.0,82.0,
1981-01-02,Independencia,20.0,10.0,92.0,66.0,10.1
1981-01-02,Iturata,,,,,12.4
1981-01-02,Ramadas Cbba,,,,,5.3
1981-01-02,La Violeta,25.1,11.8,92.0,69.0,5.7
1981-01-02,Misicuni,18.0,3.0,,,4.2
1981-01-02,San Benito,24.5,9.5,89.0,53.0,18.3
1981-01-02,San Miguel_Jankocala CBBA,,,,,8.0
1981-01-02,Tarata,25.5,9.5,,,25.0
1981-01-02,Tiraque,20.0,6.7,82.0,55.0,6.3
1981-01-02,Totora_CBBA,26.7,12.2,,,
1981-01-02,El Puente,26.0,15.0,,,6.7
1981-01-02,Gamoneda,,,,,3.5
1981-01-02,Patacamaya ,20.8,4.8,67.0,49.0,4.2
1981-01-02,Juntas,,,,,2.7
1981-01-02,Narvaez,,,,,1.1
1981-01-02,Padcaya,26.0,12.0,,,8.5
1981-01-02,Palmar Grande,20.0,19.0,,,
1981-01-02,Pinos Sud,,,,,12.0
1981-01-02,Rejara,,,,,7.2
1981-01-02,San Andres,24.2,15.0,,,
1981-01-02,Est. Exp. Vallecito,26.1,,,,62.0
1981-01-02,Mairana,30.0,18.0,77.0,58.0,5.7
1981-01-02,Minero (Unagro),,,,,27.5
1981-01-02,Puerto Suarez Aeropuerto,32.0,23.0,,,
1981-01-02,Roboré Aeropuerto,34.8,24.0,,,2.0
1981-01-02,San Ignacio de Velasco Aerop,27.7,18.6,,,19.2
1981-01-02,San Javier Aeropuerto,29.0,19.5,,,10.0
1981-01-02,San Julian,28.5,20.0,100.0,78.0,9.3
1981-01-02,Tres Cruces,,,,,36.0
1981-01-02,Cri_Yapacani,,,,,30.0
1981-01-02,Yerba Buena,,,,,11.0
1981-01-02,Arquillos,,,,,0.6
1981-01-02,Azurduy,23.0,,100.0,86.0,2.1
1981-01-02,Cachimayu,,,,,6.2
1981-01-02,Carandayti,,,,,85.0
1981-01-02,Culpina,19.6,10.5,,,
1981-01-02,Cumandayti,,,,,37.0
1981-01-02,Chavarria,,,,,17.5
1981-01-02,El Salvador,31.0,18.5,100.0,92.0,12.0
1981-01-02,Huacareta - La Galería,,,,,81.5
1981-01-02,La Madona,,,,,11.0
1981-01-02,La Torre,29.0,19.8,,,
1981-01-02,Lamboyo,,,,,21.0
1981-01-02,Moro Moro,,,,,18.0
1981-01-02,Aten,,,,,20.0
1981-01-02,Hilo Hilo,,,,,2.0
1981-01-02,Achacachi,,,,,5.2
1981-01-02,El Belen,13.5,4.0,85.0,50.0,3.0
1981-01-02,Cajetillas,,,,,20.0
1981-01-02,La Asunta,31.5,19.5,92.0,62.0,
1981-01-02,Tambillo (LPZ),,,,,0.3
1981-01-02,Palca_LP,17.0,5.0,84.0,63.0,8.4
1981-01-02,Sorata,21.6,10.5,81.0,61.0,
1981-01-02,Viacha,17.0,2.0,,,
1981-01-02,Tiawanacu,20.5,3.0,100.0,42.0,2.5
1981-01-02,Chaqui,,,,,7.7
1981-01-02,Colquechaca,,,,,3.3
1981-01-02,Mizque,28.2,14.8,87.0,64.0,
1981-01-02,Palmar Pampa,,,,,16.7
1981-01-02,Jatun Mayo (Lacayas),,,,,10.6
1981-01-02,Chulcumayu,,,,,1.5
1981-01-02,Sehuencas,22.0,11.4,95.0,90.0,7.7
1981-01-02,Santivañez,28.3,15.5,,,7.4
1981-01-02,Chorito,,,,,4.1
1981-01-02,Cuatro Esquinas,,,,,8.3
1981-01-02,Incachaca_Ayopaya,,,,,0.8
1981-01-02,Morochata,15.0,2.0,,,
1981-01-02,Palca CBBA,,,,,2.2
1981-01-02,Queara,,,,,13.5
1981-01-02,Suches,,,,,15.6
1981-01-02,Puina,,,,,8.7
1981-01-02,Sirupaya,,,,,11.2
1981-01-02,Cocotani,,,,,7.2
1981-01-02,Ulloma,,,,,0.3
1981-01-02,Huatajata,,,,,8.0
1981-01-02,Puerto Linares,,,,,12.2
1981-01-02,Huaji (Zongo),,,,,15.2
1981-01-02,Iquiaca,,,,,30.4
1981-01-02,Achachicala,,,,,4.9
1981-01-02,Aguallamaya,,,,,31.6
1981-01-02,Pillapi,,,,,8.0
1981-01-02,Coniri,,,,,1.4
1981-01-02,Vinto,25.6,11.1,,,3.0
1981-01-02,Sucre SENAMHI,20.8,11.8,75.0,62.0,0.3
1981-01-02,Humapalca,,,,,19.7
1981-01-02,Calachaca,,,,,13.9
1981-01-02,Suri_h,,,,,31.6
1981-01-02,Jesús de Machaca,,,,,22.3
1981-01-02,Conzata,,,,,4.1
1981-01-02,Curupampa,,,,,18.0
