fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2009-01-01,Magdalena Aeropuerto,32.3,22.0,,,
2009-01-01,Trinidad Aeropuerto,32.6,23.2,94.0,62.0,
2009-01-01,Rurrenabaque Aeropuerto,30.0,22.0,,,12.0
2009-01-01,San Borja Aeropuerto,29.1,22.6,,,12.9
2009-01-01,Padilla,24.0,14.0,,,1.5
2009-01-01,Redencion Pampa,27.0,10.0,,,
2009-01-01,San Lucas,23.0,15.0,71.0,30.0,
2009-01-01,Sopachuy,25.0,13.0,,,3.4
2009-01-01,Talula_Tako Tako,20.0,10.5,,,
2009-01-01,Tarabuco,17.2,7.5,,,0.8
2009-01-01,Villa Alcala,,,,,3.2
2009-01-01,Yotala,24.5,9.5,91.0,37.0,
2009-01-01,Zudañez,24.0,11.0,81.0,61.0,
2009-01-01,Andamarca,15.5,8.5,,,11.7
2009-01-01,Achiri,15.0,3.0,90.0,53.0,8.0
2009-01-01,Achumani,22.7,8.5,,,1.4
2009-01-01,Copacabana,16.0,2.9,71.0,32.0,10.2
2009-01-01,Calacoto,18.5,6.0,85.0,65.0,13.8
2009-01-01,Coripata,24.5,14.0,,,
2009-01-01,Collana,15.5,4.0,100.0,100.0,
2009-01-01,Camata,22.5,17.0,,,34.0
2009-01-01,Chirapaca,14.5,6.0,,,1.0
2009-01-01,Huarina Cota Cota,13.8,5.6,86.0,59.0,6.2
2009-01-01,Hichucota,13.0,0.0,,,1.0
2009-01-01,Irupana,25.8,14.3,97.0,66.0,16.3
2009-01-01,Isla Del Sol,14.5,3.8,,,8.7
2009-01-01,Puerto Acosta,17.5,6.5,,,
2009-01-01,Santiago de Machaca,13.5,6.0,79.0,57.0,15.6
2009-01-01,Sapecho,26.0,22.0,93.0,91.0,16.5
2009-01-01,Santiago de Huata,17.0,2.0,,,3.4
2009-01-01,San Juan Huancollo,15.5,7.0,,,4.5
2009-01-01,San Calixto,16.6,6.8,94.0,74.0,6.1
2009-01-01,Villa Puni,12.5,5.0,,,
2009-01-01,Chuspipata,13.5,8.9,,,20.6
2009-01-01,Alto Obrajes_Barrio Magisterio,,,,,3.5
2009-01-01,Achocalla,,,,,1.7
2009-01-01,Ancoraimes,,,,,3.0
2009-01-01,Circuata,,,,,15.4
2009-01-01,Chuquiaguillo_LP,,,,,0.6
2009-01-01,El Tejar (La Paz),,,,,7.2
2009-01-01,Jihuacuta,,,,,4.1
2009-01-01,Mecapaca,24.0,11.5,,,
2009-01-01,Pasankeri ,,,,,8.4
2009-01-01,Pucarani,,,,,12.5
2009-01-01,Villa Copacabana,,,,,2.6
2009-01-01,Vino Tinto,,,,,5.7
2009-01-01,Ascensión de Guarayos Aerop,30.4,23.4,,,7.6
2009-01-01,Comarapa,19.4,13.4,,,
2009-01-01,Concepcion Aeropuerto SCZ,30.8,21.6,,,
2009-01-01,Sella Quebrada,24.0,15.5,88.0,44.0,4.3
2009-01-01,Tarija Aeropuerto,,15.8,88.0,66.0,5.8
