fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1957-01-01,Trinidad Aeropuerto,,,83.0,83.0,
1957-01-01,Charaña,,-8.0,34.0,34.0,
1957-01-01,Padilla,,,,,17.2
1957-01-01,Tarabuco,18.9,4.4,,,36.0
1957-01-01,Villa Serrano,,,,,5.5
1957-01-01,Yotala,24.5,9.5,,,1.0
1957-01-01,Apolo SENAMHI,25.5,16.5,,,7.0
1957-01-01,Copacabana,,,100.0,91.0,19.0
1957-01-01,San Calixto,13.2,5.4,90.0,46.0,10.0
1957-01-01,Calamarca,,,,,6.1
1957-01-01,Peñas,,,,,2.2
1957-01-01,Sica Sica,,1.4,,,0.4
1957-01-01,Arani,,,,,20.0
1957-01-01,Tiraque,23.0,4.0,25.0,25.0,
1957-01-01,Totora_CBBA,19.0,9.0,,,
1957-01-01,Patacamaya ,,,,,5.5
1957-01-01,Mairana,31.0,18.9,,,
1957-01-01,Morochata,26.0,7.0,,,
1957-01-01,Sucre SENAMHI,19.3,8.1,69.0,56.0,
1957-01-01,Ravelo,,,,,37.0
1957-01-01,San Jose de Pampa Grande,,,,,4.0
1957-01-01,Coro Coro,,,,,2.5
1957-01-01,Guaqui,20.2,7.2,,,6.4
1957-01-01,Trompillo Aeropuerto,35.8,20.3,,,
1957-01-01,Albosa,36.7,28.5,,,
1957-01-01,Pocona,,,,,4.0
1957-01-01,Ayo Ayo,,,,,11.0
1957-01-01,San Jose de Chiquitos Aerop,,,,,10.0
1957-01-01,Chuquiña,,,,,10.5
1957-01-01,Oruro Aeropuerto,,,,,2.0
1957-01-01,Potosi Los Pinos,15.0,4.0,89.0,73.0,22.0
1957-01-01,Mojo,25.0,6.0,,,7.0
1957-01-01,Yocalla,22.5,9.0,,,8.6
1957-01-01,El Alto Aeropuerto,,1.2,77.0,77.0,5.1
1957-01-01,Camiri Aeropuerto,,,,,5.0
1957-01-01,Cochabamba Aeropuerto,0.0,0.0,,,
1957-01-01,Tupiza,,,86.0,46.0,9.0
1957-01-01,Guayaramerin Aeropuerto,,,0.0,0.0,
1957-01-02,Magdalena Aeropuerto,,,,,22.6
1957-01-02,Trinidad Aeropuerto,,,78.0,78.0,
1957-01-02,San Borja Aeropuerto,,,,,14.4
1957-01-02,Charaña,,-7.0,36.0,36.0,
1957-01-02,Padilla,,,,,1.3
1957-01-02,Tarabuco,14.4,4.4,,,14.0
1957-01-02,Villa Serrano,,,,,3.3
1957-01-02,Yotala,23.5,8.0,,,3.0
1957-01-02,Apolo SENAMHI,25.8,17.0,,,
1957-01-02,Copacabana,,,100.0,74.0,0.5
1957-01-02,San Calixto,15.2,4.9,85.0,35.0,6.0
1957-01-02,Calamarca,,,,,1.1
1957-01-02,Peñas,,,,,7.3
1957-01-02,Sica Sica,,1.4,,,0.3
1957-01-02,Concepcion Aeropuerto SCZ,,,,,16.0
1957-01-02,Aiquile,,,,,26.0
1957-01-02,Arani,,,,,13.0
1957-01-02,Tiraque,24.0,5.0,31.0,31.0,9.0
1957-01-02,Totora_CBBA,21.0,8.9,,,8.0
1957-01-02,Patacamaya ,,,,,13.0
1957-01-02,Mairana,25.6,15.6,,,
1957-01-02,Vallegrande Aeropuerto,,,70.0,70.0,0.3
1957-01-02,Morochata,26.0,7.0,,,3.0
1957-01-02,Sucre SENAMHI,22.5,7.8,76.0,42.0,4.3
1957-01-02,Ravelo,,,,,32.0
1957-01-02,San Jose de Pampa Grande,,,,,2.0
1957-01-02,Chorety,,,,,7.6
1957-01-02,Sacaba,,,,,30.0
1957-01-02,Tipuani,,,,,45.0
1957-01-02,Guaqui,18.7,4.3,,,
1957-01-02,Trompillo Aeropuerto,30.9,21.6,,,0.5
1957-01-02,Albosa,32.0,23.9,,,15.0
1957-01-02,Pocona,,,,,13.0
1957-01-02,Ayo Ayo,,,,,10.0
1957-01-02,Sucre Aeropuerto,,,,,0.5
1957-01-02,Apolo Aeropuerto,,,,,20.1
1957-01-02,Laykacota,,4.4,,,
1957-01-02,Chuquiña,,,,,3.8
1957-01-02,Potosi Los Pinos,11.0,3.5,90.0,63.0,4.0
1957-01-02,Mojo,20.0,5.0,,,10.0
1957-01-02,Yocalla,22.0,9.2,,,9.0
1957-01-02,Riberalta Aeropuerto,,,76.0,76.0,18.0
1957-01-02,El Alto Aeropuerto,,2.6,70.0,70.0,1.8
1957-01-02,Cochabamba Aeropuerto,25.0,10.8,,,2.3
1957-01-02,Cobija Aeropuerto,,,67.0,67.0,
1957-01-02,Tupiza,,,60.0,32.0,
1957-01-02,Guayaramerin Aeropuerto,,,75.0,75.0,2.0
1957-01-03,Magdalena Aeropuerto,,,,,14.5
1957-01-03,Trinidad Aeropuerto,,,91.0,91.0,
1957-01-03,Rurrenabaque Aeropuerto,,,,,10.2
1957-01-03,Charaña,,-4.3,39.0,39.0,
1957-01-03,Padilla,,,,,2.8
1957-01-03,Tarabuco,17.8,6.1,,,
1957-01-03,Villa Serrano,,,,,1.5
1957-01-03,Yotala,27.0,9.0,,,1.3
1957-01-03,Apolo SENAMHI,22.5,17.0,,,17.0
1957-01-03,Copacabana,,,100.0,54.0,5.0
1957-01-03,San Calixto,13.8,2.4,90.0,44.0,7.0
1957-01-03,Peñas,,,,,6.7
1957-01-03,Sica Sica,,1.4,,,0.2
1957-01-03,Tarija Aeropuerto,,,,,11.3
1957-01-03,Yacuiba Aeropuerto,,,,,5.0
1957-01-03,Aiquile,,,,,30.0
1957-01-03,Arani,,,,,2.5
1957-01-03,Capinota,,,,,5.5
1957-01-03,Tiraque,22.0,6.0,44.0,44.0,
1957-01-03,Totora_CBBA,21.0,8.1,,,22.0
1957-01-03,Patacamaya ,,,,,20.0
1957-01-03,Mairana,26.7,15.6,,,
1957-01-03,Roboré Aeropuerto,,,,,1.0
1957-01-03,San Ignacio de Velasco Aerop,,,,,22.0
1957-01-03,Vallegrande Aeropuerto,,,82.0,82.0,4.5
1957-01-03,Morochata,24.0,8.0,,,
1957-01-03,Sucre SENAMHI,20.2,9.2,90.0,70.0,15.1
1957-01-03,Ravelo,,,,,10.0
1957-01-03,San Jose de Pampa Grande,,,,,2.0
1957-01-03,Sacaba,,,,,24.0
1957-01-03,Coro Coro,,,,,13.4
1957-01-03,Guaqui,22.6,6.4,,,
1957-01-03,Trompillo Aeropuerto,33.0,21.2,,,
1957-01-03,Albosa,31.3,23.0,,,
1957-01-03,Chacaltaya,,,97.0,94.0,
1957-01-03,Mcal Estigarribia Paraguay,,,,,22.3
1957-01-03,Pocona,,,,,3.0
