fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1973-01-01,Trinidad Aeropuerto,34.0,20.0,59.0,59.0,
1973-01-01,San Borja Aeropuerto,34.0,24.8,,,4.1
1973-01-01,Charaña,,0.2,,,
1973-01-01,Padilla,22.8,12.2,,,13.8
1973-01-01,Tarabuco,26.0,10.0,,,20.0
1973-01-01,Villa Serrano,24.0,16.0,,,
1973-01-01,Yotala,28.0,13.0,,,
1973-01-01,Zudañez,27.0,13.0,83.0,52.0,
1973-01-01,Apolo SENAMHI,25.8,18.2,,,0.3
1973-01-01,Copacabana,18.0,6.0,77.0,54.0,2.6
1973-01-01,Calacoto,20.2,3.0,80.0,37.0,2.8
1973-01-01,Collana,22.5,3.8,,,
1973-01-01,Chulumani,27.0,16.2,,,19.0
1973-01-01,Huarina Cota Cota,17.0,3.5,96.0,91.0,28.2
1973-01-01,Irupana,24.0,14.0,,,
1973-01-01,Puerto Acosta,,,,,14.4
1973-01-01,Sapecho,,,,,0.5
1973-01-01,San Calixto,,,,,17.6
1973-01-01,Calamarca,23.0,4.1,,,
1973-01-01,Sica Sica,19.0,4.0,,,
1973-01-01,Comarapa,,,,,10.0
1973-01-01,Concepcion Aeropuerto SCZ,,20.0,,,
1973-01-01,Tarija Aeropuerto,,13.0,,,
1973-01-01,Yacuiba Aeropuerto,33.0,27.8,,,
1973-01-01,Anzaldo,27.0,12.0,,,
1973-01-01,Arani,26.2,12.4,,,
1973-01-01,Capinota,27.5,15.0,,,11.3
1973-01-01,Charahuayto,,,,,20.6
1973-01-01,Chipiriri,36.0,22.0,,,18.0
1973-01-01,Misicuni,13.0,1.0,100.0,100.0,2.6
1973-01-01,San Benito,25.0,13.0,86.0,86.0,0.6
1973-01-01,Tarata,27.0,10.0,,,
1973-01-01,Tiraque,17.0,5.9,,,
1973-01-01,Totora_CBBA,28.3,10.3,,,2.5
1973-01-01,El Puente,30.0,18.0,,,
1973-01-01,Patacamaya ,21.0,2.0,,,
1973-01-01,Mairana,30.7,18.7,,,
1973-01-01,Achacachi,,,,,8.9
1973-01-01,El Belen,15.0,4.0,91.0,82.0,5.0
1973-01-01,Palca_LP,16.5,,,,
1973-01-01,Viacha,21.0,7.0,,,
1973-01-01,Mizque,26.0,12.0,,,9.8
1973-01-01,Jatun Mayo (Lacayas),,,,,17.0
1973-01-01,Chulcumayu,,,,,13.5
1973-01-01,Morochata,25.0,10.0,,,62.0
1973-01-01,Sacabamba,,,,,14.0
1973-01-01,Tiquina,19.0,5.0,,,17.0
1973-01-01,Sucre SENAMHI,22.7,10.0,68.0,59.0,1.8
1973-01-01,Guanay,,,,,4.0
1973-01-01,Kallutaca,,,,,8.0
1973-01-01,Ravelo,20.5,8.0,,,18.0
1973-01-01,Turuchipa,28.0,12.0,,,
1973-01-01,San Jose de Pampa Grande,24.0,10.0,,,
1973-01-01,Sacaba,27.0,13.0,,,
1973-01-01,Escalerani,,,,,2.4
1973-01-01,Charapaya,,,,,10.0
1973-01-01,El Tejar (Tarija),29.0,17.0,,,7.0
1973-01-01,Entre Rios (TJA),28.5,15.8,,,
1973-01-01,Huajchamayu,,,,,4.2
1973-01-01,Comanche,19.0,6.0,,,0.3
1973-01-01,Desaguadero,17.5,4.5,,,5.0
1973-01-01,Trompillo Aeropuerto,32.8,23.0,,,
1973-01-01,Candelaria,18.0,-10.0,,,
1973-01-01,Arrozales - Bermejo,,,,,7.0
1973-01-01,Challapata_ENFE,,,,,5.0
1973-01-01,Patacamaya_ENFE,,,,,20.0
1973-01-01,Estación Central_LP_ENFE,,,,,16.5
1973-01-01,Sivingani - Misicuni ,,,,,0.6
1973-01-01,Cuatro Esquinas Misicuni,,,,,5.4
1973-01-01,Chujllas,,,,,26.0
1973-01-01,Corani Represa,,,,,1.1
1973-01-01,Incachaca Chapare,,,,,12.0
1973-01-01,Mcal Estigarribia Paraguay,,,,,1.1
1973-01-01,Pozo Colorado Paraguay,,,,,13.4
1973-01-01,Mision La Paz Argentina,,,,,6.4
1973-01-01,Chiguana_ENFE,,,,,2.0
1973-01-01,Rio Mulatos_ENFE,,,,,1.0
1973-01-01,Chocaya_ENFE,,,,,5.0
1973-01-01,Angosto Molinero,,,,,48.0
1973-01-01,Sacabamba_ENFE,,,,,12.0
1973-01-01,Tolomosa Grande,,,,,10.0
1973-01-01,Sivingani_Mizque,,,,,0.6
1973-01-01,Sunjani Misicuni,,,,,4.2
1973-01-01,Templo Misicuni,,,,,3.0
1973-01-01,Santa Cruz SENAMHI,33.5,22.9,,,
1973-01-01,Rio Grande_ENFE,,,,,4.5
1973-01-01,La Angostura,30.5,10.5,,,
1973-01-01,Monteagudo_El Bañado,29.6,17.5,,,23.7
1973-01-01,Ayo Ayo,17.2,1.0,,,1.0
1973-01-01,Sucre Aeropuerto,21.2,10.1,,,6.2
1973-01-01,Bermejo Aeropuerto,35.6,22.5,,,5.0
1973-01-01,Laykacota,17.5,8.0,99.0,85.0,12.0
1973-01-01,Oruro Aeropuerto,,3.4,,,
1973-01-01,Chinoli,,,,,3.0
1973-01-01,Potosi Los Pinos,16.0,6.0,,,
1973-01-01,Mojo,26.4,12.8,,,2.5
1973-01-01,Yocalla,30.0,7.0,,,9.0
1973-01-01,Santa Ana del Yacuma Aerop,35.0,25.0,,,3.0
1973-01-01,Riberalta Aeropuerto,,21.0,91.0,91.0,30.0
1973-01-01,San Ignacio de Moxos Aerop,,25.0,,,
1973-01-01,Canasmoro,31.6,19.6,,,
1973-01-01,El Alto Aeropuerto,11.4,4.4,79.0,79.0,1.5
1973-01-01,Camiri Aeropuerto,,17.0,,,
1973-01-01,Cochabamba Aeropuerto,26.6,13.5,,,
1973-01-01,Cobija Aeropuerto,,21.4,99.0,99.0,
1973-01-01,Salinas G. De Mendoza,26.5,3.9,,,
1973-01-01,Puna,23.0,8.5,71.0,46.0,
1973-01-01,General Saavedra,28.0,22.0,100.0,80.0,10.5
1973-01-01,Guayaramerin Aeropuerto,0.0,0.0,0.0,0.0,
1973-01-02,Trinidad Aeropuerto,33.0,24.0,79.0,79.0,8.0
1973-01-02,Rurrenabaque Aeropuerto,34.5,23.3,,,
1973-01-02,San Borja Aeropuerto,31.0,24.5,,,24.5
1973-01-02,Charaña,22.7,2.0,,,
1973-01-02,Padilla,24.5,14.5,,,
1973-01-02,Tarabuco,26.0,9.5,,,
1973-01-02,Villa Serrano,25.5,15.0,,,
1973-01-02,Yotala,29.0,14.0,,,
1973-01-02,Zudañez,26.0,11.0,91.0,73.0,10.5
1973-01-02,Apolo SENAMHI,25.7,18.0,,,7.4
1973-01-02,Copacabana,17.5,5.5,80.0,51.0,3.0
1973-01-02,Calacoto,19.8,4.9,82.0,42.0,27.4
1973-01-02,Collana,24.0,4.5,,,11.0
1973-01-02,Chulumani,28.5,15.0,,,
1973-01-02,Chorocona,,,,,0.1
1973-01-02,Huarina Cota Cota,15.9,4.0,99.0,60.0,
1973-01-02,Irupana,26.2,14.5,,,3.3
1973-01-02,Puerto Acosta,,,,,10.3
1973-01-02,Sapecho,22.6,18.0,96.0,87.0,0.5
1973-01-02,Calamarca,21.0,5.2,,,5.0
1973-01-02,Sica Sica,20.0,4.0,,,1.5
1973-01-02,Ascensión de Guarayos Aerop,,,,,21.0
1973-01-02,Concepcion Aeropuerto SCZ,,20.4,,,11.0
1973-01-02,Tarija Aeropuerto,,13.0,,,18.0
1973-01-02,Yacuiba Aeropuerto,33.0,22.0,,,
1973-01-02,Anzaldo,22.0,11.0,,,
1973-01-02,Arani,24.8,13.1,,,
1973-01-02,Capinota,28.0,14.0,,,
1973-01-02,Charahuayto,,,,,20.0
1973-01-02,Chipiriri,36.0,23.0,,,20.0
1973-01-02,Misicuni,14.0,4.0,90.0,90.0,2.4
1973-01-02,Parotani,,,,,15.2
1973-01-02,San Benito,23.5,13.0,82.0,82.0,
1973-01-02,Tarata,25.0,8.5,,,
1973-01-02,Tiraque,15.7,5.8,,,
1973-01-02,Totora_CBBA,28.2,10.5,,,
1973-01-02,El Puente,32.4,16.4,,,9.0
1973-01-02,Patacamaya ,18.0,3.5,100.0,54.0,6.0
1973-01-02,Mairana,31.4,18.0,,,
1973-01-02,San Javier Aeropuerto,,,,,22.6
