fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2019-01-01,Magdalena Aeropuerto,31.5,23.0,68.0,56.0,
2019-01-01,Trinidad Aeropuerto,34.2,23.1,85.0,55.0,1.0
2019-01-01,Rurrenabaque Aeropuerto,33.7,23.3,92.0,61.0,
2019-01-01,San Borja Aeropuerto,33.3,23.3,87.0,59.0,6.3
2019-01-01,Ñucchu,,,,,1.0
2019-01-01,Padilla,28.0,11.0,,,
2019-01-01,Potolo,,,,,2.0
2019-01-01,Redencion Pampa,25.0,12.0,58.0,48.0,8.6
2019-01-01,San Lucas,28.0,13.0,82.0,37.0,
2019-01-01,Santa Elena,,,,,9.6
2019-01-01,Sopachuy,22.5,13.0,,,
2019-01-01,Talula_Tako Tako,24.6,11.2,,,1.5
2019-01-01,Tarabuco,20.4,7.3,,,
2019-01-01,Ibibobo (Satelital),38.9,24.4,88.0,38.0,3.0
2019-01-01,Yotala,25.0,10.0,75.0,47.0,
2019-01-01,Zudañez,22.5,8.5,92.0,83.0,
2019-01-01,Andamarca,19.0,7.1,,,3.5
2019-01-01,Igachi (GPRS),16.25,3.36,97.4,49.35,
2019-01-01,Achiri,19.5,7.3,82.0,36.0,2.0
2019-01-01,Achumani,21.2,5.3,,,1.4
2019-01-01,Calacoto,19.0,4.0,,,2.0
2019-01-01,Coripata,29.0,16.0,95.0,88.0,
2019-01-01,Collana,15.0,3.0,89.0,83.0,
2019-01-01,Camata,30.0,16.0,,,
2019-01-01,Carabuco,,4.3,71.0,50.0,
2019-01-01,Catacora,12.0,5.0,,,7.5
2019-01-01,Chorocona,24.0,12.0,,,
2019-01-01,Chirapaca,17.7,4.0,,,21.0
2019-01-01,Hichucota,13.0,1.0,,,2.3
2019-01-01,Irupana,24.5,15.5,,,
2019-01-01,Isla Del Sol,15.2,4.4,92.0,61.0,5.6
2019-01-01,Luribay,25.0,17.0,84.0,54.0,
2019-01-01,Santiago de Huata,18.0,3.0,,,
2019-01-01,San Juan Huancollo,16.0,6.0,,,5.0
2019-01-01,Independencia (Satelital),27.6,11.5,97.0,42.0,0.1
2019-01-01,San Calixto,18.5,7.6,73.0,46.0,5.8
2019-01-01,Villa Puni,15.0,5.0,,,
2019-01-01,Incahuasi (GPRS),20.59,10.36,99.3,51.98,
2019-01-01,Alto Obrajes_Barrio Magisterio,,,,,3.0
2019-01-01,Achocalla,,,,,0.5
2019-01-01,INAC Cochabamba - (GPRS),26.7,11.85,92.8,37.85,
2019-01-01,Circuata,,,,,2.0
2019-01-01,Conchamarca,,,,,2.6
2019-01-01,Chuquiaguillo_LP,,,,,1.8
2019-01-01,Irupana (Satelital),28.4,16.4,99.0,54.0,
2019-01-01,El Tejar (La Paz),,,,,7.8
2019-01-01,Irupata (GPRS),17.98,10.46,78.55,39.11,
2019-01-01,Pasankeri ,,,,,2.2
2019-01-01,Pucarani,,,,,0.3
2019-01-01,Quiabaya,,,,,4.1
2019-01-01,Isquillani Batallas (GPRS),16.06,2.45,100.0,54.1,3.8
2019-01-01,Villa Copacabana,,,,,4.4
2019-01-01,Vino Tinto,,,,,3.7
2019-01-01,Ascensión de Guarayos Aerop,32.4,23.4,91.0,62.0,
2019-01-01,Buena Vista Sc,,,,,48.7
2019-01-01,Comarapa,25.0,15.0,,,
2019-01-01,Concepcion Aeropuerto SCZ,30.7,20.0,97.0,71.0,
2019-01-01,Sella Quebrada,26.5,15.0,88.0,66.0,
2019-01-01,Tarija Aeropuerto,29.0,16.4,78.0,54.0,
2019-01-01,Trancas,29.0,17.0,,,6.0
2019-01-01,Tucumillas,28.0,12.0,,,
2019-01-01,Villamontes Aeropuerto,38.2,21.8,78.0,56.0,
2019-01-01,Yacuiba Aeropuerto,35.6,21.3,79.0,57.0,
2019-01-01,Yesera Norte,23.8,15.4,88.0,48.6,
2019-01-01,Anzaldo,,,,,1.1
2019-01-01,Ivirgarzama-Senda VI (GPRS),32.52,23.82,94.1,70.27,95.0
2019-01-01,Arani,27.0,10.0,,,
2019-01-01,Capinota,31.0,13.2,69.0,23.0,
2019-01-01,Colomi,15.0,7.0,,,0.5
2019-01-01,Cristal Mayu,29.0,22.0,,,
2019-01-01,Chipiriri,,,,,20.0
2019-01-01,La Violeta,25.0,11.0,90.0,66.0,
2019-01-01,Misicuni,24.0,6.0,,,
2019-01-01,Pairumani,24.0,10.0,84.0,76.0,
2019-01-01,Parotani,31.0,12.0,,,2.4
2019-01-01,Jesús de Machaca_M (GPRS),15.99,5.31,95.0,52.21,7.2
2019-01-01,San Benito,25.0,8.0,,,
2019-01-01,Tarata,26.0,10.2,,,4.0
2019-01-01,Tiraque,25.0,5.0,,,
2019-01-01,Caranavi,32.5,19.5,85.0,51.0,4.6
2019-01-01,Narvaez,26.6,17.8,,,
2019-01-01,Palmar Grande,34.0,24.0,,,
2019-01-01,San Andres,26.0,20.0,92.0,84.0,
2019-01-01,Mataral,25.0,15.0,,,
2019-01-01,Minero (Unagro),31.8,23.3,,,23.0
2019-01-01,Montero_Muyurina,30.0,22.0,,,23.4
2019-01-01,Okinawa I,22.0,19.0,,,
2019-01-01,Puerto Suarez Aeropuerto,36.0,22.5,81.0,57.0,
2019-01-01,Roboré Aeropuerto,35.4,22.6,85.0,53.0,
2019-01-01,San Ignacio de Velasco Aerop,31.0,23.0,87.0,78.0,
2019-01-01,San Javier Aeropuerto,31.0,22.0,95.0,66.0,2.7
2019-01-01,San Julian,36.0,24.0,,,24.0
2019-01-01,Vallegrande Aeropuerto,23.9,12.0,96.0,64.0,7.8
2019-01-01,Azurduy,22.0,8.0,89.0,70.0,13.2
2019-01-01,Cachimayu,,,,,14.5
2019-01-01,Culpina,19.0,8.0,81.0,73.0,
2019-01-01,Chuqui Chuqui,28.0,15.0,,,
2019-01-01,El Villar,24.0,13.0,,,
2019-01-01,La Mendoza,,,,,0.2
2019-01-01,La Torre,30.0,14.0,57.0,47.0,3.0
2019-01-01,Laguna Tuni - GPRS,8.33,2.1,88.6,58.82,2.9
2019-01-01,Viru Viru Aeropuerto,31.4,21.4,97.0,66.0,82.0
2019-01-01,Reyes Aeropuerto,32.4,22.0,92.0,54.0,
2019-01-01,Abapo,39.0,22.0,,,
2019-01-01,El Belen,,,85.0,57.0,
2019-01-01,La Asunta,30.5,18.0,89.0,85.0,
2019-01-01,Incapampa,,,,,6.1
2019-01-01,Palca_LP,22.5,8.5,88.0,75.0,
2019-01-01,Sorata,23.5,9.0,90.0,76.0,14.0
2019-01-01,Chaqui,19.1,5.8,,,
2019-01-01,Santivañez,31.1,7.8,,,16.8
2019-01-01,Sacabamba,21.5,7.0,100.0,46.1,
2019-01-01,Los Negros (GPRS),0.0,0.0,0.0,0.0,1.6
2019-01-01,Sucre SENAMHI,23.2,10.0,,,7.4
2019-01-01,Magdalena,31.0,24.0,99.1,69.8,
2019-01-01,Ravelo,18.0,5.0,91.0,74.0,
2019-01-01,Vitichi,27.1,9.9,82.0,43.0,
2019-01-01,San Juan de Yapacaní,31.4,24.5,,,13.6
2019-01-01,El Quiñe,22.0,14.0,,,
2019-01-01,San Antonio de Esmoruco,12.1,1.2,,,
2019-01-01,San Pablo de Lipez,13.0,-4.0,,,
2019-01-01,Potosi Aeropuerto,17.0,4.0,88.0,55.0,
2019-01-01,Llallagua,17.5,6.0,81.0,61.0,
2019-01-01,El Reloj,,,,,7.4
2019-01-01,Rosario del Ingre,,,,,2.5
2019-01-01,Mizque - SDC (GPRS),26.66,13.24,95.5,43.9,
2019-01-01,Taruma,,,,,16.0
2019-01-01,Oronkota PTI,31.9,18.9,,,2.5
2019-01-01,Chillca,14.6,2.4,,,
2019-01-01,Ayoma,21.5,9.4,,,
2019-01-01,Entre Rios (TJA),30.4,18.6,,,2.5
2019-01-01,Arbieto (GPRS),25.36,10.0,99.92,37.68,0.8
2019-01-01,Omereque - SDC (GPRS),30.55,17.07,93.9,38.7,0.7
2019-01-01,Oruro,17.0,7.0,80.6,48.0,
2019-01-01,Huayrocondo,16.9,4.5,61.0,45.0,3.1
2019-01-01,Trompillo Aeropuerto,30.2,22.0,92.0,67.0,13.6
2019-01-01,Orinoca - UTO (GPRS),16.74,6.8,93.28,39.18,4.6
2019-01-01,San Matias Aeropuerto,30.5,23.5,93.0,75.0,
