fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2013-01-01,Magdalena Aeropuerto,30.8,23.0,88.0,74.0,26.3
2013-01-01,Trinidad Aeropuerto,31.8,23.2,76.0,69.0,10.8
2013-01-01,Rurrenabaque Aeropuerto,32.4,23.0,82.0,76.0,23.2
2013-01-01,San Borja Aeropuerto,31.6,22.7,71.0,65.0,42.6
2013-01-01,Padilla,23.0,14.0,,,1.7
2013-01-01,Poroma (CHQ),,,,,0.8
2013-01-01,Potolo,,,,,3.0
2013-01-01,Redencion Pampa,18.0,8.0,72.0,59.0,
2013-01-01,San Lucas,23.0,16.0,79.0,31.0,
2013-01-01,Sopachuy,18.5,12.5,,,
2013-01-01,Talula_Tako Tako,22.0,11.5,,,0.8
2013-01-01,Tarabuco,16.4,8.3,,,8.3
2013-01-01,Urriolagoytia,,,,,9.0
2013-01-01,Villa Abecia,,,,,2.1
2013-01-01,Villa Alcala,,,,,10.4
2013-01-01,Viña Quemada,,,,,3.5
2013-01-01,Yotala,20.4,10.0,64.0,55.0,
2013-01-01,Zudañez,26.0,14.0,97.0,61.0,
2013-01-01,Andamarca,20.5,5.0,,,
2013-01-01,Achiri,21.0,6.0,89.0,51.0,
2013-01-01,Achumani,22.3,7.6,,,
2013-01-01,Copacabana,16.3,4.5,69.0,44.0,7.5
2013-01-01,Calacoto,20.0,1.0,95.0,56.0,
2013-01-01,Coripata,28.0,14.8,89.0,77.0,
2013-01-01,Collana,21.0,5.0,95.0,95.0,1.5
2013-01-01,Camata,27.0,16.0,,,
2013-01-01,Carabuco,13.0,6.0,75.0,48.0,
2013-01-01,Catacora,19.0,0.0,,,
2013-01-01,Chorocona,23.2,12.1,92.0,91.0,
2013-01-01,Chirapaca,16.0,6.0,,,
2013-01-01,Hichucota,13.0,2.0,,,
2013-01-01,Irupana,22.6,11.9,97.0,88.0,
2013-01-01,Isla Del Sol,14.5,3.2,90.0,52.0,
2013-01-01,Luribay,22.0,17.0,65.0,51.0,3.0
2013-01-01,Puerto Acosta,14.5,4.5,,,
2013-01-01,Santiago de Machaca,20.5,-1.0,81.0,32.0,3.6
2013-01-01,Santiago de Huata,16.0,2.0,,,
2013-01-01,San Juan Huancollo,16.0,5.0,,,
2013-01-01,San Calixto,17.6,6.0,79.0,52.0,1.8
2013-01-01,Villa Puni,12.0,4.5,,,5.4
2013-01-01,Actara,,,,,1.1
2013-01-01,Chuspipata,14.1,8.2,,,13.2
2013-01-01,Achocalla,,,,,2.7
2013-01-01,Berenguela,,,,,5.1
2013-01-01,Charazani,,,,,5.2
2013-01-01,Chuquiaguillo_LP,,,,,0.4
2013-01-01,Irupana (Satelital),22.6,15.8,98.0,74.0,
2013-01-01,Choquetanga Chico,,,,,0.6
2013-01-01,El Tejar (La Paz),,,,,0.3
2013-01-01,Jihuacuta,,,,,4.6
2013-01-01,Mecapaca,22.0,8.0,,,
2013-01-01,Pasankeri ,,,,,1.5
2013-01-01,Villa Copacabana,,,,,0.1
2013-01-01,Vino Tinto,,,,,3.4
2013-01-01,Ascensión de Guarayos Aerop,30.2,23.2,,,15.2
2013-01-01,Buena Vista Sc,,,,,29.8
2013-01-01,Comarapa,30.2,14.6,,,0.6
2013-01-01,Concepcion Aeropuerto SCZ,29.0,21.2,,,57.7
2013-01-01,Sella Quebrada,20.5,15.5,72.0,49.0,
2013-01-01,Tarija Aeropuerto,19.2,17.2,94.0,78.0,9.9
2013-01-01,Tomayapo Pueblo,32.0,12.0,,,8.0
2013-01-01,Trancas,20.0,16.0,,,
2013-01-01,Tucumillas,26.0,10.0,,,10.0
2013-01-01,Villamontes Aeropuerto,39.5,21.1,,,22.1
2013-01-01,Yacuiba Aeropuerto,22.6,21.0,96.0,81.0,46.6
2013-01-01,Yesera Norte,16.0,14.0,,,
2013-01-01,Anzaldo,21.1,4.4,,,
2013-01-01,Arani,23.0,10.0,,,
2013-01-01,Capinota,34.0,12.5,77.0,24.0,6.2
2013-01-01,Colomi,16.0,9.0,,,
2013-01-01,Cristal Mayu,30.0,21.0,,,30.0
2013-01-01,La Jota (Chimore),,,0.0,0.0,
2013-01-01,La Tamborada,22.6,12.1,,,
2013-01-01,La Violeta,24.0,12.0,85.0,56.0,8.6
2013-01-01,Misicuni,,,,,1.0
2013-01-01,Pairumani,26.0,11.0,92.0,80.0,2.2
2013-01-01,Parotani,30.0,13.0,,,6.3
2013-01-01,San Benito,25.0,11.0,,,
2013-01-01,Tarata,23.8,11.8,,,
2013-01-01,Tiraque,21.0,6.0,,,
2013-01-01,Caranavi,32.0,22.0,77.0,47.0,
2013-01-01,Patacamaya ,18.0,3.5,77.0,52.0,1.3
2013-01-01,Itau,15.0,12.0,,,
2013-01-01,La Violeta (Satelital),22.7,11.5,91.0,44.0,
2013-01-01,Palmar Grande,30.0,24.0,94.0,65.0,
2013-01-01,San Andres,32.0,10.0,85.0,74.0,
2013-01-01,Laguna Colorada (Satelital),16.0,-0.4,41.0,16.0,3.6
2013-01-01,Minero (Unagro),34.0,22.0,79.0,74.0,
2013-01-01,Montero_Muyurina,30.5,20.0,,,26.0
2013-01-01,Puerto Suarez Aeropuerto,35.0,,71.6,55.8,14.0
2013-01-01,Roboré Aeropuerto,35.6,23.0,,,26.2
2013-01-01,San Ignacio de Velasco Aerop,32.5,,,,2.8
2013-01-01,San Javier Aeropuerto,29.5,20.0,,,45.5
2013-01-01,San Julian,35.4,23.3,,,64.7
2013-01-01,Vallegrande Aeropuerto,24.0,13.6,,,5.3
2013-01-01,Azurduy,15.0,8.0,91.0,81.0,
2013-01-01,Culpina,21.0,6.0,80.0,67.0,7.5
2013-01-01,Chuqui Chuqui,0.0,0.0,0.0,0.0,
2013-01-01,El Villar,30.0,12.0,,,
2013-01-01,La Torre,28.0,14.0,75.0,38.0,2.0
2013-01-01,Viru Viru Aeropuerto,29.0,,83.0,75.0,12.0
2013-01-01,Reyes Aeropuerto,32.5,,,,36.0
2013-01-01,El Belen,13.4,1.4,83.0,53.0,7.4
2013-01-01,La Asunta,30.0,21.0,88.0,76.0,
2013-01-01,Incapampa,28.0,9.3,,,11.3
2013-01-01,Palca_LP,17.2,5.3,82.0,66.0,
2013-01-01,Sorata,22.0,5.0,81.0,76.0,
2013-01-01,Viacha,15.0,2.2,85.0,55.0,
2013-01-01,Tiawanacu,15.2,3.0,98.0,72.0,
2013-01-01,Chaqui,20.8,6.4,64.0,30.0,
2013-01-01,Mizque,28.0,16.0,,,
2013-01-01,Santivañez,26.7,0.0,,,
2013-01-01,Sacabamba,15.9,9.7,94.2,58.5,1.8
2013-01-01,San Pablo de Lipez (Satelital),-25.6,-25.8,74.0,20.0,
2013-01-01,Sucre SENAMHI,22.0,14.2,,,0.6
