fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1963-01-01,Trinidad Aeropuerto,33.3,,66.0,66.0,
1963-01-01,Rurrenabaque Aeropuerto,,,,,12.7
1963-01-01,Charaña,24.0,1.2,54.0,54.0,3.3
1963-01-01,Yotala,28.0,11.0,,,
1963-01-01,Apolo SENAMHI,26.8,16.0,,,
1963-01-01,Chulumani,30.0,14.0,,,
1963-01-01,Irupana,25.0,16.0,,,
1963-01-01,Calamarca,17.0,5.5,,,
1963-01-01,Sica Sica,19.5,7.0,,,
1963-01-01,Yacuiba Aeropuerto,34.2,22.0,,,
1963-01-01,Aiquile,32.0,14.0,,,
1963-01-01,Arani,24.0,12.0,,,
1963-01-01,Capinota,26.0,11.0,,,
1963-01-01,Tiraque,17.0,6.0,,,
1963-01-01,Totora_CBBA,27.5,8.5,,,
1963-01-01,El Puente,27.0,17.0,,,
1963-01-01,Patacamaya ,25.0,4.0,,,
1963-01-01,Mairana,32.2,14.4,,,
1963-01-01,Escoma ,15.0,4.5,,,
1963-01-01,Reyes Aeropuerto,38.0,23.0,,,
1963-01-01,El Belen,13.5,4.0,,,
1963-01-01,Mizque,29.0,14.0,,,
1963-01-01,Morochata,24.0,6.0,,,
1963-01-01,Alcoche,32.5,21.7,,,
1963-01-01,Sucre SENAMHI,27.8,9.0,85.0,23.0,
1963-01-01,Turuchipa,30.0,24.0,,,
1963-01-01,Angostura_sc,28.0,21.0,,,
1963-01-01,Sacaba,27.0,11.0,,,
1963-01-01,Guaqui,15.0,6.0,,,0.8
1963-01-01,Trompillo Aeropuerto,,22.0,,,
1963-01-01,Albosa,33.0,20.5,,,
1963-01-01,Cliza,29.0,13.0,,,
1963-01-01,Pocona,24.0,4.0,,,
1963-01-01,Ayo Ayo,11.0,6.0,,,
1963-01-01,Bermejo Aeropuerto,33.0,19.0,,,
1963-01-01,Laykacota,,6.3,,,2.0
1963-01-01,Oruro Aeropuerto,20.2,,,,
1963-01-01,Potosi Los Pinos,,4.0,82.0,73.0,
1963-01-01,Mojo,26.0,11.0,,,
1963-01-01,Riberalta Aeropuerto,,,83.0,83.0,17.2
1963-01-01,El Alto Aeropuerto,14.3,2.0,,,10.0
1963-01-01,Camiri Aeropuerto,,16.0,,,
1963-01-01,Cochabamba Aeropuerto,25.8,0.0,,,
1963-01-01,Puna,23.0,,,,
1963-01-01,Tupiza,29.0,8.0,69.0,61.0,
1963-01-01,Villazon,25.0,7.0,,,
1963-01-02,Magdalena Aeropuerto,,,,,1.5
