fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
1999-01-01,Magdalena Aeropuerto,30.0,23.1,,,69.7
1999-01-01,Trinidad Aeropuerto,30.3,23.4,,,28.2
1999-01-01,Rurrenabaque Aeropuerto,29.6,22.6,100.0,81.0,53.5
1999-01-01,San Borja Aeropuerto,32.0,21.3,,,23.3
1999-01-01,Calderillas,,,,,16.5
1999-01-01,Charaña,19.8,-2.0,66.0,42.0,2.4
1999-01-01,Ñucchu,,,,,2.0
1999-01-01,Padilla,21.0,12.0,90.0,69.0,
1999-01-01,Pirhuani,,,,,1.0
1999-01-01,Punilla,,,,,2.7
1999-01-01,Redencion Pampa,22.0,11.0,,,10.2
1999-01-01,San Lucas,20.0,9.0,72.0,62.0,
1999-01-01,San Roque CHQ,,,82.0,49.0,
1999-01-01,Santa Elena,,,,,16.2
1999-01-01,Talula_Tako Tako,20.5,11.6,,,2.9
1999-01-01,Tarabuco,13.0,6.0,90.0,86.0,15.0
1999-01-01,Tarvita,24.0,11.0,97.0,88.0,
1999-01-01,Urriolagoytia,,,,,8.0
1999-01-01,Villa Abecia,32.3,15.1,,,17.9
1999-01-01,Villa Serrano,24.0,12.0,90.0,63.0,
1999-01-01,Yotala,22.0,12.2,69.0,68.0,12.9
1999-01-01,Zudañez,24.0,10.0,90.0,72.0,
1999-01-01,Caracollo Cadea,14.0,5.0,,,
1999-01-01,Apolo SENAMHI,,15.0,,,
1999-01-01,Copacabana,14.7,5.0,76.0,49.0,1.3
1999-01-01,Calacoto,18.5,3.0,92.0,40.0,5.5
1999-01-01,Coripata,26.5,16.0,,,
1999-01-01,Collana,15.2,5.0,85.0,74.0,2.7
1999-01-01,Camata,29.0,18.5,,,9.5
1999-01-01,Caquiaviri,20.0,3.0,,,
1999-01-01,Copacati,14.5,5.5,82.0,70.0,2.0
1999-01-01,Copancara,16.2,3.2,,,4.2
1999-01-01,Carabuco,18.5,5.5,69.0,41.0,3.1
1999-01-01,Catacora,18.5,0.5,88.0,28.0,
1999-01-01,Chulumani,25.5,16.0,,,2.3
1999-01-01,Chorocona,23.0,14.0,,,4.5
1999-01-01,Chuma,18.5,9.5,,,4.8
1999-01-01,Chirapaca,16.5,5.0,,,3.7
1999-01-01,Huarina Cota Cota,13.4,6.8,86.0,77.0,18.6
1999-01-01,Huaraco,17.0,4.5,,,11.5
1999-01-01,Irupana,23.6,14.0,,,
1999-01-01,Isla Del Sol,15.0,3.0,,,2.2
1999-01-01,Luribay,25.5,13.5,,,
1999-01-01,Ovejuyo,,,,,6.5
1999-01-01,Puerto Acosta,17.0,4.0,,,5.6
1999-01-01,Santiago de Machaca,18.0,2.5,60.0,32.0,10.6
1999-01-01,Sapecho,32.1,20.0,93.0,75.0,3.4
1999-01-01,Santiago de Huata,17.0,6.0,,,4.0
1999-01-01,San Juan Huancollo,16.5,5.5,,,8.5
1999-01-01,Sepulturas,16.8,-1.5,,,
1999-01-01,San Calixto,13.6,6.9,82.0,57.0,13.5
1999-01-01,Villa Puni,18.5,4.0,,,3.1
1999-01-01,Wariscata,23.0,6.0,91.0,50.0,7.2
1999-01-01,Alto Lima,,,,,5.2
1999-01-01,Antaquilla,,,,,3.0
1999-01-01,Ancohoma,,,,,15.2
1999-01-01,Ancoraimes,,,,,0.1
1999-01-01,Alpacoma,,,,,10.3
1999-01-01,Batallas,,,,,9.8
1999-01-01,Mina Bolsa Negra,,,,,10.2
1999-01-01,Caxata,,,,,4.1
1999-01-01,Circuata,,,,,5.5
1999-01-01,Caracato,,,,,2.5
1999-01-01,Conchamarca,,,,,4.2
1999-01-01,Charazani,,,,,3.8
1999-01-01,Chuquiaguillo_LP,,,,,7.1
1999-01-01,Chuñavi Alto,,,,,3.5
1999-01-01,Choquetanga Chico,,,,,10.0
1999-01-01,El Tejar (La Paz),,,,,1.0
1999-01-01,Italaque,,,,,19.2
1999-01-01,Jihuacuta,,,,,6.2
1999-01-01,Lambate,,,,,1.9
1999-01-01,Miguillas,,,,,18.2
1999-01-01,Peñas,,,,,7.2
1999-01-01,Poroma (LP),,,,,5.2
1999-01-01,Pinaya,,,,,18.2
1999-01-01,Pasankeri ,,,,,12.9
1999-01-01,Palcoma,,,,,2.2
1999-01-01,Pucarani,,,,,9.6
1999-01-01,Pampahasi,,,,,5.6
