estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos
Guayaramerin_M (GPRS),2025-06-02 06:00:00,32,0.0,31,36,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,35,0.0,31,49,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,38,0.0,27,62,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,41,0.0,25,68,0
Guayaramerin_M (GPRS),2025-06-02 06:00:00,44,0.0,20,75,0
Guayaramerin_M (GPRS),2025-06-02 06:00:00,47,0.0,20,73,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,50,0.0,25,73,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,53,0.0,29,59,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,56,0.0,31,45,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,59,0.0,32,56,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,62,0.0,27,67,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,65,0.0,23,74,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,68,0.0,19,80,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,71,0.0,19,76,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,74,0.0,25,74,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,77,0.0,28,61,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,80,0.0,32,47,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,83,0.0,32,62,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,86,0.0,25,77,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,89,0.0,20,86,1
Guayaramerin_M (GPRS),2025-06-02 06:00:00,92,0.0,20,94,1
Incapampa,2025-06-02 06:00:00,2,0.0,14,70,1
Incapampa,2025-06-02 06:00:00,5,0.0,18,61,2
Incapampa,2025-06-02 06:00:00,8,0.0,22,51,3
Incapampa,2025-06-02 06:00:00,11,0.0,22,72,2
Incapampa,2025-06-02 06:00:00,14,0.0,18,93,2
Incapampa,2025-06-02 06:00:00,17,0.0,15,85,2
Incapampa,2025-06-02 06:00:00,20,0.0,13,77,2
Incapampa,2025-06-02 06:00:00,23,0.0,13,68,2
Incapampa,2025-06-02 06:00:00,26,0.0,16,61,1
Incapampa,2025-06-02 06:00:00,29,0.0,19,56,2
Incapampa,2025-06-02 06:00:00,32,0.0,23,50,3
Incapampa,2025-06-02 06:00:00,35,0.0,23,72,2
Incapampa,2025-06-02 06:00:00,38,0.0,19,93,1
Incapampa,2025-06-02 06:00:00,41,0.0,16,87,2
Incapampa,2025-06-02 06:00:00,44,0.0,12,80,2
Incapampa,2025-06-02 06:00:00,47,0.0,12,70,2
Incapampa,2025-06-02 06:00:00,50,0.0,16,63,1
Incapampa,2025-06-02 06:00:00,53,0.0,19,56,2
Incapampa,2025-06-02 06:00:00,56,0.0,24,49,3
Incapampa,2025-06-02 06:00:00,59,0.0,24,70,2
Incapampa,2025-06-02 06:00:00,62,1.2,19,91,1
Incapampa,2025-06-02 06:00:00,65,1.2,18,91,1
Incapampa,2025-06-02 06:00:00,68,0.0,12,91,1
Incapampa,2025-06-02 06:00:00,71,0.0,10,84,1
Incapampa,2025-06-02 06:00:00,74,0.0,16,79,1
Incapampa,2025-06-02 06:00:00,77,0.0,17,71,1
Incapampa,2025-06-02 06:00:00,80,0.0,23,63,2
Incapampa,2025-06-02 06:00:00,83,0.0,23,77,1
Incapampa,2025-06-02 06:00:00,86,0.0,16,91,1
Incapampa,2025-06-02 06:00:00,89,0.0,11,90,1
Incapampa,2025-06-02 06:00:00,92,0.0,12,88,1
Ixiamas,2025-06-02 06:00:00,2,0.0,20,84,0
Ixiamas,2025-06-02 06:00:00,5,0.0,24,68,1
Ixiamas,2025-06-02 06:00:00,8,0.0,27,52,2
Ixiamas,2025-06-02 06:00:00,11,0.0,27,68,1
Ixiamas,2025-06-02 06:00:00,14,0.0,22,85,1
Ixiamas,2025-06-02 06:00:00,17,0.0,20,88,1
Ixiamas,2025-06-02 06:00:00,20,0.0,17,90,1
Ixiamas,2025-06-02 06:00:00,23,0.0,17,86,1
Ixiamas,2025-06-02 06:00:00,26,0.0,21,83,0
Ixiamas,2025-06-02 06:00:00,29,0.0,24,65,1
Ixiamas,2025-06-02 06:00:00,32,0.0,28,48,2
Ixiamas,2025-06-02 06:00:00,35,0.0,28,66,2
Ixiamas,2025-06-02 06:00:00,38,0.0,22,83,1
Ixiamas,2025-06-02 06:00:00,41,0.0,21,85,1
Ixiamas,2025-06-02 06:00:00,44,0.0,18,88,1
Ixiamas,2025-06-02 06:00:00,47,0.0,18,81,1
Ixiamas,2025-06-02 06:00:00,50,0.0,20,78,1
Ixiamas,2025-06-02 06:00:00,53,0.0,23,59,2
Ixiamas,2025-06-02 06:00:00,56,0.0,29,41,4
Ixiamas,2025-06-02 06:00:00,59,0.0,29,58,3
Ixiamas,2025-06-02 06:00:00,62,0.0,23,75,1
Ixiamas,2025-06-02 06:00:00,65,0.0,20,78,1
Ixiamas,2025-06-02 06:00:00,68,0.0,17,82,1
Ixiamas,2025-06-02 06:00:00,71,0.0,17,76,1
Ixiamas,2025-06-02 06:00:00,74,0.0,23,72,1
Ixiamas,2025-06-02 06:00:00,77,0.0,27,55,2
Ixiamas,2025-06-02 06:00:00,80,0.0,30,37,3
Ixiamas,2025-06-02 06:00:00,83,0.0,30,54,2
Ixiamas,2025-06-02 06:00:00,86,0.0,23,70,1
Ixiamas,2025-06-02 06:00:00,89,0.0,18,73,1
Ixiamas,2025-06-02 06:00:00,92,0.0,18,76,1
Jesús de Machaca,2025-06-02 06:00:00,2,0.0,3,34,1
Jesús de Machaca,2025-06-02 06:00:00,5,0.0,7,28,2
Jesús de Machaca,2025-06-02 06:00:00,8,0.0,15,21,4
Jesús de Machaca,2025-06-02 06:00:00,11,0.0,15,29,3
Jesús de Machaca,2025-06-02 06:00:00,14,0.0,5,38,2
Jesús de Machaca,2025-06-02 06:00:00,17,0.0,4,36,2
Jesús de Machaca,2025-06-02 06:00:00,20,0.0,-9,35,2
Jesús de Machaca,2025-06-02 06:00:00,23,0.0,-9,33,2
Jesús de Machaca,2025-06-02 06:00:00,26,0.0,3,34,1
Jesús de Machaca,2025-06-02 06:00:00,29,0.0,8,26,2
Jesús de Machaca,2025-06-02 06:00:00,32,0.0,16,17,3
Jesús de Machaca,2025-06-02 06:00:00,35,0.0,16,25,3
Jesús de Machaca,2025-06-02 06:00:00,38,0.0,6,34,3
Jesús de Machaca,2025-06-02 06:00:00,41,0.0,3,38,2
Jesús de Machaca,2025-06-02 06:00:00,44,0.0,-9,43,1
Jesús de Machaca,2025-06-02 06:00:00,47,0.0,-9,41,1
Jesús de Machaca,2025-06-02 06:00:00,50,0.0,4,40,1
Jesús de Machaca,2025-06-02 06:00:00,53,0.0,9,31,3
Jesús de Machaca,2025-06-02 06:00:00,56,0.0,15,21,5
Jesús de Machaca,2025-06-02 06:00:00,59,0.0,15,31,4
Jesús de Machaca,2025-06-02 06:00:00,62,0.0,6,41,2
Jesús de Machaca,2025-06-02 06:00:00,65,0.0,-2,37,2
Jesús de Machaca,2025-06-02 06:00:00,68,0.0,-8,34,2
Jesús de Machaca,2025-06-02 06:00:00,71,0.0,-8,33,2
Jesús de Machaca,2025-06-02 06:00:00,74,0.0,4,33,2
Jesús de Machaca,2025-06-02 06:00:00,77,0.0,8,28,2
Jesús de Machaca,2025-06-02 06:00:00,80,0.0,13,22,2
Jesús de Machaca,2025-06-02 06:00:00,83,0.0,13,33,3
Jesús de Machaca,2025-06-02 06:00:00,86,0.0,7,45,3
Jesús de Machaca,2025-06-02 06:00:00,89,0.0,-7,62,2
Jesús de Machaca,2025-06-02 06:00:00,92,0.0,-7,80,2
Kocani,2025-06-02 06:00:00,2,0.0,-1,21,1
Kocani,2025-06-02 06:00:00,5,0.0,3,16,4
Kocani,2025-06-02 06:00:00,8,0.0,11,11,6
Kocani,2025-06-02 06:00:00,11,0.0,11,16,4
Kocani,2025-06-02 06:00:00,14,0.0,6,20,2
Kocani,2025-06-02 06:00:00,17,0.0,0,22,2
Kocani,2025-06-02 06:00:00,20,0.0,-7,24,1
Kocani,2025-06-02 06:00:00,23,0.0,-7,26,1
Kocani,2025-06-02 06:00:00,26,0.0,-1,26,1
Kocani,2025-06-02 06:00:00,29,0.0,3,19,3
Kocani,2025-06-02 06:00:00,32,0.0,12,13,6
Kocani,2025-06-02 06:00:00,35,0.0,12,18,4
Kocani,2025-06-02 06:00:00,38,0.0,2,23,1
Kocani,2025-06-02 06:00:00,41,0.0,-2,25,1
Kocani,2025-06-02 06:00:00,44,0.0,-8,27,1
Kocani,2025-06-02 06:00:00,47,0.0,-8,29,1
Kocani,2025-06-02 06:00:00,50,0.0,-1,27,1
Kocani,2025-06-02 06:00:00,53,0.0,4,20,4
Kocani,2025-06-02 06:00:00,56,0.0,13,12,6
Kocani,2025-06-02 06:00:00,59,0.0,13,19,4
Kocani,2025-06-02 06:00:00,62,0.0,2,25,2
Kocani,2025-06-02 06:00:00,65,0.0,-1,26,2
Kocani,2025-06-02 06:00:00,68,0.0,-7,26,2
Kocani,2025-06-02 06:00:00,71,0.0,-7,25,2
Kocani,2025-06-02 06:00:00,74,0.0,-1,25,2
Kocani,2025-06-02 06:00:00,77,0.0,3,22,4
Kocani,2025-06-02 06:00:00,80,0.0,12,20,6
Kocani,2025-06-02 06:00:00,83,0.0,12,26,4
Kocani,2025-06-02 06:00:00,86,0.0,2,32,2
Kocani,2025-06-02 06:00:00,89,0.0,-6,35,2
Kocani,2025-06-02 06:00:00,92,0.0,-6,37,1
La Paz - Centro,2025-06-02 06:00:00,2,0.0,8,47,1
La Paz - Centro,2025-06-02 06:00:00,5,0.0,12,38,2
La Paz - Centro,2025-06-02 06:00:00,8,0.0,20,29,3
La Paz - Centro,2025-06-02 06:00:00,11,0.0,20,53,3
La Paz - Centro,2025-06-02 06:00:00,14,0.0,14,77,2
La Paz - Centro,2025-06-02 06:00:00,17,0.0,10,79,1
La Paz - Centro,2025-06-02 06:00:00,20,0.0,5,81,1
La Paz - Centro,2025-06-02 06:00:00,23,0.0,5,54,1
La Paz - Centro,2025-06-02 06:00:00,26,0.0,9,43,0
La Paz - Centro,2025-06-02 06:00:00,29,0.0,13,34,2
La Paz - Centro,2025-06-02 06:00:00,32,0.0,21,24,3
La Paz - Centro,2025-06-02 06:00:00,35,0.0,21,49,2
La Paz - Centro,2025-06-02 06:00:00,38,0.0,13,74,1
La Paz - Centro,2025-06-02 06:00:00,41,0.0,7,77,1
La Paz - Centro,2025-06-02 06:00:00,44,0.0,4,79,1
La Paz - Centro,2025-06-02 06:00:00,47,0.0,4,61,1
La Paz - Centro,2025-06-02 06:00:00,50,0.0,9,49,1
La Paz - Centro,2025-06-02 06:00:00,53,0.0,13,41,2
La Paz - Centro,2025-06-02 06:00:00,56,0.0,21,33,4
La Paz - Centro,2025-06-02 06:00:00,59,0.0,21,55,3
La Paz - Centro,2025-06-02 06:00:00,62,0.0,12,77,2
La Paz - Centro,2025-06-02 06:00:00,65,0.0,11,80,1
La Paz - Centro,2025-06-02 06:00:00,68,0.0,5,83,0
La Paz - Centro,2025-06-02 06:00:00,71,0.0,4,70,1
La Paz - Centro,2025-06-02 06:00:00,74,0.0,9,58,1
La Paz - Centro,2025-06-02 06:00:00,77,0.0,12,49,2
La Paz - Centro,2025-06-02 06:00:00,80,0.0,19,40,4
La Paz - Centro,2025-06-02 06:00:00,83,0.0,19,62,3
La Paz - Centro,2025-06-02 06:00:00,86,0.0,9,85,2
La Paz - Centro,2025-06-02 06:00:00,89,0.0,5,87,2
La Paz - Centro,2025-06-02 06:00:00,92,0.0,5,89,2
Magdalena,2025-06-02 06:00:00,2,0.0,21,84,3
Magdalena,2025-06-02 06:00:00,5,0.0,25,72,2
Magdalena,2025-06-02 06:00:00,8,0.0,29,59,2
Magdalena,2025-06-02 06:00:00,11,0.0,29,69,2
Magdalena,2025-06-02 06:00:00,14,0.0,24,79,2
Magdalena,2025-06-02 06:00:00,17,0.0,23,82,2
Magdalena,2025-06-02 06:00:00,20,0.0,19,85,1
Magdalena,2025-06-02 06:00:00,23,0.0,19,80,1
Magdalena,2025-06-02 06:00:00,26,0.0,24,77,1
Magdalena,2025-06-02 06:00:00,29,0.0,27,64,2
Magdalena,2025-06-02 06:00:00,32,0.0,30,51,2
Magdalena,2025-06-02 06:00:00,35,0.0,30,60,2
Magdalena,2025-06-02 06:00:00,38,0.0,26,69,3
Magdalena,2025-06-02 06:00:00,41,0.0,25,72,2
Magdalena,2025-06-02 06:00:00,44,0.0,20,75,1
Magdalena,2025-06-02 06:00:00,47,0.0,20,76,1
Magdalena,2025-06-02 06:00:00,50,0.0,25,77,2
Magdalena,2025-06-02 06:00:00,53,0.0,29,63,2
Magdalena,2025-06-02 06:00:00,56,0.0,31,49,3
Magdalena,2025-06-02 06:00:00,59,0.0,31,58,2
Magdalena,2025-06-02 06:00:00,62,0.0,27,68,2
Magdalena,2025-06-02 06:00:00,65,0.0,24,71,2
Magdalena,2025-06-02 06:00:00,68,0.0,21,75,2
Magdalena,2025-06-02 06:00:00,71,0.0,21,76,1
Magdalena,2025-06-02 06:00:00,74,0.0,25,78,2
Magdalena,2025-06-02 06:00:00,77,0.0,29,62,2
Magdalena,2025-06-02 06:00:00,80,0.0,32,47,2
Magdalena,2025-06-02 06:00:00,83,0.0,32,54,1
Magdalena,2025-06-02 06:00:00,86,0.0,28,62,1
Magdalena,2025-06-02 06:00:00,89,0.0,22,70,1
Magdalena,2025-06-02 06:00:00,92,0.0,22,79,1
Mecapaca,2025-06-02 06:00:00,2,0.0,7,33,2
Mecapaca,2025-06-02 06:00:00,5,0.0,12,29,2
Mecapaca,2025-06-02 06:00:00,8,0.0,22,25,2
Mecapaca,2025-06-02 06:00:00,11,0.0,22,44,2
Mecapaca,2025-06-02 06:00:00,14,0.0,12,63,2
Mecapaca,2025-06-02 06:00:00,17,0.0,7,64,1
Mecapaca,2025-06-02 06:00:00,20,0.0,3,64,1
Mecapaca,2025-06-02 06:00:00,23,0.0,3,34,1
Mecapaca,2025-06-02 06:00:00,26,0.0,8,29,0
Mecapaca,2025-06-02 06:00:00,29,0.0,12,24,1
Mecapaca,2025-06-02 06:00:00,32,0.0,22,19,1
Mecapaca,2025-06-02 06:00:00,35,0.0,22,42,1
Mecapaca,2025-06-02 06:00:00,38,0.0,12,65,1
Mecapaca,2025-06-02 06:00:00,41,0.0,9,63,1
Mecapaca,2025-06-02 06:00:00,44,0.0,3,62,1
Mecapaca,2025-06-02 06:00:00,47,0.0,3,44,1
Mecapaca,2025-06-02 06:00:00,50,0.0,10,36,1
Mecapaca,2025-06-02 06:00:00,53,0.0,12,32,2
Mecapaca,2025-06-02 06:00:00,56,0.0,21,28,3
Mecapaca,2025-06-02 06:00:00,59,0.0,22,51,2
Mecapaca,2025-06-02 06:00:00,62,0.0,10,75,2
Mecapaca,2025-06-02 06:00:00,65,0.0,8,75,1
Mecapaca,2025-06-02 06:00:00,68,0.0,3,76,1
Mecapaca,2025-06-02 06:00:00,71,0.0,2,65,1
Mecapaca,2025-06-02 06:00:00,74,0.0,9,50,1
Mecapaca,2025-06-02 06:00:00,77,0.0,11,46,2
Mecapaca,2025-06-02 06:00:00,80,0.0,18,41,3
Mecapaca,2025-06-02 06:00:00,83,0.0,18,62,3
Mecapaca,2025-06-02 06:00:00,86,0.0,9,83,2
Mecapaca,2025-06-02 06:00:00,89,0.0,3,86,2
Mecapaca,2025-06-02 06:00:00,92,0.0,3,90,2
Misicuni-Sivingani,2025-06-02 06:00:00,2,0.0,6,62,3
Misicuni-Sivingani,2025-06-02 06:00:00,5,0.0,10,46,4
Misicuni-Sivingani,2025-06-02 06:00:00,8,0.0,14,31,5
Misicuni-Sivingani,2025-06-02 06:00:00,11,0.0,14,56,4
Misicuni-Sivingani,2025-06-02 06:00:00,14,0.0,9,81,4
Misicuni-Sivingani,2025-06-02 06:00:00,17,0.0,5,77,4
Misicuni-Sivingani,2025-06-02 06:00:00,20,0.0,0,72,3
Misicuni-Sivingani,2025-06-02 06:00:00,23,0.0,0,54,3
Misicuni-Sivingani,2025-06-02 06:00:00,26,0.0,7,49,3
Misicuni-Sivingani,2025-06-02 06:00:00,29,0.0,11,40,4
Misicuni-Sivingani,2025-06-02 06:00:00,32,0.0,15,31,5
Misicuni-Sivingani,2025-06-02 06:00:00,35,0.0,15,51,4
Misicuni-Sivingani,2025-06-02 06:00:00,38,0.0,7,72,4
Misicuni-Sivingani,2025-06-02 06:00:00,41,0.0,5,73,4
Misicuni-Sivingani,2025-06-02 06:00:00,44,0.0,0,74,3
Misicuni-Sivingani,2025-06-02 06:00:00,47,0.0,0,62,3
Misicuni-Sivingani,2025-06-02 06:00:00,50,0.0,7,54,3
Misicuni-Sivingani,2025-06-02 06:00:00,53,0.0,11,45,5
Misicuni-Sivingani,2025-06-02 06:00:00,56,0.0,16,36,6
Misicuni-Sivingani,2025-06-02 06:00:00,59,0.0,16,59,5
Misicuni-Sivingani,2025-06-02 06:00:00,62,0.0,7,82,4
Misicuni-Sivingani,2025-06-02 06:00:00,65,0.0,6,80,4
Misicuni-Sivingani,2025-06-02 06:00:00,68,0.0,0,78,3
Misicuni-Sivingani,2025-06-02 06:00:00,71,0.0,0,65,3
Misicuni-Sivingani,2025-06-02 06:00:00,74,0.0,7,56,2
Misicuni-Sivingani,2025-06-02 06:00:00,77,0.0,11,49,4
Misicuni-Sivingani,2025-06-02 06:00:00,80,0.0,16,42,5
Misicuni-Sivingani,2025-06-02 06:00:00,83,0.0,16,65,4
Misicuni-Sivingani,2025-06-02 06:00:00,86,0.0,6,88,4
Misicuni-Sivingani,2025-06-02 06:00:00,89,0.0,1,85,4
Misicuni-Sivingani,2025-06-02 06:00:00,92,0.0,1,82,4
Mizque,2025-06-02 06:00:00,2,0.0,11,78,1
Mizque,2025-06-02 06:00:00,5,0.0,17,56,2
Mizque,2025-06-02 06:00:00,8,0.0,24,33,3
Mizque,2025-06-02 06:00:00,11,0.0,24,56,2
Mizque,2025-06-02 06:00:00,14,0.0,17,79,2
Mizque,2025-06-02 06:00:00,17,0.0,11,84,1
Mizque,2025-06-02 06:00:00,20,0.0,2,89,1
Mizque,2025-06-02 06:00:00,23,0.0,2,80,1
Mizque,2025-06-02 06:00:00,26,0.0,12,71,1
Mizque,2025-06-02 06:00:00,29,0.0,17,51,2
Mizque,2025-06-02 06:00:00,32,0.0,23,30,2
Mizque,2025-06-02 06:00:00,35,0.0,23,52,2
Mizque,2025-06-02 06:00:00,38,0.0,19,74,2
Mizque,2025-06-02 06:00:00,41,0.0,12,80,2
Mizque,2025-06-02 06:00:00,44,0.0,3,85,2
Mizque,2025-06-02 06:00:00,47,0.0,3,72,2
Mizque,2025-06-02 06:00:00,50,0.0,13,61,2
Mizque,2025-06-02 06:00:00,53,0.0,18,47,3
Mizque,2025-06-02 06:00:00,56,0.0,24,33,4
Mizque,2025-06-02 06:00:00,59,0.0,24,55,3
Mizque,2025-06-02 06:00:00,62,0.0,13,77,2
Mizque,2025-06-02 06:00:00,65,0.0,9,80,2
Mizque,2025-06-02 06:00:00,68,0.0,4,84,2
Mizque,2025-06-02 06:00:00,71,0.0,5,81,1
Mizque,2025-06-02 06:00:00,74,0.0,12,77,1
Mizque,2025-06-02 06:00:00,77,0.0,17,61,2
Mizque,2025-06-02 06:00:00,80,0.0,23,44,4
Mizque,2025-06-02 06:00:00,83,0.0,23,64,3
Mizque,2025-06-02 06:00:00,86,0.0,13,83,2
Mizque,2025-06-02 06:00:00,89,0.0,6,89,1
Mizque,2025-06-02 06:00:00,92,0.0,6,95,1
Monteagudo,2025-06-02 06:00:00,2,0.0,12,83,0
Monteagudo,2025-06-02 06:00:00,5,0.0,15,66,1
Monteagudo,2025-06-02 06:00:00,8,0.0,18,49,2
Monteagudo,2025-06-02 06:00:00,11,0.0,18,72,2
Monteagudo,2025-06-02 06:00:00,14,0.0,15,95,1
Monteagudo,2025-06-02 06:00:00,17,0.0,11,95,1
Monteagudo,2025-06-02 06:00:00,20,0.0,9,96,1
Monteagudo,2025-06-02 06:00:00,23,0.0,9,91,1
Monteagudo,2025-06-02 06:00:00,26,0.0,13,86,1
Monteagudo,2025-06-02 06:00:00,29,0.0,16,66,1
Monteagudo,2025-06-02 06:00:00,32,0.0,19,46,2
Monteagudo,2025-06-02 06:00:00,35,0.0,19,69,2
Monteagudo,2025-06-02 06:00:00,38,0.0,15,91,1
Monteagudo,2025-06-02 06:00:00,41,0.0,13,94,1
Monteagudo,2025-06-02 06:00:00,44,0.0,9,96,1
Monteagudo,2025-06-02 06:00:00,47,0.0,9,84,1
Monteagudo,2025-06-02 06:00:00,50,0.0,14,74,1
Monteagudo,2025-06-02 06:00:00,53,0.0,17,56,1
Monteagudo,2025-06-02 06:00:00,56,0.0,20,38,2
Monteagudo,2025-06-02 06:00:00,59,0.0,20,59,2
Monteagudo,2025-06-02 06:00:00,62,0.0,16,79,1
Monteagudo,2025-06-02 06:00:00,65,0.0,14,84,1
Monteagudo,2025-06-02 06:00:00,68,0.0,10,89,2
Monteagudo,2025-06-02 06:00:00,71,0.0,9,91,1
Monteagudo,2025-06-02 06:00:00,74,0.0,13,89,1
Monteagudo,2025-06-02 06:00:00,77,0.0,14,79,1
Monteagudo,2025-06-02 06:00:00,80,0.0,19,70,1
Monteagudo,2025-06-02 06:00:00,83,0.0,19,82,1
Monteagudo,2025-06-02 06:00:00,86,0.0,15,93,1
Monteagudo,2025-06-02 06:00:00,89,0.0,10,94,1
Monteagudo,2025-06-02 06:00:00,92,0.0,10,95,1
Orinoca,2025-06-02 06:00:00,2,0.0,3,32,1
Orinoca,2025-06-02 06:00:00,5,0.0,7,23,2
Orinoca,2025-06-02 06:00:00,8,0.0,14,14,3
Orinoca,2025-06-02 06:00:00,11,0.0,14,18,3
Orinoca,2025-06-02 06:00:00,14,0.0,6,23,3
Orinoca,2025-06-02 06:00:00,17,0.0,4,23,3
Orinoca,2025-06-02 06:00:00,20,0.0,-2,22,3
Orinoca,2025-06-02 06:00:00,23,0.0,-2,31,2
Orinoca,2025-06-02 06:00:00,26,0.0,3,31,1
Orinoca,2025-06-02 06:00:00,29,0.0,7,23,2
Orinoca,2025-06-02 06:00:00,32,0.0,15,15,3
Orinoca,2025-06-02 06:00:00,35,0.0,15,23,3
Orinoca,2025-06-02 06:00:00,38,0.0,6,31,2
Orinoca,2025-06-02 06:00:00,41,0.0,4,31,2
Orinoca,2025-06-02 06:00:00,44,0.0,-4,32,1
Orinoca,2025-06-02 06:00:00,47,0.0,-4,28,1
Orinoca,2025-06-02 06:00:00,50,0.0,4,27,1
Orinoca,2025-06-02 06:00:00,53,0.0,8,20,2
Orinoca,2025-06-02 06:00:00,56,0.0,14,13,3
Orinoca,2025-06-02 06:00:00,59,0.0,14,17,3
Orinoca,2025-06-02 06:00:00,62,0.0,7,21,3
Orinoca,2025-06-02 06:00:00,65,0.0,-2,25,3
Orinoca,2025-06-02 06:00:00,68,0.0,-3,28,2
Orinoca,2025-06-02 06:00:00,71,0.0,-3,30,1
Orinoca,2025-06-02 06:00:00,74,0.0,3,30,1
Orinoca,2025-06-02 06:00:00,77,0.0,7,25,2
Orinoca,2025-06-02 06:00:00,80,0.0,13,19,3
Orinoca,2025-06-02 06:00:00,83,0.0,13,27,2
Orinoca,2025-06-02 06:00:00,86,0.0,7,34,2
Orinoca,2025-06-02 06:00:00,89,0.0,-2,36,1
Orinoca,2025-06-02 06:00:00,92,0.0,-2,38,1
Oruro - Aeropuerto,2025-06-02 06:00:00,2,0.0,3,33,2
Oruro - Aeropuerto,2025-06-02 06:00:00,5,0.0,7,24,3
Oruro - Aeropuerto,2025-06-02 06:00:00,8,0.0,15,15,4
Oruro - Aeropuerto,2025-06-02 06:00:00,11,0.0,15,20,3
Oruro - Aeropuerto,2025-06-02 06:00:00,14,0.0,7,24,3
Oruro - Aeropuerto,2025-06-02 06:00:00,17,0.0,4,30,2
Oruro - Aeropuerto,2025-06-02 06:00:00,20,0.0,-3,36,1
Oruro - Aeropuerto,2025-06-02 06:00:00,23,0.0,-3,33,1
Oruro - Aeropuerto,2025-06-02 06:00:00,26,0.0,3,32,1
Oruro - Aeropuerto,2025-06-02 06:00:00,29,0.0,8,24,2
Oruro - Aeropuerto,2025-06-02 06:00:00,32,0.0,16,17,4
Oruro - Aeropuerto,2025-06-02 06:00:00,35,0.0,16,22,3
Oruro - Aeropuerto,2025-06-02 06:00:00,38,0.0,7,26,1
Oruro - Aeropuerto,2025-06-02 06:00:00,41,0.0,3,33,1
Oruro - Aeropuerto,2025-06-02 06:00:00,44,0.0,-4,39,1
Oruro - Aeropuerto,2025-06-02 06:00:00,47,0.0,-4,39,1
Oruro - Aeropuerto,2025-06-02 06:00:00,50,0.0,5,39,1
Oruro - Aeropuerto,2025-06-02 06:00:00,53,0.0,9,28,3
Oruro - Aeropuerto,2025-06-02 06:00:00,56,0.0,14,16,5
Oruro - Aeropuerto,2025-06-02 06:00:00,59,0.0,14,24,3
Oruro - Aeropuerto,2025-06-02 06:00:00,62,0.0,8,32,2
Oruro - Aeropuerto,2025-06-02 06:00:00,65,0.0,4,33,2
Oruro - Aeropuerto,2025-06-02 06:00:00,68,0.0,-2,34,2
Oruro - Aeropuerto,2025-06-02 06:00:00,71,0.0,-2,32,1
Oruro - Aeropuerto,2025-06-02 06:00:00,74,0.0,4,31,1
Oruro - Aeropuerto,2025-06-02 06:00:00,77,0.0,8,25,2
Oruro - Aeropuerto,2025-06-02 06:00:00,80,0.0,14,19,2
Oruro - Aeropuerto,2025-06-02 06:00:00,83,0.0,13,27,2
Oruro - Aeropuerto,2025-06-02 06:00:00,86,0.0,8,35,1
Oruro - Aeropuerto,2025-06-02 06:00:00,89,0.0,-1,48,1
Oruro - Aeropuerto,2025-06-02 06:00:00,92,0.0,-1,60,2
Oruro - Ciudad,2025-06-02 06:00:00,2,0.0,3,37,3
Oruro - Ciudad,2025-06-02 06:00:00,5,0.0,8,26,2
Oruro - Ciudad,2025-06-02 06:00:00,8,0.0,16,15,2
Oruro - Ciudad,2025-06-02 06:00:00,11,0.0,16,18,2
Oruro - Ciudad,2025-06-02 06:00:00,14,0.0,8,21,2
Oruro - Ciudad,2025-06-02 06:00:00,17,0.0,6,24,2
Oruro - Ciudad,2025-06-02 06:00:00,20,0.0,-1,26,2
Oruro - Ciudad,2025-06-02 06:00:00,23,0.0,-1,30,2
Oruro - Ciudad,2025-06-02 06:00:00,26,0.0,3,32,1
Oruro - Ciudad,2025-06-02 06:00:00,29,0.0,8,23,2
Oruro - Ciudad,2025-06-02 06:00:00,32,0.0,15,14,2
Oruro - Ciudad,2025-06-02 06:00:00,35,0.0,15,20,2
Oruro - Ciudad,2025-06-02 06:00:00,38,0.0,7,27,3
Oruro - Ciudad,2025-06-02 06:00:00,41,0.0,5,30,2
Oruro - Ciudad,2025-06-02 06:00:00,44,0.0,-2,32,1
Oruro - Ciudad,2025-06-02 06:00:00,47,0.0,-2,36,1
Oruro - Ciudad,2025-06-02 06:00:00,50,0.0,4,40,1
Oruro - Ciudad,2025-06-02 06:00:00,53,0.0,9,28,2
Oruro - Ciudad,2025-06-02 06:00:00,56,0.0,15,15,3
Oruro - Ciudad,2025-06-02 06:00:00,59,0.0,14,20,3
Oruro - Ciudad,2025-06-02 06:00:00,62,0.0,8,26,3
Oruro - Ciudad,2025-06-02 06:00:00,65,0.0,4,26,3
Oruro - Ciudad,2025-06-02 06:00:00,68,0.0,-1,27,3
Oruro - Ciudad,2025-06-02 06:00:00,71,0.0,-1,31,2
