estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-05-19 06:00:00,2,62.0,0.0,9.0,2.0
Anzaldo,2025-05-19 06:00:00,5,50.0,0.0,13.0,3.0
Anzaldo,2025-05-19 06:00:00,8,38.0,0.0,22.0,3.0
Anzaldo,2025-05-19 06:00:00,11,51.0,0.0,22.0,2.0
Anzaldo,2025-05-19 06:00:00,14,64.0,0.0,12.0,2.0
Anzaldo,2025-05-19 06:00:00,17,71.0,0.0,7.0,1.0
Anzaldo,2025-05-19 06:00:00,20,78.0,0.0,4.0,1.0
Anzaldo,2025-05-19 06:00:00,23,73.0,0.0,4.0,1.0
Anzaldo,2025-05-19 06:00:00,26,72.0,0.0,10.0,1.0
Anzaldo,2025-05-19 06:00:00,29,63.0,0.0,13.0,2.0
Anzaldo,2025-05-19 06:00:00,32,54.0,0.0,21.0,2.0
Anzaldo,2025-05-19 06:00:00,35,67.0,0.0,21.0,2.0
Anzaldo,2025-05-19 06:00:00,38,81.0,0.0,11.0,2.0
Anzaldo,2025-05-19 06:00:00,41,83.0,0.0,6.0,2.0
Anzaldo,2025-05-19 06:00:00,44,85.0,0.0,5.0,2.0
Anzaldo,2025-05-19 06:00:00,47,82.0,0.0,6.0,2.0
Anzaldo,2025-05-19 06:00:00,50,77.0,0.0,10.0,2.0
Anzaldo,2025-05-19 06:00:00,53,61.0,0.0,13.0,2.0
Anzaldo,2025-05-19 06:00:00,56,44.0,0.0,20.0,2.0
Anzaldo,2025-05-19 06:00:00,59,60.0,0.0,20.0,2.0
Anzaldo,2025-05-19 06:00:00,62,76.0,0.0,12.0,2.0
Anzaldo,2025-05-19 06:00:00,65,82.0,0.0,7.0,2.0
Anzaldo,2025-05-19 06:00:00,68,88.0,0.0,5.0,2.0
Anzaldo,2025-05-19 06:00:00,71,82.0,0.0,6.0,1.0
Anzaldo,2025-05-19 06:00:00,74,76.0,0.0,9.0,1.0
Anzaldo,2025-05-19 06:00:00,77,67.0,0.0,12.0,2.0
Anzaldo,2025-05-19 06:00:00,80,57.0,0.0,20.0,3.0
Anzaldo,2025-05-19 06:00:00,83,70.0,0.0,20.0,2.0
Anzaldo,2025-05-19 06:00:00,86,82.0,0.0,17.0,2.0
Anzaldo,2025-05-19 06:00:00,89,84.0,0.0,14.0,2.0
Anzaldo,2025-05-19 06:00:00,92,86.0,0.0,12.0,2.0
Anzaldo,2025-05-19 09:00:00,92,82.0,0.0,8.0,2.0
Anzaldo,2025-05-19 09:00:00,95,76.0,0.0,9.0,2.0
Anzaldo,2025-05-19 09:00:00,98,60.0,0.0,12.0,2.0
Anzaldo,2025-05-19 09:00:00,101,44.0,0.0,16.0,3.0
Anzaldo,2025-05-19 09:00:00,104,57.0,0.0,13.0,2.0
Anzaldo,2025-05-19 09:00:00,107,71.0,0.0,11.0,2.0
Anzaldo,2025-05-19 09:00:00,110,73.0,0.0,9.0,2.0
Anzaldo,2025-05-19 09:00:00,113,74.0,0.0,8.0,2.0
Anzaldo,2025-05-19 10:00:00,16,,,3.0,
Anzaldo,2025-05-19 10:00:00,19,,,3.0,
Anzaldo,2025-05-19 10:00:00,28,,,22.0,
Anzaldo,2025-05-19 10:00:00,31,,,22.0,
Anzaldo,2025-05-19 10:00:00,40,,,3.0,
Anzaldo,2025-05-19 10:00:00,43,,,4.0,
Anzaldo,2025-05-19 10:00:00,52,,,22.0,
Anzaldo,2025-05-19 10:00:00,55,,,22.0,
Anzaldo,2025-05-19 10:00:00,64,,,3.0,
Anzaldo,2025-05-19 10:00:00,67,,,3.0,
Anzaldo,2025-05-19 10:00:00,76,,,22.0,
Anzaldo,2025-05-19 10:00:00,79,,,22.0,
Anzaldo,2025-05-19 10:00:00,85,,,11.0,
Anzaldo,2025-05-19 10:00:00,88,,,3.0,
Anzaldo,2025-05-19 10:00:00,91,,,2.0,
Anzaldo,2025-05-19 10:00:00,100,,,22.0,
Anzaldo,2025-05-19 10:00:00,103,,,22.0,
