estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-12-08 06:00:00,2,57.0,0.0,12.0,1.0
Anzaldo,2025-12-08 06:00:00,5,57.0,0.0,14.0,2.0
Anzaldo,2025-12-08 06:00:00,8,36.0,0.0,21.0,3.0
Anzaldo,2025-12-08 06:00:00,11,37.0,0.0,21.0,3.0
Anzaldo,2025-12-08 06:00:00,14,57.0,0.0,14.0,3.0
Anzaldo,2025-12-08 06:00:00,17,57.0,0.0,12.0,2.0
Anzaldo,2025-12-08 06:00:00,20,56.0,0.0,10.0,1.0
Anzaldo,2025-12-08 06:00:00,23,57.0,0.0,10.0,2.0
Anzaldo,2025-12-08 06:00:00,26,56.0,0.0,12.0,2.0
Anzaldo,2025-12-08 06:00:00,29,57.0,0.0,15.0,2.0
Anzaldo,2025-12-08 06:00:00,32,56.0,0.0,21.0,3.0
Anzaldo,2025-12-08 06:00:00,35,56.0,0.0,21.0,3.0
Anzaldo,2025-12-08 06:00:00,38,56.0,0.0,14.0,2.0
Anzaldo,2025-12-08 06:00:00,41,57.0,0.0,13.0,2.0
Anzaldo,2025-12-08 06:00:00,44,36.0,0.0,10.0,1.0
Anzaldo,2025-12-08 06:00:00,47,36.0,0.0,10.0,2.0
Anzaldo,2025-12-08 06:00:00,50,36.0,0.0,14.0,2.0
Anzaldo,2025-12-08 06:00:00,53,36.0,0.0,16.0,3.0
Anzaldo,2025-12-08 06:00:00,56,56.0,0.0,23.0,3.0
Anzaldo,2025-12-08 06:00:00,59,56.0,0.0,22.0,3.0
Anzaldo,2025-12-08 06:00:00,62,56.0,0.0,14.0,2.0
Anzaldo,2025-12-08 06:00:00,65,56.0,0.0,13.0,2.0
Anzaldo,2025-12-08 06:00:00,68,36.0,0.0,11.0,2.0
Anzaldo,2025-12-08 06:00:00,71,37.0,0.0,11.0,2.0
Anzaldo,2025-12-08 06:00:00,74,37.0,0.0,13.0,2.0
Anzaldo,2025-12-08 06:00:00,77,36.0,0.0,18.0,3.0
Anzaldo,2025-12-08 06:00:00,80,76.0,1.4,22.0,4.0
Anzaldo,2025-12-08 06:00:00,83,76.0,1.6,22.0,2.0
Anzaldo,2025-12-08 06:00:00,86,76.0,1.3,13.0,1.0
Anzaldo,2025-12-08 06:00:00,89,76.0,1.4,12.0,3.0
Anzaldo,2025-12-08 06:00:00,92,76.0,1.3,12.0,4.0
Anzaldo,2025-12-08 12:00:00,14,76.0,2.0,,
Anzaldo,2025-12-08 12:00:00,17,76.0,1.2,,
Anzaldo,2025-12-08 12:00:00,20,76.0,1.0,,
Anzaldo,2025-12-08 12:00:00,23,76.0,1.0,,
Anzaldo,2025-12-08 12:00:00,26,81.0,2.0,,
Anzaldo,2025-12-08 12:00:00,29,81.0,1.9,,
Anzaldo,2025-12-08 12:00:00,38,76.0,1.7,,
Anzaldo,2025-12-08 12:00:00,41,76.0,1.7,,
Anzaldo,2025-12-08 12:00:00,44,76.0,1.0,,
Anzaldo,2025-12-08 12:00:00,47,76.0,2.9,,
Anzaldo,2025-12-08 12:00:00,50,81.0,2.3,,
Anzaldo,2025-12-08 12:00:00,53,81.0,1.0,,
Anzaldo,2025-12-08 12:00:00,86,36.0,0.0,,
Anzaldo,2025-12-08 12:00:00,89,36.0,0.0,13.0,4.0
Anzaldo,2025-12-08 12:00:00,92,36.0,0.0,15.0,4.0
Anzaldo,2025-12-08 12:00:00,95,36.0,0.0,18.0,4.0
Anzaldo,2025-12-08 12:00:00,98,88.0,2.4,21.0,4.0
Anzaldo,2025-12-08 12:00:00,101,88.0,1.0,17.0,2.0
Anzaldo,2025-12-08 12:00:00,104,94.0,2.2,13.0,1.0
Anzaldo,2025-12-08 12:00:00,107,94.0,2.2,12.0,1.0
Anzaldo,2025-12-08 12:00:00,110,56.0,0.0,11.0,2.0
Anzaldo,2025-12-08 14:00:00,6,,,15.0,
Anzaldo,2025-12-08 14:00:00,12,,,11.0,
Anzaldo,2025-12-08 14:00:00,18,,,13.0,
Anzaldo,2025-12-08 14:00:00,21,,,16.0,
Anzaldo,2025-12-08 14:00:00,36,,,11.0,
Anzaldo,2025-12-08 14:00:00,51,,,23.0,
Anzaldo,2025-12-08 14:00:00,54,,,15.0,
Anzaldo,2025-12-08 14:00:00,60,,,12.0,
Anzaldo,2025-12-08 14:00:00,63,,,12.0,
Anzaldo,2025-12-08 14:00:00,72,,,23.0,
Anzaldo,2025-12-08 14:00:00,78,,,14.0,
Anzaldo,2025-12-08 14:00:00,81,,,13.0,
Anzaldo,2025-12-08 14:00:00,87,,,14.0,
Anzaldo,2025-12-08 14:00:00,96,,,22.0,
Anzaldo,2025-12-08 14:00:00,99,,,18.0,
Anzaldo,2025-12-08 16:00:00,13,,,11.0,
Anzaldo,2025-12-08 16:00:00,22,,,22.0,
Anzaldo,2025-12-08 16:00:00,25,,,22.0,
Anzaldo,2025-12-08 16:00:00,97,,,19.0,
Anzaldo,2025-12-09 10:00:00,16,56.0,,,
Anzaldo,2025-12-09 10:00:00,19,56.0,,,
Anzaldo,2025-12-09 10:00:00,22,56.0,,,
Anzaldo,2025-12-09 10:00:00,25,56.0,,,
Anzaldo,2025-12-09 10:00:00,28,,3.1,,
Anzaldo,2025-12-09 10:00:00,31,,2.8,,
Anzaldo,2025-12-09 10:00:00,34,57.0,,,
Anzaldo,2025-12-09 10:00:00,40,55.0,,,
Anzaldo,2025-12-09 10:00:00,88,37.0,,,
Anzaldo,2025-12-09 10:00:00,91,36.0,0.0,12.0,2.0
Anzaldo,2025-12-09 10:00:00,94,36.0,0.0,14.0,2.0
Anzaldo,2025-12-09 10:00:00,97,36.0,0.0,18.0,3.0
Anzaldo,2025-12-09 10:00:00,100,56.0,0.0,21.0,3.0
Anzaldo,2025-12-09 10:00:00,103,56.0,0.0,18.0,3.0
Anzaldo,2025-12-09 10:00:00,106,36.0,0.0,15.0,3.0
Anzaldo,2025-12-09 10:00:00,109,36.0,0.0,13.0,3.0
Anzaldo,2025-12-09 10:00:00,112,56.0,0.0,12.0,2.0
Anzaldo,2025-12-09 14:00:00,21,,,17.0,
Anzaldo,2025-12-09 14:00:00,51,,,23.0,
Anzaldo,2025-12-09 14:00:00,63,,,12.0,
Anzaldo,2025-12-09 14:00:00,66,,,14.0,
Anzaldo,2025-12-09 14:00:00,72,,,24.0,
Anzaldo,2025-12-09 14:00:00,75,,,24.0,
Anzaldo,2025-12-09 14:00:00,78,,,17.0,
Anzaldo,2025-12-09 14:00:00,81,,,15.0,
Anzaldo,2025-12-09 14:00:00,84,,,12.0,
Anzaldo,2025-12-09 14:00:00,96,,,24.0,
Anzaldo,2025-12-09 14:00:00,99,,,24.0,
Anzaldo,2025-12-10 12:00:00,14,57.0,,,
Anzaldo,2025-12-10 12:00:00,17,56.0,,,
Anzaldo,2025-12-10 12:00:00,20,57.0,,,
Anzaldo,2025-12-10 12:00:00,23,56.0,,,
Anzaldo,2025-12-10 12:00:00,26,94.0,2.0,,
Anzaldo,2025-12-10 12:00:00,29,94.0,2.0,,
Anzaldo,2025-12-10 12:00:00,32,88.0,1.7,,
Anzaldo,2025-12-10 12:00:00,35,88.0,1.7,,
Anzaldo,2025-12-10 12:00:00,38,88.0,1.0,,
Anzaldo,2025-12-10 12:00:00,86,37.0,,,
Anzaldo,2025-12-10 12:00:00,89,36.0,0.0,14.0,2.0
Anzaldo,2025-12-10 12:00:00,92,37.0,0.0,15.0,2.0
Anzaldo,2025-12-10 12:00:00,95,36.0,0.0,19.0,3.0
Anzaldo,2025-12-10 12:00:00,98,36.0,0.0,23.0,3.0
Anzaldo,2025-12-10 12:00:00,101,36.0,0.0,19.0,3.0
Anzaldo,2025-12-10 12:00:00,104,36.0,0.0,16.0,2.0
Anzaldo,2025-12-10 12:00:00,107,36.0,0.0,15.0,2.0
Anzaldo,2025-12-10 12:00:00,110,37.0,0.0,13.0,1.0
Anzaldo,2025-12-10 14:00:00,9,,,14.0,
Anzaldo,2025-12-10 14:00:00,18,,,14.0,
Anzaldo,2025-12-10 14:00:00,21,,,19.0,
Anzaldo,2025-12-10 14:00:00,24,,,24.0,
Anzaldo,2025-12-10 14:00:00,27,,,24.0,
Anzaldo,2025-12-10 14:00:00,30,,,15.0,
Anzaldo,2025-12-10 14:00:00,33,,,14.0,
Anzaldo,2025-12-10 14:00:00,72,,,25.0,
Anzaldo,2025-12-10 14:00:00,75,,,25.0,
Anzaldo,2025-12-10 14:00:00,81,,,14.0,
Anzaldo,2025-12-10 14:00:00,87,,,12.0,
Anzaldo,2025-12-10 14:00:00,96,,,27.0,
Anzaldo,2025-12-10 14:00:00,99,,,26.0,
Anzaldo,2025-12-11 12:00:00,14,56.0,,,
Anzaldo,2025-12-11 12:00:00,17,56.0,,,
Anzaldo,2025-12-11 12:00:00,20,56.0,,,
Anzaldo,2025-12-11 12:00:00,23,56.0,,,
Anzaldo,2025-12-11 12:00:00,26,56.0,0.0,,
Anzaldo,2025-12-11 12:00:00,29,56.0,0.0,,
Anzaldo,2025-12-11 12:00:00,86,36.0,,,
Anzaldo,2025-12-11 12:00:00,89,36.0,0.0,15.0,1.0
Anzaldo,2025-12-11 12:00:00,92,36.0,0.0,16.0,1.0
Anzaldo,2025-12-11 12:00:00,95,36.0,0.0,18.0,4.0
Anzaldo,2025-12-11 12:00:00,98,87.0,1.4,20.0,6.0
Anzaldo,2025-12-11 12:00:00,101,88.0,1.4,17.0,4.0
Anzaldo,2025-12-11 12:00:00,104,93.0,2.6,13.0,1.0
Anzaldo,2025-12-11 12:00:00,107,94.0,1.5,13.0,1.0
Anzaldo,2025-12-11 12:00:00,110,56.0,0.0,12.0,1.0
Anzaldo,2025-12-11 14:00:00,12,,,11.0,
Anzaldo,2025-12-11 14:00:00,15,,,11.0,
Anzaldo,2025-12-11 14:00:00,24,,,23.0,
Anzaldo,2025-12-11 14:00:00,27,,,23.0,
Anzaldo,2025-12-11 14:00:00,72,,,26.0,
Anzaldo,2025-12-11 14:00:00,87,,,13.0,
Anzaldo,2025-12-11 14:00:00,96,,,24.0,
Anzaldo,2025-12-11 14:00:00,99,,,24.0,
Anzaldo,2025-12-11 14:00:00,102,,,15.0,
Anzaldo,2025-12-11 14:00:00,105,,,14.0,
Anzaldo,2025-12-12 12:00:00,17,56.0,,,
Anzaldo,2025-12-12 12:00:00,20,56.0,,,
Anzaldo,2025-12-12 12:00:00,23,57.0,,,
Anzaldo,2025-12-12 12:00:00,26,35.0,,,
Anzaldo,2025-12-12 12:00:00,29,36.0,,,
Anzaldo,2025-12-12 12:00:00,32,56.0,,,
Anzaldo,2025-12-12 12:00:00,35,57.0,,,
Anzaldo,2025-12-12 12:00:00,86,94.0,2.3,,
Anzaldo,2025-12-12 12:00:00,89,94.0,2.3,12.0,1.0
Anzaldo,2025-12-12 12:00:00,92,95.0,1.4,12.0,1.0
Anzaldo,2025-12-12 12:00:00,95,94.0,2.5,13.0,2.0
Anzaldo,2025-12-12 12:00:00,98,57.0,0.0,13.0,3.0
Anzaldo,2025-12-12 12:00:00,101,57.0,0.0,12.0,3.0
Anzaldo,2025-12-12 12:00:00,104,94.0,2.8,11.0,3.0
Anzaldo,2025-12-12 12:00:00,107,94.0,3.1,10.0,2.0
Anzaldo,2025-12-12 12:00:00,110,55.0,0.0,10.0,1.0
Anzaldo,2025-12-12 14:00:00,6,,,18.0,
Anzaldo,2025-12-12 14:00:00,15,,,11.0,
Anzaldo,2025-12-12 14:00:00,24,,,27.0,
Anzaldo,2025-12-12 14:00:00,27,,,27.0,
Anzaldo,2025-12-12 14:00:00,30,,,19.0,
Anzaldo,2025-12-12 14:00:00,33,,,15.0,
Anzaldo,2025-12-12 14:00:00,48,,,28.0,
Anzaldo,2025-12-12 14:00:00,51,,,28.0,
Anzaldo,2025-12-12 14:00:00,54,,,17.0,
Anzaldo,2025-12-12 14:00:00,60,,,12.0,
Anzaldo,2025-12-12 14:00:00,72,,,27.0,
Anzaldo,2025-12-12 14:00:00,75,,,27.0,
Anzaldo,2025-12-12 14:00:00,78,,,18.0,
Anzaldo,2025-12-12 14:00:00,81,,,15.0,
Anzaldo,2025-12-12 14:00:00,90,,,15.0,
Anzaldo,2025-12-12 14:00:00,93,,,18.0,
Anzaldo,2025-12-12 14:00:00,96,,,22.0,
Anzaldo,2025-12-12 14:00:00,99,,,22.0,
Anzaldo,2025-12-12 14:00:00,102,,,16.0,
Anzaldo,2025-12-12 14:00:00,105,,,13.0,
Anzaldo,2025-12-12 14:00:00,108,,,13.0,
Apolo Chupiluzani,2025-12-08 06:00:00,2,57.0,0.0,18.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,5,56.0,0.0,21.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,8,56.0,0.0,27.0,2.0
Apolo Chupiluzani,2025-12-08 06:00:00,11,56.0,0.0,27.0,2.0
Apolo Chupiluzani,2025-12-08 06:00:00,14,75.0,2.2,21.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,17,76.0,2.9,18.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,20,76.0,1.8,15.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,23,56.0,0.0,15.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,26,55.0,0.0,17.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,29,56.0,0.0,19.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,32,94.0,2.8,26.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,35,94.0,2.1,26.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,38,55.0,0.0,21.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,41,56.0,0.0,20.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,44,77.0,1.6,15.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,47,76.0,1.9,15.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,50,76.0,1.9,18.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,53,76.0,1.3,20.0,2.0
Apolo Chupiluzani,2025-12-08 06:00:00,56,88.0,2.0,27.0,2.0
Apolo Chupiluzani,2025-12-08 06:00:00,59,89.0,2.7,27.0,2.0
Apolo Chupiluzani,2025-12-08 06:00:00,62,76.0,2.3,17.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,65,76.0,1.5,17.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,68,56.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,71,57.0,0.0,17.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,74,56.0,0.0,18.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,77,56.0,0.0,21.0,2.0
Apolo Chupiluzani,2025-12-08 06:00:00,80,94.0,1.2,27.0,3.0
Apolo Chupiluzani,2025-12-08 06:00:00,83,95.0,2.4,27.0,2.0
Apolo Chupiluzani,2025-12-08 06:00:00,86,88.0,1.4,17.0,2.0
Apolo Chupiluzani,2025-12-08 06:00:00,89,88.0,3.3,16.0,1.0
Apolo Chupiluzani,2025-12-08 06:00:00,92,88.0,2.8,16.0,1.0
Apolo Chupiluzani,2025-12-08 12:00:00,14,94.0,1.6,,
Apolo Chupiluzani,2025-12-08 12:00:00,17,93.0,3.7,,
Apolo Chupiluzani,2025-12-08 12:00:00,20,94.0,3.1,,
Apolo Chupiluzani,2025-12-08 12:00:00,23,94.0,1.7,,
Apolo Chupiluzani,2025-12-08 12:00:00,26,87.0,2.6,,
Apolo Chupiluzani,2025-12-08 12:00:00,29,88.0,1.2,,
Apolo Chupiluzani,2025-12-08 12:00:00,32,94.0,2.3,,
Apolo Chupiluzani,2025-12-08 12:00:00,35,95.0,1.2,,
Apolo Chupiluzani,2025-12-08 12:00:00,38,94.0,2.3,,
Apolo Chupiluzani,2025-12-08 12:00:00,86,,1.5,,
Apolo Chupiluzani,2025-12-08 12:00:00,89,88.0,3.0,17.0,2.0
Apolo Chupiluzani,2025-12-08 12:00:00,92,88.0,2.5,17.0,2.0
Apolo Chupiluzani,2025-12-08 12:00:00,95,88.0,2.8,20.0,2.0
Apolo Chupiluzani,2025-12-08 12:00:00,98,94.0,2.0,23.0,2.0
Apolo Chupiluzani,2025-12-08 12:00:00,101,94.0,1.7,20.0,2.0
Apolo Chupiluzani,2025-12-08 12:00:00,104,93.0,3.1,17.0,1.0
Apolo Chupiluzani,2025-12-08 12:00:00,107,94.0,2.7,17.0,1.0
Apolo Chupiluzani,2025-12-08 12:00:00,110,95.0,1.8,16.0,1.0
Apolo Chupiluzani,2025-12-08 16:00:00,1,,,28.0,
Apolo Chupiluzani,2025-12-08 16:00:00,7,,,19.0,
Apolo Chupiluzani,2025-12-08 16:00:00,10,,,16.0,
Apolo Chupiluzani,2025-12-08 16:00:00,13,,,16.0,
Apolo Chupiluzani,2025-12-08 16:00:00,16,,,20.0,
Apolo Chupiluzani,2025-12-08 16:00:00,19,,,22.0,
Apolo Chupiluzani,2025-12-08 16:00:00,22,,,28.0,
Apolo Chupiluzani,2025-12-08 16:00:00,25,,,28.0,
Apolo Chupiluzani,2025-12-08 16:00:00,34,,,17.0,
Apolo Chupiluzani,2025-12-08 16:00:00,37,,,17.0,
Apolo Chupiluzani,2025-12-08 16:00:00,40,,,20.0,
Apolo Chupiluzani,2025-12-08 16:00:00,43,,,21.0,
Apolo Chupiluzani,2025-12-08 16:00:00,46,,,29.0,
Apolo Chupiluzani,2025-12-08 16:00:00,49,,,29.0,
Apolo Chupiluzani,2025-12-08 16:00:00,52,,,21.0,
Apolo Chupiluzani,2025-12-08 16:00:00,55,,,20.0,
Apolo Chupiluzani,2025-12-08 16:00:00,58,,,17.0,
Apolo Chupiluzani,2025-12-08 16:00:00,64,,,21.0,
Apolo Chupiluzani,2025-12-08 16:00:00,70,,,29.0,
Apolo Chupiluzani,2025-12-08 16:00:00,73,,,29.0,
Apolo Chupiluzani,2025-12-08 16:00:00,76,,,20.0,
Apolo Chupiluzani,2025-12-08 16:00:00,79,,,19.0,
Apolo Chupiluzani,2025-12-08 16:00:00,82,,,17.0,
Apolo Chupiluzani,2025-12-08 16:00:00,88,,,21.0,
Apolo Chupiluzani,2025-12-08 16:00:00,94,,,28.0,
Apolo Chupiluzani,2025-12-08 16:00:00,97,,,28.0,
Apolo Chupiluzani,2025-12-09 10:00:00,16,56.0,0.0,,
Apolo Chupiluzani,2025-12-09 10:00:00,19,56.0,0.0,,
Apolo Chupiluzani,2025-12-09 10:00:00,22,56.0,0.0,,
Apolo Chupiluzani,2025-12-09 10:00:00,25,56.0,0.0,,
Apolo Chupiluzani,2025-12-09 10:00:00,28,,3.8,,
Apolo Chupiluzani,2025-12-09 10:00:00,31,87.0,1.8,,
Apolo Chupiluzani,2025-12-09 10:00:00,34,95.0,3.3,,
Apolo Chupiluzani,2025-12-09 10:00:00,37,95.0,2.1,,
Apolo Chupiluzani,2025-12-09 10:00:00,88,94.0,3.6,,
Apolo Chupiluzani,2025-12-09 10:00:00,91,94.0,2.0,17.0,2.0
Apolo Chupiluzani,2025-12-09 10:00:00,94,94.0,1.8,19.0,2.0
Apolo Chupiluzani,2025-12-09 10:00:00,97,94.0,0.9,22.0,3.0
Apolo Chupiluzani,2025-12-09 10:00:00,100,95.0,3.3,25.0,3.0
Apolo Chupiluzani,2025-12-09 10:00:00,103,93.0,1.0,21.0,3.0
Apolo Chupiluzani,2025-12-09 10:00:00,106,56.0,0.0,17.0,2.0
Apolo Chupiluzani,2025-12-09 10:00:00,109,56.0,0.0,16.0,2.0
Apolo Chupiluzani,2025-12-09 10:00:00,112,56.0,0.0,16.0,2.0
Apolo Chupiluzani,2025-12-09 16:00:00,4,,,22.0,
Apolo Chupiluzani,2025-12-09 16:00:00,10,,,18.0,
Apolo Chupiluzani,2025-12-09 16:00:00,13,,,18.0,
Apolo Chupiluzani,2025-12-09 16:00:00,16,,,21.0,
Apolo Chupiluzani,2025-12-09 16:00:00,19,,,23.0,
Apolo Chupiluzani,2025-12-09 16:00:00,34,,,18.0,
Apolo Chupiluzani,2025-12-09 16:00:00,37,,,18.0,
Apolo Chupiluzani,2025-12-09 16:00:00,52,,,21.0,
Apolo Chupiluzani,2025-12-09 16:00:00,55,,,20.0,
Apolo Chupiluzani,2025-12-09 16:00:00,58,,,19.0,
Apolo Chupiluzani,2025-12-09 16:00:00,61,,,19.0,
Apolo Chupiluzani,2025-12-09 16:00:00,76,,,21.0,
Apolo Chupiluzani,2025-12-09 16:00:00,79,,,20.0,
Apolo Chupiluzani,2025-12-09 16:00:00,82,,,18.0,
Apolo Chupiluzani,2025-12-09 16:00:00,85,,,18.0,
Apolo Chupiluzani,2025-12-09 16:00:00,88,,,22.0,
Apolo Chupiluzani,2025-12-09 16:00:00,91,,,23.0,
Apolo Chupiluzani,2025-12-09 16:00:00,94,,,28.0,
Apolo Chupiluzani,2025-12-09 16:00:00,97,,,28.0,
Apolo Chupiluzani,2025-12-10 12:00:00,14,94.0,1.5,,
Apolo Chupiluzani,2025-12-10 12:00:00,17,94.0,2.5,,
Apolo Chupiluzani,2025-12-10 12:00:00,20,94.0,3.0,,
Apolo Chupiluzani,2025-12-10 12:00:00,23,95.0,3.6,,
Apolo Chupiluzani,2025-12-10 12:00:00,89,56.0,0.0,18.0,2.0
Apolo Chupiluzani,2025-12-10 12:00:00,92,56.0,0.0,19.0,2.0
Apolo Chupiluzani,2025-12-10 12:00:00,95,56.0,0.0,22.0,2.0
Apolo Chupiluzani,2025-12-10 12:00:00,98,76.0,1.8,25.0,3.0
Apolo Chupiluzani,2025-12-10 12:00:00,101,76.0,1.6,22.0,2.0
Apolo Chupiluzani,2025-12-10 12:00:00,104,76.0,1.7,18.0,2.0
Apolo Chupiluzani,2025-12-10 12:00:00,107,76.0,1.7,17.0,2.0
Apolo Chupiluzani,2025-12-10 12:00:00,110,37.0,0.0,16.0,2.0
Apolo Chupiluzani,2025-12-10 14:00:00,24,,,25.0,
Apolo Chupiluzani,2025-12-10 14:00:00,27,,,25.0,
Apolo Chupiluzani,2025-12-10 14:00:00,39,,,16.0,
Apolo Chupiluzani,2025-12-10 14:00:00,48,,,27.0,
Apolo Chupiluzani,2025-12-10 14:00:00,51,,,27.0,
Apolo Chupiluzani,2025-12-10 14:00:00,60,,,17.0,
