estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-02-24 00:00:00,2,74.0,0.0,9.0,2.0
Anzaldo,2025-02-24 00:00:00,5,73.0,0.0,9.0,2.0
Anzaldo,2025-02-24 00:00:00,8,68.0,0.0,14.0,2.0
Anzaldo,2025-02-24 00:00:00,11,63.0,0.0,17.0,3.0
Anzaldo,2025-02-24 00:00:00,14,58.0,1.2,21.0,5.0
Anzaldo,2025-02-24 00:00:00,17,70.0,1.9,21.0,3.0
Anzaldo,2025-02-24 00:00:00,20,83.0,0.0,17.0,2.0
Anzaldo,2025-02-24 00:00:00,23,83.0,0.0,14.0,1.0
Anzaldo,2025-02-24 00:00:00,26,83.0,0.0,10.0,1.0
Anzaldo,2025-02-24 00:00:00,29,76.0,0.0,10.0,2.0
Anzaldo,2025-02-24 00:00:00,32,72.0,0.0,14.0,2.0
Anzaldo,2025-02-24 00:00:00,35,61.0,0.0,16.0,3.0
Anzaldo,2025-02-24 00:00:00,38,49.0,3.9,22.0,4.0
Anzaldo,2025-02-24 00:00:00,41,61.0,2.1,22.0,3.0
Anzaldo,2025-02-24 00:00:00,44,72.0,0.0,15.0,3.0
Anzaldo,2025-02-24 00:00:00,47,76.0,0.0,14.0,2.0
Anzaldo,2025-02-24 00:00:00,50,80.0,0.0,10.0,1.0
Anzaldo,2025-02-24 00:00:00,53,73.0,0.0,10.0,2.0
Anzaldo,2025-02-24 00:00:00,56,70.0,0.0,13.0,2.0
Anzaldo,2025-02-24 00:00:00,59,56.0,0.0,15.0,4.0
Anzaldo,2025-02-24 00:00:00,62,43.0,0.0,21.0,5.0
Anzaldo,2025-02-24 00:00:00,65,54.0,0.0,21.0,4.0
Anzaldo,2025-02-24 00:00:00,68,64.0,0.0,13.0,3.0
Anzaldo,2025-02-24 00:00:00,71,70.0,0.0,11.0,3.0
Anzaldo,2025-02-24 00:00:00,74,75.0,0.0,9.0,2.0
Anzaldo,2025-02-24 00:00:00,77,72.0,0.0,9.0,2.0
Anzaldo,2025-02-24 00:00:00,80,63.0,0.0,12.0,1.0
Anzaldo,2025-02-24 00:00:00,83,52.0,0.0,15.0,3.0
Anzaldo,2025-02-24 00:00:00,86,42.0,0.8,20.0,6.0
Anzaldo,2025-02-24 00:00:00,89,60.0,1.0,20.0,4.0
Anzaldo,2025-02-24 00:00:00,92,78.0,1.0,14.0,3.0
Anzaldo,2025-02-24 00:00:00,95,80.0,1.0,10.0,2.0
Anzaldo,2025-02-24 00:00:00,98,83.0,1.0,10.0,2.0
Anzaldo,2025-02-24 12:00:00,26,,1.4,,
Anzaldo,2025-02-24 12:00:00,29,,1.2,,
Anzaldo,2025-02-24 12:00:00,86,,0.8,,
Anzaldo,2025-02-24 12:00:00,89,79.0,1.7,10.0,1.0
Anzaldo,2025-02-24 12:00:00,92,73.0,1.7,11.0,0.0
Anzaldo,2025-02-24 12:00:00,95,65.0,1.3,14.0,3.0
Anzaldo,2025-02-24 12:00:00,98,57.0,0.9,16.0,4.0
Anzaldo,2025-02-24 12:00:00,101,70.0,1.6,14.0,4.0
Anzaldo,2025-02-24 12:00:00,104,84.0,0.0,11.0,3.0
Anzaldo,2025-02-24 12:00:00,107,84.0,0.0,11.0,2.0
Anzaldo,2025-02-24 12:00:00,110,84.0,0.0,10.0,1.0
Anzaldo,2025-02-24 14:00:00,12,,,9.0,
Anzaldo,2025-02-24 14:00:00,15,,,9.0,
Anzaldo,2025-02-24 14:00:00,75,,,21.0,
Anzaldo,2025-02-24 14:00:00,78,,,16.0,
Anzaldo,2025-02-24 14:00:00,81,,,14.0,
Anzaldo,2025-02-24 14:00:00,87,,,9.0,
Anzaldo,2025-02-24 14:00:00,96,,,21.0,
Anzaldo,2025-02-24 14:00:00,99,,,21.0,
Anzaldo,2025-02-24 14:00:00,102,,,17.0,
Anzaldo,2025-02-24 14:00:00,105,,,15.0,
Anzaldo,2025-02-24 14:00:00,108,,,14.0,
Anzaldo,2025-02-25 10:00:00,34,,1.2,,
Anzaldo,2025-02-25 10:00:00,37,,1.4,,
Anzaldo,2025-02-25 10:00:00,91,82.0,0.0,11.0,1.0
Anzaldo,2025-02-25 10:00:00,94,76.0,0.0,11.0,1.0
Anzaldo,2025-02-25 10:00:00,97,71.0,0.0,13.0,2.0
Anzaldo,2025-02-25 10:00:00,100,66.0,1.0,15.0,3.0
Anzaldo,2025-02-25 10:00:00,103,75.0,1.6,13.0,2.0
Anzaldo,2025-02-25 10:00:00,106,83.0,1.8,11.0,2.0
Anzaldo,2025-02-25 10:00:00,109,85.0,1.3,11.0,2.0
Anzaldo,2025-02-25 10:00:00,112,87.0,0.0,10.0,1.0
Anzaldo,2025-02-25 12:00:00,14,,,9.0,
Anzaldo,2025-02-25 12:00:00,17,,,9.0,
Anzaldo,2025-02-25 12:00:00,38,,,8.0,
Anzaldo,2025-02-25 12:00:00,41,,,8.0,
Anzaldo,2025-02-25 12:00:00,50,,,21.0,
Anzaldo,2025-02-25 12:00:00,62,,,9.0,
Anzaldo,2025-02-25 12:00:00,74,,,20.0,
Anzaldo,2025-02-25 12:00:00,77,,,20.0,
Anzaldo,2025-02-25 12:00:00,86,,,11.0,
Anzaldo,2025-02-25 12:00:00,89,,,10.0,
Anzaldo,2025-02-25 12:00:00,98,,,19.0,
Anzaldo,2025-02-25 12:00:00,101,,,19.0,
Anzaldo,2025-02-25 12:00:00,104,,,10.0,
Anzaldo,2025-02-25 12:00:00,107,,,10.0,
Anzaldo,2025-02-26 12:00:00,26,,0.6,,
Anzaldo,2025-02-26 12:00:00,29,,1.4,,
Anzaldo,2025-02-26 12:00:00,86,,1.6,,
Anzaldo,2025-02-26 12:00:00,89,88.0,1.7,10.0,1.0
Anzaldo,2025-02-26 12:00:00,92,87.0,1.7,10.0,1.0
Anzaldo,2025-02-26 12:00:00,95,81.0,1.6,12.0,2.0
Anzaldo,2025-02-26 12:00:00,98,75.0,0.0,13.0,2.0
Anzaldo,2025-02-26 12:00:00,101,80.0,0.0,12.0,2.0
Anzaldo,2025-02-26 12:00:00,104,86.0,3.5,11.0,1.0
Anzaldo,2025-02-26 12:00:00,107,88.0,2.3,11.0,2.0
Anzaldo,2025-02-26 12:00:00,110,90.0,0.9,10.0,2.0
Anzaldo,2025-02-26 14:00:00,12,,,10.0,
Anzaldo,2025-02-26 14:00:00,15,,,10.0,
Anzaldo,2025-02-26 14:00:00,24,,,22.0,
Anzaldo,2025-02-26 14:00:00,27,,,22.0,
Anzaldo,2025-02-26 14:00:00,63,,,9.0,
Anzaldo,2025-02-26 14:00:00,72,,,20.0,
Anzaldo,2025-02-26 14:00:00,75,,,21.0,
Anzaldo,2025-02-26 14:00:00,78,,,13.0,
Anzaldo,2025-02-26 14:00:00,81,,,12.0,
Anzaldo,2025-02-26 14:00:00,90,,,11.0,
Anzaldo,2025-02-26 14:00:00,93,,,13.0,
Anzaldo,2025-02-26 14:00:00,96,,,20.0,
Anzaldo,2025-02-26 14:00:00,99,,,20.0,
Anzaldo,2025-02-27 12:00:00,14,,3.2,,
Anzaldo,2025-02-27 12:00:00,17,,2.1,,
Anzaldo,2025-02-27 12:00:00,20,,2.1,,
Anzaldo,2025-02-27 12:00:00,23,,2.1,,
Anzaldo,2025-02-27 12:00:00,29,,1.3,,
Anzaldo,2025-02-27 12:00:00,32,,2.6,,
Anzaldo,2025-02-27 12:00:00,35,,2.6,,
Anzaldo,2025-02-27 12:00:00,86,,4.5,,
Anzaldo,2025-02-27 12:00:00,89,83.0,2.2,9.0,1.0
Anzaldo,2025-02-27 12:00:00,92,80.0,4.5,10.0,1.0
Anzaldo,2025-02-27 12:00:00,95,78.0,1.8,11.0,1.0
Anzaldo,2025-02-27 12:00:00,98,77.0,1.0,12.0,1.0
Anzaldo,2025-02-27 12:00:00,101,82.0,1.5,11.0,1.0
Anzaldo,2025-02-27 12:00:00,104,87.0,3.4,10.0,2.0
Anzaldo,2025-02-27 12:00:00,107,87.0,3.8,10.0,2.0
Anzaldo,2025-02-27 12:00:00,110,87.0,2.2,9.0,2.0
Anzaldo,2025-02-27 14:00:00,96,,,18.0,
Anzaldo,2025-02-27 14:00:00,99,,,18.0,
Anzaldo,2025-02-27 14:00:00,102,,,11.0,
Anzaldo,2025-02-27 14:00:00,105,,,11.0,
Anzaldo,2025-02-27 16:00:00,16,,,12.0,
Anzaldo,2025-02-27 16:00:00,22,,,19.0,
Anzaldo,2025-02-27 16:00:00,25,,,19.0,
Anzaldo,2025-02-27 16:00:00,31,,,14.0,
Apolo Chupiluzani,2025-02-24 00:00:00,2,93.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,5,89.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,8,82.0,0.0,21.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,11,66.0,0.0,24.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,14,50.0,0.0,28.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,17,73.0,0.0,28.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,20,96.0,0.0,22.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,23,97.0,0.0,20.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,26,98.0,0.0,17.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,29,98.0,14.5,17.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,32,99.0,13.0,20.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,35,94.0,10.7,22.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,38,89.0,0.0,27.0,2.0
Apolo Chupiluzani,2025-02-24 00:00:00,41,90.0,0.0,27.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,44,91.0,2.0,22.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,47,91.0,2.7,22.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,50,90.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,53,96.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,56,95.0,0.0,22.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,59,79.0,0.0,23.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,62,63.0,0.9,28.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,65,79.0,1.5,28.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,68,95.0,1.6,22.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,71,96.0,1.5,21.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,74,98.0,0.0,17.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,77,95.0,0.0,17.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,80,94.0,0.0,23.0,0.0
Apolo Chupiluzani,2025-02-24 00:00:00,83,86.0,0.0,23.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,86,78.0,1.1,29.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,89,88.0,2.5,29.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,92,97.0,1.5,22.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,95,98.0,2.3,18.0,1.0
Apolo Chupiluzani,2025-02-24 00:00:00,98,98.0,0.8,18.0,1.0
Apolo Chupiluzani,2025-02-24 12:00:00,17,,0.0,,
Apolo Chupiluzani,2025-02-24 12:00:00,20,,0.0,,
Apolo Chupiluzani,2025-02-24 12:00:00,23,,0.0,,
Apolo Chupiluzani,2025-02-24 12:00:00,26,,1.3,,
Apolo Chupiluzani,2025-02-24 12:00:00,29,,1.7,,
Apolo Chupiluzani,2025-02-24 12:00:00,32,,1.6,,
Apolo Chupiluzani,2025-02-24 12:00:00,35,,1.8,,
Apolo Chupiluzani,2025-02-24 12:00:00,38,,1.6,,
Apolo Chupiluzani,2025-02-24 12:00:00,86,,2.6,,
Apolo Chupiluzani,2025-02-24 12:00:00,89,97.0,1.5,16.0,1.0
Apolo Chupiluzani,2025-02-24 12:00:00,92,96.0,1.4,17.0,1.0
Apolo Chupiluzani,2025-02-24 12:00:00,95,86.0,2.5,20.0,1.0
Apolo Chupiluzani,2025-02-24 12:00:00,98,77.0,1.5,23.0,1.0
Apolo Chupiluzani,2025-02-24 12:00:00,101,87.0,1.3,20.0,1.0
Apolo Chupiluzani,2025-02-24 12:00:00,104,98.0,1.9,17.0,1.0
Apolo Chupiluzani,2025-02-24 12:00:00,107,98.0,2.2,17.0,1.0
Apolo Chupiluzani,2025-02-24 12:00:00,110,99.0,1.3,16.0,1.0
Apolo Chupiluzani,2025-02-24 14:00:00,24,,,29.0,
Apolo Chupiluzani,2025-02-24 14:00:00,27,,,29.0,
Apolo Chupiluzani,2025-02-24 14:00:00,48,,,27.0,
Apolo Chupiluzani,2025-02-24 14:00:00,51,,,27.0,
Apolo Chupiluzani,2025-02-24 14:00:00,72,,,27.0,
Apolo Chupiluzani,2025-02-24 14:00:00,75,,,27.0,
Apolo Chupiluzani,2025-02-24 14:00:00,78,,,24.0,
Apolo Chupiluzani,2025-02-24 14:00:00,81,,,20.0,
Apolo Chupiluzani,2025-02-24 14:00:00,84,,,17.0,
Apolo Chupiluzani,2025-02-24 14:00:00,87,,,17.0,
Apolo Chupiluzani,2025-02-24 14:00:00,90,,,22.0,
Apolo Chupiluzani,2025-02-24 14:00:00,93,,,23.0,
Apolo Chupiluzani,2025-02-24 14:00:00,96,,,28.0,
Apolo Chupiluzani,2025-02-24 14:00:00,99,,,27.0,
Apolo Chupiluzani,2025-02-24 14:00:00,102,,,24.0,
Apolo Chupiluzani,2025-02-24 14:00:00,105,,,22.0,
Apolo Chupiluzani,2025-02-24 14:00:00,108,,,21.0,
Apolo Chupiluzani,2025-02-25 10:00:00,28,,1.6,,
Apolo Chupiluzani,2025-02-25 10:00:00,34,,0.7,,
Apolo Chupiluzani,2025-02-25 10:00:00,37,,1.6,,
Apolo Chupiluzani,2025-02-25 10:00:00,88,,0.7,,
Apolo Chupiluzani,2025-02-25 10:00:00,91,98.0,1.3,16.0,1.0
Apolo Chupiluzani,2025-02-25 10:00:00,94,98.0,1.5,16.0,1.0
Apolo Chupiluzani,2025-02-25 10:00:00,97,94.0,1.3,17.0,1.0
Apolo Chupiluzani,2025-02-25 10:00:00,100,91.0,1.5,19.0,1.0
Apolo Chupiluzani,2025-02-25 10:00:00,103,94.0,1.3,18.0,1.0
Apolo Chupiluzani,2025-02-25 10:00:00,106,98.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-02-25 10:00:00,109,98.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-02-25 10:00:00,112,99.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-02-25 12:00:00,14,,,17.0,
Apolo Chupiluzani,2025-02-25 12:00:00,17,,,17.0,
Apolo Chupiluzani,2025-02-25 12:00:00,26,,,29.0,
Apolo Chupiluzani,2025-02-25 12:00:00,29,,,29.0,
Apolo Chupiluzani,2025-02-25 12:00:00,50,,,28.0,
Apolo Chupiluzani,2025-02-25 12:00:00,53,,,28.0,
Apolo Chupiluzani,2025-02-25 12:00:00,65,,,18.0,
Apolo Chupiluzani,2025-02-25 12:00:00,74,,,27.0,
Apolo Chupiluzani,2025-02-25 12:00:00,86,,,18.0,
Apolo Chupiluzani,2025-02-25 12:00:00,89,,,18.0,
Apolo Chupiluzani,2025-02-25 12:00:00,92,,,19.0,
Apolo Chupiluzani,2025-02-25 12:00:00,95,,,20.0,
Apolo Chupiluzani,2025-02-25 12:00:00,98,,,26.0,
Apolo Chupiluzani,2025-02-25 12:00:00,101,,,26.0,
Apolo Chupiluzani,2025-02-25 12:00:00,104,,,18.0,
Apolo Chupiluzani,2025-02-25 12:00:00,107,,,18.0,
Apolo Chupiluzani,2025-02-25 12:00:00,110,,,18.0,
Apolo Chupiluzani,2025-02-26 12:00:00,32,,1.2,,
Apolo Chupiluzani,2025-02-26 12:00:00,35,,0.9,,
Apolo Chupiluzani,2025-02-26 12:00:00,86,,3.0,,
Apolo Chupiluzani,2025-02-26 12:00:00,89,98.0,4.4,15.0,0.0
Apolo Chupiluzani,2025-02-26 12:00:00,92,99.0,1.8,16.0,0.0
Apolo Chupiluzani,2025-02-26 12:00:00,95,96.0,3.6,17.0,1.0
Apolo Chupiluzani,2025-02-26 12:00:00,98,94.0,4.3,18.0,1.0
Apolo Chupiluzani,2025-02-26 12:00:00,101,96.0,1.3,17.0,1.0
Apolo Chupiluzani,2025-02-26 12:00:00,104,98.0,1.5,16.0,1.0
Apolo Chupiluzani,2025-02-26 12:00:00,107,99.0,1.1,16.0,1.0
Apolo Chupiluzani,2025-02-26 12:00:00,110,99.0,3.2,15.0,0.0
Apolo Chupiluzani,2025-02-26 14:00:00,78,,,19.0,
Apolo Chupiluzani,2025-02-26 14:00:00,84,,,17.0,
Apolo Chupiluzani,2025-02-26 14:00:00,87,,,17.0,
Apolo Chupiluzani,2025-02-26 14:00:00,90,,,18.0,
Apolo Chupiluzani,2025-02-26 14:00:00,93,,,20.0,
