estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-03-17 00:00:00,2,88.0,1.1,11.0,1.0
Anzaldo,2025-03-17 00:00:00,5,84.0,0.0,11.0,1.0
Anzaldo,2025-03-17 00:00:00,8,79.0,0.0,13.0,1.0
Anzaldo,2025-03-17 00:00:00,11,69.0,0.0,14.0,2.0
Anzaldo,2025-03-17 00:00:00,14,58.0,1.1,18.0,3.0
Anzaldo,2025-03-17 00:00:00,17,71.0,1.2,18.0,3.0
Anzaldo,2025-03-17 00:00:00,20,84.0,2.4,14.0,2.0
Anzaldo,2025-03-17 00:00:00,23,85.0,1.7,12.0,2.0
Anzaldo,2025-03-17 00:00:00,26,85.0,0.0,10.0,2.0
Anzaldo,2025-03-17 00:00:00,29,83.0,0.0,10.0,1.0
Anzaldo,2025-03-17 00:00:00,32,77.0,0.0,12.0,1.0
Anzaldo,2025-03-17 00:00:00,35,67.0,0.0,14.0,2.0
Anzaldo,2025-03-17 00:00:00,38,58.0,0.9,17.0,3.0
Anzaldo,2025-03-17 00:00:00,41,69.0,0.9,17.0,3.0
Anzaldo,2025-03-17 00:00:00,44,80.0,1.3,14.0,3.0
Anzaldo,2025-03-17 00:00:00,47,85.0,1.3,13.0,3.0
Anzaldo,2025-03-17 00:00:00,50,89.0,1.4,9.0,3.0
Anzaldo,2025-03-17 00:00:00,53,84.0,0.9,9.0,2.0
Anzaldo,2025-03-17 00:00:00,56,81.0,1.1,12.0,2.0
Anzaldo,2025-03-17 00:00:00,59,79.0,0.8,14.0,2.0
Anzaldo,2025-03-17 00:00:00,62,77.0,0.8,16.0,2.0
Anzaldo,2025-03-17 00:00:00,65,82.0,1.3,16.0,2.0
Anzaldo,2025-03-17 00:00:00,68,88.0,0.0,13.0,2.0
Anzaldo,2025-03-17 00:00:00,71,87.0,0.0,12.0,2.0
Anzaldo,2025-03-17 00:00:00,74,87.0,0.0,9.0,2.0
Anzaldo,2025-03-17 00:00:00,77,87.0,0.0,9.0,1.0
Anzaldo,2025-03-17 00:00:00,80,83.0,0.0,10.0,1.0
Anzaldo,2025-03-17 00:00:00,83,72.0,0.0,13.0,2.0
Anzaldo,2025-03-17 00:00:00,86,61.0,2.3,17.0,2.0
Anzaldo,2025-03-17 00:00:00,89,73.0,1.8,17.0,3.0
Anzaldo,2025-03-17 00:00:00,92,86.0,2.2,11.0,3.0
Anzaldo,2025-03-17 00:00:00,95,84.0,2.8,11.0,2.0
Anzaldo,2025-03-17 00:00:00,98,82.0,0.0,9.0,1.0
Anzaldo,2025-03-17 12:00:00,26,,3.2,,
Anzaldo,2025-03-17 12:00:00,29,,2.5,,
Anzaldo,2025-03-17 12:00:00,32,,1.8,,
Anzaldo,2025-03-17 12:00:00,35,,0.7,,
Anzaldo,2025-03-17 12:00:00,89,82.0,0.0,10.0,2.0
Anzaldo,2025-03-17 12:00:00,92,75.0,0.0,11.0,2.0
Anzaldo,2025-03-17 12:00:00,95,63.0,0.0,15.0,2.0
Anzaldo,2025-03-17 12:00:00,98,50.0,0.0,18.0,2.0
Anzaldo,2025-03-17 12:00:00,101,66.0,0.0,15.0,2.0
Anzaldo,2025-03-17 12:00:00,104,82.0,1.4,13.0,2.0
Anzaldo,2025-03-17 12:00:00,107,84.0,2.1,12.0,2.0
Anzaldo,2025-03-17 12:00:00,110,87.0,0.0,11.0,2.0
Anzaldo,2025-03-17 14:00:00,12,,,11.0,
Anzaldo,2025-03-17 14:00:00,15,,,11.0,
Anzaldo,2025-03-17 14:00:00,24,,,22.0,
Anzaldo,2025-03-17 14:00:00,27,,,22.0,
Anzaldo,2025-03-17 14:00:00,36,,,10.0,
Anzaldo,2025-03-17 14:00:00,39,,,10.0,
Anzaldo,2025-03-17 14:00:00,48,,,20.0,
Anzaldo,2025-03-17 14:00:00,51,,,20.0,
Anzaldo,2025-03-17 14:00:00,72,,,21.0,
Anzaldo,2025-03-17 14:00:00,75,,,21.0,
Anzaldo,2025-03-17 14:00:00,78,,,12.0,
Anzaldo,2025-03-17 14:00:00,87,,,9.0,
Anzaldo,2025-03-17 14:00:00,96,,,22.0,
Anzaldo,2025-03-17 14:00:00,99,,,22.0,
Anzaldo,2025-03-17 14:00:00,108,,,9.0,
Anzaldo,2025-03-18 10:00:00,16,,0.0,,
Anzaldo,2025-03-18 10:00:00,19,,0.0,,
Anzaldo,2025-03-18 10:00:00,22,,0.0,,
Anzaldo,2025-03-18 10:00:00,25,,0.0,,
Anzaldo,2025-03-18 10:00:00,28,,0.0,,
Anzaldo,2025-03-18 10:00:00,31,,0.0,,
Anzaldo,2025-03-18 10:00:00,34,,1.3,,
Anzaldo,2025-03-18 10:00:00,37,,0.7,,
Anzaldo,2025-03-18 10:00:00,91,81.0,0.0,11.0,3.0
Anzaldo,2025-03-18 10:00:00,94,73.0,0.0,12.0,3.0
Anzaldo,2025-03-18 10:00:00,97,58.0,0.0,16.0,3.0
Anzaldo,2025-03-18 10:00:00,100,43.0,0.0,20.0,2.0
Anzaldo,2025-03-18 10:00:00,103,66.0,0.0,16.0,2.0
Anzaldo,2025-03-18 10:00:00,106,88.0,1.1,12.0,2.0
Anzaldo,2025-03-18 10:00:00,109,89.0,1.4,12.0,2.0
Anzaldo,2025-03-18 10:00:00,112,90.0,0.0,11.0,2.0
Anzaldo,2025-03-18 12:00:00,14,,,8.0,
Anzaldo,2025-03-18 12:00:00,17,,,8.0,
Anzaldo,2025-03-18 12:00:00,26,,,21.0,
Anzaldo,2025-03-18 12:00:00,29,,,21.0,
Anzaldo,2025-03-18 12:00:00,50,,,22.0,
Anzaldo,2025-03-18 12:00:00,53,,,22.0,
Anzaldo,2025-03-18 12:00:00,62,,,8.0,
Anzaldo,2025-03-18 12:00:00,65,,,8.0,
Anzaldo,2025-03-18 12:00:00,74,,,23.0,
Anzaldo,2025-03-18 12:00:00,77,,,23.0,
Anzaldo,2025-03-18 12:00:00,89,,,9.0,
Anzaldo,2025-03-18 12:00:00,98,,,22.0,
Anzaldo,2025-03-18 12:00:00,101,,,22.0,
Anzaldo,2025-03-18 12:00:00,104,,,10.0,
Anzaldo,2025-03-18 12:00:00,107,,,9.0,
Anzaldo,2025-03-18 12:00:00,110,,,9.0,
Apolo Chupiluzani,2025-03-17 00:00:00,2,97.0,1.8,17.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,5,96.0,2.3,17.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,8,94.0,2.2,19.0,0.0
Apolo Chupiluzani,2025-03-17 00:00:00,11,86.0,1.4,20.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,14,77.0,0.5,26.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,17,86.0,0.6,26.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,20,94.0,2.5,20.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,23,95.0,1.6,18.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,26,96.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,29,94.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,32,92.0,0.0,18.0,0.0
Apolo Chupiluzani,2025-03-17 00:00:00,35,86.0,0.0,20.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,38,81.0,0.9,25.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,41,88.0,2.5,25.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,44,95.0,2.1,22.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,47,96.0,2.4,21.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,50,96.0,3.6,16.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,53,98.0,2.8,16.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,56,99.0,3.5,20.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,59,99.0,1.7,21.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,62,99.0,1.0,24.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,65,99.0,1.7,24.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,68,99.0,3.4,20.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,71,98.0,2.4,19.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,74,96.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,77,96.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,80,94.0,0.0,17.0,0.0
Apolo Chupiluzani,2025-03-17 00:00:00,83,84.0,0.0,20.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,86,75.0,2.9,26.0,2.0
Apolo Chupiluzani,2025-03-17 00:00:00,89,85.0,2.3,26.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,92,96.0,3.7,17.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,95,96.0,3.6,16.0,1.0
Apolo Chupiluzani,2025-03-17 00:00:00,98,97.0,1.8,15.0,1.0
Apolo Chupiluzani,2025-03-17 12:00:00,14,,0.4,,
Apolo Chupiluzani,2025-03-17 12:00:00,17,,2.1,,
Apolo Chupiluzani,2025-03-17 12:00:00,20,,1.6,,
Apolo Chupiluzani,2025-03-17 12:00:00,23,,1.4,,
Apolo Chupiluzani,2025-03-17 12:00:00,86,,0.0,,
Apolo Chupiluzani,2025-03-17 12:00:00,89,95.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-03-17 12:00:00,92,93.0,0.0,17.0,0.0
Apolo Chupiluzani,2025-03-17 12:00:00,95,85.0,0.0,20.0,1.0
Apolo Chupiluzani,2025-03-17 12:00:00,98,76.0,2.8,23.0,1.0
Apolo Chupiluzani,2025-03-17 12:00:00,101,87.0,1.5,20.0,1.0
Apolo Chupiluzani,2025-03-17 12:00:00,104,98.0,2.7,17.0,1.0
Apolo Chupiluzani,2025-03-17 12:00:00,107,98.0,1.8,16.0,1.0
Apolo Chupiluzani,2025-03-17 12:00:00,110,98.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-03-17 14:00:00,24,,,24.0,
Apolo Chupiluzani,2025-03-17 14:00:00,27,,,24.0,
Apolo Chupiluzani,2025-03-17 14:00:00,78,,,19.0,
Apolo Chupiluzani,2025-03-17 14:00:00,81,,,17.0,
Apolo Chupiluzani,2025-03-17 14:00:00,84,,,16.0,
Apolo Chupiluzani,2025-03-17 14:00:00,96,,,26.0,
Apolo Chupiluzani,2025-03-17 14:00:00,99,,,26.0,
Apolo Chupiluzani,2025-03-18 10:00:00,16,,0.0,,
Apolo Chupiluzani,2025-03-18 10:00:00,19,,0.0,,
Apolo Chupiluzani,2025-03-18 10:00:00,22,,0.0,,
Apolo Chupiluzani,2025-03-18 10:00:00,25,,0.0,,
Apolo Chupiluzani,2025-03-18 10:00:00,28,,1.8,,
Apolo Chupiluzani,2025-03-18 10:00:00,31,,1.8,,
Apolo Chupiluzani,2025-03-18 10:00:00,34,,0.7,,
Apolo Chupiluzani,2025-03-18 10:00:00,37,,1.6,,
Apolo Chupiluzani,2025-03-18 10:00:00,91,95.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-03-18 10:00:00,94,93.0,0.0,17.0,1.0
Apolo Chupiluzani,2025-03-18 10:00:00,97,78.0,0.0,21.0,2.0
Apolo Chupiluzani,2025-03-18 10:00:00,100,62.0,0.7,25.0,3.0
Apolo Chupiluzani,2025-03-18 10:00:00,103,79.0,1.2,21.0,2.0
Apolo Chupiluzani,2025-03-18 10:00:00,106,97.0,1.8,17.0,1.0
Apolo Chupiluzani,2025-03-18 10:00:00,109,98.0,1.7,17.0,2.0
Apolo Chupiluzani,2025-03-18 10:00:00,112,99.0,0.0,17.0,2.0
Apolo Chupiluzani,2025-03-18 12:00:00,14,,,17.0,
Apolo Chupiluzani,2025-03-18 12:00:00,17,,,17.0,
Apolo Chupiluzani,2025-03-18 12:00:00,26,,1.5,25.0,
Apolo Chupiluzani,2025-03-18 12:00:00,29,,1.4,25.0,
Apolo Chupiluzani,2025-03-18 12:00:00,38,,,17.0,
Apolo Chupiluzani,2025-03-18 12:00:00,41,,,17.0,
Apolo Chupiluzani,2025-03-18 12:00:00,44,,,18.0,
Apolo Chupiluzani,2025-03-18 12:00:00,50,,,24.0,
Apolo Chupiluzani,2025-03-18 12:00:00,53,,,24.0,
Apolo Chupiluzani,2025-03-18 12:00:00,68,,,18.0,
Apolo Chupiluzani,2025-03-18 12:00:00,80,,,19.0,
Apolo Chupiluzani,2025-03-18 12:00:00,83,,,19.0,
Apolo Chupiluzani,2025-03-18 12:00:00,86,,,17.0,
Apolo Chupiluzani,2025-03-18 12:00:00,89,,,17.0,
Apolo Chupiluzani,2025-03-18 12:00:00,92,,,18.0,
