estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-04-21 06:00:00,2,83.0,0.0,12.0,1.0
Anzaldo,2025-04-21 06:00:00,5,70.0,0.0,14.0,2.0
Anzaldo,2025-04-21 06:00:00,8,57.0,1.3,20.0,2.0
Anzaldo,2025-04-21 06:00:00,11,71.0,0.7,20.0,3.0
Anzaldo,2025-04-21 06:00:00,14,85.0,1.3,17.0,3.0
Anzaldo,2025-04-21 06:00:00,17,87.0,2.7,14.0,3.0
Anzaldo,2025-04-21 06:00:00,20,88.0,0.0,10.0,3.0
Anzaldo,2025-04-21 06:00:00,23,82.0,0.0,9.0,3.0
Anzaldo,2025-04-21 06:00:00,26,81.0,0.0,12.0,3.0
Anzaldo,2025-04-21 06:00:00,29,68.0,0.0,15.0,3.0
Anzaldo,2025-04-21 06:00:00,32,54.0,0.0,20.0,3.0
Anzaldo,2025-04-21 06:00:00,35,67.0,0.0,20.0,3.0
Anzaldo,2025-04-21 06:00:00,38,79.0,2.6,13.0,2.0
Anzaldo,2025-04-21 06:00:00,41,84.0,3.6,10.0,3.0
Anzaldo,2025-04-21 06:00:00,44,89.0,0.0,9.0,3.0
Anzaldo,2025-04-21 06:00:00,47,74.0,0.0,10.0,2.0
Anzaldo,2025-04-21 06:00:00,50,70.0,0.0,11.0,3.0
Anzaldo,2025-04-21 06:00:00,53,60.0,0.0,14.0,5.0
Anzaldo,2025-04-21 06:00:00,56,50.0,0.0,19.0,7.0
Anzaldo,2025-04-21 06:00:00,59,63.0,0.0,19.0,5.0
Anzaldo,2025-04-21 06:00:00,62,76.0,0.0,15.0,3.0
Anzaldo,2025-04-21 06:00:00,65,77.0,0.0,13.0,3.0
Anzaldo,2025-04-21 06:00:00,68,78.0,0.0,8.0,3.0
Anzaldo,2025-04-21 06:00:00,71,74.0,0.0,8.0,3.0
Anzaldo,2025-04-21 06:00:00,74,69.0,0.0,10.0,3.0
Anzaldo,2025-04-21 06:00:00,77,52.0,0.0,14.0,3.0
Anzaldo,2025-04-21 06:00:00,80,34.0,1.2,20.0,3.0
Anzaldo,2025-04-21 06:00:00,83,49.0,1.1,20.0,3.0
Anzaldo,2025-04-21 06:00:00,86,64.0,1.1,12.0,2.0
Anzaldo,2025-04-21 06:00:00,89,72.0,1.7,10.0,2.0
Anzaldo,2025-04-21 06:00:00,92,80.0,0.0,9.0,1.0
Anzaldo,2025-04-21 12:00:00,17,,,10.0,
Anzaldo,2025-04-21 12:00:00,26,,1.2,21.0,
Anzaldo,2025-04-21 12:00:00,29,,1.6,21.0,
Anzaldo,2025-04-21 12:00:00,32,,1.1,,
Anzaldo,2025-04-21 12:00:00,35,,2.4,,
Anzaldo,2025-04-21 12:00:00,41,,,9.0,
Anzaldo,2025-04-21 12:00:00,50,,,20.0,
Anzaldo,2025-04-21 12:00:00,53,,,20.0,
Anzaldo,2025-04-21 12:00:00,74,,,21.0,
Anzaldo,2025-04-21 12:00:00,77,,,21.0,
Anzaldo,2025-04-21 12:00:00,83,,,11.0,
Anzaldo,2025-04-21 12:00:00,86,,,8.0,
Anzaldo,2025-04-21 12:00:00,89,79.0,0.0,8.0,2.0
Anzaldo,2025-04-21 12:00:00,92,74.0,0.0,11.0,2.0
Anzaldo,2025-04-21 12:00:00,95,51.0,0.0,15.0,3.0
Anzaldo,2025-04-21 12:00:00,98,29.0,0.9,22.0,4.0
Anzaldo,2025-04-21 12:00:00,101,42.0,0.9,21.0,3.0
Anzaldo,2025-04-21 12:00:00,104,54.0,2.0,13.0,2.0
Anzaldo,2025-04-21 12:00:00,107,65.0,1.8,11.0,2.0
Anzaldo,2025-04-21 12:00:00,110,76.0,0.0,9.0,3.0
Anzaldo,2025-04-22 12:00:00,14,,1.8,,
Anzaldo,2025-04-22 12:00:00,17,,2.3,,
Anzaldo,2025-04-22 12:00:00,20,,1.8,,
Anzaldo,2025-04-22 12:00:00,23,,2.6,,
Anzaldo,2025-04-22 12:00:00,26,,1.0,,
Anzaldo,2025-04-22 12:00:00,29,,1.4,,
Anzaldo,2025-04-22 12:00:00,89,64.0,0.0,11.0,3.0
Anzaldo,2025-04-22 12:00:00,92,60.0,0.0,12.0,3.0
Anzaldo,2025-04-22 12:00:00,95,40.0,0.0,16.0,3.0
Anzaldo,2025-04-22 12:00:00,98,20.0,0.0,20.0,3.0
Anzaldo,2025-04-22 12:00:00,101,49.0,0.0,16.0,3.0
Anzaldo,2025-04-22 12:00:00,104,78.0,0.0,11.0,3.0
Anzaldo,2025-04-22 12:00:00,107,83.0,0.0,10.0,2.0
Anzaldo,2025-04-22 12:00:00,110,88.0,0.0,9.0,1.0
Anzaldo,2025-04-22 14:00:00,9,,,11.0,
Anzaldo,2025-04-22 14:00:00,18,,,12.0,
Anzaldo,2025-04-22 14:00:00,24,,,21.0,
Anzaldo,2025-04-22 14:00:00,27,,,21.0,
Anzaldo,2025-04-22 14:00:00,42,,,11.0,
Anzaldo,2025-04-22 14:00:00,45,,,15.0,
Anzaldo,2025-04-22 14:00:00,54,,,13.0,
Anzaldo,2025-04-22 14:00:00,63,,,9.0,
Anzaldo,2025-04-22 14:00:00,75,,,22.0,
Anzaldo,2025-04-22 14:00:00,78,,,14.0,
Anzaldo,2025-04-22 14:00:00,81,,,12.0,
Anzaldo,2025-04-22 14:00:00,84,,,10.0,
Anzaldo,2025-04-22 14:00:00,87,,,9.0,
Anzaldo,2025-04-22 14:00:00,96,,,21.0,
Anzaldo,2025-04-22 14:00:00,99,,,21.0,
Anzaldo,2025-04-22 14:00:00,102,,,17.0,
Anzaldo,2025-04-22 14:00:00,105,,,15.0,
Anzaldo,2025-04-22 14:00:00,108,,,14.0,
Anzaldo,2025-04-23 12:00:00,26,,0.0,,
Anzaldo,2025-04-23 12:00:00,29,,0.0,,
Anzaldo,2025-04-23 12:00:00,32,,0.0,,
Anzaldo,2025-04-23 12:00:00,35,,0.0,,
Anzaldo,2025-04-23 12:00:00,89,85.0,0.0,9.0,1.0
Anzaldo,2025-04-23 12:00:00,92,81.0,0.0,10.0,1.0
Anzaldo,2025-04-23 12:00:00,95,68.0,0.0,13.0,2.0
Anzaldo,2025-04-23 12:00:00,98,54.0,0.0,15.0,3.0
Anzaldo,2025-04-23 12:00:00,101,70.0,0.0,13.0,3.0
Anzaldo,2025-04-23 12:00:00,104,86.0,1.7,10.0,3.0
Anzaldo,2025-04-23 12:00:00,107,87.0,1.9,10.0,2.0
Anzaldo,2025-04-23 12:00:00,110,88.0,2.2,9.0,1.0
Anzaldo,2025-04-23 14:00:00,12,,,7.0,
Anzaldo,2025-04-23 14:00:00,15,,,7.0,
Anzaldo,2025-04-23 14:00:00,24,,,18.0,
Anzaldo,2025-04-23 14:00:00,27,,,18.0,
Anzaldo,2025-04-23 14:00:00,48,,,19.0,
Anzaldo,2025-04-23 14:00:00,51,,,19.0,
Anzaldo,2025-04-23 14:00:00,72,,,19.0,
Anzaldo,2025-04-23 14:00:00,75,,,19.0,
Anzaldo,2025-04-23 14:00:00,84,,,8.0,
Anzaldo,2025-04-23 14:00:00,87,,,8.0,
Anzaldo,2025-04-23 14:00:00,90,,,11.0,
Anzaldo,2025-04-23 14:00:00,96,,,18.0,
Anzaldo,2025-04-23 14:00:00,99,,,17.0,
Anzaldo,2025-04-23 14:00:00,102,,,15.0,
Anzaldo,2025-04-23 14:00:00,105,,,13.0,
Anzaldo,2025-04-23 14:00:00,108,,,13.0,
Anzaldo,2025-04-24 12:00:00,26,,0.0,,
Anzaldo,2025-04-24 12:00:00,29,,0.0,,
Anzaldo,2025-04-24 12:00:00,32,,0.0,,
Anzaldo,2025-04-24 12:00:00,35,,0.0,,
