estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos
Concepcion,2025-03-24,83,0.0,24,91,3
Concepcion,2025-03-24,86,1.2,30,85,3
Concepcion,2025-03-24,89,1.5,30,91,2
Concepcion,2025-03-24,92,1.4,22,98,2
Concepcion,2025-03-24,95,1.2,22,98,2
Concepcion,2025-03-24,98,0.0,22,99,2
Cota Cota Baja,2025-03-24,2,0.0,5,82,2
Cota Cota Baja,2025-03-24,5,0.0,5,78,2
Cota Cota Baja,2025-03-24,8,0.0,8,74,2
Cota Cota Baja,2025-03-24,11,0.0,10,68,2
Cota Cota Baja,2025-03-24,14,0.0,15,62,3
Cota Cota Baja,2025-03-24,17,0.0,15,70,3
Cota Cota Baja,2025-03-24,20,0.7,10,79,3
Cota Cota Baja,2025-03-24,23,1.6,8,81,3
Cota Cota Baja,2025-03-24,26,0.0,6,84,2
Cota Cota Baja,2025-03-24,29,0.0,6,78,2
Cota Cota Baja,2025-03-24,32,0.0,8,75,2
Cota Cota Baja,2025-03-24,35,0.0,9,67,2
Cota Cota Baja,2025-03-24,38,1.5,15,60,3
Cota Cota Baja,2025-03-24,41,0.9,14,71,4
Cota Cota Baja,2025-03-24,44,1.9,9,81,4
Cota Cota Baja,2025-03-24,47,0.9,8,82,3
Cota Cota Baja,2025-03-24,50,0.0,5,84,2
Cota Cota Baja,2025-03-24,53,0.0,5,78,2
Cota Cota Baja,2025-03-24,56,0.0,8,75,2
Cota Cota Baja,2025-03-24,59,0.0,9,70,3
Cota Cota Baja,2025-03-24,62,0.9,15,65,4
Cota Cota Baja,2025-03-24,65,1.5,15,73,4
Cota Cota Baja,2025-03-24,68,0.9,9,81,3
Cota Cota Baja,2025-03-24,71,0.9,8,83,2
Cota Cota Baja,2025-03-24,74,0.0,6,85,1
Cota Cota Baja,2025-03-24,77,0.0,6,79,2
Cota Cota Baja,2025-03-24,80,0.0,8,78,2
Cota Cota Baja,2025-03-24,83,0.0,9,74,2
Cota Cota Baja,2025-03-24,86,1.3,14,69,3
Cota Cota Baja,2025-03-24,89,1.4,14,74,3
Cota Cota Baja,2025-03-24,92,0.7,6,79,3
Cota Cota Baja,2025-03-24,95,1.1,6,81,2
Cota Cota Baja,2025-03-24,98,0.0,7,83,2
Cotagaita,2025-03-24,2,0.0,10,78,2
Cotagaita,2025-03-24,5,0.0,10,78,2
Cotagaita,2025-03-24,8,0.0,17,76,1
Cotagaita,2025-03-24,11,0.0,17,55,2
Cotagaita,2025-03-24,14,0.0,27,35,3
Cotagaita,2025-03-24,17,0.0,27,45,4
Cotagaita,2025-03-24,20,0.0,20,55,5
Cotagaita,2025-03-24,23,0.0,19,67,3
Cotagaita,2025-03-24,26,0.0,11,79,1
Cotagaita,2025-03-24,29,0.0,11,71,2
Cotagaita,2025-03-24,32,0.0,14,70,2
Cotagaita,2025-03-24,35,0.0,18,49,3
Cotagaita,2025-03-24,38,0.0,26,29,4
Cotagaita,2025-03-24,41,0.0,26,44,4
Cotagaita,2025-03-24,44,1.3,16,60,4
Cotagaita,2025-03-24,47,0.9,15,67,3
Cotagaita,2025-03-24,50,0.0,10,75,2
Cotagaita,2025-03-24,53,0.0,10,76,1
Cotagaita,2025-03-24,56,0.0,13,71,1
Cotagaita,2025-03-24,59,0.0,17,46,1
Cotagaita,2025-03-24,62,0.0,27,21,1
Cotagaita,2025-03-24,65,0.0,27,24,2
Cotagaita,2025-03-24,68,0.8,19,27,2
Cotagaita,2025-03-24,71,1.6,12,44,2
Cotagaita,2025-03-24,74,0.0,11,60,1
Cotagaita,2025-03-24,77,0.0,11,61,1
Cotagaita,2025-03-24,80,0.0,15,51,1
Cotagaita,2025-03-24,83,0.0,18,35,1
Cotagaita,2025-03-24,86,0.0,26,18,2
Cotagaita,2025-03-24,89,0.0,26,30,3
Cotagaita,2025-03-24,92,0.0,11,42,4
Cotagaita,2025-03-24,95,0.0,11,54,3
Cotagaita,2025-03-24,98,0.0,11,67,2
Covendo,2025-03-24,2,0.0,23,100,1
Covendo,2025-03-24,5,0.0,23,99,1
Covendo,2025-03-24,8,0.0,23,98,0
Covendo,2025-03-24,11,0.0,26,96,1
Covendo,2025-03-24,14,1.4,33,94,1
Covendo,2025-03-24,17,1.3,33,96,1
Covendo,2025-03-24,20,1.2,27,98,1
Covendo,2025-03-24,23,1.2,26,98,1
Covendo,2025-03-24,26,0.0,23,99,1
Covendo,2025-03-24,29,2.0,23,99,0
Covendo,2025-03-24,32,1.4,26,98,0
Covendo,2025-03-24,35,1.8,26,94,1
Covendo,2025-03-24,38,0.0,32,89,1
Covendo,2025-03-24,41,0.0,32,94,1
Covendo,2025-03-24,44,2.6,26,99,1
Covendo,2025-03-24,47,1.4,26,99,1
Covendo,2025-03-24,50,1.8,22,100,1
Covendo,2025-03-24,53,1.1,22,100,1
Covendo,2025-03-24,56,2.0,24,100,1
Covendo,2025-03-24,59,1.9,25,95,1
Covendo,2025-03-24,62,0.0,30,91,1
Covendo,2025-03-24,65,0.0,30,95,1
Covendo,2025-03-24,68,0.0,23,99,0
Covendo,2025-03-24,71,0.0,23,99,0
Covendo,2025-03-24,74,0.0,22,100,1
Covendo,2025-03-24,77,0.0,22,99,0
Covendo,2025-03-24,80,0.0,23,98,0
Covendo,2025-03-24,83,0.0,25,80,1
Covendo,2025-03-24,86,1.6,31,63,2
Covendo,2025-03-24,89,1.6,31,81,1
Covendo,2025-03-24,92,2.1,22,99,1
Covendo,2025-03-24,95,0.7,22,100,1
Covendo,2025-03-24,98,0.0,22,100,0
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,2,0.0,24,82,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,5,0.0,24,79,4
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,8,0.0,26,76,4
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,11,0.0,29,64,4
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,14,0.9,33,51,5
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,17,1.0,33,67,4
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,20,0.0,28,82,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,23,0.0,27,90,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,26,0.0,24,98,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,29,2.4,24,90,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,32,2.0,27,86,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,35,2.0,27,83,4
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,38,2.0,31,80,4
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,41,1.2,31,83,4
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,44,1.5,26,86,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,47,2.0,25,84,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,50,0.0,23,82,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,53,0.0,23,76,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,56,0.0,25,74,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,59,0.0,26,69,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,62,0.0,31,64,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,65,0.0,31,73,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,68,0.0,26,82,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,71,0.0,26,85,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,74,0.0,24,89,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,77,0.0,24,91,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,80,0.0,26,85,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,83,0.0,28,70,4
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,86,0.0,30,55,4
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,89,0.0,30,68,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,92,1.2,24,82,3
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,95,0.8,24,89,2
Cuatro Cañadas - Colonia Chihuahua,2025-03-24,98,0.0,24,96,2
Cuatro Cañadas CEA-2,2025-03-24,2,0.0,25,86,4
Cuatro Cañadas CEA-2,2025-03-24,5,0.0,25,80,4
Cuatro Cañadas CEA-2,2025-03-24,8,0.0,26,79,5
Cuatro Cañadas CEA-2,2025-03-24,11,0.0,30,65,5
Cuatro Cañadas CEA-2,2025-03-24,14,1.6,33,52,5
Cuatro Cañadas CEA-2,2025-03-24,17,1.1,33,68,4
Cuatro Cañadas CEA-2,2025-03-24,20,0.0,27,84,2
Cuatro Cañadas CEA-2,2025-03-24,23,0.0,26,91,2
Cuatro Cañadas CEA-2,2025-03-24,26,0.0,24,98,3
Cuatro Cañadas CEA-2,2025-03-24,29,2.2,24,95,3
Cuatro Cañadas CEA-2,2025-03-24,32,1.2,26,92,3
Cuatro Cañadas CEA-2,2025-03-24,35,2.5,26,91,4
Cuatro Cañadas CEA-2,2025-03-24,38,2.5,30,89,5
Cuatro Cañadas CEA-2,2025-03-24,41,2.1,30,85,4
Cuatro Cañadas CEA-2,2025-03-24,44,1.8,25,81,4
Cuatro Cañadas CEA-2,2025-03-24,47,2.5,25,80,4
Cuatro Cañadas CEA-2,2025-03-24,50,0.0,23,78,3
Cuatro Cañadas CEA-2,2025-03-24,53,0.0,23,74,4
Cuatro Cañadas CEA-2,2025-03-24,56,0.0,25,73,3
Cuatro Cañadas CEA-2,2025-03-24,59,0.0,26,67,2
Cuatro Cañadas CEA-2,2025-03-24,62,0.0,32,61,1
Cuatro Cañadas CEA-2,2025-03-24,65,0.0,31,72,2
Cuatro Cañadas CEA-2,2025-03-24,68,0.0,25,82,2
Cuatro Cañadas CEA-2,2025-03-24,71,0.0,25,81,2
Cuatro Cañadas CEA-2,2025-03-24,74,0.0,24,80,2
Cuatro Cañadas CEA-2,2025-03-24,77,0.0,24,90,3
Cuatro Cañadas CEA-2,2025-03-24,80,0.0,25,88,3
Cuatro Cañadas CEA-2,2025-03-24,83,0.0,26,73,4
Cuatro Cañadas CEA-2,2025-03-24,86,0.0,30,57,4
Cuatro Cañadas CEA-2,2025-03-24,89,0.0,30,73,4
Cuatro Cañadas CEA-2,2025-03-24,92,1.4,24,89,3
Cuatro Cañadas CEA-2,2025-03-24,95,1.0,24,94,2
Cuatro Cañadas CEA-2,2025-03-24,98,0.0,24,99,2
Desaguadero_M,2025-03-24,2,0.0,4,86,2
Desaguadero_M,2025-03-24,5,0.0,3,79,2
Desaguadero_M,2025-03-24,8,0.0,8,78,2
Desaguadero_M,2025-03-24,11,0.0,12,63,3
Desaguadero_M,2025-03-24,14,0.0,17,48,4
Desaguadero_M,2025-03-24,17,0.0,17,61,4
Desaguadero_M,2025-03-24,20,1.2,11,74,3
Desaguadero_M,2025-03-24,23,1.4,9,79,2
Desaguadero_M,2025-03-24,26,0.0,4,84,2
Desaguadero_M,2025-03-24,29,0.0,4,83,2
Desaguadero_M,2025-03-24,32,0.0,8,82,2
Desaguadero_M,2025-03-24,35,0.0,11,64,4
Desaguadero_M,2025-03-24,38,1.1,15,46,5
Desaguadero_M,2025-03-24,41,1.2,16,61,4
Desaguadero_M,2025-03-24,44,1.2,9,77,4
Desaguadero_M,2025-03-24,47,1.9,8,81,3
Desaguadero_M,2025-03-24,50,0.0,4,86,2
Desaguadero_M,2025-03-24,53,0.0,4,84,2
Desaguadero_M,2025-03-24,56,0.0,7,80,2
Desaguadero_M,2025-03-24,59,0.0,11,66,3
Desaguadero_M,2025-03-24,62,1.0,16,52,4
Desaguadero_M,2025-03-24,65,1.7,16,65,4
Desaguadero_M,2025-03-24,68,1.4,8,78,3
Desaguadero_M,2025-03-24,71,1.4,7,80,2
Desaguadero_M,2025-03-24,74,0.0,4,82,1
Desaguadero_M,2025-03-24,77,0.0,4,77,1
Desaguadero_M,2025-03-24,80,0.0,8,74,1
Desaguadero_M,2025-03-24,83,0.0,11,64,2
Desaguadero_M,2025-03-24,86,1.7,15,55,2
Desaguadero_M,2025-03-24,89,1.6,15,64,3
Desaguadero_M,2025-03-24,92,0.9,4,73,4
Desaguadero_M,2025-03-24,95,1.6,4,78,3
Desaguadero_M,2025-03-24,98,0.0,5,83,2
El Alto,2025-03-24,2,0.0,4,86,2
El Alto,2025-03-24,5,0.0,4,76,0
El Alto,2025-03-24,8,0.0,9,71,0
El Alto,2025-03-24,11,0.0,11,64,1
El Alto,2025-03-24,14,0.0,16,57,2
El Alto,2025-03-24,17,0.0,16,69,3
El Alto,2025-03-24,20,0.9,10,82,3
El Alto,2025-03-24,23,0.8,9,85,3
El Alto,2025-03-24,26,0.0,5,87,2
El Alto,2025-03-24,29,0.0,5,77,1
El Alto,2025-03-24,32,0.0,9,75,1
El Alto,2025-03-24,35,0.0,11,64,2
El Alto,2025-03-24,38,0.5,15,54,2
El Alto,2025-03-24,41,1.4,15,66,3
El Alto,2025-03-24,44,0.8,8,79,4
El Alto,2025-03-24,47,0.6,6,81,3
El Alto,2025-03-24,50,0.0,4,83,2
El Alto,2025-03-24,53,0.0,4,82,1
El Alto,2025-03-24,56,0.0,8,77,1
El Alto,2025-03-24,59,0.0,10,69,2
El Alto,2025-03-24,62,1.4,16,60,2
El Alto,2025-03-24,65,1.3,16,71,2
El Alto,2025-03-24,68,1.2,8,82,2
El Alto,2025-03-24,71,1.0,5,85,2
El Alto,2025-03-24,74,0.0,4,87,1
El Alto,2025-03-24,77,0.0,5,81,1
El Alto,2025-03-24,80,0.0,8,77,0
El Alto,2025-03-24,83,0.0,10,69,1
El Alto,2025-03-24,86,0.8,14,61,2
El Alto,2025-03-24,89,1.2,15,72,2
El Alto,2025-03-24,92,1.4,4,82,2
El Alto,2025-03-24,95,1.1,5,83,2
El Alto,2025-03-24,98,0.0,5,84,2
El Puente,2025-03-24,2,0.0,24,91,2
El Puente,2025-03-24,5,0.0,24,92,2
El Puente,2025-03-24,8,0.0,28,87,2
El Puente,2025-03-24,11,0.0,28,85,2
El Puente,2025-03-24,14,0.0,34,82,2
El Puente,2025-03-24,17,0.0,34,84,2
El Puente,2025-03-24,20,0.0,29,85,1
El Puente,2025-03-24,23,0.0,28,92,1
El Puente,2025-03-24,26,0.0,23,99,1
El Puente,2025-03-24,29,0.0,23,99,2
El Puente,2025-03-24,32,0.0,26,98,2
El Puente,2025-03-24,35,0.0,27,90,2
El Puente,2025-03-24,38,1.2,32,83,2
El Puente,2025-03-24,41,2.3,32,91,2
El Puente,2025-03-24,44,1.6,27,99,2
El Puente,2025-03-24,47,1.9,24,99,2
El Puente,2025-03-24,50,0.0,22,98,2
El Puente,2025-03-24,53,0.0,22,78,2
El Puente,2025-03-24,56,0.0,25,80,2
El Puente,2025-03-24,59,0.0,25,72,1
El Puente,2025-03-24,62,0.0,33,64,0
El Puente,2025-03-24,65,0.0,33,72,1
El Puente,2025-03-24,68,2.8,26,80,1
El Puente,2025-03-24,71,1.4,23,81,1
El Puente,2025-03-24,74,0.0,23,83,0
El Puente,2025-03-24,77,0.0,23,97,1
El Puente,2025-03-24,80,0.0,24,96,1
El Puente,2025-03-24,83,0.0,25,87,2
El Puente,2025-03-24,86,1.0,32,78,3
El Puente,2025-03-24,89,1.4,32,88,2
El Puente,2025-03-24,92,1.6,23,99,1
El Puente,2025-03-24,95,1.3,23,99,1
El Puente,2025-03-24,98,0.0,23,100,1
El Villar,2025-03-24,2,0.0,15,98,1
El Villar,2025-03-24,5,0.0,15,97,1
El Villar,2025-03-24,8,0.0,17,96,1
El Villar,2025-03-24,11,0.0,18,91,1
El Villar,2025-03-24,14,1.4,26,86,2
El Villar,2025-03-24,17,1.4,26,93,2
El Villar,2025-03-24,20,1.4,19,99,1
El Villar,2025-03-24,23,1.4,18,99,1
El Villar,2025-03-24,26,0.0,14,100,2
El Villar,2025-03-24,29,1.3,14,99,1
El Villar,2025-03-24,32,1.0,17,99,1
El Villar,2025-03-24,35,1.0,17,98,1
El Villar,2025-03-24,38,1.9,24,98,2
El Villar,2025-03-24,41,1.4,24,99,2
El Villar,2025-03-24,44,0.0,20,100,1
El Villar,2025-03-24,47,0.0,19,100,1
El Villar,2025-03-24,50,0.0,15,100,1
El Villar,2025-03-24,53,0.0,15,99,1
El Villar,2025-03-24,56,0.0,18,99,1
El Villar,2025-03-24,59,0.0,18,92,1
El Villar,2025-03-24,62,0.0,24,86,2
El Villar,2025-03-24,65,0.0,25,92,1
El Villar,2025-03-24,68,0.0,18,98,1
El Villar,2025-03-24,71,0.0,16,98,1
El Villar,2025-03-24,74,0.0,15,98,1
El Villar,2025-03-24,77,0.0,15,93,1
El Villar,2025-03-24,80,0.0,16,88,1
El Villar,2025-03-24,83,0.0,19,76,2
El Villar,2025-03-24,86,0.0,24,63,3
El Villar,2025-03-24,89,0.0,24,80,2
El Villar,2025-03-24,92,1.8,15,97,1
El Villar,2025-03-24,95,0.8,15,98,1
El Villar,2025-03-24,98,0.0,15,98,1
Guayaramerin,2025-03-24,2,0.0,23,99,1
Guayaramerin,2025-03-24,5,0.0,23,97,1
Guayaramerin,2025-03-24,8,0.0,27,98,1
Guayaramerin,2025-03-24,11,0.0,28,73,2
Guayaramerin,2025-03-24,14,0.0,34,49,3
Guayaramerin,2025-03-24,17,0.0,34,73,2
Guayaramerin,2025-03-24,20,1.2,30,96,2
Guayaramerin,2025-03-24,23,1.4,29,96,1
Guayaramerin,2025-03-24,26,0.0,24,97,1
Guayaramerin,2025-03-24,29,0.0,24,95,2
Guayaramerin,2025-03-24,32,0.0,28,93,2
Guayaramerin,2025-03-24,35,0.0,28,77,3
Guayaramerin,2025-03-24,38,0.6,33,62,3
Guayaramerin,2025-03-24,41,0.9,33,76,2
Guayaramerin,2025-03-24,44,2.0,28,90,1
Guayaramerin,2025-03-24,47,1.9,26,93,1
Guayaramerin,2025-03-24,50,1.5,23,96,1
Guayaramerin,2025-03-24,53,1.2,23,98,1
Guayaramerin,2025-03-24,56,1.7,26,98,1
Guayaramerin,2025-03-24,59,1.1,27,94,1
Guayaramerin,2025-03-24,62,2.3,32,89,1
Guayaramerin,2025-03-24,65,2.6,32,93,1
Guayaramerin,2025-03-24,68,1.6,27,98,1
Guayaramerin,2025-03-24,71,1.5,24,98,1
Guayaramerin,2025-03-24,74,0.0,23,99,1
Guayaramerin,2025-03-24,77,0.0,23,98,1
Guayaramerin,2025-03-24,80,0.0,24,96,1
Guayaramerin,2025-03-24,83,0.0,26,82,2
Guayaramerin,2025-03-24,86,2.1,31,68,2
Guayaramerin,2025-03-24,89,2.1,30,82,2
Guayaramerin,2025-03-24,92,1.2,23,96,1
Guayaramerin,2025-03-24,95,1.0,23,97,1
Guayaramerin,2025-03-24,98,0.0,23,98,1
Guayaramerin_M (GPRS),2025-03-24,2,0.0,24,99,2
Guayaramerin_M (GPRS),2025-03-24,5,0.0,24,95,2
Guayaramerin_M (GPRS),2025-03-24,8,0.0,27,94,1
Guayaramerin_M (GPRS),2025-03-24,11,0.0,29,71,2
Guayaramerin_M (GPRS),2025-03-24,14,0.0,34,48,2
Guayaramerin_M (GPRS),2025-03-24,17,0.0,34,71,2
Guayaramerin_M (GPRS),2025-03-24,20,0.9,31,95,2
Guayaramerin_M (GPRS),2025-03-24,23,1.7,29,95,1
Guayaramerin_M (GPRS),2025-03-24,26,0.0,24,96,1
Guayaramerin_M (GPRS),2025-03-24,29,0.0,24,97,2
Guayaramerin_M (GPRS),2025-03-24,32,0.0,27,95,2
Guayaramerin_M (GPRS),2025-03-24,35,0.0,29,76,3
Guayaramerin_M (GPRS),2025-03-24,38,2.6,34,56,3
Guayaramerin_M (GPRS),2025-03-24,41,2.7,33,72,2
Guayaramerin_M (GPRS),2025-03-24,44,1.7,29,88,1
Guayaramerin_M (GPRS),2025-03-24,47,2.7,26,92,1
Guayaramerin_M (GPRS),2025-03-24,50,1.2,23,96,1
Guayaramerin_M (GPRS),2025-03-24,53,0.5,23,98,1
Guayaramerin_M (GPRS),2025-03-24,56,0.9,26,99,1
Guayaramerin_M (GPRS),2025-03-24,59,2.3,27,97,1
Guayaramerin_M (GPRS),2025-03-24,62,1.5,31,95,0
Guayaramerin_M (GPRS),2025-03-24,65,0.7,31,97,1
Guayaramerin_M (GPRS),2025-03-24,68,1.9,27,99,1
Guayaramerin_M (GPRS),2025-03-24,71,0.7,24,99,1
Guayaramerin_M (GPRS),2025-03-24,74,0.0,23,99,1
Guayaramerin_M (GPRS),2025-03-24,77,0.0,23,98,1
Guayaramerin_M (GPRS),2025-03-24,80,0.0,24,96,1
Guayaramerin_M (GPRS),2025-03-24,83,0.0,26,86,2
Guayaramerin_M (GPRS),2025-03-24,86,1.7,30,75,2
Guayaramerin_M (GPRS),2025-03-24,89,2.4,30,85,2
Guayaramerin_M (GPRS),2025-03-24,92,0.9,24,95,1
Guayaramerin_M (GPRS),2025-03-24,95,1.7,23,96,1
Guayaramerin_M (GPRS),2025-03-24,98,0.0,23,97,1
Incapampa,2025-03-24,2,0.0,16,97,1
Incapampa,2025-03-24,5,0.0,16,92,1
Incapampa,2025-03-24,8,0.0,20,88,1
Incapampa,2025-03-24,11,0.0,22,81,1
Incapampa,2025-03-24,14,1.5,25,74,2
Incapampa,2025-03-24,17,0.6,26,86,1
Incapampa,2025-03-24,20,1.8,21,98,1
Incapampa,2025-03-24,23,1.7,19,97,1
Incapampa,2025-03-24,26,0.0,16,97,1
Incapampa,2025-03-24,29,2.4,16,95,1
Incapampa,2025-03-24,32,2.4,19,94,0
Incapampa,2025-03-24,35,2.4,19,92,1
Incapampa,2025-03-24,38,0.0,26,90,2
Incapampa,2025-03-24,41,0.0,26,94,1
Incapampa,2025-03-24,44,1.7,19,98,1
Incapampa,2025-03-24,47,2.4,18,97,1
Incapampa,2025-03-24,50,1.5,15,97,1
Incapampa,2025-03-24,53,2.1,15,98,0
Incapampa,2025-03-24,56,2.1,18,99,0
Incapampa,2025-03-24,59,1.5,19,86,1
Incapampa,2025-03-24,62,0.0,24,73,2
Incapampa,2025-03-24,65,0.0,24,86,2
Incapampa,2025-03-24,68,0.0,18,99,1
Incapampa,2025-03-24,71,0.0,16,99,1
Incapampa,2025-03-24,74,0.0,16,99,0
Incapampa,2025-03-24,77,0.0,16,96,0
Incapampa,2025-03-24,80,0.0,18,94,0
Incapampa,2025-03-24,83,0.0,19,89,1
Incapampa,2025-03-24,86,1.1,24,84,2
Incapampa,2025-03-24,89,1.1,24,90,1
Incapampa,2025-03-24,92,1.8,15,96,1
Incapampa,2025-03-24,95,0.6,15,97,1
Incapampa,2025-03-24,98,0.0,15,97,1
Ixiamas,2025-03-24,2,0.0,24,94,1
Ixiamas,2025-03-24,5,0.0,24,90,2
Ixiamas,2025-03-24,8,0.0,25,86,2
Ixiamas,2025-03-24,11,0.0,28,66,3
Ixiamas,2025-03-24,14,0.7,32,46,4
Ixiamas,2025-03-24,17,1.6,32,63,2
Ixiamas,2025-03-24,20,1.6,28,80,1
Ixiamas,2025-03-24,23,1.2,26,89,1
Ixiamas,2025-03-24,26,0.0,23,97,1
Ixiamas,2025-03-24,29,1.8,23,86,2
Ixiamas,2025-03-24,32,2.0,26,89,2
Ixiamas,2025-03-24,35,2.7,27,72,3
Ixiamas,2025-03-24,38,0.0,31,55,4
Ixiamas,2025-03-24,41,0.0,31,74,2
Ixiamas,2025-03-24,44,2.8,28,93,1
Ixiamas,2025-03-24,47,2.4,25,94,1
Ixiamas,2025-03-24,50,2.2,22,94,1
Ixiamas,2025-03-24,53,2.2,22,99,1
Ixiamas,2025-03-24,56,1.6,25,99,1
Ixiamas,2025-03-24,59,2.2,26,98,2
Ixiamas,2025-03-24,62,1.8,29,97,2
Ixiamas,2025-03-24,65,0.7,29,95,2
Ixiamas,2025-03-24,68,1.8,25,92,1
Ixiamas,2025-03-24,71,1.8,23,93,1
Ixiamas,2025-03-24,74,0.0,23,94,0
Ixiamas,2025-03-24,77,0.0,23,100,1
Ixiamas,2025-03-24,80,0.0,23,99,1
Ixiamas,2025-03-24,83,0.0,24,95,2
Ixiamas,2025-03-24,86,1.8,30,90,3
Ixiamas,2025-03-24,89,0.7,30,94,2
Ixiamas,2025-03-24,92,1.0,23,99,1
Ixiamas,2025-03-24,95,1.0,23,99,1
Ixiamas,2025-03-24,98,0.0,23,99,1
Jesús de Machaca,2025-03-24,2,0.0,2,75,2
Jesús de Machaca,2025-03-24,5,0.0,2,77,1
Jesús de Machaca,2025-03-24,8,0.0,8,72,2
Jesús de Machaca,2025-03-24,11,0.0,12,58,3
Jesús de Machaca,2025-03-24,14,0.0,17,43,4
Jesús de Machaca,2025-03-24,17,0.0,17,55,3
Jesús de Machaca,2025-03-24,20,1.7,12,66,3
Jesús de Machaca,2025-03-24,23,1.0,10,75,2
Jesús de Machaca,2025-03-24,26,0.0,3,83,2
Jesús de Machaca,2025-03-24,29,0.0,3,83,2
Jesús de Machaca,2025-03-24,32,0.0,8,80,2
Jesús de Machaca,2025-03-24,35,0.0,11,62,4
Jesús de Machaca,2025-03-24,38,0.9,16,43,5
Jesús de Machaca,2025-03-24,41,1.3,16,57,5
Jesús de Machaca,2025-03-24,44,1.4,9,70,4
Jesús de Machaca,2025-03-24,47,1.3,8,76,3
Jesús de Machaca,2025-03-24,50,0.0,2,81,2
Jesús de Machaca,2025-03-24,53,0.0,2,83,2
Jesús de Machaca,2025-03-24,56,0.0,7,80,2
Jesús de Machaca,2025-03-24,59,0.0,11,64,3
Jesús de Machaca,2025-03-24,62,1.2,17,48,4
Jesús de Machaca,2025-03-24,65,0.7,17,64,5
Jesús de Machaca,2025-03-24,68,1.0,8,80,5
Jesús de Machaca,2025-03-24,71,1.2,6,80,3
Jesús de Machaca,2025-03-24,74,0.0,3,81,1
Jesús de Machaca,2025-03-24,77,0.0,3,68,1
Jesús de Machaca,2025-03-24,80,0.0,8,65,1
Jesús de Machaca,2025-03-24,83,0.0,11,57,1
Jesús de Machaca,2025-03-24,86,1.3,16,48,1
Jesús de Machaca,2025-03-24,89,1.3,16,61,3
Jesús de Machaca,2025-03-24,92,1.2,3,74,4
Jesús de Machaca,2025-03-24,95,1.4,3,78,3
Jesús de Machaca,2025-03-24,98,0.0,3,83,1
Kocani,2025-03-24,2,0.0,3,33,2
Kocani,2025-03-24,5,0.0,3,36,2
Kocani,2025-03-24,8,0.0,8,41,2
Kocani,2025-03-24,11,0.0,12,30,4
Kocani,2025-03-24,14,0.0,16,19,6
Kocani,2025-03-24,17,0.0,16,23,4
Kocani,2025-03-24,20,0.0,12,27,2
Kocani,2025-03-24,23,0.0,12,50,2
Kocani,2025-03-24,26,0.0,2,72,3
Kocani,2025-03-24,29,0.0,2,35,2
Kocani,2025-03-24,32,0.0,8,32,2
Kocani,2025-03-24,35,0.0,10,26,5
Kocani,2025-03-24,38,0.0,15,19,7
Kocani,2025-03-24,41,0.0,15,23,6
Kocani,2025-03-24,44,0.0,11,27,4
Kocani,2025-03-24,47,0.0,6,32,3
Kocani,2025-03-24,50,0.0,1,36,2
Kocani,2025-03-24,53,0.0,1,43,2
Kocani,2025-03-24,56,0.0,6,47,2
Kocani,2025-03-24,59,0.0,11,33,5
Kocani,2025-03-24,62,0.0,16,19,8
Kocani,2025-03-24,65,0.0,16,24,6
Kocani,2025-03-24,68,0.0,11,29,3
Kocani,2025-03-24,71,0.0,5,35,3
Kocani,2025-03-24,74,0.0,2,40,2
Kocani,2025-03-24,77,0.0,2,34,2
Kocani,2025-03-24,80,0.0,8,33,1
Kocani,2025-03-24,83,0.0,12,27,3
Kocani,2025-03-24,86,0.0,15,21,5
Kocani,2025-03-24,89,0.0,15,24,4
Kocani,2025-03-24,92,0.0,2,26,3
