estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-06-16 06:00:00,2,62.0,0.0,10.0,4.0
Anzaldo,2025-06-16 06:00:00,5,40.0,0.0,13.0,3.0
Anzaldo,2025-06-16 06:00:00,8,18.0,0.0,21.0,2.0
Anzaldo,2025-06-16 06:00:00,11,30.0,0.0,21.0,3.0
Anzaldo,2025-06-16 06:00:00,14,42.0,0.0,14.0,3.0
Anzaldo,2025-06-16 06:00:00,17,45.0,0.0,8.0,3.0
Anzaldo,2025-06-16 06:00:00,20,48.0,0.0,1.0,3.0
Anzaldo,2025-06-16 06:00:00,23,71.0,0.0,1.0,3.0
Anzaldo,2025-06-16 06:00:00,26,67.0,0.0,9.0,3.0
Anzaldo,2025-06-16 06:00:00,29,50.0,0.0,12.0,3.0
Anzaldo,2025-06-16 06:00:00,32,33.0,0.0,23.0,3.0
Anzaldo,2025-06-16 06:00:00,35,54.0,0.0,23.0,3.0
Anzaldo,2025-06-16 06:00:00,38,74.0,0.0,14.0,3.0
Anzaldo,2025-06-16 06:00:00,41,76.0,0.0,8.0,3.0
Anzaldo,2025-06-16 06:00:00,44,77.0,0.0,3.0,3.0
Anzaldo,2025-06-16 06:00:00,47,76.0,0.0,3.0,3.0
Anzaldo,2025-06-16 06:00:00,50,79.0,0.0,9.0,3.0
Anzaldo,2025-06-16 06:00:00,53,63.0,0.0,13.0,4.0
Anzaldo,2025-06-16 06:00:00,56,47.0,0.0,24.0,5.0
Anzaldo,2025-06-16 06:00:00,59,63.0,0.0,23.0,4.0
Anzaldo,2025-06-16 06:00:00,62,79.0,0.0,14.0,3.0
Anzaldo,2025-06-16 06:00:00,65,82.0,0.0,9.0,3.0
Anzaldo,2025-06-16 06:00:00,68,84.0,0.0,4.0,3.0
Anzaldo,2025-06-16 06:00:00,71,77.0,0.0,4.0,3.0
Anzaldo,2025-06-16 06:00:00,74,75.0,0.0,9.0,3.0
Anzaldo,2025-06-16 06:00:00,77,58.0,0.0,13.0,4.0
Anzaldo,2025-06-16 06:00:00,80,42.0,0.0,22.0,4.0
Anzaldo,2025-06-16 06:00:00,83,59.0,0.0,22.0,3.0
Anzaldo,2025-06-16 06:00:00,86,75.0,0.0,11.0,3.0
Anzaldo,2025-06-16 06:00:00,89,79.0,0.0,5.0,3.0
Anzaldo,2025-06-16 06:00:00,92,83.0,0.0,5.0,2.0
Anzaldo,2025-06-16 10:00:00,91,82.0,0.0,8.0,2.0
Anzaldo,2025-06-16 10:00:00,94,79.0,0.0,9.0,2.0
Anzaldo,2025-06-16 10:00:00,97,61.0,0.0,12.0,2.0
Anzaldo,2025-06-16 10:00:00,100,43.0,0.0,16.0,2.0
Anzaldo,2025-06-16 10:00:00,103,56.0,0.0,13.0,2.0
Anzaldo,2025-06-16 10:00:00,106,69.0,0.0,11.0,2.0
Anzaldo,2025-06-16 10:00:00,109,74.0,0.0,9.0,2.0
Anzaldo,2025-06-16 10:00:00,112,79.0,0.0,8.0,3.0
Anzaldo,2025-06-16 12:00:00,2,,,22.0,
Anzaldo,2025-06-16 12:00:00,5,,,22.0,
Anzaldo,2025-06-16 12:00:00,53,,,24.0,
Anzaldo,2025-06-16 12:00:00,62,,,3.0,
Anzaldo,2025-06-16 12:00:00,74,,,23.0,
Anzaldo,2025-06-16 12:00:00,77,,,23.0,
Anzaldo,2025-06-16 12:00:00,86,,,4.0,
Anzaldo,2025-06-16 12:00:00,98,,,17.0,
Anzaldo,2025-06-16 12:00:00,101,,,15.0,
