estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-09-22 06:00:00,2,36.0,0.0,14.0,2.0
Anzaldo,2025-09-22 06:00:00,5,36.0,0.0,17.0,2.0
Anzaldo,2025-09-22 06:00:00,8,36.0,0.0,21.0,3.0
Anzaldo,2025-09-22 06:00:00,11,36.0,0.0,21.0,2.0
Anzaldo,2025-09-22 06:00:00,14,36.0,0.0,15.0,2.0
Anzaldo,2025-09-22 06:00:00,17,36.0,0.0,11.0,2.0
Anzaldo,2025-09-22 06:00:00,20,36.0,0.0,5.0,1.0
Anzaldo,2025-09-22 06:00:00,23,36.0,0.0,5.0,2.0
Anzaldo,2025-09-22 06:00:00,26,36.0,0.0,11.0,2.0
Anzaldo,2025-09-22 06:00:00,29,35.0,0.0,16.0,2.0
Anzaldo,2025-09-22 06:00:00,32,76.0,1.9,22.0,3.0
Anzaldo,2025-09-22 06:00:00,35,76.0,1.5,22.0,2.0
Anzaldo,2025-09-22 06:00:00,38,56.0,0.0,15.0,2.0
Anzaldo,2025-09-22 06:00:00,41,56.0,0.0,13.0,2.0
Anzaldo,2025-09-22 06:00:00,44,56.0,0.0,6.0,1.0
Anzaldo,2025-09-22 06:00:00,47,56.0,0.0,6.0,2.0
Anzaldo,2025-09-22 06:00:00,50,56.0,0.0,11.0,2.0
Anzaldo,2025-09-22 06:00:00,53,56.0,0.0,15.0,3.0
Anzaldo,2025-09-22 06:00:00,56,35.0,0.0,22.0,4.0
Anzaldo,2025-09-22 06:00:00,59,36.0,0.0,22.0,4.0
Anzaldo,2025-09-22 06:00:00,62,36.0,0.0,20.0,3.0
Anzaldo,2025-09-22 06:00:00,65,36.0,0.0,19.0,2.0
Anzaldo,2025-09-22 06:00:00,68,56.0,0.0,7.0,2.0
Anzaldo,2025-09-22 06:00:00,71,56.0,0.0,6.0,1.0
Anzaldo,2025-09-22 06:00:00,74,56.0,0.0,10.0,1.0
Anzaldo,2025-09-22 06:00:00,77,56.0,0.0,14.0,2.0
Anzaldo,2025-09-22 06:00:00,80,56.0,0.0,22.0,4.0
Anzaldo,2025-09-22 06:00:00,83,56.0,0.0,22.0,2.0
Anzaldo,2025-09-22 06:00:00,86,56.0,0.0,18.0,1.0
Anzaldo,2025-09-22 06:00:00,89,56.0,0.0,16.0,1.0
Anzaldo,2025-09-22 06:00:00,92,55.0,0.0,15.0,1.0
Anzaldo,2025-09-22 10:00:00,88,36.0,,,
Anzaldo,2025-09-22 10:00:00,91,36.0,0.0,10.0,2.0
Anzaldo,2025-09-22 10:00:00,94,36.0,0.0,11.0,2.0
Anzaldo,2025-09-22 10:00:00,97,36.0,0.0,15.0,4.0
Anzaldo,2025-09-22 10:00:00,100,56.0,0.0,19.0,6.0
Anzaldo,2025-09-22 10:00:00,103,56.0,0.0,15.0,4.0
Anzaldo,2025-09-22 10:00:00,106,36.0,0.0,12.0,3.0
Anzaldo,2025-09-22 10:00:00,109,36.0,0.0,11.0,3.0
Anzaldo,2025-09-22 10:00:00,112,36.0,0.0,10.0,3.0
Anzaldo,2025-09-22 12:00:00,2,,,22.0,
Anzaldo,2025-09-22 12:00:00,5,,,22.0,
Anzaldo,2025-09-22 12:00:00,20,,,12.0,
Anzaldo,2025-09-22 12:00:00,26,,,23.0,
Anzaldo,2025-09-22 12:00:00,29,,,23.0,
Anzaldo,2025-09-22 12:00:00,38,,,7.0,
Anzaldo,2025-09-22 12:00:00,47,,,16.0,
Anzaldo,2025-09-22 12:00:00,50,,,24.0,
Anzaldo,2025-09-22 12:00:00,53,,,24.0,
Anzaldo,2025-09-22 12:00:00,56,,,21.0,
Anzaldo,2025-09-22 12:00:00,59,,,20.0,
Anzaldo,2025-09-22 12:00:00,74,,,24.0,
Anzaldo,2025-09-22 12:00:00,77,,,24.0,
Anzaldo,2025-09-22 12:00:00,80,,,19.0,
Anzaldo,2025-09-22 12:00:00,86,,,14.0,
Anzaldo,2025-09-22 12:00:00,92,,,12.0,
Anzaldo,2025-09-22 12:00:00,95,,,16.0,
Anzaldo,2025-09-22 12:00:00,98,,,21.0,
Anzaldo,2025-09-22 12:00:00,101,,,18.0,
Anzaldo,2025-09-22 12:00:00,104,,,14.0,
Anzaldo,2025-09-22 12:00:00,107,,,13.0,
Anzaldo,2025-09-22 12:00:00,110,,,12.0,
Anzaldo,2025-09-22 14:00:00,3,,,26.0,
Anzaldo,2025-09-22 14:00:00,12,,,6.0,
Anzaldo,2025-09-22 14:00:00,15,,,6.0,
Anzaldo,2025-09-22 14:00:00,24,,,25.0,
Anzaldo,2025-09-22 14:00:00,27,,,25.0,
Anzaldo,2025-09-22 14:00:00,30,,,18.0,
Anzaldo,2025-09-22 14:00:00,39,,,7.0,
Anzaldo,2025-09-22 14:00:00,48,,,23.0,
Anzaldo,2025-09-22 14:00:00,51,,,23.0,
Anzaldo,2025-09-22 14:00:00,54,,,18.0,
Anzaldo,2025-09-22 14:00:00,57,,,14.0,
Anzaldo,2025-09-22 14:00:00,60,,,8.0,
Anzaldo,2025-09-22 14:00:00,63,,,8.0,
Anzaldo,2025-09-22 14:00:00,69,,,15.0,
Anzaldo,2025-09-22 14:00:00,81,,,15.0,
Anzaldo,2025-09-22 14:00:00,84,,,10.0,
Anzaldo,2025-09-22 14:00:00,87,,,9.0,
