estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-02-20 12:00:00,2,0.0,1.1,21.0,0.0
Anzaldo,2025-02-20 12:00:00,5,0.0,2.1,21.0,0.0
Anzaldo,2025-02-20 12:00:00,8,0.0,1.8,16.0,0.0
Anzaldo,2025-02-20 12:00:00,11,0.0,2.9,13.0,0.0
Anzaldo,2025-02-20 12:00:00,14,0.0,0.0,10.0,0.0
Anzaldo,2025-02-20 12:00:00,17,0.0,0.0,10.0,0.0
Anzaldo,2025-02-20 12:00:00,20,0.0,0.0,12.0,0.0
Anzaldo,2025-02-20 12:00:00,23,0.0,0.0,15.0,0.0
Anzaldo,2025-02-20 12:00:00,26,0.0,3.2,20.0,0.0
Anzaldo,2025-02-20 12:00:00,29,0.0,1.9,20.0,0.0
Anzaldo,2025-02-20 12:00:00,32,0.0,6.8,16.0,0.0
Anzaldo,2025-02-20 12:00:00,35,0.0,4.4,13.0,0.0
Anzaldo,2025-02-20 12:00:00,38,0.0,0.0,10.0,0.0
Anzaldo,2025-02-20 12:00:00,41,80.0,0.0,10.0,2.0
Anzaldo,2025-02-20 12:00:00,44,86.0,0.0,13.0,3.0
Anzaldo,2025-02-20 12:00:00,47,75.0,0.0,15.0,3.0
Anzaldo,2025-02-20 12:00:00,50,63.0,1.1,20.0,3.0
Anzaldo,2025-02-20 12:00:00,53,76.0,1.6,20.0,2.0
Anzaldo,2025-02-20 12:00:00,56,89.0,1.8,13.0,1.0
Anzaldo,2025-02-20 12:00:00,59,87.0,0.9,12.0,1.0
Anzaldo,2025-02-20 12:00:00,62,85.0,0.0,10.0,1.0
Anzaldo,2025-02-20 12:00:00,65,83.0,0.0,10.0,1.0
Anzaldo,2025-02-20 12:00:00,68,77.0,0.0,11.0,1.0
Anzaldo,2025-02-20 12:00:00,71,63.0,0.0,14.0,4.0
Anzaldo,2025-02-20 12:00:00,74,48.0,1.1,19.0,7.0
Anzaldo,2025-02-20 12:00:00,77,56.0,1.2,19.0,5.0
Anzaldo,2025-02-20 12:00:00,80,63.0,0.0,15.0,3.0
