estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-05-26 06:00:00,2,71.0,0.0,11.0,3.0
Anzaldo,2025-05-26 06:00:00,5,54.0,0.0,14.0,4.0
Anzaldo,2025-05-26 06:00:00,8,38.0,0.0,21.0,4.0
Anzaldo,2025-05-26 06:00:00,11,55.0,0.0,22.0,3.0
Anzaldo,2025-05-26 06:00:00,14,72.0,0.0,13.0,2.0
Anzaldo,2025-05-26 06:00:00,17,72.0,0.0,10.0,2.0
Anzaldo,2025-05-26 06:00:00,20,72.0,0.0,8.0,3.0
Anzaldo,2025-05-26 06:00:00,23,59.0,0.0,8.0,4.0
Anzaldo,2025-05-26 06:00:00,26,54.0,0.0,10.0,4.0
Anzaldo,2025-05-26 06:00:00,29,35.0,0.0,13.0,4.0
Anzaldo,2025-05-26 06:00:00,32,15.0,0.0,19.0,4.0
Anzaldo,2025-05-26 06:00:00,35,28.0,0.0,19.0,3.0
Anzaldo,2025-05-26 06:00:00,38,41.0,0.0,11.0,3.0
Anzaldo,2025-05-26 06:00:00,41,62.0,0.0,9.0,2.0
Anzaldo,2025-05-26 06:00:00,44,83.0,0.0,6.0,2.0
Anzaldo,2025-05-26 06:00:00,47,50.0,0.0,6.0,1.0
Anzaldo,2025-05-26 06:00:00,50,54.0,0.0,9.0,1.0
Anzaldo,2025-05-26 06:00:00,53,41.0,0.0,12.0,2.0
Anzaldo,2025-05-26 06:00:00,56,28.0,0.0,18.0,3.0
Anzaldo,2025-05-26 06:00:00,59,46.0,0.0,18.0,2.0
Anzaldo,2025-05-26 06:00:00,62,64.0,0.0,16.0,2.0
Anzaldo,2025-05-26 06:00:00,65,74.0,0.0,13.0,1.0
Anzaldo,2025-05-26 06:00:00,68,85.0,0.0,5.0,1.0
Anzaldo,2025-05-26 06:00:00,71,72.0,0.0,6.0,1.0
Anzaldo,2025-05-26 06:00:00,74,68.0,0.0,8.0,2.0
Anzaldo,2025-05-26 06:00:00,77,47.0,0.0,12.0,2.0
Anzaldo,2025-05-26 06:00:00,80,27.0,0.0,17.0,3.0
Anzaldo,2025-05-26 06:00:00,83,50.0,0.0,17.0,3.0
Anzaldo,2025-05-26 06:00:00,86,72.0,0.0,14.0,3.0
Anzaldo,2025-05-26 06:00:00,89,69.0,0.0,12.0,3.0
Anzaldo,2025-05-26 06:00:00,92,67.0,0.0,11.0,2.0
Anzaldo,2025-05-26 10:00:00,91,63.0,0.0,8.0,3.0
Anzaldo,2025-05-26 10:00:00,94,57.0,0.0,9.0,3.0
Anzaldo,2025-05-26 10:00:00,97,38.0,0.0,13.0,4.0
Anzaldo,2025-05-26 10:00:00,100,18.0,0.0,17.0,4.0
Anzaldo,2025-05-26 10:00:00,103,30.0,0.0,14.0,3.0
Anzaldo,2025-05-26 10:00:00,106,41.0,0.0,10.0,2.0
Anzaldo,2025-05-26 10:00:00,109,45.0,0.0,9.0,2.0
Anzaldo,2025-05-26 10:00:00,112,49.0,0.0,8.0,2.0
Anzaldo,2025-05-26 14:00:00,21,,,14.0,
Anzaldo,2025-05-26 14:00:00,30,,,12.0,
Anzaldo,2025-05-26 14:00:00,81,,,9.0,
Anzaldo,2025-05-26 14:00:00,84,,,5.0,
Anzaldo,2025-05-26 14:00:00,87,,,5.0,
Anzaldo,2025-05-26 14:00:00,96,,,18.0,
Anzaldo,2025-05-26 14:00:00,99,,,18.0,
Anzaldo,2025-05-26 14:00:00,102,,,15.0,
Anzaldo,2025-05-26 14:00:00,105,,,13.0,
Anzaldo,2025-05-26 14:00:00,108,,,12.0,
Anzaldo,2025-05-27 10:00:00,91,50.0,0.0,9.0,2.0
Anzaldo,2025-05-27 10:00:00,94,50.0,0.0,10.0,2.0
Anzaldo,2025-05-27 10:00:00,97,38.0,0.0,13.0,3.0
Anzaldo,2025-05-27 10:00:00,100,26.0,0.0,17.0,3.0
Anzaldo,2025-05-27 10:00:00,103,51.0,0.0,13.0,3.0
Anzaldo,2025-05-27 10:00:00,106,77.0,0.0,9.0,2.0
Anzaldo,2025-05-27 10:00:00,109,83.0,0.0,7.0,1.0
Anzaldo,2025-05-27 10:00:00,112,88.0,0.0,6.0,1.0
Anzaldo,2025-05-27 12:00:00,2,,,22.0,
Anzaldo,2025-05-27 12:00:00,5,,,22.0,
Anzaldo,2025-05-27 12:00:00,14,,,1.0,
Anzaldo,2025-05-27 12:00:00,17,,,1.0,
Anzaldo,2025-05-27 12:00:00,26,,,15.0,
